ItemID,ItemName,SupplierID,StockQty,ReorderLevel,UnitPrice,LastRestockedDate
INV1515,Electronics,SUP0017,120,148,1534.64,15-03-2022
INV1516,Electronics,SUP0009,295,18,-3041.27,19/06/2023
INV1517,Steel,SUP0015,59,265,30922.66,2024-09-09
INV1518,Plastic,SUP0017,70,41,32511.52,22/12/2022
INV1519,Rubber,SUP9999,213,272,4377.34,05-04-2022
INV1520,Rubber,SUP0008,131,199,Ten Thousand,2022-03-01
INV1521,chemicals,SUP9999,288,158,23930.89,12/21/2022
INV1522,Rubber,SUP0014,-1,87,42121.13,2024-12-05
INV1523,Electronics,SUP0007,82,282,,05/26/2022
INV1524,Rubber,SUP0018,121,172,43855.91,14/01/2023
INV0539,Plastic,SUP0010,267,213,31389.9,11/09/2022
INV1526,RUBBER,SUP0001,194,161,21593.91,2024-09-28
INV1527,Steel,SUP0020,105,48,26200.94,18/03/2022
INV1528,Steel,SUP0016,59,186,46264.77,03/08/2023
INV1529,Plastic,SUP0011,281,183,7954.74,2024-09-03
INV1530,Plastic,SUP0020,258,161,31318.41,20/01/2024
INV1531,Steel,SUP0013,132,216,8565.59,20/06/2024
INV1532,Steel,SUP0008,197,94,34238.96,18-10-2023
INV1533,Chemicals,SUP9999,12,251,13157.62,2023-05-11
INV1534,Electronics,SUP0006,214,204,30548.77,03-03-2022
INV1535,Chemicals,SUP0018,256,76,5276.18,2024-12-26
INV1536,Chemicals,SUP0010,194,125,29411.75,2024-03-25
INV1537,PLASTIC,SUP0020,151,70,35484.75,01/01/2024
INV1538,Chemicals,SUP0013,174,257,21325.65,04/16/2022
INV1539,Plastic,SUP0014,275,13,24266.18,23/02/2023
INV1540,Electronics,SUP0004,85,84,9228.5,03/22/2023
INV1541,Chemicals,SUP0006,120,27,25995.63,04/24/2024
INV1542,Rubber,SUP0016,81,249,6810.08,27-11-2022
INV1543,Rubber,SUP0020,65,119,39854.69,2023-04-02
INV1544,Electronics,SUP0006,275,15,36450.48,04-09-2023
INV1545,STEEL,SUP0017,64,288,32717.91,04/23/2023
INV1546,Electronics,SUP9999,76,-1,0,04-06-2023
INV1547,Plastic,SUP0018,94,287,Five Hundred,28-07-2022
INV1548,Chemicals,SUP0003,132,249,36046.32,02/10/2023
INV1549,electronics,SUP0017,202,148,47497.99,13/02/2022
INV1550,Steel,SUP9999,43,30,39032.12,2024-10-28
INV1551,Electronics,SUP0016,231,139,36794.54,2024-08-20
INV1552,electronics,SUP0002,272,240,47832.38,2022-09-10
INV1553,Rubber,SUP0019,106,181,44791.57,2022-04-03
INV1554,Rubber,SUP0011,75,229,0,2024-01-07
INV1555,Chemicals,SUP0009,192,256,16725.47,2024-10-01
INV1556,Chemicals,SUP0001,73,66,42888.84,2024-05-25
INV1557,Plastic,SUP0020,199,286,1455.29,04/03/2023
INV1558,Electronics,SUP0018,41,244,4003.1,13-09-2023
INV1559,Electronics,SUP0002,207,124,15715.16,26/10/2023
INV1560,PLASTIC,SUP0020,6,291,3715.61,31/01/2024
INV1561,Rubber,SUP0006,185,101,24838.77,18-11-2024
INV1562,Plastic,SUP0016,89,186,38760.68,02-01-2022
INV1563,Plastic,SUP0005,144,216,8121.0,2024-12-08
INV1564,Rubber,SUP0006,102,234,49261.34,09/09/2024
INV1565,Rubber,SUP0002,194,178,32950.67,11/21/2024
INV1566,Electronics,SUP0007,235,213,1121.09,2022-09-28
INV1567,ELECTRONICS,SUP0016,98,290,7922.97,05/30/2022
INV1568,Electronics,SUP0004,39,238,36605.73,2023-01-21
INV1569,Electronics,SUP0019,-1,105,26642.38,12/22/2022
INV1570,Steel,SUP0004,15,253,17420.45,08-07-2024
INV1571,Plastic,SUP0005,186,20,15621.03,05/03/2023
INV1572,Rubber,SUP0018,42,236,30973.29,15/11/2022
INV1573,Plastic,SUP0003,96,136,Ten Thousand,08/07/2023
INV1574,Electronics,SUP9999,44,22,21530.32,19/05/2022
INV1289,Electronics,SUP0013,73,0,7948.28,2023-07-27
INV1576,Plastic,SUP0004,197,122,49470.76,20/08/2023
INV0249,Rubber,SUP0009,289,138,11362.29,12-11-2022
INV1578,Steel,SUP0017,66,77,11078.82,03/21/2023
INV1579,Rubber,SUP0018,209,6,Ten Thousand,2022-12-31
INV1580,Rubber,SUP0004,108,22,49682.13,11-08-2023
INV1581,Electronics,SUP0005,5,224,5516.42,06-12-2023
INV1582,Plastic,SUP0001,77,56,49012.89,2024-12-28
INV1583,Chemicals,SUP0002,81,119,16786.81,05-05-2023
INV1584,Plastic,SUP0020,-1,76,20234.4,01/26/2023
INV1585,Chemicals,SUP0019,140,23,36247.16,09/21/2024
INV1586,Steel,SUP0009,59,248,31101.12,28-09-2024
INV1587,Rubber,SUP0018,210,280,15557.05,15/11/2023
INV1588,Steel,SUP0020,7,45,41695.99,13/12/2022
INV1589,Chemicals,SUP0018,249,35,46194.46,28/10/2022
INV1590,Chemicals,SUP0014,226,284,40401.36,23-10-2023
INV1591,Chemicals,SUP0005,244,4,43705.93,30/06/2023
INV1592,Steel,SUP0007,64,159,43657.02,2023-08-25
INV1593,Rubber,SUP0013,140,88,33473.25,03-02-2024
INV1092,Plastic,SUP0003,117,211,24359.13,23-03-2023
INV1595,Steel,SUP9999,10,38,,05/25/2022
INV1596,chemicals,SUP0014,291,8,23264.59,10/11/2022
INV1597,CHEMICALS,SUP0004,130,43,7430.69,12-01-2024
INV1598,Steel,SUP0009,162,118,29043.78,2022-08-10
INV1599,Steel,SUP0006,132,69,33871.67,06/13/2024
INV1600,ELECTRONICS,SUP0010,143,163,38021.71,2023-09-06
INV1601,Electronics,SUP0005,273,133,2654.39,19/06/2023
INV1602,Plastic,SUP0013,-1,45,Twenty Five Thousand,04-04-2022
INV1603,Chemicals,SUP0004,27,44,13340.73,01/27/2024
INV1604,Chemicals,SUP0006,-1,262,33143.39,01/26/2024
INV1605,Electronics,SUP0019,103,123,31564.74,01/09/2024
INV1606,Steel,SUP0011,235,18,38492.31,2023-01-30
INV1607,Plastic,SUP0002,239,80,33242.77,08/03/2022
INV1608,Rubber,SUP0019,202,274,18072.27,10/03/2024
INV1609,Rubber,SUP0006,72,213,46627.77,28-04-2022
INV1610,Steel,SUP0007,84,267,41870.26,29/05/2024
INV1611,Steel,SUP0020,219,272,35570.62,09/04/2024
INV1612,Electronics,SUP0019,147,35,42300.18,2023-11-12
INV1613,Rubber,SUP0010,121,93,35628.02,2023-06-30
INV1614,Electronics,SUP9999,72,57,23067.19,2022-06-26
INV1615,Steel,SUP0005,57,111,-190.18,29-04-2023
INV1616,Plastic,SUP0003,139,179,26544.96,09/21/2022
INV1617,Chemicals,SUP0014,112,29,41279.69,2023-11-19
INV1618,Chemicals,SUP0019,39,131,11104.8,12-02-2024
INV1619,Steel,SUP0009,0,142,11808.63,03/05/2024
INV1620,Steel,SUP0012,13,58,33338.36,12-11-2022
INV1621,Electronics,SUP9999,56,45,27302.84,20-01-2023
INV1622,Steel,SUP0005,51,181,38273.37,17-08-2022
INV1623,Rubber,SUP0008,256,202,32152.3,22/02/2022
INV1624,Chemicals,SUP0018,300,11,11984.14,18-06-2023
INV1625,Steel,SUP0017,179,160,31693.91,07/27/2022
INV1626,Steel,SUP0008,27,8,6419.12,04/29/2022
INV1627,Steel,SUP0005,157,2,34692.77,22-06-2024
INV1628,Plastic,SUP0017,159,116,46717.42,08/28/2023
INV1629,Electronics,SUP0014,19,198,48266.49,01-01-2024
INV1497,Plastic,SUP0003,167,97,43745.1,15/04/2024
INV1631,Chemicals,SUP0014,208,108,,05/01/2022
INV1632,Plastic,SUP0014,291,155,30322.16,11-11-2024
INV1633,Electronics,SUP0010,244,220,38478.99,13/10/2024
INV1634,Rubber,SUP0008,242,132,7291.73,2024-04-28
INV1635,Chemicals,SUP0016,128,256,36824.7,25/02/2024
INV1636,Chemicals,SUP0019,148,240,36150.49,06/17/2024
INV1595,Plastic,SUP0016,0,76,23628.16,01/03/2022
INV1638,steel,SUP0002,-1,51,18779.54,02/23/2022
INV1639,Rubber,SUP0003,271,172,39748.28,2022-11-12
INV1640,Chemicals,SUP0014,258,-1,15532.87,08-05-2024
INVALID_57,Steel,SUP0003,194,211,26183.9,26/12/2024
INV1642,Steel,SUP0011,18,56,41096.86,09/05/2023
INV1643,Chemicals,SUP0004,42,37,27604.59,05/02/2022
INV1644,Plastic,SUP0002,276,23,49140.48,09-09-2024
INV1645,Chemicals,SUP0014,54,295,40591.78,03/17/2024
INV1646,Chemicals,SUP0007,6,95,27596.01,2023-09-16
INV1647,Chemicals,SUP0010,62,248,21756.18,04/02/2024
INV0058,Rubber,SUP0009,99,243,46913.01,18-10-2022
INV1649,Plastic,SUP9999,99,193,39183.4,30/09/2024
INV1650,Chemicals,SUP0001,245,181,21360.64,10/12/2023
INV1651,Chemicals,SUP0018,286,126,27261.05,2022-10-20
INV1652,Plastic,SUP0004,78,128,23221.85,29/07/2022
INV1653,Rubber,SUP0001,198,95,,2022-03-05
INV1654,Chemicals,SUP0010,100,101,35943.45,03/10/2024
INV1655,Chemicals,SUP9999,212,252,-3462.69,2024-06-15
INV0940,Electronics,SUP0013,176,19,29129.46,03/13/2024
INV1657,Rubber,SUP0002,243,152,5695.46,2022-01-14
INV1658,Steel,SUP0004,269,175,49217.81,29-04-2022
INV1659,Electronics,SUP0008,39,60,12397.73,23-11-2023
INV1660,Electronics,SUP0003,123,77,11008.51,26/11/2022
INV1661,Plastic,SUP0001,65,82,37132.55,16/04/2023
INV1662,Steel,SUP0014,228,285,14472.72,09/04/2024
INV1663,ELECTRONICS,SUP0017,220,19,47826.84,02-02-2023
INV1664,Steel,SUP0001,203,258,5773.64,09/23/2023
INV1665,Electronics,SUP0014,141,295,24097.19,07/03/2024
INV1666,Chemicals,SUP9999,71,157,20580.66,2024-01-01
INV1667,Chemicals,SUP0013,52,44,7680.68,04/30/2023
INV1668,Rubber,SUP0012,251,10,32398.09,2023-07-07
INV1669,Rubber,SUP0009,93,88,,2023-11-23
INV1670,Chemicals,SUP0009,223,15,3450.45,2022-11-16
INV1671,Rubber,SUP0015,233,251,14719.18,18-12-2022
INV0243,Electronics,SUP0020,177,0,47836.13,11/07/2023
INV1673,Plastic,SUP0007,180,36,32112.13,13-03-2024
INV1674,Electronics,SUP0013,76,42,39008.59,11-05-2023
INV1675,Steel,SUP0017,167,246,18365.72,04-06-2022
INV1676,Steel,SUP0012,130,297,33235.03,10/08/2022
INV1677,Chemicals,SUP0014,274,271,24874.36,03/07/2023
INV1678,Plastic,SUP0003,166,212,,08/29/2024
INV1679,Chemicals,SUP0002,119,64,28310.29,11/17/2022
INV1680,Chemicals,SUP0001,187,134,3649.89,19/09/2023
INV1681,Chemicals,SUP0015,138,82,20548.99,2023-04-21
INV1682,Chemicals,SUP0017,187,131,47458.58,10-01-2022
INV1683,ELECTRONICS,SUP0018,32,167,28299.37,07-05-2023
INV1684,Plastic,SUP0020,172,80,40258.24,16-05-2024
INV1685,Chemicals,SUP0014,235,276,21280.88,01/04/2023
INV0063,Rubber,SUP0012,46,82,25829.69,27-06-2022
INV1687,Steel,SUP0019,41,281,36986.52,2022-05-15
INV1688,Steel,SUP0019,58,120,23268.08,06/17/2022
INV1689,Chemicals,SUP0015,170,129,26263.09,08/01/2024
INV1690,Steel,SUP0011,270,178,16327.09,04/13/2023
INV1691,Steel,SUP0010,225,271,11863.7,06/24/2022
INV1692,Chemicals,SUP0003,242,158,26049.92,12-05-2023
INV1693,Rubber,SUP0012,214,240,32978.03,21-09-2022
INV1694,Chemicals,SUP0017,176,193,5547.64,2023-09-17
INV1695,Plastic,SUP0020,189,60,43741.25,21/01/2022
INV1696,Rubber,SUP0012,182,154,3162.11,23/03/2023
INV1697,Electronics,SUP0008,20,229,15377.99,2023-11-18
INV1698,Electronics,SUP0020,22,93,12108.62,08/24/2023
INV1699,Rubber,SUP0010,6,162,22879.33,04/03/2022
INV1700,Rubber,SUP0008,222,268,14765.65,02/24/2024
INV1701,Chemicals,SUP0003,84,37,13206.74,2024-06-19
INV1702,Chemicals,SUP0019,294,198,11843.77,25/04/2024
INV1703,Electronics,SUP0016,135,156,48876.72,10/12/2022
INV1704,Steel,SUP9999,12,71,5218.24,31-01-2022
INV1705,Steel,SUP0006,207,103,11095.55,06/04/2022
INV1706,Chemicals,SUP0006,295,85,38195.69,26-09-2024
INV1707,Rubber,SUP0016,278,295,1061.18,2022-07-24
INV1708,Rubber,SUP0004,285,258,48160.54,2024-05-07
INV1709,Rubber,SUP0019,281,181,25234.2,11/04/2024
INV1710,Rubber,SUP0020,33,43,0,2024-10-28
INV1711,Rubber,SUP0015,68,76,21330.87,2023-04-26
INV1712,Steel,SUP0013,45,205,8262.79,08/10/2024
INV1713,Rubber,SUP0005,266,135,35171.19,2023-03-03
INV1714,Steel,SUP0013,-1,220,6777.68,03/31/2022
INV1715,Steel,SUP0004,135,234,5555.74,2023-08-20
INVALID_24,Chemicals,SUP0008,45,94,18229.84,09/27/2022
INV1717,Chemicals,SUP0019,278,54,21877.44,2022-11-18
INV1718,Rubber,SUP0004,63,50,39910.15,2024-06-21
INV1719,Steel,SUP0018,222,39,4658.8,2022-07-18
INV1720,Steel,SUP0003,143,160,3046.44,16-07-2024
INV1721,Steel,SUP0016,153,289,41464.93,08/23/2022
INV1722,Plastic,SUP0003,259,60,9517.91,2022-05-19
INV1723,Electronics,SUP0010,106,159,5233.05,01-04-2022
INV1724,Steel,SUP0005,181,219,18693.09,11/29/2022
INV1038,Electronics,SUP0020,233,53,40490.59,2022-08-21
INV1726,Plastic,SUP0014,63,129,,01/27/2024
INV1727,Chemicals,SUP0003,261,26,34617.14,07/26/2023
INV1728,Plastic,SUP0012,234,210,11790.12,10-07-2022
INV1729,Chemicals,SUP0005,21,271,12135.68,30-01-2024
INV1730,Steel,SUP0017,193,66,29266.0,24/01/2023
INV1731,Steel,SUP0013,189,113,20927.92,2024-03-13
INV1732,Rubber,SUP0009,60,43,25846.05,2024-07-18
INV1733,Chemicals,SUP0015,43,88,2264.25,04-01-2022
INV1026,Rubber,SUP0008,15,36,46241.31,17/02/2023
INV1735,Electronics,SUP0013,223,5,10771.63,08-07-2023
INV0953,Rubber,SUP0015,283,292,23969.53,10/27/2024
INV1737,Electronics,SUP0004,82,263,30262.26,2024-10-11
INV1738,Plastic,SUP0018,83,171,14573.84,30-08-2023
INV1739,Steel,SUP0018,49,45,10764.8,2022-08-30
INV1740,Electronics,SUP0019,60,234,0,09/04/2022
INV1741,Plastic,SUP0001,273,120,32507.33,07/30/2022
INV1742,Electronics,SUP0010,155,71,3695.02,07/24/2023
INV1743,Plastic,SUP0019,220,-1,40641.97,2024-08-23
INV1744,Rubber,SUP0013,291,195,0,17-10-2024
INV0247,Plastic,SUP0008,99,166,6530.68,22-08-2022
INV1746,Chemicals,SUP0012,2,142,33907.04,27-04-2022
INV1747,Plastic,SUP0006,205,109,16638.55,2022-02-10
INV1748,Rubber,SUP0006,106,16,26828.34,21-11-2024
INV1749,Steel,SUP0008,69,96,24947.36,23/04/2023
INV1750,Steel,SUP0017,88,216,11277.2,2024-08-19
INV1751,Electronics,SUP0018,241,3,7419.27,2022-06-21
INV1752,Electronics,SUP0016,68,23,9407.27,2023-02-24
INV1753,Chemicals,SUP0017,66,182,3268.35,2024-11-29
INV1754,Chemicals,SUP0018,231,231,43623.85,12/09/2022
INV1755,Chemicals,SUP0016,9999,29,21452.71,2023-10-07
INV1756,Chemicals,SUP0015,136,187,33251.11,04/14/2023
INV1757,Steel,SUP0019,202,42,36173.89,2023-11-07
INV1758,Plastic,SUP0011,27,75,39527.16,07/03/2022
INV1759,Electronics,SUP0006,273,111,20953.2,11/22/2024
INVALID_42,STEEL,SUP0015,284,92,2193.7,04-08-2024
INV1761,Steel,SUP0013,61,130,38860.06,09/01/2022
INV1762,Steel,SUP0017,22,161,0,25-07-2023
INV1763,Plastic,SUP0015,229,150,1006.59,10/17/2022
INV1764,Rubber,SUP0010,284,147,48609.01,09/17/2023
INV0971,Chemicals,SUP0006,95,0,23652.91,05/11/2022
INV1766,RUBBER,SUP0004,131,151,26176.58,2023-01-25
INV1767,Chemicals,SUP0011,197,0,18024.52,2023-11-07
INV1768,Rubber,SUP0002,282,181,11908.21,02/10/2024
INV1769,Rubber,SUP0003,220,84,,2024-03-11
INV1770,Electronics,SUP0011,78,158,15052.56,10/25/2024
INV1771,Steel,SUP0007,154,269,25239.46,08/26/2024
INV1772,Electronics,SUP0003,266,159,13512.9,18-12-2022
INV1773,steel,SUP0011,296,136,41692.16,26/09/2022
INV1774,Steel,SUP0018,9999,64,11663.54,08-01-2022
INV1775,Electronics,SUP0020,158,238,Twenty Five Thousand,28-08-2024
INV1776,Steel,SUP0018,97,237,39850.21,16-05-2024
INV1777,Electronics,SUP9999,300,114,47208.96,01/17/2023
INV1778,Steel,SUP0001,285,280,1840.81,2024-12-06
INV1779,Plastic,SUP0010,115,106,1745.76,01/23/2023
INV1780,Plastic,SUP0005,202,208,35801.62,2024-08-26
INV1781,Plastic,SUP0014,43,285,,2022-10-11
INV1782,steel,SUP0004,78,35,5833.0,2023-10-20
INV1783,Plastic,SUP0019,195,120,19190.54,12-05-2023
INVALID_88,Steel,SUP0018,55,231,49736.06,07-09-2022
INV1785,Chemicals,SUP0016,92,6,9157.8,2024-09-08
INV1786,Steel,SUP9999,281,188,12174.58,14/01/2023
INV0062,Electronics,SUP0006,223,83,10054.79,22-08-2022
INV1788,Plastic,SUP0009,113,194,3284.44,27-02-2022
INV1789,Electronics,SUP0005,119,59,13383.54,10/06/2023
INV1790,Steel,SUP0018,-1,30,2688.4,28/05/2024
INV1148,Electronics,SUP0002,295,300,5635.32,19/10/2024
INV1792,Electronics,SUP0017,23,187,45849.46,12/12/2023
INV1793,Plastic,SUP0003,106,280,2418.26,2024-03-08
INV1794,Chemicals,SUP0009,176,175,43658.95,15/04/2023
INV1795,Rubber,SUP0004,269,257,45001.15,30/03/2022
INV1796,Steel,SUP0006,61,127,20023.05,27-05-2023
INV1797,Plastic,SUP0005,33,136,7128.55,16/04/2022
INV1798,Plastic,SUP0013,37,162,8862.15,20/07/2024
INV1799,Chemicals,SUP0017,-1,23,11359.5,02/12/2023
INVALID_97,Chemicals,SUP0013,135,140,Five Hundred,04/02/2024
INV1801,Electronics,SUP0005,288,-1,3198.0,2024-02-01
INV1802,Plastic,SUP0016,257,284,32048.62,2024-02-24
INV1803,Electronics,SUP0008,138,202,0,10/24/2023
INV1804,Plastic,SUP0015,120,146,17118.58,2022-07-18
INV1805,Electronics,SUP0008,38,195,16862.25,04/05/2023
INV1806,Steel,SUP0018,6,9999,11953.96,08/11/2023
INVALID_65,Steel,SUP0010,3,51,16359.06,06/06/2023
INV0863,Electronics,SUP0020,199,52,44067.15,05/03/2024
INV1809,Steel,SUP0005,283,45,Ten Thousand,21-01-2023
INV1810,Plastic,SUP0015,122,284,44799.48,09-05-2023
INV1811,Electronics,SUP0015,130,85,14616.47,2022-08-19
INV1812,rubber,SUP0012,220,184,36449.5,2022-04-04
INV1813,Rubber,SUP0004,178,284,28326.68,24/11/2022
INV1814,Chemicals,SUP0008,54,-1,0,08/13/2024
INV1815,Chemicals,SUP9999,273,71,2571.83,07/04/2022
INV1816,Chemicals,SUP0015,169,275,39869.52,04/21/2023
INVALID_60,Plastic,SUP0004,3,224,18942.68,11/06/2023
INV1818,Plastic,SUP0016,296,146,18189.61,11-06-2022
INV1819,Steel,SUP0007,211,253,,29/07/2022
INV1820,Chemicals,SUP0002,269,117,46194.75,22/01/2024
INV1821,Rubber,SUP0001,260,18,,17/04/2024
INV1822,Plastic,SUP0016,131,112,28352.88,2022-11-14
INV1823,Rubber,SUP0014,96,273,19089.07,2023-07-22
INV1824,Rubber,SUP0001,100,238,15856.04,04/07/2022
INV1825,Rubber,SUP0004,57,207,11196.07,2024-09-10
INV1826,Steel,SUP0014,286,53,,2022-12-18
INV1827,Rubber,SUP0014,276,124,42950.36,01-10-2024
INV1828,Plastic,SUP0015,269,114,30701.33,06/30/2023
INV1829,Rubber,SUP0017,238,9999,40603.77,05/08/2024
INV1830,Electronics,SUP0019,64,119,42017.14,10/03/2024
INV1831,Rubber,SUP0002,124,118,18865.85,05/13/2022
INV1832,Rubber,SUP0005,39,169,16230.26,08/06/2024
INV1833,Rubber,SUP0014,48,14,31034.04,13-03-2024
INV1834,Rubber,SUP0001,60,52,18938.85,25/06/2024
INV1835,Chemicals,SUP0020,205,294,40722.94,12/10/2024
INV1632,Chemicals,SUP0015,161,172,39592.45,2023-06-17
INV1837,Chemicals,SUP0018,216,0,1273.23,22/11/2024
INV1838,Chemicals,SUP0018,19,229,38726.27,2023-04-08
INV1839,Plastic,SUP0003,205,126,25774.3,04-05-2024
INV1840,Electronics,SUP0017,147,230,,25/07/2022
INV1841,Electronics,SUP0012,21,227,4736.51,2023-08-19
INV1842,Steel,SUP0001,130,39,33704.8,2022-04-16
INV1843,Rubber,SUP0015,43,139,25325.8,2022-02-27
INV1477,Electronics,SUP0016,122,94,39555.17,2023-10-09
INV1845,RUBBER,SUP0020,250,251,36347.1,08/29/2022
INV1846,Steel,SUP0002,3,124,34806.93,19-08-2023
INV1847,Rubber,SUP0018,40,4,35347.13,16/05/2024
INV1848,Chemicals,SUP0007,68,198,30712.87,19/06/2022
INV1849,Rubber,SUP0001,128,283,42641.05,13-02-2022
INV1850,chemicals,SUP0002,159,207,48998.22,09-10-2024
INV1851,Chemicals,SUP0010,153,233,22344.61,2023-05-20
INV1852,Rubber,SUP0006,272,119,25070.83,05/15/2023
INV1853,electronics,SUP0005,117,213,9575.31,24/07/2024
INV1854,Chemicals,SUP0016,253,52,10352.94,04-03-2023
INV1855,Rubber,SUP0002,240,43,25741.43,03/10/2023
INV1856,Steel,SUP0018,212,134,34174.16,03/22/2022
INV1857,Steel,SUP0003,9999,294,1186.21,17/11/2023
INV1858,Rubber,SUP0004,46,132,4156.68,30/09/2024
INVALID_40,Steel,SUP0007,295,281,37211.53,2023-10-03
INV1860,Electronics,SUP0018,61,295,30876.75,02/16/2022
INV1861,Rubber,SUP0015,34,9999,18889.12,07/05/2023
INV1862,Rubber,SUP9999,55,261,23550.26,05-07-2024
INV1863,Electronics,SUP0005,279,21,26753.98,25/07/2024
INV1864,Plastic,SUP0001,169,8,36511.38,12/03/2023
INV1865,Rubber,SUP0014,41,202,14825.08,2022-10-23
INV1866,chemicals,SUP0015,148,246,30985.62,06/05/2023
INV1867,Steel,SUP0017,146,81,27490.41,2022-12-02
INVALID_42,Electronics,SUP0010,142,184,23369.87,20-05-2024
INV1869,Steel,SUP0019,186,234,44991.98,26-02-2024
INV1870,Rubber,SUP0003,82,270,30434.61,11/01/2024
INV1871,Rubber,SUP0005,244,172,48064.22,08/17/2022
INV1872,Electronics,SUP0012,218,117,14558.96,2024-04-12
INV1873,Chemicals,SUP0002,140,130,1198.74,2022-05-27
INV1874,Rubber,SUP0013,117,103,15577.97,2024-12-09
INV1875,Rubber,SUP0017,147,158,37107.44,21/09/2022
INV1876,rubber,SUP0018,77,153,34811.36,10/24/2024
INV1877,Plastic,SUP0017,165,226,12496.7,10/04/2023
INV1878,Rubber,SUP0009,118,222,23398.67,06/07/2022
INV1879,Rubber,SUP0010,64,192,45182.94,2023-07-04
INV1045,Rubber,SUP0014,8,200,-3393.86,08/23/2024
INV1881,Electronics,SUP0010,233,266,13632.09,11-02-2024
INV1882,Rubber,SUP0017,7,277,0,25/11/2024
INV1883,Chemicals,SUP0020,284,185,19598.27,05/01/2024
INV1884,Steel,SUP0005,112,76,8384.22,12/10/2022
INV1885,Plastic,SUP0016,126,96,24139.37,2022-08-13
INV1886,Plastic,SUP0014,244,119,21032.2,09-11-2022
INV1887,Electronics,SUP0020,107,210,0,05/09/2022
INVALID_42,Electronics,SUP0007,108,208,40459.65,03/04/2023
INV1889,Plastic,SUP0002,184,262,5501.72,17-04-2022
INV1890,Steel,SUP0019,234,67,12543.01,05/09/2022
INVALID_99,Plastic,SUP0014,240,102,32342.01,08/24/2024
INV1892,Plastic,SUP0010,120,96,41307.07,16/11/2023
INV1893,Plastic,SUP0008,215,31,Ten Thousand,26/04/2022
INV1894,Electronics,SUP0016,227,136,31282.93,2023-11-26
INV1895,Rubber,SUP0008,23,110,28464.92,2023-01-09
INV1896,Rubber,SUP0018,14,157,38159.89,03-09-2024
INV1897,Plastic,SUP0007,226,0,40046.34,2023-12-20
INV1898,Electronics,SUP0017,94,259,15914.54,2023-10-16
INV1899,Plastic,SUP0015,194,67,27173.47,21-09-2022
INV1900,Plastic,SUP0002,0,11,19122.02,21-04-2024
INV1901,Plastic,SUP9999,161,60,1617.84,21-02-2024
INV1902,Rubber,SUP0001,131,169,8769.15,04/17/2022
INV1903,Electronics,SUP0011,88,47,30070.4,14-12-2022
INV1904,Chemicals,SUP0004,192,196,24191.32,2022-03-08
INV1905,Chemicals,SUP0010,270,255,,16-01-2024
INV1906,Steel,SUP0002,1,38,29802.12,09/02/2024
INV1907,Plastic,SUP0013,286,24,Five Hundred,2023-08-29
INV1908,Rubber,SUP0020,288,53,30177.81,2023-10-15
INV1909,Chemicals,SUP0020,138,65,41158.26,05/31/2022
INV1910,PLASTIC,SUP0004,63,118,24306.51,09-10-2024
INV1911,Electronics,SUP0006,151,84,24336.45,19-08-2022
INV1230,Plastic,SUP0003,129,100,19585.45,08/14/2022
INV1913,Chemicals,SUP0009,168,62,32085.95,07-07-2024
INV1914,Plastic,SUP0010,170,59,21832.78,10-03-2024
INV1915,Chemicals,SUP0012,89,152,39355.67,04-06-2024
INV1916,Steel,SUP0013,204,23,31414.7,2024-12-19
INV1917,Chemicals,SUP0011,56,235,36311.84,2022-08-22
INV1918,Chemicals,SUP0005,192,83,48437.34,10-12-2024
INV1919,Rubber,SUP0007,87,15,18552.45,06/06/2022
INV1920,Steel,SUP0009,242,171,12788.1,02/08/2024
INV1921,Plastic,SUP0001,165,180,11678.3,09/10/2023
INV1922,Plastic,SUP0008,147,131,,23/02/2024
INV1923,Rubber,SUP0010,214,267,24893.15,10-11-2022
INV1924,Plastic,SUP0013,22,133,12800.11,20/11/2023
INV1925,Rubber,SUP0008,119,3,6241.65,27-05-2022
INV1926,Chemicals,SUP0009,153,65,12829.02,07/01/2024
INV1927,Plastic,SUP0009,235,214,11978.33,29/01/2022
INV1928,Steel,SUP0010,226,1,21439.44,19-05-2024
INV1929,Electronics,SUP0005,181,244,9957.31,12/06/2022
INV1930,Rubber,SUP0016,110,61,Ten Thousand,2023-12-29
INV1931,Electronics,SUP0011,280,209,5772.75,25-09-2023
INV1932,Plastic,SUP0002,157,90,2500.63,15-04-2024
INV1933,Chemicals,SUP0004,11,10,45604.84,2023-12-11
INV1934,Plastic,SUP0001,215,114,47719.73,28/07/2023
INV1935,Plastic,SUP0001,97,16,23193.37,2024-04-28
INV1936,Chemicals,SUP0013,70,230,14059.26,2022-10-15
INV1937,Plastic,SUP0007,139,6,24381.75,09/10/2023
INV1938,Rubber,SUP0001,171,276,,19-06-2022
INV1939,Plastic,SUP0014,56,105,21661.91,2022-04-27
