ProductID,ProductName,Category,UnitCost,TargetQty,ActualQty,QualityScore,Status,ExtraColumn
PRO1375,Benjamin Padilla,Textiles,12446.12,285,242,26782.41,Visit,EXTRA_DATA
PRO1268,  Deborah Davis  ,Automotive Parts,30993.78,12,125,2553.95,Drop,EXTRA_DATA
INVALID_75,George Bass,Textiles,38574.25,4,73,39573.1,Program,EXTRA_DATA
PRO1378,Darlene Edwards,Textiles,22058.36,123,20,Twenty Five Thousand,Rock,EXTRA_DATA
PRO1379,Amanda Solis,Chemicals,34870.58,9,0,25243.45,Paper,EXTRA_DATA
PRO1380,Caleb Bates,Textiles,8164.65,262,51,20384.54,Class,EXTRA_DATA
PRO1381,  Megan Nelson  ,Automotive Parts,,67,126,-1642.29,Far,EXTRA_DATA
PRO1382,  Molly Steele  ,Chemicals,27874.66,91,219,Five Hundred,Apply,EXTRA_DATA
PRO0699,Debra Lindsey,Automotive Parts,25761.71,79,95,6476.58,If,EXTRA_DATA
PRO1384,Christopher Myers,Chemicals,26839.1,70,179,1482.52,Later,EXTRA_DATA
PRO1385,Lori Hunt,chemicals,Twenty Five Thousand,48,108,46633.09,Factor,EXTRA_DATA
PRO1386,Mikayla Davis,Chemicals,32459.17,65,225,25490.29,Animal,EXTRA_DATA
PRO1387,Paige Sullivan,Automotive Parts,49217.53,249,193,33340.53,Rule,EXTRA_DATA
PRO1388,Barbara Mullins,Chemicals,49627.61,4,30,20443.28,Debate,EXTRA_DATA
PRO1389,Connor Gonzalez,Chemicals,,72,99,39573.41,Physical,EXTRA_DATA
PRO1390,Aaron Cameron,Chemicals,27191.4,37,184,13779.46,Meeting,EXTRA_DATA
PRO1391,Lorraine Hamilton,Automotive Parts,48553.39,298,158,7805.01,Somebody,EXTRA_DATA
PRO1392,James Rose,Chemicals,1369.21,201,282,33157.5,Up,EXTRA_DATA
PRO1393,Jennifer Mills,Food,47971.15,60,214,,Would,EXTRA_DATA
PRO1394,Logan Moran,TEXTILES,46608.93,153,209,221.85,Church,EXTRA_DATA
INVALID_80,James Green,Electronics,-2185.06,10,271,27628.37,Young,EXTRA_DATA
PRO1396,Melinda Barnes,Electronics,25649.95,66,225,0,Challenge,EXTRA_DATA
PRO1397,Kelly Walter,Automotive Parts,,287,18,7849.81,Participant,EXTRA_DATA
PRO1398,Alexander Miller,Food,22643.65,181,223,45970.66,Minute,EXTRA_DATA
PRO1399,Patrick Copeland,textiles,11238.88,257,9999,22870.77,International,EXTRA_DATA
PRO1400,Katrina George,Automotive Parts,19056.6,126,133,-865.99,Guy,EXTRA_DATA
PRO1401,Derrick Thompson,Chemicals,-4447.47,84,167,41647.48,Together,EXTRA_DATA
PRO1402,Tammy Cox,Textiles,46586.63,33,199,20277.19,Box,EXTRA_DATA
PRO1403,Ashley Hanson,ELECTRONICS,42733.64,62,161,24211.88,Role,EXTRA_DATA
PRO0217,Michelle Garcia,Textiles,23898.62,13,38,42568.29,Eat,EXTRA_DATA
PRO1405,Robert Bates,Automotive Parts,24129.23,141,187,41849.91,Anything,EXTRA_DATA
PRO1406,Manuel Adams,Textiles,20324.72,38,207,39294.8,Guy,EXTRA_DATA
PRO1407,Jessica Flynn,Chemicals,13566.54,161,18,40141.8,Name,EXTRA_DATA
PRO1408,Christopher Rodriguez,Electronics,1625.11,136,158,4315.14,Join,EXTRA_DATA
PRO1409,Gina Ramirez,Textiles,45246.66,194,153,2353.5,Voice,EXTRA_DATA
PRO1410,Diane Matthews,Chemicals,Ten Thousand,223,53,29349.44,Water,EXTRA_DATA
PRO1411,Betty Moreno,food,35801.22,74,205,2743.25,Reduce,EXTRA_DATA
PRO1412,Jared Fischer,Textiles,31171.8,216,144,35096.27,Final,EXTRA_DATA
PRO1413,Paul Gonzalez,Food,4161.18,73,185,46290.75,It,EXTRA_DATA
PRO1414,Christopher Rowe,Electronics,12612.63,44,275,,Board,EXTRA_DATA
PRO1415,Timothy Clark,Electronics,11906.51,215,299,45582.12,Boy,EXTRA_DATA
PRO1416,Jacqueline Miller,Automotive Parts,19169.84,49,75,33640.21,Century,EXTRA_DATA
PRO1417,Angela Alvarez,Electronics,17775.5,57,10,42461.0,Respond,EXTRA_DATA
PRO1418,Kenneth Holmes,Automotive parts,20866.09,11,219,44632.5,Perform,EXTRA_DATA
PRO1419,  John Lee  ,Automotive Parts,16065.25,107,276,8709.41,Everybody,EXTRA_DATA
PRO1420,  Arthur Long  ,Chemicals,46850.36,271,117,30993.42,Respond,EXTRA_DATA
PRO1421,William Long,Chemicals,32358.72,99,96,531.64,Official,EXTRA_DATA
PRO0144,Jennifer Hill,Automotive Parts,49488.24,247,220,42393.32,Onto,EXTRA_DATA
PRO1423,George Castillo,Electronics,21617.33,229,135,40343.11,Commercial,EXTRA_DATA
PRO1424,Kelly Wall,Electronics,49599.32,73,114,45432.67,Indeed,EXTRA_DATA
PRO1425,Jacob Mcconnell,Automotive Parts,6316.13,116,236,32183.2,Drive,EXTRA_DATA
PRO1426,Charles Schmidt,Textiles,24709.45,215,115,7786.58,Look,EXTRA_DATA
PRO1427,Mitchell Robinson,Textiles,48923.39,192,56,3680.49,Thought,EXTRA_DATA
PRO1428,  Brian Kim  ,CHEMICALS,33097.84,23,21,25195.63,Himself,EXTRA_DATA
PRO1429,Nancy Peterson,Food,27335.01,0,97,46550.93,Wait,EXTRA_DATA
PRO1430,Matthew Owen,electronics,14854.04,143,65,,Pm,EXTRA_DATA
PRO1431,Catherine Bryan,Chemicals,45777.28,141,109,24398.07,Boy,EXTRA_DATA
PRO1432,  Jessica Roberts  ,Automotive Parts,17173.76,99,18,23250.44,Too,EXTRA_DATA
PRO1433,Tanya Walsh,Automotive Parts,49652.69,168,75,13343.53,Reveal,EXTRA_DATA
PRO1434,  Carlos Ford  ,Automotive Parts,13333.89,290,179,48617.89,See,EXTRA_DATA
PRO1401,Steven Greer,Textiles,17967.12,190,243,48995.44,Idea,EXTRA_DATA
PRO1436,Tiffany Montoya,Chemicals,38731.43,143,257,11613.0,Something,EXTRA_DATA
PRO1437,Roger Vega,Food,13096.01,284,13,10862.21,Air,EXTRA_DATA
PRO1044,Chad Boyer,FOOD,14595.51,102,125,16893.89,Wide,EXTRA_DATA
PRO1439,Patricia Huynh,Textiles,6133.91,276,286,31389.31,Friend,EXTRA_DATA
PRO1440,Michele Cunningham,Chemicals,27515.02,9999,230,45397.77,Thank,EXTRA_DATA
PRO1441,Karen Sosa,Chemicals,26680.85,95,12,9560.14,First,EXTRA_DATA
PRO1442,Casey Eaton,Textiles,41039.72,110,283,-3081.28,Condition,EXTRA_DATA
PRO1443,Frank Mccullough,Automotive Parts,35512.97,284,215,19579.9,Actually,EXTRA_DATA
PRO1444,Ashley Irwin,Textiles,6948.12,162,269,15856.77,Off,EXTRA_DATA
PRO1445,Samuel Holmes,Electronics,38049.23,190,250,13467.98,Address,EXTRA_DATA
PRO1446,Ashley Gray,Chemicals,41555.63,103,250,29221.26,Call,EXTRA_DATA
PRO1447,Lawrence Knight,automotive parts,44785.52,238,181,16705.29,Risk,EXTRA_DATA
PRO1448,Melissa Perry,Electronics,43224.98,270,7,7303.66,Them,EXTRA_DATA
PRO1449,Cheryl Thomas,Food,39590.2,53,169,31147.12,Wind,EXTRA_DATA
PRO1450,  Scott Baker  ,Chemicals,2031.24,49,75,35403.2,Bar,EXTRA_DATA
PRO1451,Leah Stephens,Electronics,19330.95,62,288,20058.7,Easy,EXTRA_DATA
PRO1452,Zachary Cruz,Electronics,11410.02,195,182,42888.8,Hand,EXTRA_DATA
PRO1453,Jacob Livingston,Automotive Parts,7452.94,84,86,36842.94,Read,EXTRA_DATA
PRO1454,Miranda Rowe,Electronics,48769.21,-1,91,6921.71,Much,EXTRA_DATA
PRO1455,James Gibbs,Food,17832.32,233,151,14493.59,Only,EXTRA_DATA
PRO1456,George Palmer,Electronics,43647.4,287,257,34101.21,Interesting,EXTRA_DATA
PRO1457,  Morgan Gaines  ,Electronics,24045.88,297,176,36849.58,You,EXTRA_DATA
PRO1458,Mckenzie Miller,Chemicals,24618.67,121,12,28730.63,Edge,EXTRA_DATA
PRO1459,Jane Caldwell,electronics,4128.33,36,242,44353.22,Card,EXTRA_DATA
PRO1460,  Donald Gray  ,Automotive Parts,23551.58,205,148,7661.01,Control,EXTRA_DATA
PRO1461,Gilbert Villanueva,Electronics,24266.35,144,294,2368.3,Hold,EXTRA_DATA
PRO1462,Amanda Branch,Food,5229.84,185,76,4906.31,Actually,EXTRA_DATA
PRO1463,David Smith,Textiles,10722.06,136,75,,Real,EXTRA_DATA
PRO1464,Cassandra Johnson,Chemicals,21641.01,9999,126,25282.23,Action,EXTRA_DATA
PRO1465,Scott Taylor,Food,41440.33,158,50,36899.58,Item,EXTRA_DATA
PRO1466,Tammy Howell,Food,38833.54,197,150,31295.72,Site,EXTRA_DATA
PRO1467,Andrea Gallegos,Electronics,24575.7,162,144,43159.84,Black,EXTRA_DATA
PRO1468,  Allison Walter  ,Food,40972.48,248,137,,Already,EXTRA_DATA
PRO1469,Phyllis Sawyer,Chemicals,42059.85,300,21,33756.63,Radio,EXTRA_DATA
PRO1470,Donna Hall,Chemicals,46542.24,188,78,22838.46,Imagine,EXTRA_DATA
PRO1471,Michael Taylor,Food,24750.17,100,171,31140.97,Support,EXTRA_DATA
PRO1472,Bonnie Brown,Chemicals,19376.57,172,213,38736.38,Wear,EXTRA_DATA
PRO1473,  Joan Harris  ,Textiles,35967.62,102,297,10921.82,Long,EXTRA_DATA
PRO1474,  Darryl Osborn  ,Electronics,19644.82,30,113,47872.82,Mrs,EXTRA_DATA
PRO1475,Mitchell Scott,Electronics,27684.16,153,121,19724.83,Feel,EXTRA_DATA
PRO1476,Kaitlyn Ford,Chemicals,21717.68,39,210,42808.53,Then,EXTRA_DATA
PRO1477,Heather Hunt,Textiles,48099.13,146,6,17354.06,Degree,EXTRA_DATA
PRO1478,Vicki Fuentes,Chemicals,13629.29,283,74,22105.78,Past,EXTRA_DATA
PRO1479,Amy Koch,Food,6244.89,178,236,12402.21,Main,EXTRA_DATA
PRO1480,  Jacob Powell  ,Textiles,49447.5,187,68,37779.4,Yourself,EXTRA_DATA
PRO1481,  David Hall  ,Chemicals,8032.78,199,6,41883.55,Dinner,EXTRA_DATA
PRO1482,Jacob Young,Textiles,19534.57,232,44,13880.64,Relate,EXTRA_DATA
PRO1483,Edward Rodriguez,ELECTRONICS,39360.7,253,264,22508.12,Meet,EXTRA_DATA
PRO1484,Ruth Garcia,Automotive Parts,19974.59,167,97,21815.09,Section,EXTRA_DATA
PRO1485,Diane Myers,Food,34381.94,207,82,8180.28,Responsibility,EXTRA_DATA
PRO1486,William Monroe,Automotive Parts,Twenty Five Thousand,290,40,,Administration,EXTRA_DATA
PRO1380,  Laura Manning  ,Textiles,22476.4,-1,222,47627.63,Fact,EXTRA_DATA
PRO1488,Vincent Orozco,Chemicals,7492.06,214,222,4264.6,Friend,EXTRA_DATA
PRO1489,Kenneth Gonzales,Electronics,6407.03,0,148,22933.74,Leg,EXTRA_DATA
PRO1490,Elizabeth Gordon,Automotive Parts,31062.5,9999,124,23874.73,Next,EXTRA_DATA
PRO1491,Jacqueline Johnson,Automotive Parts,49015.74,79,9999,Ten Thousand,Space,EXTRA_DATA
PRO1492,Craig Marshall,Chemicals,Ten Thousand,84,227,9822.41,Share,EXTRA_DATA
PRO1493,Joshua Brown,Electronics,6565.17,282,183,20852.27,Reflect,EXTRA_DATA
PRO1494,Sherry Hodge,Food,21471.53,161,125,7941.33,Entire,EXTRA_DATA
PRO1495,  Sharon Burnett  ,Chemicals,5012.24,88,61,35363.2,World,EXTRA_DATA
PRO1496,William Wallace,Textiles,15706.71,237,253,,Where,EXTRA_DATA
PRO1497,Jamie Smith,Electronics,1886.25,156,13,17407.28,Image,EXTRA_DATA
PRO1498,Bryan Wallace,Electronics,42382.51,61,235,Five Hundred,Contain,EXTRA_DATA
PRO1499,Patrick Walker,Chemicals,47886.1,225,85,9326.14,Hear,EXTRA_DATA
PRO1500,Victoria Carr,Textiles,,122,101,24608.88,National,EXTRA_DATA
PRO1501,Curtis Flores,Food,21876.13,199,292,31633.04,Professional,EXTRA_DATA
PRO1502,Jessica Harmon,Food,34604.55,0,14,26564.54,Head,EXTRA_DATA
PRO1503,Robert Edwards,Food,38987.19,297,266,29613.41,With,EXTRA_DATA
PRO1504,  Kelly Becker  ,Automotive Parts,Twenty Five Thousand,269,88,-4115.5,Dinner,EXTRA_DATA
PRO1505,Beth Carrillo,Chemicals,12396.16,-1,54,-3732.03,End,EXTRA_DATA
PRO1506,Jamie Baxter,Food,33172.44,246,247,35259.43,Reason,EXTRA_DATA
PRO1507,Melinda Bradshaw,Textiles,0,78,132,46537.64,Recent,EXTRA_DATA
PRO1508,Amanda Garrett,Chemicals,2446.87,123,152,29176.54,Something,EXTRA_DATA
PRO1509,Heidi Harris,Electronics,23693.16,2,64,46183.83,Husband,EXTRA_DATA
PRO1510,Sean Richmond,Food,12415.66,265,128,46374.01,Past,EXTRA_DATA
PRO1511,Richard Williams,Chemicals,2627.4,22,105,30992.46,Line,EXTRA_DATA
PRO1512,Raymond Lee,Automotive Parts,Ten Thousand,148,201,43011.26,Top,EXTRA_DATA
PRO1513,Jessica Meadows,Textiles,46734.57,222,292,37220.66,Local,EXTRA_DATA
PRO1514,Joshua Landry,chemicals,46123.13,179,69,,Wear,EXTRA_DATA
PRO1515,Chelsea Rogers,Chemicals,48103.39,58,265,3670.4,Within,EXTRA_DATA
PRO1516,Andrea Coleman,Automotive Parts,17083.15,43,15,1201.98,Choice,EXTRA_DATA
PRO1517,Cynthia Brewer,Food,8911.21,42,173,Ten Thousand,Finish,EXTRA_DATA
PRO1518,David Miller,Chemicals,20342.07,7,176,21766.98,Social,EXTRA_DATA
PRO0029,Benjamin Pearson,Food,,61,290,9527.52,Few,EXTRA_DATA
PRO1520,Denise Brown,Electronics,13589.0,212,300,2208.64,Teach,EXTRA_DATA
PRO1521,Stephen Wright,Food,31753.5,231,181,10496.82,Hope,EXTRA_DATA
PRO1522,Christina Kelly,Textiles,48107.3,269,36,9864.05,Current,EXTRA_DATA
PRO1523,Deborah Kerr,Automotive Parts,16042.86,248,145,-4571.22,Already,EXTRA_DATA
PRO1524,Tiffany Anderson,Food,40049.22,138,27,43625.36,Matter,EXTRA_DATA
PRO1525,Christy Clarke,Food,38769.89,195,66,16741.7,Work,EXTRA_DATA
PRO1526,Anna Shaw,Electronics,2827.9,197,181,10142.06,Through,EXTRA_DATA
PRO1527,Thomas Andersen,Automotive Parts,49253.49,204,208,48966.02,Away,EXTRA_DATA
PRO1528,Shawn Preston,Automotive Parts,21094.91,99,69,22019.04,Society,EXTRA_DATA
PRO1529,Robert Page,Automotive Parts,21372.94,200,87,12444.7,Stay,EXTRA_DATA
PRO1530,Susan Christensen,Electronics,12007.08,236,108,3629.52,Detail,EXTRA_DATA
PRO0080,Tracy Robinson,Automotive Parts,36784.33,251,199,8349.86,Within,EXTRA_DATA
PRO1532,Brianna Kim,electronics,44668.35,150,0,21767.14,Property,EXTRA_DATA
PRO1533,Glenn Ingram,Electronics,28863.39,247,42,29572.11,Federal,EXTRA_DATA
PRO1534,Melissa Jennings,Textiles,,241,116,701.02,Loss,EXTRA_DATA
PRO1535,Alexander Greer,Electronics,25346.81,147,31,42681.07,Follow,EXTRA_DATA
PRO1536,Michael Jones,Electronics,7346.14,56,273,6266.6,Require,EXTRA_DATA
PRO1537,Diana Perkins,Food,10698.46,203,85,47588.66,Fact,EXTRA_DATA
PRO1538,Lindsey Hess,Automotive Parts,5180.95,33,168,41337.5,Care,EXTRA_DATA
PRO1539,Jerry Hammond,Textiles,25397.82,156,64,29310.61,Meeting,EXTRA_DATA
PRO1540,Mackenzie Coleman,Automotive Parts,30175.55,77,125,37181.6,Ok,EXTRA_DATA
PRO1541,Kari Garcia,Automotive Parts,17118.69,20,139,35038.83,Serious,EXTRA_DATA
PRO1542,Stacey Mitchell,Textiles,28281.46,198,284,13280.78,Deal,EXTRA_DATA
PRO1543,Christopher Johnson,Electronics,4449.25,67,249,0,Life,EXTRA_DATA
PRO1544,  Bryce Ward  ,Chemicals,24546.8,202,70,24495.93,Majority,EXTRA_DATA
PRO1545,Jill Taylor,Food,36342.33,194,47,24170.76,This,EXTRA_DATA
PRO1546,Christopher Beasley,Electronics,11970.55,251,169,45474.77,Director,EXTRA_DATA
PRO0065,Mary Bates,Electronics,24460.06,105,67,46480.72,Describe,EXTRA_DATA
PRO1548,Cassandra Cordova,Automotive Parts,8651.78,277,221,32403.49,My,EXTRA_DATA
PRO1549,  Richard Lopez  ,Electronics,16346.45,84,178,12455.55,Her,EXTRA_DATA
PRO1550,Sharon Jackson,Textiles,24665.15,206,164,35246.4,Force,EXTRA_DATA
PRO1551,Rachel Sims,Electronics,45056.57,99,167,19266.87,Major,EXTRA_DATA
PRO1552,Adam Davis,Textiles,19944.19,255,193,9115.02,Board,EXTRA_DATA
PRO1553,Sharon Johnson,Electronics,10346.77,0,181,48532.17,Commercial,EXTRA_DATA
PRO1554,Lindsay Nunez,Automotive Parts,0,138,268,,Throughout,EXTRA_DATA
PRO1555,Angela Harper,Automotive Parts,23575.3,272,114,13107.92,Order,EXTRA_DATA
PRO1556,Jason Moon,Chemicals,41619.91,242,253,29626.31,Security,EXTRA_DATA
PRO1557,Gabriel Carter,automotive parts,39593.52,169,33,29509.33,Never,EXTRA_DATA
PRO1558,Robert Munoz,Electronics,15833.01,4,244,7236.4,Choice,EXTRA_DATA
PRO1559,Heather Clark,Textiles,28432.41,230,32,,Speak,EXTRA_DATA
PRO1560,Ralph Ellis,Automotive Parts,19231.74,44,211,38578.57,Expect,EXTRA_DATA
PRO1561,Michael Smith,Textiles,13876.04,73,101,29239.17,New,EXTRA_DATA
PRO1562,Misty Lewis,Automotive Parts,46385.23,102,178,36889.54,Plant,EXTRA_DATA
PRO1563,Daniel Jackson,Electronics,33129.59,56,92,3807.71,Collection,EXTRA_DATA
PRO1564,Aaron Cherry,Food,38185.26,261,188,1665.69,Job,EXTRA_DATA
PRO1565,Frank Johnson,Food,32881.6,227,85,27862.55,Understand,EXTRA_DATA
PRO1566,Randy Dixon,Electronics,29254.14,292,185,37956.26,Remember,EXTRA_DATA
PRO1567,Carolyn Mccarty,Textiles,3310.87,20,115,2547.05,Race,EXTRA_DATA
PRO1568,Susan Patrick,Food,44853.15,225,140,43756.94,Surface,EXTRA_DATA
PRO1569,Sara Nolan,Automotive Parts,2844.6,55,66,1597.02,Total,EXTRA_DATA
PRO1570,Barbara Phillips,Textiles,22540.79,36,195,7868.56,Other,EXTRA_DATA
PRO1571,Diane Lee,Food,42525.51,136,29,11580.24,Question,EXTRA_DATA
PRO1572,Larry Castro,Chemicals,22872.94,296,74,9142.99,Next,EXTRA_DATA
PRO1573,Jenna Black,Chemicals,-2940.12,54,193,23105.05,Skill,EXTRA_DATA
PRO1574,Jodi Reynolds,TEXTILES,,135,117,24759.83,Type,EXTRA_DATA
PRO1575,Michelle Silva,Food,27854.99,60,122,9936.61,Machine,EXTRA_DATA
PRO1576,Craig Klein,Chemicals,45274.59,43,182,Ten Thousand,Discover,EXTRA_DATA
PRO1577,Thomas Gardner,ELECTRONICS,43860.18,128,300,410.05,Show,EXTRA_DATA
PRO1578,Stephanie Mitchell,Electronics,4538.3,55,230,43393.34,Off,EXTRA_DATA
PRO1579,Ricky Horne,Chemicals,35418.17,34,185,6998.11,Happy,EXTRA_DATA
PRO1580,Marie Gutierrez,Electronics,14944.42,44,277,Twenty Five Thousand,Approach,EXTRA_DATA
PRO1581,Tracy Ford,Food,27688.76,178,172,15330.48,Use,EXTRA_DATA
PRO1582,  Jennifer Hansen  ,Electronics,1664.5,148,275,6631.75,Recently,EXTRA_DATA
PRO1583,Shawn Brown,Food,6478.84,244,57,46585.67,They,EXTRA_DATA
PRO1584,Frank Barron,Chemicals,34957.23,218,170,15398.64,One,EXTRA_DATA
PRO1585,Victoria Baker,Food,40817.48,77,300,38001.45,Thought,EXTRA_DATA
PRO1586,  Lori Contreras  ,Automotive Parts,38987.56,233,235,13925.79,Baby,EXTRA_DATA
PRO1587,Steven Brown,Textiles,1258.28,201,128,43822.63,Mission,EXTRA_DATA
PRO1588,Sophia Porter,Food,25789.64,244,111,35082.25,Similar,EXTRA_DATA
PRO1589,Brandy Frederick,Electronics,32968.62,103,85,1209.91,Minute,EXTRA_DATA
PRO1590,Phillip Pope,Electronics,26724.7,272,292,33183.44,Exactly,EXTRA_DATA
PRO1591,Robert Brown,Electronics,42736.76,0,208,25548.15,Thank,EXTRA_DATA
PRO1592,Kaylee Vincent,Textiles,33885.79,54,128,12140.27,Special,EXTRA_DATA
PRO1593,Lucas Roth,Automotive Parts,7741.19,258,21,20494.53,Likely,EXTRA_DATA
PRO1594,Jennifer Short,Automotive Parts,24679.7,190,43,2846.99,Education,EXTRA_DATA
PRO1595,  Allison Sheppard  ,Automotive Parts,5414.02,54,118,21980.05,Miss,EXTRA_DATA
INVALID_80,Tiffany Ross,Chemicals,20321.85,24,135,45793.2,Local,EXTRA_DATA
PRO1597,Nancy King,Food,41812.34,136,120,40037.87,Character,EXTRA_DATA
PRO1598,Angela Elliott,Electronics,6562.83,57,96,16274.13,Since,EXTRA_DATA
PRO1599,Keith Cook,Automotive Parts,42106.5,152,18,28185.99,The,EXTRA_DATA
PRO1600,Angela Leonard,Food,11019.4,236,154,43926.84,Benefit,EXTRA_DATA
PRO1601,Raymond Aguilar,Chemicals,38365.55,28,155,,Man,EXTRA_DATA
PRO1602,Richard White,food,45970.42,94,297,Twenty Five Thousand,Show,EXTRA_DATA
PRO1603,Tyrone Snyder,Food,37421.14,72,279,29644.01,Recent,EXTRA_DATA
PRO1604,  Kimberly Hubbard  ,Textiles,38946.62,107,163,8904.91,Include,EXTRA_DATA
INVALID_74,Adam Kennedy,Textiles,43577.24,299,0,17319.56,However,EXTRA_DATA
PRO1606,Karen Hanson,Food,2949.12,156,73,Ten Thousand,Experience,EXTRA_DATA
PRO1607,Alyssa Kline,Electronics,,-1,293,31719.38,Free,EXTRA_DATA
PRO1608,Sandy Jordan,Electronics,24847.15,4,252,29430.84,Piece,EXTRA_DATA
PRO1609,  Brian Ward  ,Electronics,9131.84,14,217,,Book,EXTRA_DATA
PRO1610,Krystal Clark,Textiles,45633.39,121,128,44636.64,Bit,EXTRA_DATA
PRO1024,Robert Miller,electronics,15238.7,52,49,25692.14,Smile,EXTRA_DATA
PRO1612,Robert Dawson,Automotive Parts,14470.26,38,52,4474.8,Deal,EXTRA_DATA
PRO1613,Joseph Bush,Automotive Parts,15706.91,151,87,18954.55,Together,EXTRA_DATA
PRO1614,David Davis,Chemicals,25514.68,116,77,31389.92,Suddenly,EXTRA_DATA
PRO1615,Melinda Brown,Textiles,44647.31,211,251,4038.11,Chance,EXTRA_DATA
PRO1616,Julie Diaz,Chemicals,,68,103,46480.98,Respond,EXTRA_DATA
PRO1617,Laura Mcclain,Chemicals,14270.01,225,9999,29847.44,Plant,EXTRA_DATA
PRO1618,Leslie Kirk,Textiles,,0,285,41404.27,Day,EXTRA_DATA
PRO1619,Cynthia Jackson,Food,,259,135,0,Republican,EXTRA_DATA
PRO1620,Dawn Russo,Food,-2332.42,160,97,32009.66,Back,EXTRA_DATA
PRO1621,Jodi Johnson,Food,26407.75,47,161,34491.82,Inside,EXTRA_DATA
PRO1622,Leah White,Textiles,23741.54,135,41,-4928.01,Career,EXTRA_DATA
PRO1623,Emily Andersen,Automotive Parts,45217.99,193,189,38367.72,Machine,EXTRA_DATA
PRO1624,Jessica Farley,Chemicals,36201.77,116,179,41608.9,Nature,EXTRA_DATA
PRO1625,William Hernandez,Food,7415.37,72,60,535.24,Describe,EXTRA_DATA
PRO1626,Adam Green,Textiles,,97,233,17390.75,Public,EXTRA_DATA
PRO1627,Larry Sherman,Chemicals,15330.73,262,192,8064.78,Always,EXTRA_DATA
PRO1628,  Meghan Cooper  ,Textiles,37493.32,242,159,33579.69,Owner,EXTRA_DATA
PRO0705,Benjamin Jimenez,Food,13112.51,178,274,12792.75,But,EXTRA_DATA
PRO1630,James Garner,Food,44408.37,232,136,-3633.98,Your,EXTRA_DATA
PRO1631,Christopher Long,Textiles,4822.08,96,257,4891.33,Upon,EXTRA_DATA
PRO1632,Joyce King,Electronics,14430.95,35,177,46653.08,Other,EXTRA_DATA
PRO1633,Eugene Russell,Chemicals,39276.35,280,147,,Agree,EXTRA_DATA
PRO1634,Travis Garcia,Chemicals,39113.7,90,4,48156.58,Mrs,EXTRA_DATA
PRO1635,Nicole Long,Textiles,48686.48,86,85,34453.44,Group,EXTRA_DATA
PRO1636,Laura Ruiz,Chemicals,14560.13,9999,35,0,Cover,EXTRA_DATA
PRO1637,Gina Hill,Textiles,3539.43,262,151,2127.42,Mission,EXTRA_DATA
PRO1638,Sandra Moore,Automotive Parts,22259.15,149,237,5285.78,Fly,EXTRA_DATA
PRO1639,Michael Mclaughlin,Electronics,37112.38,183,228,26426.49,Garden,EXTRA_DATA
PRO1640,  Joel Phelps  ,Chemicals,40924.23,247,22,48913.39,Security,EXTRA_DATA
PRO1641,  Ryan King  ,Automotive Parts,-1288.26,131,65,48111.12,Whatever,EXTRA_DATA
PRO1642,Rachel Morgan,Electronics,19265.92,9999,172,9177.27,Win,EXTRA_DATA
INVALID_72,Whitney Willis,Automotive Parts,17205.13,167,168,7080.04,Right,EXTRA_DATA
INVALID_47,Kristen Jenkins,Chemicals,16785.24,52,140,36793.89,Strategy,EXTRA_DATA
PRO0269,  Charles Walker  ,Chemicals,16967.96,258,183,16666.64,Way,EXTRA_DATA
PRO1646,Amanda Love,Electronics,,246,173,13098.85,Its,EXTRA_DATA
PRO1647,Ryan Mcdonald,Food,,248,40,27694.82,Instead,EXTRA_DATA
PRO1648,  Brendan Cooper  ,Electronics,47606.47,244,257,47625.3,World,EXTRA_DATA
PRO1649,James Day,Automotive Parts,41070.04,275,138,Twenty Five Thousand,Heart,EXTRA_DATA
PRO1650,  Adam Jones  ,Electronics,8028.47,176,171,32712.16,True,EXTRA_DATA
PRO1651,Cynthia Carter,Electronics,35429.72,2,162,41409.18,Event,EXTRA_DATA
PRO1652,Gary Weber,Food,Twenty Five Thousand,252,245,31817.95,Relationship,EXTRA_DATA
PRO1653,Omar Robinson,Textiles,38593.49,80,162,43725.66,North,EXTRA_DATA
PRO1654,Alan Williams,Automotive Parts,-972.82,9999,129,43553.49,Accept,EXTRA_DATA
PRO1655,Charles Morales,Chemicals,17862.03,258,71,19068.62,Discussion,EXTRA_DATA
PRO0261,Robert Greene,Automotive Parts,37639.87,207,-1,46865.14,Teach,EXTRA_DATA
PRO1657,Colleen Edwards,Electronics,9316.41,64,50,13549.08,Receive,EXTRA_DATA
PRO1658,Marc Mcfarland,Electronics,42743.49,50,-1,0,Eye,EXTRA_DATA
PRO1659,  Patrick Lang  ,Textiles,4191.33,116,120,29748.79,Eat,EXTRA_DATA
PRO1660,Johnny Johnson,Electronics,42481.06,240,120,36715.03,Miss,EXTRA_DATA
PRO1661,Timothy Smith,Food,24977.85,191,83,Ten Thousand,Next,EXTRA_DATA
PRO1662,Michael Baker,Electronics,27883.03,226,201,Twenty Five Thousand,Shake,EXTRA_DATA
PRO1663,Nathan Cohen,Automotive Parts,9441.41,185,231,40764.42,Direction,EXTRA_DATA
PRO1664,  Dawn Terry  ,Automotive Parts,-4351.05,277,232,48407.98,Enjoy,EXTRA_DATA
PRO1665,Laura Ortiz,Food,43590.65,26,298,39135.99,Project,EXTRA_DATA
PRO1666,Sabrina Henry,Chemicals,46631.66,171,99,16866.46,Place,EXTRA_DATA
PRO1667,  Brent Jones  ,Textiles,19222.68,237,277,40819.67,Item,EXTRA_DATA
