MachineID,MachineName,LineID,LastMaintenanceDate,Status,OperatingHrs
MAC1429,Serious,LIN0012,08/01/2022,Under Maintenance,2232.5
MAC1430,Place,LIN0014,2024-05-16,Operational,3130.92
MAC1431,Wear,LIN0008,2023-07-07,Operational,2414.05
MAC1432,On,LIN0003,2023-10-02,Faulty,33312.01
MAC1433,Yeah,LIN0009,22-02-2022,Operational,42468.44
MAC1434,Character,LIN0010,28/10/2022,Operational,25002.64
MAC1435,Up,LIN0014,08-03-2023,Faulty,
MAC1436,Explain,LIN0016,12-04-2022,under maintenance,40548.19
MAC1437,Option,LIN0013,09/04/2022,Under Maintenance,0
MAC1438,Compare,LIN0003,02-06-2024,Operational,4880.67
MAC1439,Baby,LIN0010,28-12-2023,Faulty,34706.06
MAC1440,Open,LIN0018,2023-12-11,Under Maintenance,34568.56
MAC1441,Look,LIN0013,2022-01-25,Faulty,
MAC1442,Candidate,LIN0007,2023-11-12,Under Maintenance,42865.92
INVALID_28,Attack,LIN0012,19/10/2023,Operational,32178.2
MAC1444,Policy,LIN0013,09/10/2022,Faulty,34298.66
MAC1445,Away,LIN0011,01/09/2022,Faulty,34719.81
MAC1446,Strategy,LIN0005,09-12-2024,Under Maintenance,42179.79
MAC1447,Shake,LIN0014,2023-07-27,Faulty,23903.08
MAC1448,Weight,LIN0019,30/04/2023,Under Maintenance,29275.33
MAC1449,Myself,LIN0016,07/29/2022,Faulty,14141.21
MAC1450,Create,LIN0001,2023-06-27,Operational,41248.79
MAC1451,Kind,LIN9999,11/07/2022,Operational,14903.33
MAC1452,Total,LIN0006,10-10-2023,Under Maintenance,48085.79
MAC1453,Simple,LIN0020,17-02-2023,Faulty,37733.01
MAC1454,Understand,LIN0009,28-02-2023,UNDER MAINTENANCE,Twenty Five Thousand
MAC1455,Series,LIN0020,2023-12-26,Operational,24409.66
MAC1456,Those,LIN0019,08-03-2022,Faulty,12346.03
MAC1457,Official,LIN0015,26-03-2022,UNDER MAINTENANCE,47627.77
MAC1458,Meet,LIN0005,22-06-2024,OPERATIONAL,34663.47
MAC1459,Never,LIN0007,20/07/2024,Under Maintenance,25854.78
MAC1460,Whole,LIN0012,03-04-2023,Operational,37649.21
MAC1461,Lose,LIN0004,2024-02-23,Operational,33744.16
MAC1462,Congress,LIN0014,20-08-2023,Operational,47209.4
MAC1463,Next,LIN0008,17/07/2022,Operational,22539.53
MAC0746,Senior,LIN0017,01/15/2024,Operational,40879.58
MAC1465,Add,LIN0017,2024-10-17,Faulty,23017.33
MAC1466,Buy,LIN0017,03/04/2022,Under Maintenance,34113.21
MAC1467,Record,LIN0020,24-03-2023,Under Maintenance,6804.24
MAC1468,Short,LIN0008,16-10-2024,Under Maintenance,10756.47
MAC1469,Camera,LIN0004,25-02-2023,Faulty,21243.57
MAC0090,Role,LIN0015,29-03-2022,Under Maintenance,1762.75
MAC1471,Like,LIN0014,14/08/2022,Faulty,47791.83
MAC1472,Player,LIN0004,09-08-2022,Operational,33215.5
MAC1473,Word,LIN0014,02/04/2022,Faulty,1765.65
MAC1474,Star,LIN0008,03-06-2024,Under Maintenance,40958.03
MAC1475,Help,LIN0014,12/24/2022,Faulty,41223.61
MAC1476,Outside,LIN0008,07/16/2022,OPERATIONAL,15255.32
MAC0653,Strong,LIN0011,19-11-2024,Under Maintenance,13069.65
MAC1478,Financial,LIN0013,29-05-2022,Operational,419.34
INVALID_79,World,LIN0008,09/13/2024,Under Maintenance,48421.66
MAC1480,Foot,LIN0005,11-02-2022,Under Maintenance,44809.36
INVALID_7,Student,LIN0012,03/26/2024,Faulty,46245.67
MAC1482,Interest,LIN9999,20-07-2022,Operational,Ten Thousand
MAC1483,Particularly,LIN0016,2023-01-02,Operational,10554.71
MAC1484,Political,LIN9999,2022-09-27,Under Maintenance,28521.0
MAC1485,General,LIN0005,07/05/2022,Operational,40281.55
MAC1486,It,LIN0001,17-02-2022,Operational,34538.65
INVALID_39,Receive,LIN0010,14/01/2023,Faulty,29899.58
MAC1488,Worker,LIN0014,30/10/2023,Under Maintenance,0
MAC1489,Today,LIN0018,02/17/2024,Under Maintenance,27910.58
MAC1490,Service,LIN0016,29-09-2024,Under Maintenance,8464.09
MAC1491,Later,LIN0005,16-04-2022,Under Maintenance,28703.32
MAC1492,Station,LIN0010,10/19/2022,Operational,33886.21
MAC1493,Their,LIN0011,11/24/2022,Operational,22907.28
MAC1494,Be,LIN0011,23-12-2024,Under Maintenance,36662.87
MAC1495,Language,LIN0011,06/10/2022,Faulty,31495.01
MAC0216,Build,LIN0015,08/03/2024,Operational,48291.08
MAC1497,Form,LIN0018,02/11/2024,Under Maintenance,42532.07
MAC1498,Decision,LIN0002,20-02-2024,FAULTY,26239.01
MAC1499,Impact,LIN0018,2022-11-21,Operational,29681.88
MAC1500,Future,LIN0004,07/11/2024,Under Maintenance,35098.31
MAC1501,Statement,LIN0002,16/08/2023,Faulty,40716.47
MAC1502,Type,LIN0014,13-06-2024,Faulty,20869.35
MAC1503,Prevent,LIN0010,05/26/2023,Faulty,33145.62
MAC1504,Tough,LIN0018,09/21/2023,Operational,28250.58
MAC1505,Like,LIN0002,27/09/2022,Faulty,4930.82
MAC1119,Financial,LIN0011,2024-04-24,Faulty,13370.72
MAC1507,Fall,LIN0015,2022-11-17,under maintenance,14544.71
MAC1508,Appear,LIN0017,25/10/2024,Faulty,18493.3
MAC1509,Table,LIN0005,12/03/2024,Under Maintenance,28123.61
MAC1510,Mention,LIN9999,06/02/2022,Under Maintenance,32005.5
MAC1511,Stuff,LIN0009,2023-04-22,Under Maintenance,2978.81
MAC1512,Of,LIN0012,28/01/2022,faulty,20630.93
MAC1513,Focus,LIN0007,2023-12-08,Operational,13544.97
MAC1514,Relationship,LIN0019,2023-03-20,Faulty,26528.32
MAC1515,Fine,LIN0014,11/17/2022,Faulty,37148.09
MAC1516,Term,LIN0007,03-09-2022,Under Maintenance,2747.72
MAC1517,Production,LIN9999,02/25/2022,Faulty,30674.51
MAC1518,Tell,LIN0009,2023-08-27,FAULTY,17721.19
MAC1519,Oil,LIN0020,27-06-2024,Under Maintenance,37993.92
MAC0364,Rich,LIN0017,2022-10-03,Faulty,21181.49
MAC1521,Leg,LIN0011,02/10/2024,Operational,41568.57
MAC1522,Decide,LIN0020,2022-08-08,Operational,1812.6
MAC1523,Long,LIN0009,11/10/2024,Operational,25456.61
MAC1524,Oil,LIN9999,28-08-2024,Operational,26354.65
MAC1525,Popular,LIN0006,07/04/2022,Operational,25683.21
MAC1526,Theory,LIN0002,2024-07-13,Faulty,14645.36
MAC1527,Difficult,LIN0017,30/08/2022,Faulty,0
MAC1528,Figure,LIN0017,2023-03-25,Faulty,19442.36
MAC1529,Culture,LIN0013,23-06-2022,Operational,36234.57
MAC1530,Discussion,LIN0007,04/12/2022,Operational,0
MAC1531,Figure,LIN0016,2023-11-08,UNDER MAINTENANCE,47826.35
MAC1532,Kid,LIN0010,2022-08-31,Operational,23169.03
MAC1533,Assume,LIN0003,2022-08-03,Under Maintenance,36394.29
MAC1534,Employee,LIN0019,18/11/2024,Operational,21813.52
MAC0486,Method,LIN0020,24-08-2022,Under Maintenance,39097.02
MAC1536,Decade,LIN0012,13-10-2024,Operational,32213.66
MAC1537,Man,LIN0011,11-05-2024,Faulty,2605.55
MAC1538,Television,LIN0019,08/22/2022,Faulty,39424.75
MAC1539,Summer,LIN0020,05/04/2022,Operational,5519.26
MAC1029,Laugh,LIN0005,22/04/2024,OPERATIONAL,18923.09
MAC1541,Impact,LIN0011,01/22/2024,Under Maintenance,41861.84
MAC1542,Task,LIN0004,03/29/2022,Faulty,46687.96
MAC1543,Loss,LIN0015,17/08/2023,Under Maintenance,8835.47
MAC1544,Same,LIN0001,2022-10-06,Operational,35012.7
MAC1545,Mouth,LIN0017,11/18/2024,Operational,31158.26
MAC1546,Economic,LIN0001,27-05-2022,Faulty,31278.16
MAC1547,Together,LIN0011,2023-02-07,Faulty,46341.13
MAC1548,Party,LIN0016,06/02/2024,Operational,3414.39
MAC0941,Moment,LIN0018,21/08/2023,FAULTY,11959.01
MAC1550,Which,LIN0006,12-08-2024,Operational,19079.03
MAC1551,Live,LIN0018,04/07/2024,Faulty,
MAC1552,Receive,LIN0005,16-11-2023,under maintenance,17444.85
MAC1553,Against,LIN0001,24-11-2024,Under Maintenance,16851.01
INVALID_46,Although,LIN0010,24-07-2023,Faulty,15588.71
MAC1555,Car,LIN0008,20-09-2022,Operational,48279.09
MAC1556,Article,LIN0005,27/01/2023,Under Maintenance,38294.13
MAC0759,Hour,LIN0016,12/01/2024,Operational,35793.02
MAC1558,Trouble,LIN0014,11/08/2022,Operational,38524.08
MAC1559,Tend,LIN0011,01/08/2024,Operational,39960.08
MAC1521,Far,LIN0003,28-11-2024,Under Maintenance,16058.78
MAC1561,Past,LIN0014,08-11-2024,Under Maintenance,24199.73
MAC1562,Watch,LIN0006,08/04/2022,Faulty,35582.31
MAC1563,Resource,LIN0012,2023-02-05,Under Maintenance,44864.89
MAC1564,Bed,LIN0018,2024-12-21,Under Maintenance,6546.96
MAC1565,West,LIN0004,02-04-2024,operational,5571.32
MAC1566,Resource,LIN0005,18-06-2023,Faulty,34331.68
MAC1567,Share,LIN0013,12/18/2024,under maintenance,32645.33
INVALID_88,Coach,LIN0002,05-04-2024,Operational,6837.2
MAC1569,Bring,LIN0013,01/09/2024,Operational,24507.04
MAC1570,Prove,LIN0012,01/07/2022,Under Maintenance,0
MAC1571,Nearly,LIN0003,01-05-2023,under maintenance,48762.06
MAC1572,Option,LIN0009,17/11/2023,Operational,-4138.01
MAC1573,Husband,LIN0006,26/10/2022,Under Maintenance,26310.71
MAC1574,Body,LIN0001,10/19/2022,Faulty,23564.67
MAC1575,Couple,LIN0002,04/12/2024,Faulty,17584.88
MAC1576,Bed,LIN0004,16/11/2024,Under Maintenance,12950.27
MAC1577,Type,LIN0003,2023-09-19,Operational,7778.6
MAC1578,Buy,LIN0006,2023-07-10,operational,36042.23
MAC1579,Management,LIN0007,07-05-2024,Faulty,8865.89
MAC1580,Food,LIN0005,16-09-2022,Under Maintenance,25965.66
MAC1581,Kind,LIN0018,25-01-2022,Faulty,25953.21
MAC0961,Story,LIN0020,2022-10-18,Operational,6468.11
MAC1583,Include,LIN0013,01/26/2022,Under Maintenance,15169.73
MAC1584,Memory,LIN0011,09/21/2022,Under Maintenance,-4067.07
MAC1585,Affect,LIN0010,10/04/2022,Faulty,
MAC1586,Loss,LIN0002,2023-10-20,Faulty,21286.3
MAC1587,Growth,LIN0012,02/06/2022,FAULTY,8931.88
MAC1588,Car,LIN0004,29-01-2023,Under Maintenance,48442.67
MAC1589,Front,LIN0020,17-02-2022,Faulty,Twenty Five Thousand
MAC1159,If,LIN0003,10/03/2024,Under Maintenance,48504.04
MAC1591,Base,LIN0016,22-03-2023,Operational,27025.43
MAC1592,Long,LIN0018,2023-02-12,Faulty,48625.99
MAC1593,Everybody,LIN0017,17/08/2024,Under maintenance,10096.63
MAC1594,Agreement,LIN0007,10/10/2023,Faulty,16167.18
MAC1595,Include,LIN0002,2022-08-22,Operational,11826.64
MAC1596,Huge,LIN0003,05-10-2024,Faulty,
MAC1597,Serve,LIN0005,11/06/2024,Under Maintenance,1685.76
MAC1598,Only,LIN0009,30/05/2022,Operational,16254.21
MAC1599,Easy,LIN0004,29/07/2024,Faulty,Five Hundred
MAC1600,Result,LIN0002,06-06-2022,Operational,9300.65
MAC1601,Appear,LIN0006,2024-05-28,Faulty,37514.96
MAC1602,Late,LIN0002,2022-11-02,Under Maintenance,49723.91
MAC1603,High,LIN0015,11/16/2023,Under Maintenance,38762.72
MAC1604,Threat,LIN0019,04/02/2024,Faulty,42365.11
MAC1605,Side,LIN0011,14-11-2024,Under Maintenance,1742.58
MAC1606,Ready,LIN0020,10/07/2022,Under Maintenance,19537.14
MAC1607,Current,LIN0004,02/06/2022,Faulty,25608.57
MAC1608,Different,LIN0001,06/23/2022,Under Maintenance,11595.65
MAC1609,Partner,LIN0002,23-12-2024,Under Maintenance,45500.69
MAC1610,Rule,LIN0017,21/01/2023,Operational,
MAC1611,Result,LIN0010,23/01/2022,Faulty,12791.99
MAC1612,Almost,LIN0003,2023-08-02,Under Maintenance,40844.74
MAC1613,Part,LIN0001,26-03-2023,Faulty,8260.19
MAC1614,Station,LIN0007,18/07/2024,Operational,22689.16
MAC1615,Rather,LIN0019,04/18/2022,Under Maintenance,44989.52
MAC1616,Camera,LIN0002,2022-07-03,Under Maintenance,36307.61
MAC1617,Moment,LIN0007,11/09/2022,Under Maintenance,42620.12
MAC1618,Hand,LIN0019,14/02/2024,Operational,20030.02
MAC1619,Couple,LIN0019,02/03/2024,Under Maintenance,33817.11
MAC1620,Whether,LIN0013,06-08-2022,Under Maintenance,31033.97
MAC1621,So,LIN0012,2023-04-22,Faulty,11572.75
MAC1622,Age,LIN0003,05/09/2022,Faulty,9851.38
MAC1623,Involve,LIN0001,02-12-2023,Operational,32498.19
MAC1624,Bar,LIN0011,11/16/2022,Operational,20402.46
MAC1625,Something,LIN0017,07/29/2022,Under Maintenance,6604.34
MAC1626,Company,LIN0018,26/12/2023,Under Maintenance,49729.12
MAC1627,Final,LIN0001,30/09/2023,Faulty,12731.49
MAC1628,Wait,LIN0007,2023-06-01,Faulty,5243.37
MAC1629,Little,LIN0017,10/02/2023,Faulty,5062.93
MAC1630,Pay,LIN0020,22/08/2023,Operational,
MAC1631,Represent,LIN0020,02/29/2024,Faulty,36049.74
MAC1632,Middle,LIN0005,13/02/2022,Faulty,13338.19
MAC1633,Lose,LIN0008,12/03/2024,Operational,42672.2
MAC1634,Blue,LIN0012,22/07/2023,Operational,13094.31
MAC1635,Power,LIN0002,13-11-2023,Under Maintenance,5095.44
MAC1636,Myself,LIN0012,2024-05-19,Operational,8931.02
INVALID_83,Next,LIN0013,15-05-2024,Operational,48027.51
MAC1638,She,LIN0010,02/17/2023,Operational,47680.0
MAC1639,It,LIN0010,11/26/2024,Faulty,21595.86
MAC1640,Peace,LIN0015,12/04/2023,Operational,13565.65
MAC1641,East,LIN0013,2024-09-19,Faulty,36361.74
MAC1642,Street,LIN0013,20-10-2022,Faulty,9495.16
MAC1643,Through,LIN0003,30-10-2024,Operational,20270.13
MAC1644,Think,LIN0006,16/07/2024,Under Maintenance,43085.98
MAC1645,Partner,LIN0019,12/04/2023,Faulty,851.46
MAC1646,Perform,LIN0014,24/03/2024,Under Maintenance,18983.76
MAC1647,Season,LIN0020,16/08/2022,Operational,1623.18
MAC1648,Plan,LIN0014,08/26/2024,Under Maintenance,23177.58
MAC1649,Suggest,LIN0018,2022-08-11,Faulty,12379.32
MAC1650,Teacher,LIN0009,03-04-2024,Faulty,19657.76
MAC1651,You,LIN0006,06/28/2024,Under Maintenance,12559.07
MAC1652,Wrong,LIN0004,21-06-2022,Faulty,33151.35
MAC1653,Address,LIN0011,11/06/2023,operational,39376.15
MAC1654,Floor,LIN0009,04/23/2024,Faulty,-2232.77
MAC1655,Rest,LIN0006,09-11-2024,Faulty,Five Hundred
MAC1656,Yard,LIN9999,10/03/2024,Faulty,9624.73
MAC1657,Effect,LIN0008,2024-02-01,Operational,37387.1
MAC1658,Recently,LIN0004,30-07-2022,Under Maintenance,6356.41
MAC1659,Guess,LIN0013,2023-02-22,Operational,11353.27
MAC1660,Also,LIN0005,11/18/2023,Operational,42098.27
MAC1661,Both,LIN0012,28/04/2024,UNDER MAINTENANCE,46362.31
MAC1662,More,LIN0019,09/16/2023,Operational,43261.15
MAC0005,Dark,LIN0008,27-04-2023,Operational,Twenty Five Thousand
MAC1664,Sometimes,LIN0006,02/09/2023,Under Maintenance,23008.71
MAC1665,Interview,LIN0006,19-02-2024,Faulty,1345.61
MAC1666,However,LIN0020,12-10-2024,Faulty,32770.88
MAC1667,Take,LIN0017,2023-10-31,Under Maintenance,45274.0
MAC1668,Throw,LIN0010,15-01-2024,Operational,43481.62
MAC1669,Challenge,LIN0007,26/06/2023,Faulty,48656.54
MAC1670,Fine,LIN0017,26-08-2024,Operational,49183.34
MAC1671,Reach,LIN0016,2022-09-19,Faulty,14589.05
INVALID_71,Pressure,LIN0006,05-06-2023,Under Maintenance,34304.05
MAC1673,Fine,LIN0003,10/13/2022,Operational,27330.15
MAC1674,Key,LIN0014,22-08-2024,faulty,41705.88
MAC1675,Significant,LIN0011,28/06/2024,Faulty,43141.57
MAC1676,Democrat,LIN0004,15-03-2023,Under Maintenance,
MAC1677,Vote,LIN0011,06/02/2022,Faulty,27297.77
MAC1678,Tonight,LIN0007,2024-11-23,Operational,10832.81
MAC1679,Most,LIN0002,12/21/2023,Operational,39288.42
MAC1680,Prepare,LIN0019,07/12/2023,Operational,4720.21
INVALID_76,Last,LIN0002,05-06-2023,Under Maintenance,36310.44
MAC1682,Significant,LIN0001,2023-12-05,Faulty,33121.7
MAC1683,Loss,LIN0009,2022-12-10,Faulty,25976.27
MAC1684,Or,LIN0006,09/20/2024,Under Maintenance,34452.53
MAC1685,Would,LIN0020,06/09/2023,Faulty,32026.64
MAC1686,Itself,LIN0020,2023-06-27,Under Maintenance,17826.38
INVALID_64,Concern,LIN0019,04/01/2024,Operational,6672.15
MAC1688,View,LIN0020,01/19/2023,FAULTY,24370.95
MAC1689,American,LIN0008,01/25/2023,Faulty,0
MAC1690,Enter,LIN0001,31-01-2023,Faulty,41802.84
MAC1691,Form,LIN0005,06/08/2024,Faulty,31916.29
MAC1692,Whether,LIN0012,2022-08-11,Under Maintenance,47244.32
MAC1693,Side,LIN0001,2022-11-17,Faulty,28647.11
MAC1694,Memory,LIN0010,10-07-2024,Operational,13229.39
MAC1695,Involve,LIN0011,13-12-2024,Faulty,16212.97
MAC1696,Tend,LIN0001,11/27/2023,Operational,9786.5
MAC1628,Impact,LIN0001,2022-03-04,Under Maintenance,381.66
MAC1698,Good,LIN0014,15-04-2024,Faulty,Five Hundred
MAC1699,Western,LIN0011,28/01/2023,Faulty,48973.4
MAC1700,Manager,LIN0010,2023-04-09,Operational,35369.99
MAC1701,Suddenly,LIN0019,2023-10-04,Operational,13807.92
MAC1702,They,LIN0009,09/06/2024,Under Maintenance,24955.63
MAC1703,Plan,LIN0009,09/07/2024,Operational,
MAC1704,Apply,LIN0009,02/20/2023,Faulty,48200.68
MAC1705,Son,LIN0010,30/03/2024,Faulty,15732.23
MAC1706,Party,LIN0015,27-05-2024,Faulty,20372.44
INVALID_17,Material,LIN0013,2022-01-14,Operational,48962.8
MAC1708,Government,LIN0018,15/06/2024,Operational,26776.11
MAC1709,Role,LIN0002,09/18/2023,Faulty,8261.03
MAC1710,Once,LIN0006,03/03/2023,Faulty,46745.48
MAC1711,Wait,LIN9999,03/05/2024,Under maintenance,5690.69
MAC1513,Data,LIN0004,23/06/2023,Faulty,
MAC1713,Perform,LIN0014,24/12/2024,OPERATIONAL,
MAC1714,Action,LIN0013,07/29/2023,Under Maintenance,28584.7
MAC1715,Parent,LIN0005,2023-04-27,Faulty,
MAC1716,Try,LIN9999,07/02/2024,Faulty,21903.34
MAC1717,Lead,LIN0008,02-12-2023,Operational,47351.33
MAC1718,How,LIN0020,2022-11-07,Operational,3190.87
MAC1719,Wonder,LIN0020,2024-03-24,Operational,4529.87
MAC1720,Firm,LIN0010,05/12/2023,Under Maintenance,31678.75
MAC1721,Single,LIN0015,04/30/2024,operational,22478.87
MAC1722,Future,LIN0014,2023-10-26,Under maintenance,-1705.76
MAC1723,Glass,LIN0001,2023-09-22,Faulty,44168.29
MAC1724,Coach,LIN0017,21-11-2023,Operational,27179.49
MAC1725,Week,LIN0004,2022-10-05,Faulty,26204.92
MAC1726,See,LIN0008,17-09-2023,Faulty,5963.71
MAC1727,Yet,LIN0012,2022-11-16,Under Maintenance,23442.3
MAC1728,Way,LIN0012,2022-05-03,Operational,24502.26
MAC1729,Race,LIN0020,29/11/2023,Under Maintenance,Ten Thousand
MAC1730,Media,LIN0004,2022-09-28,Under Maintenance,34582.96
MAC1731,Class,LIN0012,09-08-2024,Operational,9329.83
MAC1732,Type,LIN0015,08/02/2022,Faulty,45203.1
MAC1733,Prevent,LIN0003,2023-09-27,Operational,23261.98
MAC1734,Remember,LIN0004,2024-08-18,Under Maintenance,2872.86
MAC1735,Choice,LIN0001,09-12-2022,Under Maintenance,25287.26
MAC1736,Maintain,LIN0002,11/01/2024,Faulty,0
MAC1737,Week,LIN0010,2024-09-02,Operational,2803.36
MAC1738,Well,LIN0018,11/06/2022,Faulty,18987.78
MAC1739,Wear,LIN0014,14-01-2023,Faulty,20042.1
MAC1740,High,LIN0020,18-09-2022,Operational,19247.9
MAC1741,Sure,LIN0014,26/06/2022,Operational,39321.29
MAC1742,Gun,LIN0012,08/02/2022,Operational,36515.02
MAC1743,Enough,LIN0020,13-02-2024,Faulty,16618.8
INVALID_71,For,LIN0004,26/10/2023,Faulty,28701.27
MAC1745,Especially,LIN0007,03/07/2023,Faulty,16929.91
MAC1746,Box,LIN0018,2022-02-08,OPERATIONAL,Five Hundred
MAC1747,World,LIN0006,05-12-2024,Under maintenance,7064.05
MAC1748,Meet,LIN0013,2023-01-24,Faulty,28067.3
INVALID_78,Message,LIN0015,28-08-2024,Under Maintenance,20435.57
MAC1750,Hair,LIN0015,2023-03-20,Faulty,21625.01
MAC1751,Show,LIN0018,2024-03-10,Operational,2051.66
MAC1444,Company,LIN0008,18-04-2023,Under Maintenance,25758.56
MAC1753,Most,LIN0008,03/29/2024,Under Maintenance,
MAC1754,Of,LIN0006,01/04/2023,Faulty,3274.0
MAC1755,Identify,LIN0012,2023-04-11,Under Maintenance,6901.18
MAC1756,Else,LIN0001,2023-04-03,OPERATIONAL,28284.51
MAC1757,Final,LIN0011,26/07/2022,Operational,8476.23
MAC1758,Offer,LIN0011,2022-03-11,Operational,30009.98
INVALID_83,Nation,LIN0020,01/05/2023,Under Maintenance,13623.74
MAC1760,Brother,LIN0012,02-06-2024,OPERATIONAL,Ten Thousand
MAC1761,Test,LIN0019,07/05/2023,Faulty,28008.38
MAC1762,Business,LIN0016,2024-09-30,Under Maintenance,21885.46
MAC1763,Point,LIN0018,24-05-2024,faulty,0
MAC1764,Religious,LIN0006,05-02-2022,Faulty,43936.22
MAC1765,Notice,LIN0009,2024-06-13,Under maintenance,20959.1
MAC1766,She,LIN0003,05/08/2023,Operational,29576.37
MAC1767,Traditional,LIN0009,21-02-2022,Faulty,33122.03
MAC1768,Far,LIN0015,02/29/2024,Faulty,9028.26
MAC1769,Few,LIN0018,06/24/2024,Operational,37139.57
INVALID_14,Like,LIN0016,04/20/2023,Operational,18064.22
MAC1771,Its,LIN0009,07/10/2022,Operational,13676.6
MAC1772,Future,LIN0006,16-12-2023,Operational,35861.05
MAC1773,Eye,LIN0010,19-08-2022,Under Maintenance,35604.08
MAC1774,Just,LIN0018,07/04/2022,Operational,18096.57
MAC1775,Plan,LIN0006,2022-08-12,under maintenance,0
MAC1035,Future,LIN0012,26-11-2023,Under Maintenance,5696.91
MAC1777,Garden,LIN0006,27-03-2022,Under Maintenance,40107.94
MAC1778,Tough,LIN0013,30-12-2022,Faulty,35968.68
MAC1779,Inside,LIN0007,2023-02-14,Under Maintenance,40387.92
MAC1780,Compare,LIN0001,04/29/2022,Faulty,29660.7
MAC1781,Guy,LIN0017,23/04/2022,Faulty,
MAC1782,Program,LIN0020,24-07-2024,Operational,26116.1
MAC1783,Mouth,LIN0003,18/03/2022,Operational,33824.47
MAC1784,Lead,LIN0016,12/18/2024,Operational,Five Hundred
MAC1771,Professor,LIN0009,11-09-2024,Faulty,10756.62
MAC1786,Travel,LIN0004,2024-10-09,Faulty,24222.06
MAC1787,Show,LIN0014,01/29/2024,Faulty,26121.19
MAC1788,Yeah,LIN0016,13-07-2024,Faulty,6409.96
MAC0468,Him,LIN0015,14-05-2023,Faulty,Ten Thousand
MAC1790,Full,LIN0014,02/23/2023,Faulty,44729.84
MAC1791,On,LIN0017,01/11/2022,Operational,33607.93
MAC1792,Let,LIN0016,03/26/2022,Operational,28891.59
MAC1793,Set,LIN0007,07-10-2023,under maintenance,7048.62
MAC1794,Memory,LIN0007,2023-02-17,Faulty,28142.22
INVALID_52,Fly,LIN0019,11/24/2023,Operational,27510.84
MAC1796,Series,LIN0020,29/06/2022,Faulty,17423.64
MAC0551,Throughout,LIN0020,2024-06-06,Faulty,14762.25
INVALID_88,Focus,LIN0015,16/02/2024,Operational,7074.11
MAC1799,Fear,LIN0011,05/04/2024,Under Maintenance,38961.06
MAC1800,Fly,LIN0013,2022-02-04,Under Maintenance,38764.62
MAC1801,Finally,LIN0006,22/07/2022,Faulty,15527.83
MAC1802,Environmental,LIN0005,19/06/2022,Faulty,5664.71
MAC1803,Figure,LIN0002,09/11/2022,FAULTY,22423.57
MAC1804,Believe,LIN0015,30/01/2024,Faulty,27727.69
MAC1422,Kitchen,LIN0010,26/10/2024,Faulty,21810.73
MAC1806,Key,LIN9999,10/11/2022,Operational,31741.55
MAC1807,Detail,LIN0020,2023-12-21,Operational,3377.19
MAC1808,Medical,LIN0005,08-11-2024,FAULTY,17031.14
MAC1809,Send,LIN0009,23/06/2022,Under Maintenance,9555.19
MAC1810,Data,LIN0013,31-10-2024,Under Maintenance,11609.19
MAC1811,Money,LIN0009,11/22/2023,faulty,10337.88
MAC1812,Believe,LIN0007,03/03/2022,Operational,19338.85
MAC1813,Nearly,LIN0010,29/09/2024,Under Maintenance,30192.25
MAC1814,Beat,LIN0003,12/05/2022,Faulty,11114.68
MAC1815,Cost,LIN0015,2024-06-17,Faulty,10337.72
MAC1816,Coach,LIN0019,2023-10-11,Faulty,24339.29
MAC1817,Finally,LIN0013,07-08-2022,Operational,30976.28
MAC1818,Clear,LIN0012,05/31/2023,Faulty,6724.77
MAC1819,Own,LIN0009,11/15/2023,Faulty,20964.22
MAC1471,As,LIN0008,02/01/2023,Faulty,13763.29
MAC1821,Development,LIN0018,06/08/2022,Under Maintenance,4136.14
MAC1822,Trade,LIN0020,06-08-2024,Operational,3748.28
MAC1823,Something,LIN0014,2022-02-17,Faulty,2863.54
MAC1824,Most,LIN0010,12/17/2023,Operational,45003.47
MAC1825,Contain,LIN0010,19-01-2023,Faulty,36210.63
MAC1826,Public,LIN0014,2023-07-10,Faulty,9542.31
