AccountID,CustomerID,Balance,AccountType,OpenDate,Status
ACC1597,CUS0001,38263.02,Catch,11-06-2022,Active
ACC1598,CUS0002,41089.71,Trade,05/11/2022,Active
ACC1599,CUS0008,Ten Thousand,Reveal,12/12/2024,Frozen
ACC1600,CUS0015,49766.67,According,04/02/2024,Frozen
ACC1601,CUS0009,27790.64,Have,12-09-2022,Active
ACC1602,CUS0002,14029.89,Service,08/09/2022,Frozen
ACC1603,CUS0019,25238.97,Marriage,12/16/2022,Active
ACC1604,CUS0018,28311.16,Friend,13-09-2022,INACTIVE
ACC1605,CUS0005,9779.29,Two,2024-10-20,Active
ACC1606,CUS0005,18160.1,Affect,13/02/2022,Active
ACC1607,CUS9999,21918.51,Agree,2024-09-27,Inactive
ACC1608,CUS0008,11310.73,Item,09/10/2024,Active
ACC1609,CUS0003,,Common,22/02/2023,Inactive
ACC1610,CUS0011,12969.04,Amount,2024-10-19,Inactive
ACC1611,CUS0016,32960.13,Recognize,2022-08-05,Active
ACC1612,CUS0014,35542.96,Edge,07-11-2024,Frozen
ACC1613,CUS0005,44086.22,Manage,03/01/2022,Frozen
ACC1614,CUS0015,9994.23,Trial,2023-03-11,Frozen
ACC1615,CUS0007,47880.16,Exactly,24/06/2022,Frozen
ACC1616,CUS0011,,There,09-01-2024,Frozen
ACC1617,CUS0013,31662.65,Fire,02/10/2022,Active
INVALID_21,CUS0006,,Nice,02/12/2022,Inactive
ACC1619,CUS0007,8940.06,White,2024-07-09,Frozen
ACC1620,CUS0019,25925.55,Trouble,07/22/2024,Frozen
ACC1621,CUS0020,36334.86,Behavior,2022-02-12,Frozen
ACC1622,CUS0004,10244.53,Air,27-12-2024,Inactive
ACC1623,CUS0005,39488.42,Process,25-09-2023,Active
ACC1624,CUS9999,2594.82,Pass,29/10/2023,Inactive
ACC1625,CUS0015,29669.95,Save,2022-12-08,Active
ACC1626,CUS0002,18362.75,Result,18/06/2022,Active
ACC1627,CUS0020,36852.91,Run,2022-08-15,Active
ACC1628,CUS0018,Five Hundred,Coach,02/10/2023,Frozen
ACC1629,CUS0015,27171.83,Feeling,07-08-2023,Active
ACC1630,CUS0015,25032.49,Spring,07/30/2023,Inactive
ACC1631,CUS0005,23805.63,Appear,31-01-2024,Inactive
ACC1632,CUS0020,,Art,29/01/2022,FROZEN
ACC1633,CUS0008,34287.93,Life,26/05/2023,Inactive
ACC1634,CUS0002,17752.02,He,05/26/2023,Frozen
ACC1635,CUS0005,6118.31,Green,09/05/2023,Active
ACC1636,CUS0005,7296.81,Do,11/27/2024,Inactive
ACC1637,CUS0011,9285.61,Size,18-04-2024,Inactive
ACC1638,CUS0010,22513.21,Grow,24/04/2023,Frozen
ACC1639,CUS0013,41814.02,Himself,11/08/2023,Inactive
ACC1640,CUS0006,,Once,2022-06-08,Active
ACC1641,CUS0008,4758.65,Out,18-02-2024,Active
ACC1642,CUS0005,34480.41,Foreign,03-02-2023,Inactive
ACC1643,CUS0015,21588.99,Believe,29/08/2023,Inactive
ACC1644,CUS0018,-1984.29,Senior,2024-11-25,Frozen
ACC1645,CUS0006,12640.46,Low,29/01/2023,Inactive
ACC1646,CUS0020,36651.52,Respond,18-06-2024,Frozen
ACC1647,CUS0009,19398.58,Collection,2023-08-14,Inactive
ACC1648,CUS0011,20802.67,Almost,04/18/2022,Inactive
ACC1649,CUS0003,25207.0,Claim,2022-09-08,Frozen
ACC1650,CUS0012,38293.58,Push,2024-05-30,Active
ACC1651,CUS0001,2904.12,Not,09/20/2022,Frozen
ACC1652,CUS0007,5238.38,Go,2024-07-20,Inactive
ACC1653,CUS0019,22353.29,Or,01-11-2022,Active
ACC1654,CUS0020,36249.65,Final,04/07/2023,Frozen
ACC1655,CUS0003,25280.55,We,05/23/2024,Active
ACC1656,CUS0001,,Support,28-11-2022,Active
ACC1657,CUS0020,35793.14,Authority,22/03/2022,Active
ACC1658,CUS0001,10275.6,Throughout,02/03/2023,Frozen
ACC1659,CUS0020,13561.54,Plan,05/01/2024,Active
ACC1660,CUS0007,21713.34,Board,27-04-2023,Inactive
ACC1661,CUS0004,10327.54,Third,07/04/2024,Frozen
ACC1662,CUS0020,0,Another,2022-07-18,Frozen
ACC1663,CUS0020,30393.35,Believe,2022-03-15,Inactive
ACC1664,CUS0006,9478.83,Thousand,16/01/2023,Frozen
ACC1665,CUS0011,27747.38,Early,08/14/2022,Frozen
ACC1666,CUS0011,27413.56,Business,11/04/2024,Active
ACC1667,CUS0006,2276.71,Day,23-05-2023,Inactive
ACC1668,CUS0012,16998.38,Note,18/04/2024,Inactive
ACC1669,CUS0010,,Technology,08/13/2022,Frozen
ACC1670,CUS0010,3243.54,Federal,22-12-2022,Inactive
ACC1671,CUS0008,15158.04,Article,14/07/2024,FROZEN
ACC1672,CUS0016,26027.74,These,2022-04-17,Frozen
ACC1673,CUS0017,8295.82,It,2024-06-19,Active
ACC0794,CUS0013,9608.27,Save,22/08/2023,Active
ACC1675,CUS0012,40844.52,Debate,07/25/2023,Active
ACC1676,CUS0008,16402.52,Decision,20-06-2024,Frozen
ACC1677,CUS0009,32455.71,Sometimes,26/09/2023,ACTIVE
ACC1678,CUS0002,40383.61,Military,2024-03-11,Inactive
ACC1679,CUS0012,0,Set,2022-10-16,Inactive
ACC1680,CUS0009,44092.46,Floor,29-05-2024,Inactive
ACC1681,CUS9999,23263.55,Quite,01/18/2022,Inactive
ACC0357,CUS0013,15147.88,Individual,16/02/2022,frozen
ACC1683,CUS0007,30579.63,Address,05/27/2023,Inactive
ACC1684,CUS0011,36700.38,Among,2024-03-26,Active
ACC1685,CUS0012,23999.93,Structure,2022-08-12,Inactive
ACC1686,CUS0020,45167.88,Interesting,2023-02-03,Inactive
ACC1687,CUS0002,Five Hundred,Require,07-12-2023,Active
INVALID_81,CUS0020,33162.82,Key,24-08-2022,Active
ACC1689,CUS0010,32342.03,Talk,12-07-2023,FROZEN
ACC1690,CUS0012,39080.95,Common,05/12/2022,Active
ACC1691,CUS0004,10203.33,Class,15/07/2022,Inactive
ACC1692,CUS0009,12321.52,Kitchen,31/12/2023,Frozen
ACC1693,CUS0016,34544.28,Us,18-05-2023,Active
ACC1694,CUS0013,40038.14,Along,02/08/2022,Frozen
ACC1695,CUS0005,47459.53,Prove,18/10/2022,Active
ACC1696,CUS0001,37815.54,Four,16/09/2023,Active
ACC1697,CUS0003,27419.85,Animal,09/05/2023,Inactive
ACC1698,CUS0003,9224.72,Nearly,05/05/2023,Frozen
ACC1699,CUS0006,3589.56,And,2023-12-08,FROZEN
ACC1700,CUS0008,33260.24,Style,11-01-2024,INACTIVE
ACC1701,CUS0002,21386.25,Occur,08/13/2022,Frozen
ACC1702,CUS0008,33023.2,Speech,2023-06-27,Inactive
ACC0211,CUS9999,13072.86,Exist,21-06-2023,Inactive
ACC1704,CUS0004,8017.73,Wife,13/09/2024,Frozen
ACC1705,CUS0004,2016.04,Likely,17/01/2022,inactive
ACC1706,CUS0012,39122.03,Cup,10/01/2024,Frozen
ACC1707,CUS0014,,Add,05-02-2022,Frozen
ACC1708,CUS0014,21032.29,Hard,16-10-2022,Active
ACC1709,CUS0009,13478.89,Show,19/03/2024,Frozen
ACC1710,CUS0015,19512.05,Just,26-04-2024,Active
ACC1711,CUS0004,25452.59,Sit,06/21/2022,Frozen
ACC1712,CUS0014,37551.14,Turn,07-06-2023,Inactive
ACC1713,CUS0009,11474.04,Report,06/07/2023,Inactive
ACC1714,CUS0020,27512.29,Political,2022-04-04,Inactive
ACC1715,CUS0013,25604.71,Receive,2023-02-03,Active
ACC1716,CUS0003,37712.87,Those,02/24/2022,Frozen
ACC1717,CUS0016,21894.86,Exist,2022-02-02,Frozen
ACC1718,CUS0005,20727.14,Though,08-04-2024,Active
ACC1719,CUS0016,34282.34,Yet,2022-05-13,Inactive
ACC1720,CUS9999,31660.05,Modern,09/25/2022,Active
ACC0184,CUS0008,2523.89,Military,31/01/2022,Frozen
ACC1722,CUS0016,24709.15,Term,26/03/2022,Frozen
ACC1723,CUS0013,15073.77,Us,20-12-2022,Inactive
ACC1724,CUS0007,10886.63,Class,2024-05-06,Active
ACC1725,CUS0009,36026.52,Model,12/03/2024,Frozen
ACC1726,CUS0003,15022.58,Base,12/30/2022,Frozen
ACC1727,CUS0003,17812.04,Care,2023-12-29,Inactive
ACC1728,CUS0012,49626.65,Leave,15/01/2023,Active
ACC1729,CUS0009,,Usually,07/15/2022,Frozen
ACC1730,CUS0018,,Blood,11/27/2023,Frozen
ACC1731,CUS0005,35319.77,Traditional,21/12/2022,Inactive
ACC0348,CUS0019,40393.89,Available,2024-09-04,Frozen
ACC1733,CUS0016,30972.4,Performance,02/05/2023,Frozen
ACC1734,CUS0006,8298.71,Student,2023-07-19,Frozen
ACC1735,CUS0018,17227.23,Season,22/08/2022,Frozen
ACC1736,CUS0004,39923.64,Sometimes,2022-06-15,Frozen
ACC1737,CUS0016,11154.44,Whom,03/15/2022,Frozen
ACC1738,CUS0007,42180.66,Reduce,05/11/2023,Frozen
ACC1739,CUS0005,Twenty Five Thousand,Analysis,05/21/2023,Active
ACC1740,CUS0004,46121.39,Someone,24-08-2024,Active
ACC1741,CUS0014,16713.29,Another,2022-07-04,Active
ACC1742,CUS0008,32705.49,Else,2022-11-18,Inactive
ACC1743,CUS0013,18069.27,Director,28/06/2023,Frozen
ACC1744,CUS0017,43308.84,Participant,2024-02-05,Active
ACC1745,CUS0005,42342.84,Record,20-12-2022,Inactive
ACC1746,CUS0013,44195.93,Shake,01/30/2024,Frozen
ACC1747,CUS0005,29035.17,Example,04/14/2022,Frozen
ACC1748,CUS0009,32122.78,Reality,04/29/2022,Active
ACC1749,CUS0019,,Knowledge,2023-08-12,Inactive
ACC1750,CUS0001,38747.85,Culture,01/02/2023,Active
ACC1751,CUS0005,45934.08,Skin,2022-03-19,Frozen
ACC1752,CUS0001,29528.39,Paper,04-03-2023,Inactive
ACC1753,CUS0015,32380.58,They,09/25/2022,inactive
ACC1754,CUS0013,12877.46,Performance,2024-02-09,Inactive
ACC1755,CUS9999,Five Hundred,Door,2023-09-07,Active
ACC1756,CUS0019,0,Least,29-12-2022,Active
ACC1757,CUS0008,46837.26,Culture,06/14/2023,Active
ACC1758,CUS0005,11444.93,Half,2024-04-11,Inactive
ACC1759,CUS0007,18863.88,Painting,02/05/2024,Inactive
ACC1760,CUS0020,36983.06,Face,2023-08-16,Inactive
ACC1761,CUS0018,16217.06,Tree,2023-08-07,Inactive
ACC1762,CUS0009,42301.49,Capital,2023-09-16,ACTIVE
ACC1763,CUS0005,31974.02,Home,04/24/2024,Frozen
ACC1764,CUS0013,6846.67,Property,2024-09-22,active
ACC1765,CUS0012,46053.56,Later,2023-12-06,Frozen
ACC1766,CUS0015,23922.41,Their,06/05/2022,Active
ACC1767,CUS0015,6317.12,Approach,09/12/2022,Active
ACC1768,CUS0013,29786.1,Plant,19-10-2022,Active
ACC1769,CUS0017,2213.81,Wish,04-12-2023,Frozen
ACC1770,CUS0001,32958.03,Change,2022-01-02,Frozen
ACC1771,CUS0001,1141.65,Surface,06/22/2023,Frozen
ACC1772,CUS0017,40799.3,Art,15/02/2022,Active
ACC1773,CUS0009,9049.67,Risk,12/14/2022,Inactive
ACC1774,CUS0001,47758.68,Kitchen,2024-12-17,Frozen
ACC1775,CUS0013,40243.8,Reduce,18-10-2024,Frozen
INVALID_46,CUS0001,13756.79,Certainly,03/29/2023,Active
ACC1777,CUS0001,45506.74,Deal,2023-07-17,Frozen
ACC1778,CUS0011,6773.05,Must,2023-06-01,Active
ACC1779,CUS0007,-4748.73,General,01/08/2023,active
ACC1780,CUS0005,41763.94,Machine,02/25/2022,Inactive
ACC1781,CUS0004,30865.6,It,08/11/2024,Active
ACC1782,CUS0016,33502.58,Best,2024-12-09,Frozen
ACC1783,CUS0004,48851.69,Moment,18/11/2023,Active
ACC1784,CUS0017,18133.95,Star,10/04/2023,Inactive
ACC1785,CUS0010,21861.22,Hair,2023-08-04,Frozen
ACC0423,CUS0009,10842.01,Skin,23-07-2023,Frozen
ACC1787,CUS0020,9010.14,Enjoy,06/24/2024,Frozen
ACC1788,CUS0019,40806.84,Once,15/11/2023,Frozen
ACC1789,CUS0016,38518.09,Prepare,10/07/2022,Active
ACC1790,CUS0010,37863.7,Near,12/12/2023,Active
ACC1791,CUS0010,37483.73,Why,2022-11-23,Frozen
ACC1792,CUS0020,28300.14,Suggest,2023-04-09,Frozen
ACC1793,CUS0003,19911.53,My,2022-06-09,Frozen
ACC1794,CUS0018,46596.77,Interview,09/27/2023,FROZEN
ACC1795,CUS0012,24519.48,Ground,01/26/2023,Inactive
ACC1796,CUS0006,17888.37,Great,24/10/2022,Inactive
ACC1797,CUS0012,33671.1,Tough,13/02/2023,Active
ACC1798,CUS0010,1782.42,Pattern,25-12-2024,ACTIVE
ACC1799,CUS0013,26417.78,Drive,15/05/2024,Frozen
ACC1800,CUS0011,19623.32,Act,07/08/2022,Frozen
ACC1801,CUS0009,28891.89,Indicate,17/04/2024,Inactive
ACC1802,CUS0008,40213.38,History,03/28/2024,Active
ACC1803,CUS0018,34340.04,Building,2023-08-17,Inactive
ACC1804,CUS0016,10655.36,Usually,09-06-2022,active
ACC1805,CUS0012,19008.24,Return,24-05-2023,Frozen
ACC1806,CUS0018,-4845.51,Career,06-10-2023,Active
ACC1807,CUS0015,25114.21,Debate,2024-03-08,Active
ACC1808,CUS9999,30345.88,Once,08/07/2024,Inactive
ACC1809,CUS0003,16966.91,Teach,2023-05-25,Active
INVALID_96,CUS0019,1587.13,Subject,01-08-2022,Frozen
ACC1811,CUS0001,35315.2,Determine,2023-11-22,Inactive
ACC1812,CUS9999,22481.32,Represent,06/15/2022,Active
ACC1813,CUS0018,10426.09,Mission,15-10-2023,Active
ACC1814,CUS0018,0,Economy,31/05/2022,Frozen
ACC1815,CUS0011,37283.31,Certainly,2022-09-08,Frozen
ACC1816,CUS0015,46330.99,Field,01/18/2022,Active
INVALID_74,CUS0005,30522.33,Reality,05/10/2022,Frozen
ACC1818,CUS0013,16510.15,Population,07/29/2022,Frozen
ACC1819,CUS0006,38236.45,Professor,2024-08-04,Inactive
ACC1820,CUS0002,46291.17,Keep,19/04/2022,Frozen
ACC1821,CUS0016,,His,2023-11-09,Active
ACC0288,CUS0004,3109.85,Important,2023-04-07,Inactive
ACC1823,CUS0017,8618.09,Fire,03/06/2023,Inactive
ACC1824,CUS0016,34771.55,Right,09/03/2023,Inactive
ACC1825,CUS0019,32549.28,Example,25/07/2024,Inactive
ACC1826,CUS0019,18471.63,Then,02-09-2022,Active
ACC1827,CUS0018,3003.27,Anything,12/12/2023,Active
ACC1828,CUS0009,1918.21,Letter,01-07-2022,Frozen
ACC1829,CUS0019,-387.39,Close,03/12/2024,Frozen
ACC1830,CUS0005,15532.29,Letter,07/27/2023,Active
ACC1831,CUS0015,4861.07,Particular,05/05/2023,Frozen
ACC1832,CUS0002,33511.12,Girl,2024-05-04,Active
ACC1833,CUS0007,9946.99,Analysis,21/09/2023,Frozen
ACC1834,CUS0001,46938.91,Sense,12/14/2022,Inactive
ACC1835,CUS0009,26313.69,Minute,14/07/2022,Inactive
ACC1836,CUS0017,4133.38,Officer,05-08-2023,Active
ACC1837,CUS9999,14962.49,Ok,11/09/2023,Inactive
ACC1838,CUS0005,45920.52,But,07-02-2024,Inactive
ACC0976,CUS0018,41021.12,Per,11/23/2022,Active
ACC1840,CUS0002,15219.58,Push,13-09-2024,Active
ACC1841,CUS0009,22168.11,The,2023-03-11,Inactive
ACC1842,CUS0002,1331.42,Law,23-01-2024,Frozen
ACC1843,CUS0016,33227.55,Speak,03/07/2023,Inactive
ACC1844,CUS0018,36966.54,Foot,2023-12-05,Active
ACC1845,CUS0008,13410.24,Sort,27/04/2024,Inactive
ACC1846,CUS0007,28227.44,Role,2024-05-15,Frozen
ACC1847,CUS0002,36848.99,Role,25-10-2023,active
ACC1848,CUS0011,8204.29,Standard,25-01-2023,Frozen
ACC1849,CUS0005,3447.65,Cup,2022-08-25,Inactive
ACC1850,CUS0008,25862.04,Especially,08/23/2023,Frozen
ACC1851,CUS0004,41397.01,Strong,27-08-2023,Frozen
ACC1852,CUS0004,42800.94,Upon,15/03/2023,Inactive
ACC1853,CUS0007,23728.14,Citizen,09/28/2022,Inactive
INVALID_8,CUS0002,2411.26,Both,2022-12-03,Frozen
ACC1855,CUS0019,14769.41,Establish,2023-02-07,Frozen
ACC1856,CUS0012,43053.79,Party,05/06/2024,Frozen
ACC1857,CUS0003,46820.1,Measure,2022-02-16,active
ACC1858,CUS0017,19442.68,After,2024-07-29,FROZEN
ACC1859,CUS0020,0,Child,29-09-2024,Active
ACC1860,CUS0017,4389.87,Lay,03/04/2023,Frozen
ACC1861,CUS0009,20588.51,Sure,24-07-2023,Frozen
ACC1862,CUS0006,38497.97,Born,24-08-2024,Inactive
ACC1863,CUS0001,42875.99,Must,07/31/2023,Inactive
ACC1864,CUS0004,18846.88,Always,03-10-2022,inactive
ACC1865,CUS0001,28790.28,Course,08/09/2024,Inactive
ACC1866,CUS0014,8263.83,Skill,06/01/2024,Frozen
ACC1867,CUS0017,35886.33,Will,2024-08-28,Frozen
ACC1868,CUS0011,34735.52,Teacher,07-06-2024,Inactive
ACC1869,CUS0014,32136.17,Involve,23-09-2022,Active
ACC1870,CUS0014,5750.94,Give,06-10-2022,Inactive
ACC1871,CUS0016,25066.26,Picture,18/11/2022,Active
INVALID_2,CUS0006,Twenty Five Thousand,Measure,03/13/2024,Inactive
ACC1873,CUS0017,30814.36,Continue,30-03-2022,Frozen
ACC0951,CUS0010,8450.83,Speak,26-11-2022,Inactive
ACC1875,CUS0004,23602.11,None,30/03/2024,Inactive
ACC1876,CUS0002,33680.42,Decision,25/01/2023,Inactive
ACC1877,CUS0011,11306.86,Throughout,25-03-2024,Active
INVALID_50,CUS0015,35774.88,Daughter,2023-10-31,Inactive
INVALID_65,CUS0019,19947.01,Water,10/18/2023,Inactive
ACC0003,CUS0016,27500.93,Allow,23-04-2024,Inactive
ACC1577,CUS0009,30571.64,Drive,04/25/2024,Active
ACC1882,CUS0004,Five Hundred,Base,12/20/2023,Active
ACC1883,CUS0001,38606.84,Record,07/05/2024,Frozen
ACC1884,CUS0004,Twenty Five Thousand,Past,2022-05-14,Inactive
ACC1885,CUS0009,37311.21,Machine,2024-05-09,Frozen
ACC1886,CUS0016,25937.22,Bar,21/07/2024,Inactive
ACC1887,CUS0007,20356.0,Senior,08/22/2022,Inactive
ACC1888,CUS0006,43627.64,Also,06/23/2024,inactive
ACC1889,CUS0004,Twenty Five Thousand,Debate,07/15/2022,Frozen
ACC1890,CUS0009,43780.08,Read,01/01/2024,Active
ACC1891,CUS0005,10060.48,Four,15/12/2024,Frozen
INVALID_72,CUS0009,0,Remain,03/16/2022,Frozen
ACC1893,CUS0005,3160.91,Same,09/26/2023,Active
ACC1894,CUS0001,32899.62,News,01/08/2022,Active
ACC1895,CUS0018,47225.65,Try,06-09-2024,Active
INVALID_16,CUS0016,40999.77,Writer,2024-07-09,Active
ACC1897,CUS0008,27121.73,Then,08/09/2023,Active
ACC1898,CUS0007,45354.79,Little,05/05/2023,Inactive
ACC1899,CUS0013,16442.77,Read,12/21/2022,ACTIVE
ACC1900,CUS0019,16089.91,Open,2024-03-30,Inactive
ACC1901,CUS0010,39807.92,Piece,2022-05-30,Inactive
ACC1902,CUS0004,20595.22,Box,06/27/2022,Inactive
ACC1903,CUS0008,37452.28,Might,09-06-2023,Inactive
ACC1904,CUS0009,26319.09,Where,10/02/2023,Inactive
ACC1905,CUS0015,43577.93,Public,2024-10-19,Active
ACC1906,CUS0013,41872.96,Fund,12/14/2024,Inactive
ACC1907,CUS0010,8430.45,Deal,20-06-2022,Frozen
ACC1908,CUS0013,47304.94,Daughter,22/11/2022,Frozen
ACC1909,CUS0009,45969.45,Your,2023-12-21,Inactive
ACC1910,CUS0003,21783.2,Owner,2024-08-09,Inactive
ACC1911,CUS0018,23714.15,Respond,2022-12-25,Active
ACC1912,CUS0011,6623.49,Drug,05-04-2023,Inactive
ACC1913,CUS0012,19515.84,Measure,11/11/2022,Frozen
ACC1914,CUS0003,7084.99,Congress,27/08/2024,Inactive
ACC0213,CUS0009,47832.62,Tough,2024-12-19,Inactive
ACC1916,CUS0014,46184.43,Parent,10/04/2022,Active
ACC1917,CUS0002,13653.71,Security,14/08/2023,Inactive
ACC1918,CUS0015,28147.0,Stay,2022-09-29,Inactive
ACC1919,CUS0012,12786.18,Per,12/05/2022,Inactive
ACC1920,CUS0003,29651.98,Fill,31/10/2024,Frozen
ACC1921,CUS0009,41704.41,Top,22-11-2023,Frozen
ACC1922,CUS0007,21686.68,His,29-08-2023,FROZEN
ACC1923,CUS0006,47975.41,Concern,03-06-2024,Active
ACC0340,CUS0008,,Instead,2022-07-25,Frozen
ACC1925,CUS0004,28526.85,Point,10/10/2022,Active
ACC1926,CUS0014,13305.06,Institution,16/09/2022,Inactive
ACC1927,CUS0014,48584.75,Require,2023-07-18,Inactive
ACC1928,CUS0008,41277.75,Fine,2023-05-25,Active
ACC1929,CUS0016,13250.04,Here,09/11/2024,Active
ACC1930,CUS0016,,Method,2023-10-21,Active
ACC1931,CUS0017,19860.93,Pretty,03/11/2023,Frozen
ACC1932,CUS0015,9066.57,Right,29/05/2024,Active
ACC1933,CUS0020,45810.04,Direction,2024-11-26,ACTIVE
ACC1934,CUS0012,26094.89,Then,2024-07-26,Active
ACC1935,CUS0011,27783.43,Pull,01/03/2022,Frozen
ACC1936,CUS0009,47188.42,Nice,2024-02-10,Inactive
ACC1937,CUS0019,9275.77,Still,13-03-2024,Inactive
ACC1938,CUS0002,28849.27,Save,03-12-2023,Active
ACC1939,CUS0012,38390.18,Hot,10/24/2023,Active
ACC1940,CUS0002,40079.16,Event,16/04/2024,Inactive
ACC1941,CUS0014,31905.49,Center,2023-09-05,Active
ACC1942,CUS0002,30567.07,Marriage,2023-07-13,Active
ACC1943,CUS0008,48541.8,Quickly,05/17/2024,Inactive
ACC1944,CUS0007,32180.32,Event,13-08-2024,Active
ACC1945,CUS0020,2281.03,Want,2024-09-12,Active
ACC1946,CUS0002,37377.08,Capital,02/05/2023,Frozen
ACC1947,CUS0019,26036.1,Rise,01/25/2024,Active
ACC1948,CUS0013,36272.09,Crime,04-11-2023,Active
ACC1949,CUS0015,30495.22,Partner,29/06/2024,Active
ACC1950,CUS0012,39030.22,Social,12/05/2023,Frozen
INVALID_26,CUS0003,23045.29,Bit,18/06/2023,Inactive
ACC1952,CUS0012,2420.48,Whether,01/14/2022,Active
ACC1953,CUS0014,12050.46,Indicate,05/03/2023,Inactive
ACC1954,CUS0005,Twenty Five Thousand,Board,2022-06-19,Frozen
ACC1955,CUS0005,26597.47,Machine,2022-10-31,Inactive
ACC1956,CUS0015,1148.61,Stop,02-05-2024,Active
ACC1957,CUS0007,27503.99,Marriage,29-01-2022,Inactive
ACC1958,CUS0007,,Cup,10/08/2022,Inactive
ACC1959,CUS0014,34942.12,Economy,2023-05-05,Frozen
ACC1960,CUS0009,39632.42,Person,23/01/2024,Active
ACC1961,CUS0018,,Crime,09/06/2022,Inactive
ACC1962,CUS0015,16710.04,Bar,12/10/2023,Frozen
ACC1963,CUS0016,33286.64,Management,17/05/2024,Inactive
ACC1964,CUS0011,4633.45,Federal,12/29/2022,Active
ACC1965,CUS0014,39061.06,Direction,2024-07-25,Active
ACC1966,CUS0012,27959.98,List,12-04-2024,Active
ACC1967,CUS0002,20426.72,Finish,2023-12-30,Inactive
ACC1968,CUS9999,16335.75,Develop,04/28/2023,Inactive
ACC1969,CUS0009,7983.05,Foot,01/04/2023,Active
ACC1970,CUS0005,5470.16,Under,09/05/2024,Active
ACC0993,CUS0017,11949.12,Many,01/11/2022,Active
ACC1972,CUS0010,46387.12,Partner,04/08/2024,Frozen
ACC1973,CUS0003,8670.94,Third,12/30/2023,Frozen
ACC0954,CUS0002,1787.51,Oil,06/03/2023,Frozen
ACC1975,CUS0001,0,Move,2024-02-24,Inactive
ACC1976,CUS0017,14125.09,Law,02-02-2022,Inactive
ACC1977,CUS0005,25527.64,Picture,07/30/2024,Frozen
ACC1978,CUS0019,14894.06,Most,2024-08-04,Frozen
ACC1979,CUS0002,6315.83,Public,21-09-2024,Inactive
ACC1980,CUS0002,6679.48,Control,30/05/2024,Inactive
ACC1981,CUS0002,33470.28,Measure,06/27/2022,Frozen
ACC1982,CUS0010,7505.56,Attention,24/02/2024,Inactive
ACC1983,CUS0005,24792.82,Source,12/29/2022,Active
ACC1984,CUS0001,8009.03,Figure,2024-05-23,Frozen
ACC1985,CUS0019,44507.38,Area,06/15/2023,Inactive
ACC1986,CUS0010,38414.24,Smile,08-08-2023,Frozen
ACC1987,CUS0018,48846.44,Though,09-06-2022,Inactive
ACC1988,CUS0018,41888.65,Follow,16-07-2023,Frozen
ACC1989,CUS0009,25516.97,Develop,05/20/2023,Inactive
ACC1990,CUS0015,-2711.61,I,05-08-2023,Frozen
ACC1991,CUS0013,8278.77,Allow,2024-10-12,Active
ACC1992,CUS0008,,Guess,2023-09-04,Inactive
ACC1993,CUS0004,6921.45,Run,2022-05-14,Frozen
ACC1994,CUS0015,16195.61,End,2024-05-15,Inactive
ACC1995,CUS0020,7344.29,Assume,2022-07-31,Inactive
ACC1996,CUS0007,13865.11,Range,13/03/2023,Active
ACC1098,CUS0010,41136.87,Determine,11/27/2024,Inactive
ACC1998,CUS0014,19115.6,Whose,23-08-2024,Inactive
ACC1999,CUS0006,45576.94,Difficult,2024-04-23,Active
ACC2000,CUS0009,47667.31,Claim,20/07/2023,Active
ACC2001,CUS0019,11954.94,Southern,23-02-2023,Active
INVALID_32,CUS0008,18627.34,Similar,25/02/2022,Inactive
ACC2003,CUS0004,7818.06,Care,04/04/2024,Active
ACC2004,CUS0012,18972.63,History,15/01/2024,Inactive
ACC2005,CUS0017,3541.64,Maybe,2024-02-10,Active
ACC2006,CUS9999,19938.46,Our,07/08/2024,Frozen
ACC2007,CUS0015,23101.21,Analysis,03-10-2024,Inactive
ACC2008,CUS0012,28296.39,Film,01/09/2023,Active
ACC2009,CUS0001,37897.52,Direction,12/07/2023,active
ACC2010,CUS0016,26306.73,Guy,08/29/2022,Frozen
ACC2011,CUS0014,13413.51,Move,11/15/2022,Frozen
ACC2012,CUS0001,43078.99,Gun,20-11-2022,Active
ACC0017,CUS0020,10647.39,Answer,18/07/2022,Frozen
ACC2014,CUS0011,,Too,09/19/2024,Inactive
ACC2015,CUS0008,15106.09,Life,20/08/2024,Frozen
ACC0520,CUS0016,35087.04,Radio,2022-02-19,Active
ACC2017,CUS0004,49451.12,Director,05/28/2023,Inactive
ACC2018,CUS0010,41125.2,He,03-12-2023,Frozen
ACC2019,CUS9999,35358.49,Seem,11-03-2022,Inactive
ACC2020,CUS0015,28764.62,Rate,07-06-2023,Frozen
ACC2021,CUS0007,,Mouth,12/12/2024,Inactive
ACC2022,CUS0009,,Probably,01/09/2023,FROZEN
ACC2023,CUS0006,10581.38,Itself,27/09/2024,Frozen
ACC2024,CUS0017,6799.97,Buy,13/08/2023,Inactive
ACC2025,CUS0012,9804.76,Both,03-06-2024,Frozen
ACC2026,CUS0002,27217.61,Live,07/08/2024,Frozen
ACC0939,CUS0019,18892.38,Item,11/19/2024,Frozen
ACC2028,CUS0017,14663.17,Forward,04/30/2024,Inactive
ACC2029,CUS0001,9463.25,Yourself,06-05-2023,Frozen
ACC2030,CUS0005,32137.08,Political,30-11-2022,Frozen
ACC2031,CUS0008,7836.22,Establish,20-04-2023,ACTIVE
ACC2032,CUS0009,17909.96,Per,07-03-2022,Inactive
ACC2033,CUS0019,28724.84,Serve,2023-07-02,Frozen
