LoanID,CustomerID,LoanType,LoanAmount,InterestRate,StartDate,Status
LOA1168,CUS0010,Car,10430.38,22102.96,18/04/2022,Particular
LOA1169,CUS0002,Car,44181.2,24136.8,04/02/2022,Born
LOA1170,CUS0013,Personal,31018.81,23076.49,20/09/2023,People
LOA1171,CUS0002,Education,10142.6,33553.32,2024-01-15,Road
LOA1172,CUS0019,Home,22257.4,5357.17,26/09/2022,Foot
LOA1173,CUS0018,Education,38896.84,26088.05,12/20/2022,Hear
LOA1174,CUS0013,Personal,1814.54,47166.04,19-10-2022,Fish
LOA1175,CUS0019,education,29449.74,32562.37,2022-04-30,Although
LOA1176,CUS0007,Education,3606.0,16977.3,07/29/2022,Stop
LOA1177,CUS0018,Home,42588.06,35079.48,05/22/2022,Like
LOA1178,CUS0016,Home,-3901.0,32117.36,04/19/2023,Line
LOA1179,CUS0016,Home,38055.94,116.05,2023-07-27,Sport
LOA1180,CUS0002,Home,5553.13,119.89,2024-09-28,Key
INVALID_52,CUS0014,Car,34563.1,28921.3,2023-01-15,Town
LOA1182,CUS0005,Home,12019.44,12618.53,2024-08-19,Peace
LOA1183,CUS0011,Education,12149.58,8441.94,2024-10-05,Imagine
LOA1184,CUS0014,Home,4417.21,28152.0,2022-01-10,Get
LOA1185,CUS0001,Car,15422.5,41849.16,24/03/2023,Cold
LOA1186,CUS0009,Personal,19639.71,35859.61,2023-12-19,Most
LOA1187,CUS9999,Personal,3748.53,31991.09,2024-09-17,Church
LOA1188,CUS0010,Education,,33031.87,22-12-2022,A
LOA1189,CUS0017,Home,34721.18,36544.38,07/20/2022,Trial
LOA1190,CUS0004,Personal,48910.86,43909.44,2023-04-29,Your
LOA1191,CUS0016,Education,29537.36,43476.68,2024-01-31,Small
LOA1192,CUS0008,Car,6188.46,8172.39,03/18/2024,Yes
LOA1193,CUS0018,Education,30140.25,46807.23,27/05/2022,Themselves
LOA0506,CUS0003,Personal,20247.55,6122.01,21/04/2022,Add
LOA1195,CUS0011,Personal,46359.56,48839.13,2024-09-16,Experience
LOA1196,CUS0003,Home,29718.14,5400.53,20-09-2022,Begin
LOA1197,CUS0008,Home,35662.5,29561.85,27/08/2023,Agree
LOA1198,CUS0015,personal,35210.49,25188.76,29/08/2023,Including
LOA1199,CUS0017,Car,49869.03,17379.95,04/11/2023,Become
LOA1200,CUS0012,Home,23473.98,40736.07,02/22/2023,Career
LOA1201,CUS0004,Personal,-2559.59,44498.14,03/07/2022,Tend
LOA1202,CUS0014,Home,17400.95,,18/12/2023,Popular
LOA1203,CUS0004,Personal,41272.05,860.31,18-05-2024,Power
LOA1204,CUS0014,Home,8723.62,7366.55,03-11-2022,In
LOA1205,CUS0005,Education,15617.41,38468.63,09-02-2024,Line
INVALID_61,CUS0018,Home,,8687.48,10-11-2022,Gun
LOA1207,CUS0007,Car,6591.96,0,2023-04-17,Role
LOA1208,CUS0002,Car,15885.12,11873.34,18/02/2024,Enjoy
LOA0074,CUS0019,Home,26203.16,46117.84,22/08/2022,It
LOA0109,CUS0006,Education,18159.18,35757.41,15/02/2023,Couple
LOA1211,CUS0004,Home,19783.56,570.83,04-04-2023,Prove
LOA1212,CUS0019,Education,17887.84,19112.99,09-09-2023,Sort
LOA1213,CUS0019,Education,28096.01,9493.53,02-11-2024,Ahead
LOA1214,CUS0010,Car,13448.96,39760.46,07-01-2024,Bit
LOA1215,CUS0014,Home,22871.03,44177.86,05/07/2024,Particularly
LOA0746,CUS0005,Personal,-1022.0,19141.22,2024-06-07,Finally
LOA1217,CUS0005,Car,9428.86,11739.6,19/10/2022,End
LOA1218,CUS0018,Car,34566.93,45979.98,2022-07-23,Become
LOA1219,CUS9999,Education,7036.08,45115.74,12/25/2022,Must
LOA1220,CUS0013,Education,30919.35,21058.31,2023-10-31,Assume
LOA1221,CUS0019,Personal,2042.45,23537.35,01/04/2022,Staff
LOA1222,CUS0006,Home,41469.15,24306.08,10/05/2022,Soldier
LOA1223,CUS0010,Home,30427.92,8408.17,05/08/2024,Investment
LOA1224,CUS0002,Personal,19629.86,11064.35,14/03/2023,Economic
LOA1225,CUS0005,Personal,21058.74,35175.91,03/05/2022,Glass
LOA1226,CUS0012,Car,37540.19,12682.12,10/18/2024,Kid
LOA1227,CUS0003,Home,40468.42,48884.26,2024-09-02,Budget
LOA1228,CUS0020,Education,Ten Thousand,24727.05,03/22/2024,Whether
LOA1229,CUS0014,Home,16708.14,23372.51,2024-08-13,Degree
LOA1230,CUS0002,Personal,22768.55,22822.04,2022-08-14,Treatment
LOA1231,CUS0020,Home,40128.72,42938.18,05/05/2022,Knowledge
LOA1232,CUS0014,Home,13710.24,29112.22,24-05-2023,Fast
LOA1233,CUS0019,Car,46002.92,2456.52,2024-12-03,Current
LOA1234,CUS0014,Personal,7865.11,10307.73,04/02/2022,Build
LOA1235,CUS0016,Car,18162.26,29247.54,2022-02-24,Main
LOA1236,CUS0006,Education,23519.24,8268.66,14/06/2024,Style
LOA1237,CUS0007,Education,14679.4,34766.03,23/04/2022,Down
LOA1238,CUS0008,Education,35365.86,46256.92,23/03/2022,Thing
LOA1239,CUS0019,Personal,49885.73,1332.9,09/09/2024,Such
LOA1240,CUS0005,Car,0,9599.81,29/11/2024,Building
LOA1241,CUS0020,Education,11099.95,34525.41,26/10/2023,Trial
LOA1242,CUS0013,Home,47681.13,47401.03,04/10/2024,The
LOA1243,CUS0019,Education,14383.06,1567.39,10/05/2024,Fish
LOA1244,CUS0008,Education,9843.62,2860.49,19-12-2024,History
LOA1245,CUS0020,Car,15402.96,807.83,11/27/2024,Away
LOA1246,CUS0016,Personal,42398.3,9909.67,26-02-2024,Power
LOA1247,CUS0016,Education,35406.47,2377.28,05/03/2024,Agreement
LOA1248,CUS0010,Personal,15344.7,25959.17,04/10/2024,Usually
LOA1249,CUS0013,Personal,-4908.2,44711.55,17-06-2024,Training
LOA1250,CUS9999,Car,-120.7,17262.16,06/22/2024,Computer
LOA1251,CUS0008,Education,20329.19,18893.03,20-05-2024,Story
LOA1252,CUS0010,Home,31701.57,14119.05,2023-07-29,Some
LOA1253,CUS0007,Car,42173.53,10316.83,2023-12-13,Until
LOA1254,CUS0006,Education,43882.33,12104.64,31/12/2022,Mouth
LOA1255,CUS0012,Home,47638.59,21465.42,10/07/2023,Oil
LOA1256,CUS0017,Home,5248.61,Twenty Five Thousand,2024-10-10,Best
LOA1257,CUS0006,Personal,25909.01,3487.59,28-05-2023,Center
LOA1258,CUS0009,Home,44022.19,45332.49,17/06/2024,Treatment
LOA1259,CUS0005,car,5859.32,30554.6,07/22/2022,Clearly
LOA1260,CUS0018,Car,26196.99,8368.11,15-07-2022,Detail
LOA1261,CUS0013,Education,43608.55,Five Hundred,2022-03-02,Thousand
LOA1262,CUS0015,home,40164.27,4523.4,2022-11-04,General
LOA1263,CUS0008,Home,9441.91,9132.52,12/09/2022,Another
LOA1264,CUS0017,HOME,40771.19,25820.29,29/10/2022,Sign
LOA1265,CUS0019,Personal,4106.87,22351.92,24-03-2023,Affect
LOA1266,CUS0009,Personal,35938.93,,2022-10-30,Yeah
LOA1267,CUS0009,Education,8349.37,26394.89,03/01/2022,A
LOA1268,CUS0017,Car,12204.29,35784.83,02/04/2024,Sport
LOA1269,CUS0011,Car,43623.55,28145.2,07/08/2024,Phone
LOA1270,CUS0003,Personal,22327.33,18483.83,01-01-2023,Its
LOA1271,CUS0019,Education,23762.95,Ten Thousand,07/16/2023,Price
LOA1272,CUS0007,Personal,11508.7,10040.55,01/01/2024,And
LOA0592,CUS0006,Personal,6430.37,27163.71,15/10/2024,Method
LOA1274,CUS0013,Car,,21759.15,16-01-2024,Dinner
LOA1275,CUS0018,Home,7363.29,26764.14,05/18/2024,Think
LOA1276,CUS0005,Home,25119.83,19555.6,23-06-2022,Them
LOA1277,CUS0009,Home,24939.99,48251.22,02/07/2022,Congress
LOA1278,CUS0016,Personal,42924.69,41168.43,06/24/2022,Few
LOA1043,CUS0008,Car,,42198.7,30/01/2023,Born
LOA1280,CUS9999,Personal,6756.1,4738.79,26-07-2024,Fill
LOA1281,CUS0020,Home,10318.3,25598.22,07/26/2023,Land
LOA1282,CUS0002,Home,45363.32,19411.05,21/12/2022,While
LOA1283,CUS0008,Education,29457.56,37541.56,14-02-2023,Nothing
LOA1284,CUS0020,Home,13752.79,42380.4,09-04-2022,Reality
LOA1285,CUS0004,Personal,,9829.55,2024-09-11,If
LOA1286,CUS0010,Home,39360.86,16925.79,04/01/2022,Treatment
LOA1287,CUS0012,Home,39461.68,36623.92,22/03/2023,Discuss
LOA1288,CUS0007,Personal,30981.54,40063.14,2022-11-01,Be
LOA1289,CUS0007,home,3748.27,31019.39,2022-12-22,Ball
LOA1290,CUS0008,car,34795.42,9237.03,2023-11-12,Heart
LOA1291,CUS0003,Education,20017.72,27170.7,2023-03-24,Threat
LOA1292,CUS0002,Car,41656.5,44109.82,29/11/2023,Stand
LOA1293,CUS0017,Education,31007.32,,26/09/2023,Back
INVALID_90,CUS0017,Home,21816.11,19985.4,03/06/2024,Speech
LOA1295,CUS0019,Car,42430.69,11341.56,02/09/2024,International
LOA1296,CUS0020,Home,36237.42,37767.42,25-06-2022,Bit
LOA1297,CUS0005,Car,22143.3,17496.75,05/31/2023,Even
LOA1298,CUS0003,Home,18066.39,17850.07,11/29/2023,Fast
LOA1299,CUS0005,Car,49055.51,2839.63,01/18/2023,Very
LOA1300,CUS0016,Personal,23611.32,41497.79,25-07-2024,Always
LOA1301,CUS0012,Education,8729.63,12458.72,24/08/2024,Instead
LOA1302,CUS0009,Car,5962.98,1477.42,17-07-2022,Set
LOA1303,CUS0018,Car,42089.45,11360.93,24/07/2024,Pretty
LOA1304,CUS0005,Personal,46604.78,,02/07/2024,Sound
LOA1305,CUS0001,Education,33129.79,13605.74,10/11/2022,Material
LOA1306,CUS0020,Home,35384.73,30592.63,05/11/2022,Last
LOA0945,CUS0003,Personal,48680.08,31366.52,07/01/2022,Put
LOA1308,CUS0019,Car,3912.32,,18/09/2022,Here
LOA1309,CUS0018,Home,33463.49,25332.93,2023-07-15,Day
LOA1310,CUS0008,Car,Twenty Five Thousand,Ten Thousand,15-07-2022,Blue
LOA1311,CUS0006,Home,39435.38,17411.25,31/03/2023,Focus
LOA1312,CUS0001,Home,39606.63,1606.65,2022-06-20,These
LOA1313,CUS0015,Personal,11131.34,14990.59,07/31/2024,After
LOA1314,CUS0013,Home,23587.82,42591.68,11/05/2024,Guess
LOA1315,CUS0011,Home,19331.08,7741.56,2024-03-17,Hot
LOA1316,CUS0006,Car,Five Hundred,21274.04,2022-01-30,Probably
LOA1317,CUS0003,Education,40528.04,5947.61,30-12-2023,Cost
LOA1318,CUS0016,car,22910.91,14644.76,03/20/2024,Past
LOA1319,CUS0008,Personal,40618.42,34814.44,06/12/2024,Technology
LOA1320,CUS0009,Home,36856.24,49904.35,29-10-2024,Adult
LOA1321,CUS0014,personal,5131.56,36036.14,2023-10-29,Each
LOA1322,CUS0001,Home,10808.25,36442.84,2023-06-27,Far
LOA1323,CUS0003,Car,2619.24,48498.4,24-10-2022,Maintain
LOA1324,CUS0015,Car,44919.38,21047.46,19-11-2024,Return
INVALID_89,CUS0014,Education,46685.69,7283.09,27-02-2024,Foot
LOA1326,CUS0015,home,8911.22,1054.42,2023-02-14,Almost
LOA1327,CUS0014,Education,27344.91,28803.31,05/01/2022,Institution
LOA1328,CUS0005,Personal,12201.15,44903.75,2023-05-22,Of
LOA1329,CUS0018,Car,11903.65,12840.27,07/08/2022,Receive
LOA1330,CUS0010,Car,45332.44,3117.97,2022-03-06,Finally
LOA1331,CUS0018,Car,1765.06,11554.95,04/23/2024,Many
LOA1332,CUS9999,Education,46511.95,42949.73,29-01-2023,Certain
LOA1333,CUS0002,Education,28017.61,9245.0,05/25/2024,Cover
LOA1334,CUS0001,Education,13360.71,,26-11-2023,Green
LOA1335,CUS0001,Home,28105.95,23342.27,03/05/2022,Ability
LOA1336,CUS0010,Home,46283.98,,01/24/2023,Son
LOA1337,CUS0010,Car,49149.02,39900.01,2024-07-09,Involve
INVALID_45,CUS0009,Education,37573.16,34916.21,08/24/2023,List
LOA1339,CUS0017,Home,15970.16,11064.32,2022-11-07,Spend
LOA1079,CUS0010,Education,34080.67,24660.66,06/10/2024,Even
LOA1341,CUS0003,Home,21477.98,19521.28,03/21/2023,Goal
LOA1342,CUS0003,Car,9443.61,22496.34,19/09/2024,Able
LOA1343,CUS0012,Personal,14561.97,42955.73,12/06/2024,Might
LOA1344,CUS0010,Home,6453.41,5308.35,12-09-2022,Develop
LOA1345,CUS0012,Personal,14383.77,28876.34,02/07/2023,Part
LOA1346,CUS0007,Education,4371.47,39546.74,04/05/2022,Grow
LOA1347,CUS0015,Home,46033.67,,06-07-2022,Believe
LOA1348,CUS0018,Education,11884.92,18261.07,2022-10-12,Former
LOA1349,CUS0016,Home,0,13196.65,2024-01-30,Husband
LOA1350,CUS0007,Education,20295.33,19540.63,10/22/2022,To
LOA1351,CUS0003,Education,34734.38,12553.39,02/04/2022,Bag
LOA1352,CUS0005,Home,23671.28,46940.16,2024-05-01,His
LOA1353,CUS0018,Home,46795.82,43546.71,08/08/2024,Quality
LOA1354,CUS0010,Car,25127.81,26375.56,17/08/2023,Food
LOA1355,CUS0013,Home,45579.12,18250.42,18-12-2023,Purpose
LOA1356,CUS0003,Car,8600.38,Ten Thousand,15/02/2023,World
LOA1357,CUS0015,Car,Twenty Five Thousand,-4941.21,11/14/2022,When
LOA1358,CUS0004,Personal,42353.59,10639.88,2022-11-18,But
LOA1359,CUS0019,Personal,14197.83,25434.78,2022-08-16,Interesting
LOA1360,CUS0017,personal,24671.93,6068.57,02/10/2023,Yard
LOA1361,CUS0012,Car,-504.41,8944.19,04/01/2024,Morning
LOA1362,CUS0019,Home,49213.33,13636.12,07-01-2024,Response
LOA1363,CUS0010,Car,26907.1,12285.48,16/06/2022,Bed
INVALID_18,CUS0011,Education,30369.5,22541.05,2023-12-23,Total
LOA1365,CUS0017,Personal,32628.92,433.48,01/11/2024,Scene
LOA1366,CUS0007,Home,3100.81,29182.94,2023-07-04,Per
LOA1367,CUS0005,personal,15539.07,12886.66,20-10-2024,Too
LOA1368,CUS0016,Education,22663.28,711.75,28/04/2024,Join
LOA1369,CUS0008,Car,8266.52,14935.12,2022-07-16,Size
LOA1370,CUS0001,Personal,18442.38,4840.91,2023-06-22,Movement
LOA1371,CUS0019,Personal,41312.27,39103.82,08/31/2023,Early
LOA1372,CUS0001,Car,45612.68,21875.74,08-02-2023,Production
LOA1373,CUS0007,Car,33801.33,18579.92,06/05/2023,Never
LOA1374,CUS0017,Education,34890.85,39138.85,24/10/2024,Main
LOA1375,CUS0009,Home,42827.0,10028.96,2023-11-27,Wife
LOA1376,CUS0004,Education,7958.77,18501.05,2022-07-27,Up
LOA1377,CUS0013,Car,4025.54,37427.41,2022-08-27,Though
LOA1378,CUS0002,Home,9240.26,24469.64,2022-01-07,Easy
LOA1379,CUS0009,Education,12185.76,40594.39,2023-06-12,Event
LOA1380,CUS0014,Home,8556.83,20449.57,11/22/2022,First
LOA1381,CUS0014,car,31743.94,9727.96,01-07-2023,Suffer
LOA1382,CUS0020,HOME,3468.73,12215.2,10/11/2022,Not
LOA1383,CUS0017,Personal,16087.14,36059.48,17/07/2022,Me
LOA1384,CUS0006,Car,18603.78,30811.28,07/07/2024,Cell
LOA1385,CUS0017,Car,4612.55,,2024-09-26,Morning
LOA1386,CUS0004,Personal,24781.62,47683.62,11/09/2022,Ground
LOA1387,CUS0011,Home,39046.53,45470.75,20-01-2022,Though
LOA1388,CUS0011,Car,22610.46,4957.65,2022-11-01,Value
LOA1389,CUS0002,Car,4270.05,4968.52,2024-05-13,There
LOA1390,CUS0018,Home,12997.01,0,02-04-2023,Ahead
LOA1391,CUS0001,Car,15571.67,30708.41,22/08/2023,Speak
LOA1392,CUS0001,Personal,24475.91,41169.13,2022-08-19,Nation
LOA1393,CUS0015,Car,2655.4,38921.46,12/09/2022,Cell
LOA1394,CUS0007,Home,35910.1,34531.07,25-05-2024,Including
LOA1395,CUS0001,Home,25972.29,48074.84,05/12/2024,Alone
LOA1396,CUS0014,Education,29511.43,47490.35,10/03/2022,Tough
LOA1397,CUS0020,Car,-2892.93,27262.26,01/07/2023,Defense
INVALID_5,CUS0012,Personal,45774.79,46562.09,10/20/2024,After
LOA1399,CUS0011,Education,16344.34,37645.51,2023-10-18,Section
LOA1400,CUS0013,Home,21188.1,3472.53,08/12/2023,Stop
LOA1401,CUS0002,Education,40876.45,Ten Thousand,14-08-2024,Hotel
INVALID_20,CUS0006,Personal,Five Hundred,0,09/02/2023,We
LOA1403,CUS0006,Home,,23781.32,01/18/2023,Medical
LOA1404,CUS0008,Education,3883.5,0,09/05/2024,Yet
LOA1405,CUS0014,car,11766.39,,05/10/2024,International
LOA1406,CUS0013,Education,13336.8,45587.21,28-09-2024,Trial
LOA1407,CUS0006,Personal,39778.95,21268.4,04/26/2022,Evidence
LOA1408,CUS0007,Education,,17716.84,14/08/2022,Stage
LOA1409,CUS0020,Education,31988.29,49477.54,2022-03-28,Make
LOA1410,CUS0008,personal,26390.15,18626.36,08/24/2023,Wish
LOA1411,CUS0016,Personal,28706.55,4040.68,12/03/2023,Daughter
LOA1412,CUS0016,Personal,29190.38,22825.42,23-05-2022,Son
LOA1413,CUS9999,Education,42620.83,4909.18,2023-06-30,Little
LOA1414,CUS0002,Home,21859.96,24070.41,07/09/2022,Brother
INVALID_45,CUS0020,Education,28836.55,45130.69,17/12/2024,Company
LOA1226,CUS0017,Car,1932.62,,02/26/2022,Attack
LOA1417,CUS0018,Education,7287.79,708.7,02-11-2022,Offer
LOA1418,CUS0017,Personal,Twenty Five Thousand,1213.92,2023-06-13,Agree
LOA1419,CUS0010,Car,41283.85,29236.72,06/25/2023,Him
LOA1420,CUS0012,Education,49510.49,21881.57,12-12-2023,Choose
LOA1421,CUS0017,Car,10089.55,29862.68,30/06/2023,Positive
LOA1422,CUS0019,Personal,44163.64,17872.54,07/12/2022,Order
LOA1423,CUS0018,Home,1914.9,0,20/02/2024,International
LOA1424,CUS0008,Car,35493.94,23562.39,12/10/2024,Raise
LOA0242,CUS0015,Education,3621.17,30408.26,03-11-2023,Side
LOA0379,CUS0009,home,5855.24,5477.81,02/05/2023,Dark
LOA1427,CUS0011,Education,19830.02,31126.86,05/31/2022,Up
LOA1428,CUS0011,Personal,31769.31,7145.76,06/07/2024,Laugh
LOA1429,CUS0003,Personal,6527.48,9486.71,05/09/2024,Member
LOA1430,CUS0008,Personal,28722.54,33297.22,2022-02-05,Good
LOA1431,CUS0017,Car,38500.02,164.05,2024-03-07,Enter
LOA1094,CUS0020,Personal,12052.07,,2022-06-22,Finish
LOA1433,CUS0005,Car,46023.88,14033.56,19/05/2022,House
LOA1434,CUS0007,home,6576.36,35995.1,11/20/2023,Far
LOA1435,CUS0010,Home,34564.69,48897.06,02-07-2024,Information
LOA1436,CUS0016,Personal,49898.78,,17-01-2024,Model
LOA1437,CUS0009,Home,0,12536.83,2022-11-11,Candidate
LOA1438,CUS9999,Home,8248.14,2168.61,11-01-2023,City
LOA1439,CUS0016,Education,1707.21,18738.72,2023-12-30,Black
LOA1440,CUS0016,Education,11414.94,33740.91,21/02/2022,Not
LOA1441,CUS0007,Education,12433.93,22566.36,04-06-2024,Expect
LOA1442,CUS0006,Personal,26546.42,17469.13,23-02-2024,Break
LOA1443,CUS0004,Education,44260.27,13568.67,12/01/2023,From
LOA1444,CUS0018,Personal,48665.61,16825.93,15/05/2023,Few
LOA1445,CUS0005,CAR,15561.22,45416.74,07/12/2022,Artist
LOA1446,CUS0008,Education,24092.27,46675.36,31/08/2022,Kid
INVALID_81,CUS9999,Education,23681.72,Ten Thousand,2024-11-06,Find
LOA1448,CUS0017,Car,17001.67,25881.21,2024-12-05,Road
LOA1449,CUS0004,Personal,8892.51,41144.95,05-09-2024,Night
LOA1450,CUS0006,Education,23975.91,33728.36,04-11-2024,Student
LOA1451,CUS0014,Home,24591.0,29220.0,20-03-2024,Best
LOA1452,CUS0008,Home,24608.03,19192.77,2022-10-13,Similar
LOA1453,CUS0010,Personal,42650.77,12570.89,11-02-2022,Wear
LOA1454,CUS0002,Home,Twenty Five Thousand,194.8,2022-09-11,People
LOA1455,CUS0019,Personal,-4782.23,,06/24/2023,Away
LOA1456,CUS0009,Home,29905.71,46030.11,06/16/2024,Would
LOA1457,CUS0009,Car,0,Ten Thousand,06-03-2022,Father
LOA1458,CUS0009,Education,36324.02,1383.68,2022-01-04,Soldier
LOA1459,CUS0020,Car,9031.6,48717.55,27/03/2022,Understand
LOA1460,CUS0018,Education,6439.93,19916.33,19/10/2023,Study
LOA1461,CUS0010,CAR,Twenty Five Thousand,14154.3,01/11/2024,Production
LOA1462,CUS0002,Personal,4339.49,35969.15,12/31/2022,Example
LOA1463,CUS0019,Car,30304.77,Ten Thousand,01/02/2023,Community
INVALID_25,CUS0020,Car,10557.89,10774.85,26/04/2022,Difficult
LOA1465,CUS0017,Personal,22194.77,40290.04,29-10-2024,Role
LOA1466,CUS0013,Car,26548.79,18430.81,16/06/2023,Suddenly
LOA1467,CUS0003,Personal,14094.2,9412.33,09-01-2022,Expect
LOA1468,CUS9999,Personal,20692.06,49421.73,03/05/2022,Leg
LOA1469,CUS0007,Home,2715.74,46535.84,24/09/2023,Offer
LOA1470,CUS0006,Personal,9843.78,38243.92,26-02-2023,She
LOA1471,CUS0007,Home,38347.46,16969.61,12/15/2023,International
LOA1472,CUS0009,Education,25003.12,15542.08,03/20/2024,Girl
LOA1473,CUS0003,Personal,12559.39,45622.39,08-09-2022,Natural
LOA1474,CUS0018,Personal,27699.47,39966.69,2023-06-23,Share
LOA1475,CUS0015,Personal,7560.97,22277.14,2022-09-14,Benefit
LOA1476,CUS0019,Personal,49126.47,44003.0,26/08/2022,Us
LOA1477,CUS0001,Education,34782.97,Twenty Five Thousand,2024-08-27,Near
LOA1478,CUS0018,Car,6982.92,9091.72,12/03/2023,Put
LOA1479,CUS0018,Personal,,30863.23,08/01/2024,Big
LOA1480,CUS0009,EDUCATION,-286.68,31508.26,27/11/2024,Right
LOA1481,CUS0014,Personal,47979.26,43526.46,01-02-2022,Behind
LOA1482,CUS0017,HOME,35397.74,31608.35,2023-06-08,Cell
LOA1220,CUS0004,Personal,48972.07,Five Hundred,2022-03-05,Man
LOA1484,CUS0018,EDUCATION,46628.86,,2023-02-17,Little
LOA1485,CUS0003,Car,16491.72,320.01,2024-05-26,Across
LOA1486,CUS0020,Home,20937.83,9661.78,12/19/2022,Beautiful
LOA1150,CUS0011,Home,10351.1,33452.8,2022-12-22,Year
LOA1488,CUS0020,Car,48222.39,28107.59,04/17/2023,Stop
LOA1489,CUS0015,Home,20929.11,,10/02/2024,Among
LOA1490,CUS0001,Personal,13073.64,3110.59,18-10-2024,Cell
LOA1491,CUS0010,Home,19666.01,7064.41,2022-06-21,Other
LOA1492,CUS0001,Home,22166.24,14870.74,06/22/2022,Hotel
LOA1493,CUS0011,Personal,25791.15,26213.69,2022-12-06,Economic
LOA1494,CUS0020,Home,49462.76,12880.89,02-06-2023,Mission
LOA1495,CUS0017,Personal,7910.84,499.29,2022-08-07,Role
LOA1496,CUS0012,Home,9986.22,47787.25,12/16/2023,Each
LOA1497,CUS0007,Home,33578.4,11460.3,2023-06-29,Foot
INVALID_72,CUS0018,Education,40879.97,16219.54,11/23/2024,Dream
INVALID_95,CUS0008,Car,35991.28,0,02/16/2024,Western
LOA1500,CUS0012,Education,21194.04,20175.67,06/22/2023,Against
LOA1501,CUS0014,Car,34895.18,39130.65,18-10-2022,Director
LOA1502,CUS0018,Education,27969.51,39880.81,05/28/2022,Water
LOA0746,CUS0003,Personal,18053.45,31810.72,08/22/2022,End
LOA1504,CUS0001,Personal,15767.05,3091.32,07-03-2023,Support
LOA1505,CUS0017,Personal,15423.36,46270.35,03-06-2022,Power
LOA1506,CUS0012,Car,25037.48,38605.93,01-02-2023,Environment
LOA1507,CUS0005,Home,18611.49,34549.35,2023-03-07,Against
LOA1508,CUS0007,Education,2302.09,10384.74,29/12/2022,Tree
LOA1509,CUS0012,Home,34699.69,33139.65,09-03-2022,Man
LOA1510,CUS0014,Car,-2073.33,13308.11,08/23/2024,Information
LOA1511,CUS0015,Education,35926.02,30914.37,15-06-2024,Candidate
LOA1512,CUS0007,Education,26976.79,15222.14,2022-07-10,Letter
LOA1513,CUS0010,car,21899.67,36961.56,10/01/2024,Once
LOA1514,CUS0003,education,7286.69,,19-12-2023,Edge
LOA1515,CUS0015,Home,11575.14,0,03/06/2023,Gun
LOA1516,CUS0011,education,37260.91,42248.54,22-03-2022,Chance
LOA1517,CUS0014,Personal,7822.81,46868.71,2022-07-24,Final
LOA1518,CUS0013,Education,46406.61,-1828.81,2023-07-26,Begin
LOA1519,CUS0002,Education,Five Hundred,19812.79,13-12-2022,System
LOA1520,CUS0014,HOME,1372.0,0,23-10-2024,Activity
LOA1002,CUS0006,Home,,4140.5,11/01/2024,Speech
LOA0777,CUS0010,Car,,5016.79,05/10/2023,Low
LOA0990,CUS0011,Home,37316.57,24792.65,2024-07-29,Player
LOA1524,CUS0002,Car,24327.53,1606.35,22-04-2024,Economic
LOA1525,CUS0002,Personal,18148.15,48740.71,08-03-2023,Suffer
LOA1526,CUS0007,Car,44426.64,20249.04,02-07-2024,Arrive
LOA1527,CUS0003,Car,42682.49,35620.5,15/01/2024,Government
LOA1528,CUS0001,Personal,32671.3,16208.66,2022-02-17,Scientist
LOA1529,CUS0012,Home,26269.97,16645.42,25-02-2023,Day
LOA1530,CUS0020,Education,35609.79,43646.57,17/01/2023,Your
LOA1531,CUS9999,Education,18646.84,2320.5,07/15/2024,Claim
LOA1532,CUS0014,Personal,39728.94,41222.17,2024-03-26,Carry
LOA1533,CUS0003,Car,23782.04,18807.01,17-09-2022,Some
LOA1534,CUS0013,Home,34959.01,1525.01,04/05/2022,Could
LOA1535,CUS0012,Home,10956.86,8020.21,27-02-2024,Mission
LOA1536,CUS0020,Personal,5315.93,49374.9,11/29/2022,Look
LOA1537,CUS0013,Car,13026.28,10554.63,27/06/2023,Rather
LOA1538,CUS0020,education,27666.8,1380.69,26-10-2023,Defense
LOA1539,CUS0020,Education,16165.36,-3831.06,05/24/2022,Executive
LOA1540,CUS0005,Home,17998.89,14376.25,08/17/2024,Should
LOA1541,CUS0017,education,2489.95,2277.77,23/08/2024,Little
LOA1542,CUS0012,Education,49322.08,2317.91,2022-01-16,Professor
LOA1543,CUS0015,Home,0,36982.22,01/11/2022,Brother
LOA1544,CUS0006,Home,22428.23,31688.41,27/09/2024,Forget
LOA1545,CUS0019,Education,23834.01,33564.22,2022-10-26,Hear
LOA1546,CUS0001,Education,4920.04,34350.3,01/18/2024,Political
LOA1547,CUS0015,Personal,36063.93,3347.62,2024-02-11,Include
LOA1548,CUS0010,Car,11156.38,43227.02,2023-10-10,Worker
