TxnID|AccountID|TxnDate|Amount|TxnType|Channel|Status
TRA1504|ACC0002|03/06/2023|44024.23|Credit|Provide|Discussion
TRA1505|ACC0006|2024-06-19|37250.61|Withdrawal|Husband|Number
TRA1506|ACC0006|10/29/2024|22077.2|Transfer|White|Court
TRA1507|ACC0005|2022-10-18|30586.85|Credit|Fight|Condition
TRA1508|ACC0001|03/19/2024|47196.03|Withdrawal|Carry|Wife
TRA0145|ACC0016|09/06/2022|-2284.86|Withdrawal|Already|Various
TRA1510|ACC0007|2024-05-18|-1397.91|Debit|Unit|General
TRA1511|ACC0001|03/30/2023|32021.86|Credit|Thus|Though
TRA1512|ACC0017|02/25/2022|25511.75|Credit|Choose|Worry
TRA1513|ACC0006|07/09/2024|8490.34|Credit|None|Policy
TRA1514|ACC0011|2022-04-06|2198.06|Credit|Close|Put
TRA1515|ACC0002|02/09/2022|48160.36|Credit|Husband|Understand
TRA1516|ACC0014|02-07-2022|37826.33|Withdrawal|Whether|Receive
INVALID_65|ACC0003|05/07/2024|6065.17|Debit|Opportunity|Range
TRA1518|ACC0008|2024-04-19|10078.83|Debit|With|Down
TRA1519|ACC0018|21/08/2023|4620.67|Withdrawal|Whose|Teach
TRA1520|ACC0009|10-11-2024|36331.93|Credit|Their|Specific
TRA1521|ACC0001|07/12/2023|1635.03|Debit|Play|Actually
TRA1522|ACC0001|10/09/2022|Five Hundred|Credit|Training|Music
TRA1523|ACC0008|26-03-2023|38196.32|Transfer|Picture|Important
TRA1524|ACC0018|07/02/2024|6734.84|Withdrawal|Defense|Institution
TRA1525|ACC0018|2023-06-01|31634.22|Withdrawal|Article|Happy
TRA1511|ACC0003|04/08/2022|10681.91|Transfer|Into|President
TRA1527|ACC0019|03-09-2024|28306.02|Credit|Behind|Not
TRA1528|ACC0019|24-07-2022|43131.71|transfer|Soon|Including
TRA1529|ACC0001|09/12/2023|44069.18|Transfer|Wind|Agency
TRA1530|ACC0017|12-02-2022|21710.13|Debit|If|Crime
TRA1531|ACC0015|2022-05-30|27035.36|Debit|Car|Area
TRA1532|ACC0016|28/10/2024|16351.72|Debit|Forward|Candidate
TRA1533|ACC0013|12/21/2023|-972.23|DEBIT|Sound|Cut
TRA0076|ACC0015|2023-04-23|40890.12|Withdrawal|Either|Glass
TRA1535|ACC0006|2022-03-26|44118.29|Transfer|Thousand|Picture
TRA1536|ACC0016|2024-04-09|Five Hundred|Credit|Seven|Law
TRA1537|ACC0012|27-03-2024|30810.17|Withdrawal|Week|Sense
TRA1538|ACC0002|2023-08-05|44982.9|Withdrawal|Sort|Economic
TRA1539|ACC0019|07/20/2024|48271.86|Credit|Nation|Food
TRA1540|ACC0016|12/04/2023|18331.44|Debit|However|Actually
TRA1541|ACC9999|04-11-2022|46959.88|TRANSFER|Deep|Base
TRA1542|ACC0019|2024-11-04|13441.46|Transfer|Skill|Bill
TRA1543|ACC0014|10/08/2023|3545.73|Credit|American|Commercial
TRA1544|ACC0015|2023-11-30|24166.38|Credit|Spend|One
TRA1545|ACC0012|01/07/2022|18944.59|Transfer|Good|To
TRA1546|ACC0016|09/27/2023|42254.46|withdrawal|Including|Material
TRA0806|ACC0011|2024-10-01|21225.46|Withdrawal|Child|Control
TRA1548|ACC0013|2023-10-17|18014.08|Transfer|Certainly|Let
TRA1549|ACC0012|21-06-2022|14731.33|Credit|Why|Statement
TRA1550|ACC0002|2024-01-03|43380.91|Credit|Network|Year
TRA1551|ACC0019|07/22/2023|35333.32|Debit|Billion|Prepare
TRA1552|ACC0013|25-07-2022|19201.1|Debit|Religious|Give
TRA0416|ACC0004|24/06/2022|9972.86|Withdrawal|Contain|Dark
TRA1554|ACC9999|2024-03-09|49391.19|CREDIT|Test|Morning
TRA1555|ACC0015|12/06/2024|18138.79|Transfer|Air|Education
TRA1556|ACC0009|07/08/2024|26409.51|Debit|Sign|Star
TRA1557|ACC0004|11/07/2023|15196.15|Transfer|To|Less
TRA1558|ACC0013|10/20/2023|41175.47|credit|Back|Population
TRA1559|ACC0004|2023-04-12|-1271.04|Credit|Decision|Trouble
TRA1560|ACC0011|10/12/2024|10333.66|Credit|Bar|Worker
TRA1360|ACC0019|05/13/2022|9620.82|Debit|Something|Become
TRA1562|ACC0015|20/12/2023|43213.14|Credit|Mouth|Buy
TRA1563|ACC0004|2024-06-27|13171.55|Debit|Language|Cold
TRA1564|ACC0011|2024-04-01|34787.47|Withdrawal|Ok|Thus
TRA1565|ACC0004|04/10/2022|Five Hundred|Withdrawal|Another|Born
TRA1566|ACC0008|12/22/2023|11525.8|Transfer|Piece|Simply
TRA1567|ACC0001|15-01-2023|0|Transfer|Seven|Tax
TRA1568|ACC9999|08-11-2024|39094.18|Withdrawal|Reflect|Development
TRA1569|ACC0003|19/01/2023|20725.72|Debit|Myself|Happen
TRA1570|ACC0017|07/19/2022|49506.92|Transfer|Method|Modern
TRA1571|ACC0019|2024-10-24|11305.89|Transfer|Take|American
TRA1572|ACC0018|2023-11-18|33315.23|Debit|Team|Cell
TRA1573|ACC0010|05/02/2023|27977.19|Transfer|Cover|Always
TRA1574|ACC0005|20/04/2022|6762.69|Debit|Save|Social
TRA1575|ACC0006|07/15/2024|30377.91|Withdrawal|Especially|Know
TRA1576|ACC0006|2023-03-18|30831.36|Transfer|Card|Work
TRA1577|ACC0009|08/12/2023|31691.59|Debit|Wonder|Strong
TRA1578|ACC0014|2023-08-18|1480.42|Credit|Decide|Situation
TRA1579|ACC0012|20-04-2023|0|Withdrawal|Country|Bill
TRA1580|ACC0005|06-03-2023|15585.59|Debit|Ago|Analysis
TRA1581|ACC0002|12-12-2024|1983.28|Credit|Key|Edge
TRA1582|ACC0014|01/15/2022|44133.25|Transfer|Full|Money
TRA1583|ACC0015|2024-01-07|1483.79|Debit|Cup|Section
INVALID_85|ACC0001|16-08-2023|32896.42|CREDIT|Clear|Perhaps
TRA1585|ACC0008|19-05-2022|36440.4|Debit|Democrat|Pretty
TRA1586|ACC0006|01-02-2023|13334.2|Debit|Section|If
TRA1587|ACC0020|11/13/2022|5032.39|Credit|Kitchen|Respond
TRA1588|ACC0016|09/09/2022|29379.91|Debit|Nothing|Direction
INVALID_84|ACC0020|10/05/2022|10319.95|Transfer|Tonight|Again
TRA1590|ACC0006|2024-09-23|14582.11|Transfer|About|Describe
TRA1591|ACC0008|2024-03-17|4282.11|Transfer|Business|Stuff
TRA1592|ACC0009|11-12-2022|27481.8|Withdrawal|System|Pattern
TRA1593|ACC0007|2024-06-03|17318.18|Credit|Final|Spend
TRA1594|ACC0016|20-07-2022|9794.85|Transfer|Vote|Time
TRA1595|ACC0012|06/17/2024|16910.95|Debit|Responsibility|Treat
TRA1596|ACC0018|01/03/2022|Ten Thousand|Transfer|Pay|Then
TRA0381|ACC0011|07-11-2022|48256.42|Debit|Give|Across
TRA1598|ACC0002|01/14/2022|13924.99|Credit|Two|Perform
TRA1599|ACC0019|2024-11-09|21404.23|Transfer|Always|Over
TRA1600|ACC0012|02/07/2023|42649.97|Withdrawal|We|Control
TRA1601|ACC0007|28-01-2024|18826.3|Debit|Nor|Power
TRA1602|ACC0018|03-05-2023|21615.85|Debit|Student|Consider
TRA1603|ACC0004|17-04-2023|-2986.59|Withdrawal|Meet|Likely
TRA1604|ACC0016|30/12/2023|19150.76|Withdrawal|Machine|Artist
TRA1605|ACC0005|11/05/2024|41133.22|Credit|Five|Guess
TRA1606|ACC0014|03/08/2023|44532.78|Debit|Old|Region
TRA1549|ACC0003|06-03-2024|18229.22|Withdrawal|Commercial|Assume
TRA1608|ACC0009|26/09/2024|14078.96|Credit|Conference|Together
TRA1609|ACC0002|16/01/2023|8186.7|Transfer|Artist|Tonight
TRA1610|ACC0018|08/07/2024|36213.35|Transfer|Answer|Strong
TRA1611|ACC0002|07/27/2022|46527.23|Transfer|Industry|Congress
TRA1612|ACC0001|2022-03-25||Withdrawal|Into|Keep
TRA1613|ACC0010|02-08-2023|23156.88|Withdrawal|Individual|Audience
TRA1614|ACC0011|07/07/2022|14565.13|Debit|Similar|Hit
TRA1615|ACC0007|01/16/2023|11624.75|Credit|Several|Image
TRA1616|ACC0017|13-05-2024|30925.15|Debit|Professional|Film
TRA1617|ACC0006|03/29/2023|28287.3|Debit|Expert|Beat
TRA1618|ACC0019|12/20/2023|-1977.19|Credit|Back|Decade
TRA1029|ACC0016|2024-01-14|29771.56|Withdrawal|Soon|Security
TRA1620|ACC0017|2024-12-28|9688.39|Debit|Shoulder|Ball
TRA1621|ACC0013|01/10/2022|26894.67|Withdrawal|Benefit|Experience
TRA1622|ACC0004|31-10-2024|20569.87|Debit|Your|Child
TRA1623|ACC0020|11/19/2022|18898.01|Transfer|Hotel|Involve
TRA1624|ACC0003|02/29/2024|12681.82|Credit|The|State
TRA1625|ACC0001|2023-02-15|37210.83|Debit|Act|Once
TRA1626|ACC0004|03/02/2024|40357.63|Debit|Yeah|Suddenly
TRA1627|ACC0011|06-07-2022|6576.61|Debit|Even|Full
TRA1628|ACC0005|11/30/2022|12069.05|Withdrawal|Way|Part
TRA1629|ACC0012|31/08/2022|45685.21|Debit|Act|Letter
TRA1630|ACC0003|06-04-2022|Ten Thousand|Debit|She|None
TRA1631|ACC0010|03-11-2024|43443.27|Credit|Determine|Accept
TRA1632|ACC0012|2022-01-31|45418.21|Credit|West|Your
TRA1633|ACC0006|04/11/2023|37579.97|Withdrawal|Product|Part
TRA1634|ACC0016|21/02/2024|21430.47|Debit|Father|Together
TRA1635|ACC0020|2024-10-08|34658.65|Withdrawal|Peace|Simple
TRA1636|ACC0015|12/26/2024|17327.64|Withdrawal|Opportunity|Fall
TRA1637|ACC0007|12/08/2023|3774.22|Withdrawal|Consumer|Certain
TRA1638|ACC0012|10/10/2022|26735.19|Debit|Tree|Time
TRA1639|ACC0010|05/16/2022|33050.44|DEBIT|High|Side
TRA1640|ACC0001|17-10-2023|22404.15|credit|Statement|Moment
INVALID_49|ACC0007|20/06/2024|35443.39|Withdrawal|Executive|Picture
TRA1642|ACC0015|2023-08-02|26575.89|Credit|Could|Past
TRA1643|ACC0010|07/18/2023|48891.59|Credit|Spend|Near
TRA1644|ACC0014|23-09-2022|43342.92|Debit|Store|Himself
TRA1645|ACC0009|2022-10-31|18799.19|Credit|Mention|Campaign
TRA1646|ACC0014|25/12/2022|42343.8|Transfer|Mention|Draw
TRA1647|ACC0014|2024-12-28|13017.82|Debit|Difference|According
TRA1648|ACC0015|07/08/2023|18174.94|Credit|Century|Center
TRA1649|ACC0018|23-04-2022|Ten Thousand|Credit|Here|Goal
TRA1650|ACC0017|04-10-2024|11927.81|Credit|Leave|Believe
TRA1651|ACC0005|10-07-2023|43285.4|Credit|While|Move
TRA1652|ACC0004|09/08/2022|38292.47|Withdrawal|Doctor|Mean
TRA1653|ACC0001|11-08-2022|0|Debit|Own|Point
TRA1654|ACC0004|06/11/2023|13785.67|Debit|American|Help
TRA1655|ACC0001|21/02/2024|13795.9|Debit|Right|Name
TRA1656|ACC0006|12-11-2023|14558.83|Withdrawal|Price|Establish
TRA1657|ACC0004|2024-03-29|40815.23|Credit|Certainly|Change
TRA1658|ACC0020|23/06/2024|26833.72|Debit|Ahead|Than
TRA1659|ACC0020|2023-12-21|10295.13|Transfer|Can|Probably
TRA1420|ACC0019|01-05-2023|25906.06|Debit|Production|Agreement
TRA1661|ACC0012|22/11/2023|18882.48|Transfer|Know|Sister
TRA1662|ACC0006|15-07-2022|26959.49|Withdrawal|Wear|Hot
TRA1663|ACC0002|20-06-2024|28756.34|Credit|Southern|Health
TRA1664|ACC0001|17/10/2024|13218.44|Credit|Oil|Surface
TRA1665|ACC0011|2023-09-17|14109.21|Credit|Ask|Certain
TRA1666|ACC0005|11/23/2023|21452.52|Credit|During|Gas
TRA1667|ACC0008|25-01-2024|42738.71|Withdrawal|Budget|Effort
TRA1668|ACC0010|09/09/2023|17096.4|Transfer|Trade|Challenge
TRA1669|ACC0003|12/31/2023|5384.69|Debit|Opportunity|Soldier
TRA1670|ACC0006|03/17/2022|30091.38|Debit|Just|Politics
TRA1671|ACC0009|2023-06-20|19592.82|Transfer|More|Agency
TRA1672|ACC0006|10/29/2023|0|credit|Thousand|Role
TRA1673|ACC0008|07/07/2024|8874.02|Withdrawal|Outside|Find
TRA1674|ACC0018|05/06/2023||Credit|American|Spring
TRA1675|ACC0011|2024-06-17|13968.87|Debit|Alone|Maybe
TRA1676|ACC0012|25-05-2023|48151.07|Transfer|Personal|Trial
TRA1677|ACC0009|10/21/2024|20381.72|Debit|System|Reality
TRA1678|ACC0009|2022-09-24|33678.76|Credit|Natural|Line
TRA1679|ACC0004|12-12-2024|45775.26|Debit|Should|Stop
TRA1680|ACC0017|2022-04-08|43232.47|Credit|Health|Law
TRA1681|ACC0010|15-09-2024|29988.85|Withdrawal|Response|Weight
TRA1682|ACC0018|25/05/2024|30788.19|Transfer|Brother|Open
TRA1683|ACC0015|12/19/2022|17323.89|Debit|Believe|Base
TRA1684|ACC0017|20-04-2024|32847.38|Transfer|Condition|Red
TRA1685|ACC0007|13/05/2022|43865.28|Transfer|Assume|Question
TRA1686|ACC0007|18-03-2024|3892.47|Credit|Wish|Training
TRA1687|ACC0005|2023-03-15|19704.1|Withdrawal|Pay|Show
TRA1688|ACC0001|11/18/2024|21173.98|Credit|Drug|Ago
TRA1689|ACC0006|2024-08-31|32935.86|Transfer|Special|Beat
TRA1690|ACC0006|24-08-2023|30986.55|Transfer|Today|West
TRA1691|ACC0005|06-09-2022|9563.55|Withdrawal|Increase|Attack
TRA1692|ACC0012|06/17/2022|43420.83|Withdrawal|Science|Difference
TRA1693|ACC0007|2023-10-31|34150.45|Debit|Tree|Before
TRA1694|ACC0008|12/01/2022|26985.21|Withdrawal|Money|Yourself
TRA1695|ACC0009|15/02/2023|47572.6|Credit|Nation|Find
TRA1696|ACC0009|08-12-2023|7969.51|Transfer|Others|Himself
TRA1697|ACC0018|10/18/2023|4332.7|Credit|Near|Threat
TRA1698|ACC0008|2022-03-07|26072.52|Credit|Answer|Investment
TRA1699|ACC0004|06/20/2024|7920.59|Debit|Performance|Rather
TRA1700|ACC0012|04/23/2024|41027.3|Credit|Home|Family
TRA1701|ACC0013|2022-01-22|46061.47|Credit|Our|Care
TRA1702|ACC0010|10/29/2022|-3982.13|Credit|News|Edge
TRA1703|ACC0002|27/09/2024|21071.31|Withdrawal|Fire|When
TRA1704|ACC0015|22-07-2024|28669.75|Withdrawal|Vote|Drug
TRA1705|ACC0019|05/12/2023|49530.24|Withdrawal|Detail|Window
TRA1706|ACC0002|06/22/2023||Credit|Benefit|Remain
TRA1707|ACC0002|07/24/2023|16181.83|Transfer|Team|Method
TRA1708|ACC0005|23/10/2023|Twenty Five Thousand|Credit|Store|Region
TRA1709|ACC0007|02/24/2023|21235.69|Transfer|Still|Bar
TRA1710|ACC0009|03-10-2024|21480.93|Credit|Pressure|Reach
TRA1711|ACC0010|04-07-2022|4861.94|Credit|Cultural|Consider
TRA1712|ACC0017|2022-08-24|28413.6|Credit|Put|Section
TRA1713|ACC0006|08/12/2023|33585.24|WITHDRAWAL|Happy|Win
TRA1714|ACC0020|03/01/2022|33428.58|WITHDRAWAL|No|Use
TRA1715|ACC0018|01/05/2023||Debit|Determine|Value
TRA1716|ACC0004|13-08-2023|32705.96|Withdrawal|Kitchen|Politics
TRA1717|ACC0013|25-05-2023|-3211.63|Credit|Nor|Friend
TRA1718|ACC0012|07/16/2022|16993.97|Transfer|Practice|Employee
TRA1719|ACC0008|06/12/2024|45091.9|Withdrawal|Air|Environment
TRA1720|ACC0006|17/11/2023|12441.78|Debit|Another|Director
TRA1721|ACC0007|2024-12-20|14316.95|Withdrawal|Court|Above
INVALID_55|ACC0008|2022-02-17|47647.67|Credit|Film|Add
TRA1723|ACC0012|2023-11-15|48274.6|Transfer|Later|By
TRA1724|ACC0003|01/25/2023|9573.08|Debit|Late|Involve
TRA1725|ACC0018|28/12/2023|24836.1|Transfer|Such|Officer
TRA1726|ACC0019|2024-02-21|35979.82|Debit|Far|Thank
TRA1727|ACC0006|17/10/2022|17561.54|Credit|Green|Interesting
TRA1728|ACC0008|15-05-2023|47460.48|Withdrawal|Himself|Least
TRA1729|ACC0017|2022-02-11|46153.32|Debit|International|Group
TRA1730|ACC0013|04/08/2024|7508.33|Transfer|Identify|Drive
TRA1731|ACC0013|2022-08-05|36149.49|Withdrawal|Toward|Everybody
TRA1732|ACC0009|2022-07-25|2174.04|Withdrawal|Bit|Sell
TRA0525|ACC0009|2022-04-10|40468.7|Credit|System|Development
TRA1734|ACC0004|2023-04-29|35762.22|Credit|Wait|Special
TRA1735|ACC0020|19-12-2023|14084.09|Transfer|Law|Bar
TRA1736|ACC0016|03-01-2024||Transfer|Bring|Score
INVALID_57|ACC0009|16/10/2024|7856.02|Debit|Difference|Increase
TRA1738|ACC0011|13-02-2023|11016.7|Transfer|General|Call
TRA1739|ACC0009|03/10/2023|0|debit|Actually|Laugh
TRA1740|ACC0012|05/18/2022|33259.55|Withdrawal|Behavior|Whom
TRA1741|ACC0018|30-10-2024|41001.67|withdrawal|Red|Provide
TRA1742|ACC0005|11/18/2022|2525.19|Transfer|Woman|Program
TRA1743|ACC0001|15-02-2023|9555.22|Transfer|History|Break
TRA1744|ACC0011|2022-06-03|13279.9|Transfer|Professor|Over
TRA1745|ACC0001|2024-02-20|33507.72|Transfer|Alone|Head
TRA1746|ACC0008|01/09/2022|45475.84|Debit|Decade|Policy
TRA1747|ACC0020|15/07/2023|37503.95|Withdrawal|Score|Sound
TRA1748|ACC0005|26-01-2022|19721.36|Withdrawal|Learn|Minute
TRA1749|ACC0009|24-09-2023|0|Withdrawal|Play|Represent
TRA1750|ACC0011|10/11/2022|6639.23|Debit|Eye|Safe
TRA1751|ACC0007|07/09/2023|20905.69|Withdrawal|Late|Relate
TRA1752|ACC0001|11/07/2024|46221.12|Transfer|Bring|Thus
TRA1753|ACC0001|09/14/2022|7063.05|Withdrawal|Explain|Care
TRA1754|ACC0004|2024-08-26|15139.63|Debit|Stay|Others
TRA1755|ACC0013|01/15/2024|11525.21|Credit|Because|Rule
TRA1756|ACC0005|10/13/2022|46613.08|Withdrawal|Method|Kitchen
TRA1757|ACC0019|15-08-2022|48259.42|TRANSFER|Blue|Reduce
TRA1758|ACC0014|09/02/2023|31160.48|Transfer|Young|Hot
TRA1759|ACC0009|2022-01-22|35740.18|Withdrawal|Learn|Democratic
TRA1760|ACC0010|03-08-2023|46898.93|TRANSFER|Fall|Apply
TRA1761|ACC0006|01/05/2022|10297.84|Credit|Early|Word
TRA1762|ACC0009|2022-11-23|48561.87|WITHDRAWAL|Music|Discover
TRA1763|ACC9999|2023-09-06|38952.81|Transfer|Hard|Think
TRA1764|ACC0016|04/15/2022|13931.95|Debit|Policy|Around
TRA1765|ACC0009|25-09-2024|28324.69|Transfer|Door|Economic
TRA1766|ACC0002|2024-07-13|Five Hundred|Credit|Allow|Fast
TRA1767|ACC0009|10/14/2023|24572.43|Credit|Course|Movement
TRA1768|ACC0009|2024-02-20|30865.42|Credit|Spring|Offer
TRA1769|ACC0013|02/20/2023||Withdrawal|Need|Worker
TRA1770|ACC0020|2022-01-17|7692.69|Withdrawal|Buy|Too
TRA1771|ACC0017|17-12-2022|31068.07|Credit|Pressure|Room
INVALID_51|ACC0016|17-06-2024|-4154.52|Transfer|Public|House
TRA1773|ACC0007|06/08/2024|30819.8|Transfer|Class|Score
TRA1774|ACC9999|09/02/2022|30907.66|Transfer|Reason|Response
TRA1775|ACC0012|16-07-2024|0|Transfer|Economy|Security
TRA1776|ACC0001|04/24/2022|9923.72|Credit|Possible|Who
TRA1777|ACC0011|28-02-2023|28081.34|Withdrawal|Deal|Message
TRA1778|ACC0017|11/01/2023|35001.0|Transfer|Stage|Nor
TRA1779|ACC0020|02-05-2022|11258.21|Withdrawal|No|One
TRA1780|ACC0013|20-09-2022|18482.5|Transfer|Event|Option
TRA1781|ACC0011|2024-04-17|18647.97|Credit|Describe|Prevent
TRA1782|ACC0005|08-08-2023|8357.9|Transfer|Fall|Their
TRA1783|ACC0013|03/10/2022|39934.34|Withdrawal|Hear|Size
TRA1784|ACC0011|2023-02-26|44019.44|Transfer|Community|Surface
TRA1785|ACC0003|16/07/2024|19479.11|Credit|History|Culture
TRA1786|ACC0015|04/28/2023|37251.86|Transfer|Cut|Analysis
TRA1787|ACC0003|2023-11-11|31731.32|Credit|Industry|Receive
TRA1788|ACC0018|02/04/2023|26798.69|Transfer|Side|Marriage
TRA1789|ACC0014|2022-12-08|38920.66|Withdrawal|Perhaps|Stage
TRA1790|ACC0009|2023-07-15|Five Hundred|Transfer|At|Rock
TRA1791|ACC0007|07/11/2023|45128.29|Debit|Contain|Financial
TRA1792|ACC0005|03/29/2023|39508.59|Transfer|Sea|Ok
TRA1793|ACC0008|02/28/2022|35654.81|Transfer|Energy|Approach
TRA1794|ACC0002|04/30/2022|3854.67|Debit|Market|Difficult
TRA0636|ACC0016|01/11/2023|2589.56|Transfer|Recently|Her
TRA1796|ACC0003|05-01-2022|40895.81|Debit|Sport|School
TRA1797|ACC0015|11/10/2024|1027.3|Credit|Machine|Suffer
TRA1798|ACC0015|04/20/2023|5888.3|Withdrawal|Where|Father
TRA1799|ACC0005|31-12-2023|15787.68|Withdrawal|Yeah|Indeed
TRA1800|ACC0012|13/04/2022|41523.22|Debit|Hot|Play
TRA1801|ACC0011|18-05-2023|0|Debit|Forget|These
TRA1802|ACC0009|12/06/2022|10566.73|Withdrawal|Require|Explain
TRA1803|ACC0002|2022-10-01|17859.52|Debit|Specific|Accept
TRA1804|ACC0015|2023-09-18|21153.68|Withdrawal|Management|Single
TRA1805|ACC0016|2022-08-01|4615.88|Credit|Safe|Sense
TRA1806|ACC0012|12/19/2024|47322.03|Credit|Break|Third
TRA1807|ACC0014|03/24/2024|0|Debit|Star|Skill
TRA1808|ACC0012|11/29/2024|Twenty Five Thousand|Credit|Might|Certain
TRA1809|ACC0014|2023-01-30|28702.05|Transfer|Record|Girl
TRA0222|ACC0011|18/10/2023|42888.76|Debit|Then|Section
TRA1811|ACC0020|2023-05-28|40046.04|Debit|Age|Fine
TRA1812|ACC0020|2023-10-16|13249.5|Debit|Ask|Feeling
TRA1813|ACC0008|2022-09-02|15640.14|Withdrawal|Establish|Education
TRA1814|ACC0006|07/13/2022|5717.8|Debit|Would|None
TRA1815|ACC0001|15/06/2024|38047.28|Credit|Hit|Situation
TRA1816|ACC0014|03/09/2024|21208.94|Debit|Town|Dinner
TRA1817|ACC0004|05-07-2023|27468.66|Withdrawal|Painting|Might
TRA1818|ACC0008|2023-05-15|29183.52|Credit|Stand|Region
TRA1819|ACC0011|23-12-2023|36279.89|Withdrawal|Deep|Writer
TRA1820|ACC0016|19-04-2022|49136.92|Transfer|State|Rate
TRA1821|ACC0019|07/11/2024|35887.62|Debit|Air|Change
TRA1822|ACC0019|03/01/2022|18066.42|Credit|Forget|Himself
TRA1823|ACC0009|03/12/2024|19086.2|Withdrawal|Everything|Response
TRA1824|ACC0013|17-07-2024|41468.75|Credit|Represent|Owner
TRA1825|ACC0010|26-10-2023|26589.99|Transfer|Successful|What
TRA1826|ACC0012|23-05-2022|28701.45|Credit|Financial|Standard
TRA1827|ACC0002|07/05/2022|48352.35|Withdrawal|Our|House
TRA1828|ACC0015|2024-08-01|1106.88|Debit|Huge|Argue
INVALID_87|ACC0005|2022-12-27|42286.14|credit|Continue|Worry
TRA1830|ACC0020|2022-11-25|43513.67|Debit|Door|Without
TRA1831|ACC0002|08/04/2022|48267.06|Transfer|Detail|Knowledge
TRA1832|ACC0017|2023-03-09|20810.08|Credit|Case|Weight
TRA1833|ACC0006|21/01/2022|46832.88|Credit|Thank|Explain
TRA1834|ACC0012|20/04/2024|29794.54|Debit|Account|Pretty
TRA1835|ACC0017|06/01/2022|31712.18|Credit|Generation|Dream
TRA1836|ACC0005|24/12/2023|39377.62|Transfer|End|Whom
TRA1837|ACC0001|15/07/2024|20872.01|Credit|Step|Majority
TRA1838|ACC0020|01-11-2023|38069.84|Credit|Hand|Answer
TRA1674|ACC0015|04/20/2024|29545.55|Withdrawal|Agency|Health
TRA1840|ACC0002|06/07/2022|34748.0|Withdrawal|Way|Level
TRA1841|ACC0017|2023-05-21|21301.91|debit|War|College
TRA1842|ACC0004|2022-04-13|24088.45|Transfer|Arm|Send
TRA1843|ACC0019|2024-02-29|Five Hundred|Credit|Tax|Skin
TRA1844|ACC0020|05/11/2024|25358.24|Withdrawal|Particularly|Most
TRA1845|ACC0005|06/12/2023|21117.48|Withdrawal|Generation|Radio
TRA1846|ACC0005|2023-05-09|34466.41|Debit|Drop|Value
TRA1847|ACC0008|12/08/2024|19544.99|Credit|Effort|Top
TRA1848|ACC0017|29/04/2022|45932.45|Debit|Table|Interesting
TRA1849|ACC0002|2024-04-03|6803.47|WITHDRAWAL|Development|Toward
TRA1850|ACC0005|07/18/2024|37365.59|Transfer|Weight|Fine
TRA1851|ACC0005|19/04/2023|21673.96|Transfer|Morning|Energy
TRA1852|ACC0014|2024-11-23|25515.22|Debit|Letter|Decade
TRA1853|ACC0006|10/02/2023|13140.68|Credit|Wish|Size
TRA1854|ACC0010|24/12/2022|33944.08|Credit|Rock|Short
TRA1855|ACC0001|2022-12-04|33282.83|Debit|We|Eat
TRA1856|ACC0009|02-04-2022|46876.71|Credit|Trial|Wear
TRA1857|ACC0007|07/08/2023|5976.76|Debit|Leave|True
TRA0089|ACC9999|07/09/2023|46470.46|Withdrawal|Wear|Fall
TRA1859|ACC0002|11-02-2024|30725.14|Credit|Each|It
INVALID_34|ACC0018|11/09/2024|6768.95|Transfer|Help|Prevent
TRA1861|ACC0018|09/26/2023|5631.02|Withdrawal|Cut|Support
TRA1862|ACC0015|01-01-2023|36844.64|Transfer|Room|Question
TRA1863|ACC0001|25/11/2022|37203.37|Transfer|Various|Sea
TRA1864|ACC0001|25-01-2024|1510.9|Debit|Sell|Relate
TRA1865|ACC0010|2022-11-02|40014.68|Transfer|Second|Do
TRA1866|ACC0005|14-08-2024|11064.62|Withdrawal|Security|Who
TRA1867|ACC0017|04/25/2022|Ten Thousand|Credit|Kind|Even
TRA1868|ACC0011|16-10-2024|Ten Thousand|Transfer|Fund|Her
TRA1869|ACC0010|11/05/2023|45773.92|Withdrawal|Before|Idea
TRA1535|ACC0016|02-11-2022|15572.23|Withdrawal|Check|Fine
TRA1871|ACC0002|2022-11-23|22910.74|Withdrawal|Lawyer|Authority
TRA1872|ACC0008|06-07-2024|2441.44|Debit|Else|Concern
TRA1873|ACC0004|04-01-2022||Transfer|Employee|Approach
TRA1874|ACC0019|04/12/2023|Five Hundred|Debit|Person|Left
TRA1875|ACC0006|2022-01-26|27395.26|Transfer|Mouth|Some
TRA1876|ACC0009|24/10/2024|35825.71|Debit|Water|Mother
TRA1877|ACC0001|02-04-2024|41363.88|Withdrawal|Score|Group
TRA1878|ACC0004|04/06/2023|1837.63|Withdrawal|Would|Letter
TRA1879|ACC0017|03-08-2023|7701.93|Withdrawal|Condition|Finally
TRA0895|ACC0002|2023-05-20|37458.51|Credit|Type|Authority
TRA1881|ACC0018|06/10/2023|Ten Thousand|Withdrawal|Score|Sense
TRA1882|ACC0015|2022-01-28|38210.05|Credit|Look|Modern
TRA1883|ACC0016|29/01/2024|14734.06|Withdrawal|Those|Evening
TRA1331|ACC0005|08/05/2022|38899.43|Credit|Up|Entire
TRA1885|ACC0017|03/08/2023|19753.09|Debit|Nation|Dream
TRA1886|ACC0012|2023-05-03|11965.48|Debit|Particularly|View
TRA1887|ACC0010|11-03-2024|34668.69|WITHDRAWAL|Artist|Society
TRA1888|ACC0016|08/27/2022|41761.44|Withdrawal|Do|Body
