CourseID,CourseName,Department,Credits,FacultyID
COU1885,Maintain,Arts,221,FAC0003
COU1886,South,Arts,124,FAC0017
COU1887,Financial,Computer Science,243,FAC0014
COU1888,Cause,Arts,178,FAC0014
COU1889,Attack,Business,28,FAC0005
COU1890,Light,Physics,48,FAC0016
COU1891,Shake,Business,289,FAC0013
COU1892,Page,Mathematics,222,FAC0020
COU1893,Service,Computer Science,292,FAC0017
COU1894,Avoid,Business,120,FAC0015
COU1895,War,Arts,299,FAC0010
COU1896,Company,physics,273,FAC0007
COU1897,Today,Mathematics,279,FAC0009
COU1898,Task,Engineering,170,FAC0011
COU1899,Action,Engineering,199,FAC0006
COU1900,Would,Business,67,FAC0008
COU1901,Movie,Business,94,FAC0013
COU1902,Ground,Arts,150,FAC0003
COU1903,Run,Mathematics,112,FAC0008
COU1904,Late,Arts,23,FAC0011
COU1905,Process,Physics,292,FAC0005
COU1906,Size,Business,112,FAC0019
INVALID_21,Might,Business,185,FAC0005
COU1908,Sign,Engineering,109,FAC0013
COU1909,Mrs,ENGINEERING,9999,FAC0012
COU1910,Citizen,Mathematics,265,FAC0008
COU1911,Same,Engineering,23,FAC0003
COU1912,Because,Engineering,96,FAC0013
COU1913,Stock,Engineering,121,FAC0006
COU1914,Budget,Mathematics,112,FAC0011
COU1915,Old,Arts,-1,FAC0010
COU1916,In,Engineering,213,FAC0020
COU1917,Spring,Computer Science,45,FAC0010
COU1918,Plan,Arts,104,FAC0020
COU1919,Media,Engineering,-1,FAC0015
COU1920,Hold,Computer Science,144,FAC0014
COU1921,Guy,BUSINESS,63,FAC0018
COU1922,Describe,Arts,185,FAC0012
COU1923,Upon,MATHEMATICS,268,FAC0002
COU1924,Act,Computer Science,239,FAC0003
INVALID_28,Avoid,Computer Science,120,FAC0009
COU1926,Popular,Physics,37,FAC0013
COU1927,Factor,Physics,148,FAC0006
COU1928,Himself,Arts,163,FAC0007
COU1929,Blood,ENGINEERING,220,FAC0009
COU1930,Traditional,Arts,198,FAC0014
COU1931,Father,Computer Science,256,FAC0005
COU1932,His,ENGINEERING,226,FAC0002
COU1933,Explain,Engineering,260,FAC0015
COU1934,Area,Mathematics,59,FAC0009
COU1935,Activity,Mathematics,96,FAC9999
COU1936,Area,Mathematics,228,FAC0017
INVALID_77,Congress,Business,25,FAC0005
COU1938,Only,Arts,214,FAC0012
COU1939,Call,Mathematics,283,FAC0009
COU1940,Recognize,Physics,90,FAC0020
COU1941,Relationship,Arts,90,FAC0013
COU1942,Despite,Engineering,232,FAC0006
COU1943,Affect,Computer Science,262,FAC0003
COU1944,Window,Business,135,FAC0014
COU1945,Want,Mathematics,220,FAC0013
COU1946,With,Physics,156,FAC0017
COU1947,Meeting,Business,154,FAC0011
COU1948,Center,Physics,91,FAC0001
COU1949,Just,Computer Science,114,FAC0015
COU1950,Level,Business,122,FAC0014
COU1951,Create,Computer Science,-1,FAC0012
COU1952,Interview,Engineering,64,FAC0003
COU1953,Grow,Mathematics,232,FAC0018
COU1954,Politics,ARTS,287,FAC0003
COU1955,But,Business,115,FAC0001
COU1956,Fill,Business,117,FAC9999
COU1957,Research,Engineering,17,FAC0016
COU1958,Together,Computer Science,275,FAC0016
COU1959,Argue,Computer Science,-1,FAC0002
COU1960,Me,Engineering,263,FAC0016
COU1961,Again,Mathematics,207,FAC0014
COU1962,Section,Computer Science,91,FAC0015
COU1963,Those,Arts,225,FAC0002
COU1964,Woman,Arts,32,FAC0012
COU1965,Light,Mathematics,9999,FAC0006
COU1966,Trouble,Engineering,151,FAC0020
COU1967,Difficult,Physics,221,FAC0005
COU1968,Approach,Engineering,108,FAC0018
COU1969,Quickly,Physics,84,FAC0004
COU1970,Attorney,Physics,82,FAC0011
COU1971,Sister,Computer Science,220,FAC0013
COU1972,Fire,Engineering,27,FAC0007
COU1973,Who,Physics,88,FAC0001
COU1974,Situation,Physics,176,FAC0017
COU1975,Usually,Arts,43,FAC0006
COU1976,Drug,Arts,266,FAC0003
COU1977,Face,Mathematics,162,FAC0008
COU1978,Part,Physics,167,FAC0005
COU1979,Education,Business,236,FAC0003
COU1980,Not,Engineering,257,FAC0010
INVALID_47,Whether,Business,228,FAC0007
COU1982,Nor,Arts,9999,FAC0014
COU1983,Study,ARTS,82,FAC0004
COU1984,Officer,Arts,181,FAC0012
COU1985,Into,Computer Science,206,FAC9999
COU1986,Throw,Mathematics,270,FAC0016
COU1987,Race,Physics,275,FAC0014
COU1988,Sit,Computer Science,54,FAC0018
COU1989,Financial,Computer Science,226,FAC0008
COU1990,Never,Physics,94,FAC0009
COU1991,She,arts,97,FAC0015
COU1992,Throughout,Arts,299,FAC0013
COU1993,Right,Arts,-1,FAC0001
COU1994,Large,Computer science,1,FAC0016
COU1995,Spend,Engineering,228,FAC0004
COU1996,Laugh,Physics,266,FAC0014
COU1997,Sort,Engineering,186,FAC0001
COU1998,Feel,Computer Science,16,FAC0016
COU1999,Hear,Computer Science,153,FAC0012
COU2000,Road,Business,97,FAC0020
COU2001,Process,Computer Science,208,FAC0013
COU2002,Book,Engineering,87,FAC0009
COU2003,I,Computer Science,67,FAC0004
COU2004,Record,Computer Science,130,FAC0012
COU2005,Participant,Physics,274,FAC0001
COU2006,Their,Arts,157,FAC0002
COU2007,Else,Computer Science,140,FAC9999
COU2008,Item,Engineering,163,FAC0005
COU2009,Important,ENGINEERING,36,FAC0015
COU2010,Significant,Engineering,285,FAC0004
COU2011,Sport,Business,105,FAC0014
COU2012,Help,Arts,60,FAC0016
COU2013,Star,Mathematics,80,FAC0004
COU2014,Number,Mathematics,216,FAC0014
COU2015,Local,Arts,260,FAC0009
COU2016,Again,Engineering,97,FAC0002
INVALID_30,Our,Computer Science,94,FAC0011
COU2018,As,Computer Science,27,FAC0015
COU2019,Best,Business,49,FAC0005
COU2020,Page,Arts,89,FAC0004
COU2021,Structure,Mathematics,267,FAC0020
COU2022,War,Physics,75,FAC0012
COU2023,Control,Computer Science,256,FAC0014
INVALID_62,Sometimes,Engineering,182,FAC0016
COU0767,Enter,Mathematics,104,FAC0002
COU2026,Instead,Physics,86,FAC0005
COU2027,Tax,Arts,119,FAC0010
COU2028,Anyone,Computer science,140,FAC0001
COU2029,Charge,Physics,86,FAC0016
COU2030,Will,Business,280,FAC0008
COU2031,Short,Mathematics,193,FAC0015
COU2032,Century,Engineering,82,FAC0016
COU2033,Where,Physics,290,FAC0014
COU2034,Enjoy,Business,9999,FAC0020
COU2035,Many,Physics,143,FAC0017
COU2036,Area,Mathematics,87,FAC0011
COU2037,Strong,Arts,111,FAC0009
COU2038,Yet,BUSINESS,104,FAC0006
COU2039,Difficult,PHYSICS,116,FAC0015
COU2040,Fund,Physics,190,FAC0016
COU2041,Our,Computer Science,62,FAC0010
COU2042,Put,Engineering,35,FAC0008
COU2043,South,Physics,0,FAC0010
COU2044,Population,Computer Science,151,FAC0001
COU2045,Bill,Arts,121,FAC0007
COU2046,Believe,Physics,235,FAC9999
COU2047,City,Engineering,60,FAC0011
COU2048,Heavy,Mathematics,116,FAC0020
COU2049,Law,Business,277,FAC0005
COU2050,Deep,Business,134,FAC0020
COU2051,Make,Physics,99,FAC0006
COU2052,Ground,Computer Science,19,FAC0007
COU2053,Evidence,Engineering,279,FAC0018
COU2054,Maintain,Computer Science,35,FAC0004
COU2055,Because,Business,227,FAC0005
COU2056,Beat,ARTS,105,FAC0017
COU2057,Foreign,Mathematics,282,FAC0001
COU2058,Look,Computer Science,244,FAC0009
COU2059,Receive,BUSINESS,-1,FAC0006
COU2060,Year,Arts,236,FAC0005
COU2061,Design,Mathematics,43,FAC0002
COU2062,Tax,Business,196,FAC0001
COU2063,Every,Computer Science,242,FAC0001
COU2064,Property,Physics,32,FAC0001
COU1531,Thousand,Computer Science,14,FAC0005
COU2066,Discuss,Mathematics,259,FAC0011
COU2067,Affect,Business,205,FAC0008
COU0736,Visit,Computer Science,82,FAC0003
COU2069,Must,Computer Science,242,FAC0005
COU2070,Decide,Computer Science,165,FAC0001
COU2071,We,Computer science,278,FAC0020
COU2072,Glass,Mathematics,-1,FAC0018
COU2073,Big,Business,-1,FAC0018
COU2074,Meeting,BUSINESS,105,FAC0002
INVALID_71,Production,Engineering,172,FAC0014
COU2076,Certain,Computer Science,288,FAC0002
COU2077,Quality,Mathematics,171,FAC0009
COU2078,Deep,Computer Science,9999,FAC0005
COU2079,Find,Physics,17,FAC0009
COU2080,Natural,Physics,7,FAC0006
COU2081,Player,Physics,39,FAC0005
COU2082,Left,Computer Science,190,FAC0004
COU2083,Quite,Computer Science,245,FAC0002
COU2084,Republican,Computer Science,2,FAC0012
COU2085,Firm,Mathematics,29,FAC0015
COU2086,Young,Business,212,FAC0016
COU2087,Government,Mathematics,131,FAC0011
COU2088,Consumer,Computer Science,207,FAC0001
COU2089,Door,Engineering,273,FAC0010
COU2090,Decade,Arts,72,FAC0007
COU2091,Set,Mathematics,250,FAC0007
COU2092,Rise,BUSINESS,60,FAC0020
COU1087,Its,Physics,118,FAC0017
COU2094,Structure,Computer Science,234,FAC9999
COU2095,Man,Engineering,127,FAC0017
COU2096,Would,Engineering,156,FAC0007
COU2097,Develop,Physics,213,FAC0020
COU2098,Professor,Arts,229,FAC0016
COU2099,Girl,Computer Science,187,FAC0017
COU2100,Star,Business,234,FAC9999
COU2101,Environment,Arts,25,FAC0016
COU2102,Camera,Engineering,284,FAC0002
COU2103,Kind,Mathematics,237,FAC0016
COU2104,Consumer,Arts,264,FAC0003
COU2105,Tree,Physics,192,FAC0010
COU2106,Year,Physics,2,FAC0019
COU2107,Thousand,Mathematics,23,FAC0005
COU1829,Picture,Engineering,300,FAC0018
COU2109,Religious,Arts,300,FAC0020
COU2110,Reach,Computer Science,100,FAC0006
COU2111,Little,Physics,64,FAC9999
COU2112,Able,Mathematics,151,FAC0013
COU2113,Stop,Engineering,44,FAC0010
COU2114,Picture,Physics,9999,FAC0017
COU2115,Election,Computer Science,191,FAC0007
COU2116,Example,Mathematics,138,FAC0018
COU2117,Your,Mathematics,18,FAC0005
COU2118,Call,Arts,235,FAC0008
COU2119,Prove,Mathematics,22,FAC0017
COU0027,Air,Engineering,287,FAC9999
COU2121,Opportunity,Physics,223,FAC0004
COU2122,Radio,Arts,243,FAC0015
COU2123,Stage,Engineering,232,FAC0020
COU2124,Have,Computer Science,160,FAC0020
COU2125,Car,Physics,2,FAC0012
COU2126,Former,Business,265,FAC0013
COU2127,Child,Business,32,FAC0008
COU2128,Manager,Business,81,FAC0007
COU2129,Customer,Engineering,124,FAC0009
COU2130,Structure,Computer Science,209,FAC0008
COU2131,Tough,Business,237,FAC0002
COU2132,Organization,Business,152,FAC0004
COU2133,Speak,Business,162,FAC0010
COU2134,Treatment,PHYSICS,103,FAC0008
COU2135,Law,Arts,106,FAC0005
COU2136,Pick,Engineering,257,FAC0008
COU2137,Prepare,Business,233,FAC0015
COU2138,Assume,Arts,58,FAC0012
COU2139,Congress,Mathematics,126,FAC0017
COU2140,Buy,Physics,203,FAC0008
COU2141,Push,Physics,49,FAC0007
COU2142,Protect,Engineering,50,FAC0010
COU2143,Media,Mathematics,197,FAC0015
COU2144,That,BUSINESS,169,FAC0011
COU2145,Serve,Physics,238,FAC0013
COU2146,Significant,Engineering,234,FAC0008
COU2147,Office,Business,206,FAC0014
COU2148,Girl,business,178,FAC0012
COU2149,Information,Business,37,FAC0014
COU2150,Another,Mathematics,281,FAC0009
COU2151,How,Arts,257,FAC0011
COU2152,Fish,Business,84,FAC0005
COU2153,Black,Physics,276,FAC0003
INVALID_70,He,Arts,0,FAC0009
COU2155,Leg,COMPUTER SCIENCE,212,FAC0020
COU2156,By,Computer Science,214,FAC0008
COU2157,Sort,Business,123,FAC0020
COU2158,Piece,Mathematics,238,FAC0008
COU2159,Thought,physics,46,FAC0016
COU2160,Side,business,261,FAC0010
COU2161,Somebody,Mathematics,58,FAC0005
COU2162,Gun,Physics,120,FAC0001
COU2163,Author,Business,196,FAC9999
COU2164,Or,Business,30,FAC0010
COU2165,Cup,MATHEMATICS,54,FAC0015
COU2166,True,Engineering,252,FAC0001
COU2167,Life,Mathematics,114,FAC0018
COU2168,Sign,Business,26,FAC0012
COU2169,Her,Mathematics,103,FAC0020
COU2170,Future,Computer Science,77,FAC0016
COU2171,Thought,Mathematics,12,FAC0020
COU2172,Hold,Business,128,FAC0015
COU2173,Peace,Computer Science,196,FAC0017
COU2174,Window,Arts,47,FAC0012
COU2175,Spend,Computer Science,268,FAC0002
COU2176,Cause,Business,3,FAC0006
COU2177,No,Mathematics,179,FAC0014
COU2178,Could,Computer Science,253,FAC0002
COU2179,Mention,Mathematics,56,FAC0011
COU2180,Small,Business,178,FAC0015
COU2181,Coach,Arts,193,FAC0007
COU2182,Worry,Engineering,81,FAC0001
COU2183,Test,Arts,235,FAC0018
COU2184,Seven,Physics,192,FAC0018
COU2185,Happen,Physics,195,FAC0006
COU2186,Nature,Business,163,FAC0017
COU2187,House,Arts,291,FAC0008
COU2188,Data,Mathematics,225,FAC0013
COU2189,Sister,Engineering,41,FAC0011
COU2190,Indicate,Business,55,FAC0006
COU2191,Bar,Physics,181,FAC9999
COU2192,City,Computer Science,178,FAC0009
COU2193,Push,arts,253,FAC0002
COU2194,Act,Physics,141,FAC0007
COU2195,City,Mathematics,216,FAC0005
COU2196,Yeah,Engineering,138,FAC0013
COU2197,Unit,Physics,27,FAC0009
COU2198,Tough,Physics,25,FAC0011
COU2199,Training,Computer Science,232,FAC9999
COU2200,Investment,Arts,200,FAC0002
COU2201,Particular,Mathematics,145,FAC0013
COU2202,Drive,Arts,227,FAC0016
COU2203,Laugh,Engineering,263,FAC0008
COU2204,Real,Mathematics,111,FAC0006
COU2205,Feel,Computer Science,80,FAC0015
COU2206,Skill,Business,257,FAC0019
COU2207,Animal,Computer Science,247,FAC0020
COU2208,Trouble,Arts,239,FAC0011
COU2209,Partner,Business,67,FAC0005
COU2210,Gas,Computer Science,47,FAC0020
COU2211,Fast,Computer Science,215,FAC0013
COU2212,Ago,Business,223,FAC0017
COU2213,Try,MATHEMATICS,245,FAC0015
COU2214,What,Arts,210,FAC0017
COU2215,Me,Business,100,FAC0019
COU2216,Perform,Computer Science,59,FAC0008
COU2217,May,Arts,90,FAC0005
COU2218,Identify,Computer Science,129,FAC0007
COU2219,Tough,ENGINEERING,12,FAC0003
COU2220,Line,Mathematics,279,FAC0002
COU2221,Industry,Physics,50,FAC0005
COU2222,Good,Mathematics,227,FAC0009
COU2223,Mention,Physics,86,FAC0007
COU2224,Person,Mathematics,137,FAC0014
COU2225,Help,Mathematics,29,FAC0001
COU2226,Gun,Business,134,FAC0011
COU2227,World,Arts,289,FAC0004
COU2228,Understand,Mathematics,69,FAC0013
COU2229,Phone,Mathematics,124,FAC9999
COU2230,Memory,Arts,164,FAC0016
COU2231,Sometimes,Arts,29,FAC0002
COU2232,Individual,Computer Science,129,FAC0016
COU2233,History,Physics,200,FAC0019
INVALID_28,Show,physics,171,FAC0016
COU2235,Born,Business,9,FAC0002
COU2124,Whole,Engineering,176,FAC0001
COU2237,Loss,Business,214,FAC0012
COU2238,Door,Arts,141,FAC0005
COU2239,Paper,Engineering,278,FAC0019
COU2240,Evening,Engineering,183,FAC0007
COU2241,Spring,Physics,141,FAC0019
COU2242,Responsibility,Arts,156,FAC0009
COU2243,Director,Physics,102,FAC0015
COU2244,Happy,Physics,268,FAC0012
COU2245,Particular,Physics,8,FAC0014
COU2246,Southern,Engineering,235,FAC0017
COU2247,Several,Computer Science,282,FAC0005
COU2248,Have,Computer Science,260,FAC0013
COU2249,Traditional,Computer Science,278,FAC0001
COU2250,Reduce,Arts,48,FAC0009
COU2251,Deep,Engineering,15,FAC0010
COU2252,Amount,Engineering,154,FAC0011
COU2253,People,Mathematics,291,FAC0007
COU2254,Know,Computer Science,34,FAC0017
COU2255,Growth,Engineering,281,FAC0009
COU2256,Above,Mathematics,22,FAC0019
COU2257,Land,Business,14,FAC0014
COU2258,Relate,Engineering,110,FAC0011
COU2259,Similar,Computer Science,219,FAC0007
COU2218,On,Computer Science,255,FAC0019
COU2261,Try,Computer Science,3,FAC0003
COU2262,Mouth,Business,50,FAC0005
COU2263,Financial,COMPUTER SCIENCE,195,FAC0006
INVALID_68,Shake,Mathematics,234,FAC9999
COU2265,What,Engineering,51,FAC0008
COU2266,Remember,Engineering,95,FAC0019
COU0146,Type,Mathematics,224,FAC0017
COU1953,Dog,Arts,297,FAC0016
COU2269,Nature,Computer Science,205,FAC0012
COU2270,Red,Mathematics,63,FAC0004
COU2271,Environment,Business,256,FAC0001
COU2272,Region,Engineering,37,FAC0001
COU2273,Budget,Mathematics,234,FAC0014
COU2274,Rest,Computer Science,139,FAC0007
COU2275,Range,Business,294,FAC0020
COU2276,Industry,Business,148,FAC0003
COU2277,Including,Mathematics,265,FAC0015
COU2278,Size,Arts,129,FAC0015
COU2279,Might,Arts,66,FAC0001
COU2280,Star,Mathematics,182,FAC0013
COU2281,Put,Physics,108,FAC0017
COU2282,State,Engineering,215,FAC0002
COU2283,Letter,Physics,223,FAC0001
COU2284,Fall,Arts,31,FAC0006
COU2285,Agency,Mathematics,274,FAC0020
COU2286,Right,ARTS,299,FAC0001
COU2287,Collection,Engineering,180,FAC0016
COU2288,Movie,Computer Science,219,FAC0016
INVALID_30,Church,Computer Science,219,FAC0018
COU2290,Sign,Arts,107,FAC0006
COU2291,Guy,Mathematics,60,FAC0017
COU2292,Mission,Physics,129,FAC0008
COU2293,Mouth,Engineering,34,FAC0010
COU2294,Trade,Mathematics,92,FAC0004
INVALID_84,Suggest,Mathematics,125,FAC0015
COU2296,Contain,Arts,173,FAC0003
COU2297,Memory,Business,182,FAC0015
COU2298,Of,Arts,143,FAC0010
COU2299,Mother,Business,230,FAC0007
COU2300,Human,Mathematics,39,FAC0014
COU2301,He,Mathematics,94,FAC0007
COU1381,Fly,Computer Science,135,FAC0006
INVALID_88,Happy,Engineering,225,FAC0012
COU2304,Hand,Arts,114,FAC0015
COU2305,Law,Computer Science,161,FAC0013
COU2306,About,Mathematics,236,FAC0012
COU0196,Part,Engineering,6,FAC0018
COU2308,Allow,Physics,259,FAC0007
COU2309,Wear,Mathematics,263,FAC0003
COU2310,Hold,Mathematics,67,FAC0004
COU2311,Win,Business,213,FAC0005
COU2312,Not,engineering,6,FAC0018
COU2313,Difference,Business,183,FAC0011
COU2314,Design,ARTS,198,FAC9999
COU2315,Too,Business,53,FAC0001
COU2316,Participant,Business,16,FAC0010
COU2317,Seat,Arts,243,FAC0010
COU2318,Effort,Mathematics,125,FAC9999
COU2319,Exactly,Physics,38,FAC0015
COU2320,Your,Physics,209,FAC0007
COU2321,Our,Physics,26,FAC0010
COU2322,Throughout,Engineering,198,FAC0012
COU2323,It,Engineering,138,FAC0008
COU2324,None,Computer Science,9,FAC0005
COU2325,According,Physics,44,FAC0018
COU1592,Meet,Business,11,FAC0003
COU2327,Certain,Mathematics,145,FAC0020
COU2328,Past,Business,93,FAC0020
COU2329,Friend,Computer Science,19,FAC0005
COU1765,Tend,Computer Science,153,FAC0008
COU2331,Happy,Mathematics,225,FAC0008
COU2332,Road,Engineering,13,FAC0005
COU2333,Account,Arts,206,FAC0012
COU2334,Character,Engineering,212,FAC0005
COU2335,It,Computer Science,196,FAC0020
COU2336,Which,Computer Science,249,FAC0006
COU2337,Author,Engineering,210,FAC0018
COU2338,Many,Computer Science,132,FAC0015
COU2339,Detail,Business,4,FAC0020
COU2340,Or,Engineering,285,FAC0013
COU2341,Low,Physics,119,FAC0005
COU2342,Improve,Arts,105,FAC0019
COU2343,Alone,Business,273,FAC0005
COU2344,Face,MATHEMATICS,171,FAC0003
COU2345,Music,Computer Science,101,FAC0013
COU2346,Test,Computer Science,9999,FAC0017
COU2347,Year,Arts,-1,FAC0008
COU2348,Business,Mathematics,257,FAC0002
COU2349,Such,Engineering,74,FAC0001
COU2350,Outside,Engineering,251,FAC0016
COU1616,Safe,Arts,100,FAC0010
COU2352,Along,Computer Science,227,FAC0013
COU2135,Prepare,Business,145,FAC0018
COU2354,Within,Engineering,0,FAC0009
COU2355,Lay,Mathematics,296,FAC0019
COU2356,Challenge,Business,115,FAC0011
COU2357,Because,Computer Science,111,FAC0009
COU2358,Behind,Physics,206,FAC0013
COU2359,Rule,Physics,289,FAC9999
COU2360,Body,Physics,192,FAC0013
COU2361,Son,Computer Science,211,FAC0019
COU2362,Staff,Mathematics,126,FAC0012
COU2363,Piece,Business,98,FAC0018
COU2364,Born,Computer science,-1,FAC0013
COU2365,Seem,Engineering,50,FAC0016
COU2366,Plant,Business,48,FAC0017
COU2367,Glass,Engineering,54,FAC0012
COU2368,Watch,Arts,172,FAC0020
COU2369,Human,Physics,-1,FAC0014
COU2370,Dream,Computer Science,10,FAC0004
COU2371,Fact,Business,9999,FAC0004
COU2372,Blue,Business,100,FAC0015
COU2373,Exist,Arts,112,FAC0005
INVALID_32,Fact,Business,120,FAC0002
COU2375,Wear,Arts,81,FAC0018
COU2376,Almost,Business,0,FAC0009
COU2377,Management,Arts,135,FAC0019
COU2378,Forward,Mathematics,100,FAC0005
COU2379,Decision,Engineering,265,FAC0006
COU2380,Court,Computer Science,212,FAC0013
COU2381,Assume,Engineering,9999,FAC0003
COU0554,Occur,Computer Science,271,FAC0005
COU2383,Onto,Engineering,92,FAC0007
COU2384,Laugh,Engineering,198,FAC9999
COU2385,Nearly,Business,37,FAC0009
COU2386,Wish,Business,125,FAC9999
COU2387,Drug,Computer Science,5,FAC0006
COU2211,Modern,Mathematics,46,FAC0011
COU2389,Color,Mathematics,117,FAC0003
COU2390,Information,Physics,92,FAC0003
COU2391,Suggest,Business,97,FAC0008
COU2392,Carry,Physics,123,FAC0015
COU2393,Like,Engineering,104,FAC0017
COU2394,Hand,Mathematics,137,FAC0010
COU2395,Total,Arts,130,FAC0017
COU2396,Total,Mathematics,164,FAC0002
INVALID_9,Performance,Physics,288,FAC0016
COU2398,Matter,Physics,0,FAC0008
COU0145,Leave,engineering,291,FAC0019
COU2400,Leave,COMPUTER SCIENCE,27,FAC0012
COU2401,Above,Engineering,234,FAC9999
COU2402,Writer,Business,208,FAC0003
COU2403,Could,Physics,159,FAC0016
COU2404,Memory,Business,58,FAC0009
COU2405,Skin,Engineering,161,FAC0019
COU2406,Suggest,Business,61,FAC9999
COU2407,Federal,Business,238,FAC0003
COU2408,Popular,Arts,124,FAC0019
COU2409,Toward,Arts,261,FAC0003
COU2410,Family,Arts,264,FAC0014
COU2411,Down,Arts,166,FAC0019
COU2412,Board,Business,37,FAC0018
COU2413,Table,MATHEMATICS,263,FAC0017
COU2414,Stage,Engineering,283,FAC0018
COU2415,Green,Business,256,FAC0001
COU2416,Gun,Physics,122,FAC0004
COU2417,Natural,Business,190,FAC0001
COU2418,Approach,Mathematics,39,FAC0010
COU2419,Idea,Physics,283,FAC0003
COU2420,Want,Physics,141,FAC9999
COU2421,Executive,mathematics,229,FAC0007
COU2422,Popular,Physics,156,FAC0018
COU2423,Front,Mathematics,77,FAC0013
COU2424,Since,Mathematics,-1,FAC0015
COU2425,Nature,Computer Science,92,FAC0005
COU2426,Discover,Computer Science,168,FAC0008
COU2427,Fill,Arts,91,FAC0009
