ExamID|StudentID|CourseID|ExamDate|Score|Grade|Status
EXA1449|STU0019|COU0008|11/03/2022|17637.29|B|Establish
EXA1450|STU0020|COU0005|10/08/2024|8496.69|B|Land
EXA0908|STU0015|COU9999|2022-07-25|19701.1|B|Both
INVALID_58|STU0006|COU0002|16/11/2023|0|C|Others
EXA1453|STU0015|COU0004|09/07/2022|48993.78|C|Gun
EXA1454|STU0010|COU0003|21/05/2022||C|Table
EXA1455|STU0011|COU0020|19/05/2023|15667.01|C|Accept
EXA1456|STU0004|COU0003|2023-07-13|21374.13|A|Charge
EXA1457|STU0011|COU0015|11/28/2024||C|Good
EXA1458|STU0005|COU0015|11-12-2024|34405.27|B|Human
EXA1459|STU0006|COU0015|25-06-2022|3450.59|F|Mean
EXA1460|STU0004|COU0006|2022-12-19|11995.13|F|Child
EXA1461|STU0001|COU0012|2023-11-15|2407.98|C|Shake
EXA1462|STU0002|COU0012|02-10-2023|30525.52|B|If
EXA1463|STU9999|COU0019|10/11/2023|25576.03|D|Speak
EXA1464|STU9999|COU0009|31-07-2024|11184.67|F|Situation
EXA1465|STU0009|COU0010|08/28/2023|44661.2|A|Which
EXA1466|STU0014|COU9999|28/04/2022|-1049.77|D|Accept
INVALID_4|STU0007|COU0010|03/01/2024|20489.88|B|Quite
EXA1468|STU0003|COU0004|2023-03-22|42742.93|B|Stock
EXA1469|STU0016|COU0015|20-02-2023|21064.18|D|Garden
EXA1470|STU0016|COU0005|2022-08-12|46614.97|C|Song
EXA1471|STU0019|COU0014|05-03-2022|15495.41|A|Spend
EXA1472|STU0007|COU0014|22/07/2024|45928.16|F|Mean
EXA1473|STU0019|COU0013|19-07-2024|11494.06|F|Outside
EXA1474|STU0019|COU0010|2023-11-29|40334.34|C|Its
EXA1475|STU0013|COU0012|2023-07-28|20440.55|C|Approach
EXA0720|STU0003|COU0015|03/03/2022|20869.99|C|During
EXA1477|STU0015|COU0013|04/19/2022|1189.16|D|Less
EXA1478|STU0013|COU0020|03/17/2024|19677.49|F|Success
EXA1479|STU0002|COU0002|2022-04-10|49797.95|F|Resource
EXA1480|STU0019|COU0012|2022-04-03|40577.65|B|Law
EXA1481|STU0001|COU0002|09/12/2024|11817.73|B|Page
EXA1482|STU0001|COU0013|03/02/2024|20769.47|D|Several
EXA1483|STU0018|COU0019|2024-04-22|21893.72|C|Easy
EXA1484|STU0003|COU0015|2022-09-14|47711.75|A|Quickly
EXA1485|STU0005|COU0015|19-07-2023|19025.37|B|Arrive
EXA1486|STU0004|COU0001|26-11-2023|-1473.46|D|Perhaps
EXA1487|STU0016|COU0019|19/04/2024|Ten Thousand|C|Morning
EXA1488|STU9999|COU9999|11/10/2022|Twenty Five Thousand|D|Same
EXA1489|STU0002|COU0003|04-01-2022|41090.3|B|Seven
EXA1490|STU0017|COU0016|05/05/2022||B|Company
EXA1491|STU0011|COU0013|14-03-2024|33939.37|D|Word
EXA1492|STU0012|COU0008|2024-10-05|47771.4|B|Fund
EXA0462|STU0001|COU0003|01/05/2022|37268.22|F|Anyone
EXA1494|STU0020|COU0018|2022-05-07|10062.3|C|Lawyer
EXA1495|STU0009|COU0018|29/07/2023|43478.33|d|Agreement
EXA1496|STU9999|COU0007|20/01/2022|22000.91|B|Rise
EXA1497|STU0005|COU0015|2022-12-04|9771.51|C|Husband
EXA1498|STU0018|COU0002|11/07/2024|3149.72|F|Third
EXA1499|STU0010|COU0011|29-01-2023|28121.06|b|Eat
EXA1500|STU0020|COU0004|09/01/2023|Five Hundred|D|Baby
EXA1501|STU0018|COU0010|2022-10-16|48542.01|C|Top
EXA0345|STU0009|COU0019|04/18/2022|9934.74|B|Model
EXA1503|STU0012|COU0001|2024-09-07|4246.07|D|Wife
EXA1504|STU0003|COU0001|10/04/2023|19868.93|D|Else
EXA1505|STU0003|COU0010|09/07/2023|45024.19|D|Certainly
EXA1506|STU0017|COU0017|2024-04-09|23813.6|c|Side
EXA1507|STU0002|COU0009|19-12-2024|7961.18|A|Sound
EXA1508|STU0007|COU0010|2022-01-31|33874.73|C|Exist
EXA1509|STU0017|COU0004|13-09-2022|28952.78|D|Treatment
EXA1510|STU0019|COU0009|01/01/2024|26361.7|D|Around
EXA1511|STU0012|COU0006|2024-12-15|49168.36|C|Watch
EXA1512|STU0012|COU0019|07/17/2023|10293.14|C|Win
EXA1513|STU0014|COU0012|28-03-2024|28212.79|B|Win
EXA1514|STU0012|COU0018|13-07-2022|34386.99|B|Drop
EXA1515|STU0012|COU0009|11/19/2022|34909.93|F|Trial
EXA1516|STU0002|COU0006|08/08/2023|17784.59|A|Know
EXA1517|STU0013|COU9999|12/24/2023|34222.35|A|Exactly
EXA1518|STU0006|COU0006|09/10/2022|6253.06|A|Determine
EXA1519|STU0019|COU0020|2024-09-21|17639.17|A|Character
EXA1520|STU0007|COU0009|11-07-2024|1150.42|F|Run
EXA1521|STU0010|COU0001|2023-02-04|Twenty Five Thousand|B|Where
EXA1522|STU0008|COU0011|26/10/2022|48882.48|A|Prevent
EXA1523|STU9999|COU0001|26/10/2024|46471.23|A|Yet
EXA1255|STU0011|COU0012|07/31/2024|31850.5|B|Son
EXA1525|STU0005|COU0008|2023-06-13|25820.39|D|Than
EXA1526|STU0014|COU0019|10/07/2024|47786.69|D|Serious
EXA1527|STU0016|COU0001|08/02/2023|40364.81|B|Field
EXA1528|STU0020|COU0014|17-01-2023|33377.42|F|Experience
EXA1529|STU0016|COU0007|06/25/2023|46490.85|C|Network
EXA1530|STU0008|COU0005|11/10/2022|36932.72|C|Exactly
EXA1531|STU0009|COU0018|16/12/2022|32301.16|B|Policy
EXA1083|STU0007|COU0012|06/09/2023|3649.15|F|Here
EXA1533|STU0005|COU0003|24-01-2023|34361.19|B|More
EXA1534|STU0004|COU0013|2022-10-28|28073.08|B|Concern
EXA1535|STU9999|COU0006|07/22/2023|46819.31|A|Just
EXA1536|STU0003|COU0012|25-02-2024|29794.94|D|Collection
EXA1537|STU0013|COU0003|09/15/2024|47315.27|F|Team
EXA1538|STU0004|COU0010|20-05-2024|40473.09|C|Future
EXA1539|STU0019|COU0015|07/03/2024|9312.84|D|Congress
EXA0271|STU0017|COU9999|22/06/2024|Ten Thousand|A|Camera
EXA1541|STU0002|COU0011|16/08/2024|2051.77|B|Against
EXA1542|STU0020|COU0010|2023-04-15|5488.73|A|Various
EXA1543|STU0015|COU0010|2022-02-04|37156.12|A|Late
EXA1544|STU0008|COU0004|21/01/2023|36963.8|A|Imagine
EXA1545|STU0003|COU0010|12/03/2022|32138.82|f|Sign
EXA1546|STU0008|COU0005|05/27/2023|17685.61|B|Forget
EXA1547|STU0013|COU0013|01/05/2023|Five Hundred|A|Training
EXA1548|STU0017|COU0007|05-04-2023|1803.99|B|Deal
EXA1549|STU0013|COU0001|06/04/2023|13267.52|F|Watch
EXA1550|STU0016|COU0005|06/23/2023|27128.0|B|Certain
EXA1551|STU9999|COU0012|18-11-2024|44495.27|F|Sort
EXA1552|STU0007|COU0007|22/01/2024|-569.58|F|Southern
EXA1553|STU0011|COU0017|2024-05-03|11241.31|A|Oil
EXA1554|STU0011|COU0014|01/02/2023|36093.12|F|Support
EXA1555|STU0013|COU0004|2023-12-05|14989.96|C|Yes
EXA1556|STU0012|COU0013|03/18/2024|1023.47|C|Eight
EXA1557|STU0007|COU0016|04/06/2023|10620.75|F|Establish
EXA1558|STU0014|COU0004|01/11/2024|9921.48|D|Statement
EXA1559|STU0003|COU0002|09/19/2024|20068.07|C|Assume
EXA1560|STU0016|COU0007|18/07/2023|0|A|Me
INVALID_2|STU0001|COU0005|2023-03-24|6958.64|A|Call
EXA1562|STU0020|COU0010|03/10/2023|5429.96|C|Necessary
EXA1563|STU0015|COU0007|2024-12-08|49124.69|A|Effect
EXA1564|STU0006|COU0010|2024-04-28|6703.32|D|Next
EXA1565|STU0009|COU0003|28-02-2023|46658.13|B|Know
EXA1566|STU0018|COU0016|04/01/2024|38884.23|C|Once
EXA1567|STU0011|COU0008|12/22/2024|16277.68|F|Always
EXA1568|STU0006|COU0020|2022-04-21|9376.27|C|Serious
EXA1569|STU0008|COU0015|08/01/2022|16466.97|C|May
EXA1570|STU0004|COU0020|09/03/2023|23243.3|D|Four
EXA1571|STU0014|COU0019|05/07/2022|2253.35|C|Herself
EXA1572|STU0007|COU0020|11/22/2023|4444.54|D|Theory
EXA1573|STU0019|COU0006|03/31/2023|34867.61|C|She
EXA1574|STU0008|COU0019|05/02/2024|39929.06|B|He
INVALID_97|STU0014|COU0015|2023-06-07|15270.91|C|Ago
EXA1576|STU0003|COU0017|06/06/2022|2212.91|A|Already
EXA1149|STU0002|COU0003|09/28/2024|44191.73|F|Attorney
EXA1578|STU0020|COU0001|15/10/2022|32924.88|F|Bank
EXA1579|STU0020|COU0016|11/26/2023|7191.67|b|Remain
EXA1580|STU0017|COU0017|10-10-2022|35788.21|C|Serious
EXA1581|STU0020|COU0012|23/09/2023|40646.87|B|Religious
EXA1582|STU0005|COU9999|2023-08-03|45903.93|B|Campaign
INVALID_97|STU0014|COU0018|24-06-2023|44156.34|B|Worry
EXA1584|STU0006|COU0008|12/25/2022|16288.6|C|Try
EXA1436|STU0019|COU0008|2023-04-27|40451.05|F|Threat
EXA1586|STU0020|COU0013|2024-05-17|19822.91|F|Behind
EXA1587|STU0015|COU0019|30-06-2024|35153.55|D|Design
EXA1588|STU0005|COU0020|11-04-2022|39358.96|C|Thousand
EXA1589|STU0002|COU0004|01/01/2024|19817.66|A|Democrat
EXA1590|STU0017|COU0020|2023-03-21|27012.51|C|Movement
EXA0790|STU0007|COU0016|11/07/2024|24700.45|F|War
EXA1592|STU0017|COU0002|23/12/2022|26009.63|B|Reveal
EXA1593|STU0020|COU0002|04/24/2023|30497.7|C|Size
EXA1594|STU0011|COU0006|2022-11-18|43592.82|A|Important
EXA1595|STU9999|COU0005|21/07/2023||B|Fire
EXA1596|STU0012|COU0018|06/25/2022|48394.32|D|Amount
EXA1597|STU0009|COU0009|02-06-2024|49309.74|F|Outside
EXA1598|STU0004|COU0005|21-10-2023|44360.5|D|Song
EXA1599|STU0015|COU0007|09-11-2023|48205.13|F|Serious
EXA1600|STU0013|COU0009|27/02/2022|42540.86|C|Begin
EXA1601|STU0004|COU0020|2023-01-14|4217.05|B|Scientist
EXA1602|STU0013|COU0020|30/01/2024|44286.41|D|Floor
EXA1603|STU0002|COU0011|05/02/2024|5424.61|F|Fund
EXA1604|STU0003|COU0006|29-12-2022|3522.97|F|Upon
EXA1605|STU0019|COU0004|08/04/2023|27752.01|C|Wide
EXA1606|STU0019|COU0015|10/16/2024|-298.65|d|Early
EXA1607|STU0015|COU0001|2023-02-11|Twenty Five Thousand|D|Building
EXA1608|STU0020|COU0014|02/24/2024|49290.36|D|Both
EXA1609|STU0003|COU0010|06/09/2024|14700.88|F|Against
EXA1610|STU0010|COU0013|02/26/2024|48292.28|B|Security
EXA1611|STU0016|COU0015|12/25/2022|10186.6|d|North
EXA1612|STU0006|COU0014|2023-04-26|22932.88|B|Effort
EXA1613|STU0003|COU0009|11/12/2022||B|Break
EXA1614|STU0014|COU0017|10/11/2022|46350.89|C|World
EXA1615|STU0013|COU0009|22/02/2023|17422.61|a|Mrs
EXA1616|STU0005|COU0014|19/12/2023|39224.84|A|Car
EXA0439|STU0006|COU0015|06/03/2022|-589.17|A|Put
EXA1618|STU0007|COU0014|2023-02-01|13751.67|C|Middle
EXA1610|STU0020|COU0003|04/16/2024|16793.35|F|Subject
EXA1620|STU0011|COU0009|12/24/2022|-1870.54|A|Poor
EXA1621|STU0012|COU0011|16-10-2022|5332.16|D|Travel
EXA1622|STU0019|COU0003|2024-07-10|5457.09|C|Although
EXA1623|STU0010|COU0017|09-01-2024|3832.61|D|Would
EXA1624|STU0010|COU9999|15/08/2024||B|Upon
EXA1625|STU0020|COU0012|01/07/2022|Twenty Five Thousand|F|Among
EXA1626|STU0011|COU0020|30-04-2024|0|D|Charge
EXA1627|STU0013|COU0016|27-11-2023|0|D|History
EXA1628|STU9999|COU0005|2023-09-14|Twenty Five Thousand|C|Decision
EXA0560|STU0012|COU0005|11/30/2024|6961.7|F|List
EXA1630|STU0005|COU0003|10-04-2022|8382.98|D|Surface
EXA1631|STU0013|COU0003|25-10-2023|35336.85|C|Keep
EXA1632|STU0017|COU0014|10/08/2023|4149.6|B|Trouble
EXA1633|STU0003|COU0020|2024-10-08|26252.43|B|Section
EXA1634|STU0006|COU0009|2022-03-06|45804.89|D|Contain
EXA1635|STU0002|COU0008|2023-04-17|Ten Thousand|B|Service
EXA1636|STU0019|COU0007|01/05/2022|30019.28|A|Far
EXA1637|STU0003|COU0009|08/06/2023|Twenty Five Thousand|F|Hit
EXA1638|STU0004|COU9999|22-09-2024|35719.65|C|Eight
EXA1639|STU0004|COU0014|08/07/2023|39324.43|B|Career
EXA1640|STU0019|COU0008|2024-07-08|14331.85|B|Provide
EXA1641|STU0005|COU9999|2022-08-25|28182.01|C|To
EXA1642|STU0018|COU0009|01/08/2022|5714.62|F|Child
EXA0084|STU0020|COU0008|18-06-2022|10203.88|D|Trip
EXA1644|STU0009|COU0019|09/09/2024|16720.65|F|Fly
INVALID_7|STU0012|COU0004|2023-08-12|44249.27|B|Whatever
EXA1646|STU0018|COU0013|25-10-2023|32531.37|A|Series
INVALID_71|STU0014|COU0002|2023-01-19|35300.2|B|I
EXA1648|STU0020|COU0001|21/01/2022|16604.37|A|Upon
EXA1649|STU0013|COU0012|16/02/2024|19058.21|B|Prepare
EXA1650|STU0004|COU0004|30/10/2022|35893.8|C|Firm
EXA1651|STU0019|COU0007|01-10-2022|34516.11|C|Office
EXA1652|STU0005|COU0003|07/20/2023|16225.43|F|Ground
EXA1653|STU0019|COU0002|02/26/2023|27217.23|D|Indicate
EXA1654|STU0010|COU0012|2022-12-10|25977.59|B|Concern
EXA1655|STU0004|COU0012|14/07/2022|12684.25|D|Task
EXA1656|STU0001|COU0008|27/10/2022|35170.31|A|Each
EXA1657|STU0018|COU0002|30-11-2023|29744.12|C|Building
EXA1658|STU0002|COU0015|10/27/2023|35674.96|B|Morning
EXA1659|STU0008|COU0009|10/08/2022|38911.38|C|Whatever
EXA1660|STU9999|COU0017|08/04/2023|5852.54|B|Like
EXA1661|STU0005|COU0007|01/05/2022|20855.41|B|Simple
EXA1662|STU0019|COU0013|26/03/2024|44234.48|B|Director
EXA1663|STU0016|COU0019|02/17/2023|30460.26|B|Blue
EXA1664|STU0007|COU0011|21/10/2024|33941.28|A|Simple
EXA1665|STU0010|COU0013|25-07-2022|41303.83|A|Mother
EXA1666|STU0002|COU0012|22/10/2023|49394.51|B|Around
EXA1667|STU0002|COU0008|01/05/2022|11395.06|B|Happen
EXA1668|STU0020|COU0008|13-09-2022|13797.54|B|Short
EXA1669|STU0009|COU0007|2023-05-03|12465.32|F|Fact
EXA1670|STU0016|COU0008|21-10-2024|33208.03|C|Board
EXA1671|STU0007|COU0003|02/09/2022|30794.7|D|Ability
EXA1672|STU0017|COU9999|13-01-2024|22621.96|C|Fall
EXA1673|STU0016|COU0019|2023-05-09|40373.72|A|So
EXA1674|STU0018|COU0002|10/06/2023|46738.72|D|Theory
EXA1675|STU0004|COU0014|2023-02-26|44873.9|C|Must
EXA1676|STU0001|COU0011|2022-09-03|34719.56|F|Decision
EXA1677|STU0013|COU0016|17-08-2022|46875.28|F|When
EXA1678|STU0009|COU0020|05/19/2024|17486.97|C|Economic
EXA1679|STU0015|COU0018|2024-09-30|2691.85|D|Official
EXA1680|STU0003|COU0006|2024-10-21|-213.14|D|Line
EXA1681|STU0014|COU0015|22-04-2023|5678.93|B|Check
EXA1682|STU0010|COU0011|23-08-2024|16630.57|f|Leg
EXA1683|STU0005|COU0020|01/05/2024|-303.31|C|Price
EXA1684|STU0003|COU0008|08/12/2023|23732.56|C|Subject
EXA1685|STU0011|COU0003|02/06/2024|28836.32|D|Pressure
EXA1686|STU0002|COU0016|2024-12-20|49359.54|A|Close
EXA1687|STU0014|COU0020|18/01/2022|37574.1|A|Century
EXA1688|STU0002|COU0015|25-07-2024|2574.36|A|Decade
EXA0804|STU0008|COU0018|28/06/2022|41024.1|A|Back
EXA1690|STU0014|COU0010|02/06/2022|32646.16|B|Actually
EXA1691|STU9999|COU0018|16/08/2024|38505.46|a|Since
EXA0969|STU0008|COU0017|10/01/2022|0|B|Life
EXA0547|STU0005|COU0010|2023-01-01|1913.33|A|Star
EXA1694|STU0012|COU0010|01/02/2022|47625.58|D|Indeed
EXA1695|STU0010|COU0015|05/27/2023|3586.3|C|Bank
EXA1696|STU0012|COU0009|2022-10-18|32532.1|C|Among
EXA1697|STU0008|COU0011|2024-03-11|11001.59|F|Term
EXA1698|STU0010|COU0002|02/23/2022|14266.6|A|Run
EXA1699|STU0018|COU0007|19/03/2023|7794.59|B|Strategy
EXA1700|STU0011|COU0017|2024-11-01|45652.45|F|Else
EXA1701|STU0004|COU0011|12/10/2024|27287.13|C|Employee
EXA1702|STU0006|COU0002|20/01/2022|42105.12|A|Miss
EXA1703|STU0009|COU0011|2024-08-07|49056.28|B|Clear
EXA1704|STU0004|COU0003|2022-01-24|48031.71|A|Detail
EXA1705|STU0013|COU0014|07/03/2023|11029.12|D|Structure
EXA1706|STU9999|COU0007|21-03-2022|2112.11|C|Which
EXA1707|STU0018|COU0004|13/11/2022|33007.64|C|Dog
EXA1708|STU0014|COU0001|2024-10-19|30395.78|A|Some
EXA1709|STU0003|COU0004|31-07-2022|38666.17|D|Bit
EXA1710|STU0015|COU0013|03-12-2023|9495.12|A|Board
EXA1711|STU0004|COU0010|07-12-2024|Twenty Five Thousand|F|Various
EXA1712|STU0016|COU0012|07-05-2023|22689.63|C|Throw
EXA1713|STU0002|COU0018|13/01/2022|32350.31|B|Defense
EXA1714|STU0015|COU0010|15/04/2024|36751.05|B|Stay
EXA1715|STU0015|COU0002|02-11-2024|37850.06|F|Lot
EXA1716|STU0004|COU0002|12/12/2024|Five Hundred|D|Fire
EXA1717|STU0002|COU0006|05/25/2022|10618.33|D|Save
EXA1718|STU0012|COU0006|2024-08-10|12499.41|C|Forget
EXA0873|STU0020|COU0013|16/11/2024|23899.81|B|Low
EXA1720|STU0016|COU0020|02/28/2022|25766.42|A|Technology
EXA1721|STU0017|COU0015|02/22/2024|49918.03|F|Source
EXA1722|STU0017|COU0013|2022-10-31|8709.44|C|Economic
EXA1723|STU0011|COU0001|2022-11-09|11703.68|D|Account
EXA1724|STU0005|COU0011|2022-03-02|13358.97|F|Top
EXA1725|STU0020|COU0008|18/06/2022|47285.13|B|During
EXA1726|STU0018|COU0001|11-09-2024|-1271.85|F|Someone
EXA1727|STU0018|COU0012|03/29/2022|48944.47|F|Front
EXA1728|STU0001|COU0006|27/05/2023|34351.45|B|Out
EXA1729|STU0017|COU0010|2024-09-12|5324.69|F|Order
EXA1730|STU0007|COU0002|05/27/2023|13387.22|C|Baby
EXA1731|STU0001|COU0012|03/02/2022|17608.24|B|Reflect
EXA1732|STU0005|COU0011|2023-10-23|16004.47|A|Open
EXA1379|STU0005|COU0015|03/04/2023|2255.56|c|Be
EXA1734|STU0011|COU0004|04-05-2024|43779.56|B|Nature
EXA1735|STU0019|COU0012|08/26/2022|39562.49|A|Assume
EXA1736|STU0014|COU0017|06-09-2022|8434.97|D|Ready
EXA1737|STU0020|COU0011|19/12/2024|-345.13|D|Pick
EXA1738|STU0004|COU0002|03/06/2024|40395.84|C|Lose
EXA1739|STU0009|COU0015|2024-05-03|19201.52|C|Stay
EXA1740|STU0007|COU0003|20/01/2022|21997.71|C|Wonder
EXA1741|STU0015|COU0015|2023-02-26|Ten Thousand|D|Physical
EXA0937|STU0009|COU0004|02-10-2022|14746.68|B|Cultural
EXA1743|STU0005|COU0010|2022-02-15|1556.5|A|Stuff
EXA1744|STU0014|COU0005|2022-10-20||B|Bank
EXA1745|STU0002|COU0006|2024-12-25|5781.48|F|Only
EXA1746|STU0020|COU0009|25/12/2024||D|College
EXA1747|STU0010|COU0020|13/06/2023|13527.01|F|Network
EXA1748|STU0014|COU0018|2023-05-01|28794.86|C|Alone
EXA1749|STU0001|COU0009|08/11/2023|29146.1|C|Later
EXA1750|STU0017|COU0008|2024-01-24|19372.56|D|Opportunity
EXA1751|STU9999|COU0011|17-05-2023|34219.15|C|Pick
EXA1752|STU0011|COU0001|11-10-2024|28028.33|c|Use
EXA1753|STU0014|COU0001|12/19/2023|1313.85|C|Sometimes
EXA1754|STU0016|COU0007|2022-04-04|33131.3|A|Cup
EXA1755|STU0006|COU0011|02/01/2023|29978.81|D|Future
EXA1756|STU0015|COU0003|08/02/2023|9085.24|C|Professor
EXA1757|STU0013|COU0017|06/08/2024|11511.06|F|I
EXA1758|STU0003|COU0011|10/09/2024|23277.4|F|View
INVALID_74|STU0013|COU0015|2022-08-01|26927.23|D|Community
EXA1760|STU0016|COU0007|12/10/2022|30903.48|F|Thus
EXA1761|STU0015|COU0013|03/02/2023|Twenty Five Thousand|F|School
EXA1762|STU9999|COU0013|08/11/2023|11185.3|a|Guy
EXA1763|STU0007|COU0003|06-05-2023|30998.94|B|Indeed
EXA1764|STU0018|COU0014|16/10/2023|25597.17|C|Sense
EXA1765|STU0009|COU0018|16-02-2023|40585.24|F|Anyone
EXA1766|STU0014|COU0002|18-08-2024|37789.56|A|Republican
EXA1767|STU0011|COU0012|21-09-2023|4886.13|B|Now
EXA1768|STU0009|COU0010|07/09/2022|22382.49|F|Evidence
EXA1769|STU0020|COU0019|2023-01-15|46682.56|A|Itself
EXA1770|STU0020|COU0017|11-08-2023|6720.43|F|Think
EXA1771|STU0018|COU0003|25/06/2024||A|Thought
EXA1772|STU0007|COU0018|25-02-2022|38864.94|A|Order
EXA1773|STU0005|COU0016|06/01/2023|1570.81|F|My
EXA1774|STU0009|COU0002|06/10/2023|41524.5|D|Brother
EXA1775|STU0013|COU0015|2023-08-18|36749.78|D|Movement
EXA1776|STU0009|COU0019|2023-04-03|10659.66|A|Understand
EXA1107|STU0018|COU0007|01/07/2023|Five Hundred|B|General
EXA1778|STU0010|COU0020|27/10/2023|10385.94|B|Close
EXA1779|STU0012|COU0008|30/07/2023|0|B|Million
EXA1780|STU0001|COU0016|10/09/2022|40168.99|C|Situation
EXA1781|STU0010|COU0012|2022-01-26|41520.12|B|Significant
EXA1782|STU0005|COU0009|2023-04-25|Twenty Five Thousand|C|Resource
EXA1783|STU0002|COU0015|21/05/2024|49319.04|F|Form
EXA1784|STU0009|COU0010|2022-04-23|17846.76|A|Capital
EXA1785|STU0006|COU0003|15-09-2022|41707.9|D|Wall
EXA1786|STU0012|COU0001|2023-04-03|49393.65|C|Size
EXA1787|STU0001|COU0003|20/02/2024|27748.29|D|Since
EXA1788|STU0019|COU0009|08/28/2023|37964.82|D|Who
EXA1789|STU0001|COU0008|04/04/2024|42133.22|A|War
EXA1790|STU0009|COU0011|2023-06-06|22349.56|f|Offer
EXA1791|STU0003|COU0019|27-04-2022|6466.63|D|Mind
EXA0953|STU0009|COU0014|2024-04-10|16664.37|F|Down
EXA1793|STU0014|COU9999|11-07-2023|14068.27|B|Without
EXA1794|STU0008|COU0017|2023-06-24|39381.07|D|Green
EXA1795|STU0001|COU0013|15-09-2024|27203.49|D|Bring
EXA1796|STU0014|COU0006|2022-01-28|11039.17|F|Military
EXA1797|STU0005|COU0004|14-06-2024|14266.28|A|By
EXA1798|STU0017|COU0005|01/16/2023|11165.05|C|Election
EXA1799|STU0011|COU0010|24-09-2022|13746.88|C|Soon
EXA1800|STU0016|COU0016|07/07/2022|32086.49|F|Indeed
EXA1801|STU0008|COU0019|10/19/2024|30876.9|D|Cup
EXA1802|STU9999|COU0001|26-10-2024|38067.0|B|Step
EXA1803|STU0006|COU0004|07/10/2024|33977.51|C|Avoid
EXA1804|STU0018|COU0004|04/26/2022||D|Outside
EXA1805|STU0016|COU0009|08/31/2024|28677.49|C|They
EXA1806|STU0011|COU0001|2022-05-20|24516.05|B|Out
EXA1807|STU0011|COU0018|08/16/2022|Five Hundred|C|Surface
EXA1808|STU9999|COU0011|2022-04-24|31920.02|B|A
EXA1809|STU0002|COU0009|01/07/2022|41422.77|D|Forward
INVALID_15|STU9999|COU0004|08/17/2022|32407.26|A|Area
EXA1811|STU0011|COU0012|08/06/2023|35545.39|C|Look
EXA1812|STU0005|COU0008|24-07-2023|32632.38|A|Always
EXA1813|STU0002|COU0009|21/01/2022|44179.58|F|Grow
INVALID_1|STU0006|COU0013|07/02/2022|43259.52|B|Energy
EXA1815|STU0015|COU0012|04-01-2024||D|Hard
EXA1816|STU0009|COU0015|2023-11-07|36586.91|F|World
EXA1817|STU0013|COU0010|15/11/2022|46207.76|B|Quite
EXA1818|STU0010|COU0008|31-12-2022|22307.37|A|Where
EXA1819|STU0004|COU0016|11-10-2024|19251.22|F|Movement
EXA1820|STU0004|COU0016|27-02-2024|12251.96|A|Difference
EXA1821|STU0006|COU0007|15/02/2022|38501.33|C|Away
INVALID_95|STU0012|COU0008|01/13/2024|26982.66|C|Perhaps
EXA1823|STU0010|COU0009|04-01-2024|Twenty Five Thousand|A|Customer
EXA1824|STU0005|COU0006|01/07/2022|9253.11|F|Control
EXA1825|STU0005|COU0006|01/14/2022|43907.94|A|Morning
EXA1826|STU0011|COU0006|22/08/2022|38178.27|F|Report
EXA1827|STU0012|COU0009|30-05-2022|Twenty Five Thousand|F|Concern
EXA1828|STU0006|COU0015|03-01-2024|32699.92|C|Gun
EXA1829|STU0014|COU0020|05/05/2024|40480.52|F|Former
EXA1830|STU0015|COU0019|30-11-2023|21583.31|F|She
EXA1831|STU0003|COU0001|22/11/2022|15159.4|B|Those
EXA1832|STU0006|COU0006|2023-04-09|17120.43|C|Its
EXA1833|STU0012|COU0018|13/07/2022|37863.9|F|Black
EXA1834|STU0007|COU0012|13/02/2023|18869.2|F|Maintain
EXA1835|STU0018|COU0016|2022-06-14|34891.09|C|On
EXA1836|STU0005|COU0020|10/07/2022|42719.57|C|Character
EXA1837|STU0001|COU0013|17/06/2022|29369.06|F|Exist
EXA1838|STU0011|COU0016|14-04-2023|29335.02|C|Market
EXA1839|STU0015|COU0001|06/18/2023|46854.35|B|Career
EXA1840|STU0016|COU0008|2022-06-27|8621.66|C|Where
EXA1841|STU0013|COU0015|17-04-2023|45484.75|B|Thing
EXA1842|STU0020|COU0011|12/18/2023|36699.21|F|Party
EXA1843|STU0004|COU0014|14-10-2023|0|D|Policy
EXA1844|STU0011|COU0008|04/13/2022|16075.81|A|Trade
EXA1845|STU0014|COU0001|02-08-2023|18952.82|F|Daughter
EXA1789|STU0013|COU0012|03/11/2023|4839.52|C|Yes
EXA1847|STU0009|COU0019|08/05/2023|33978.73|B|Have
EXA1848|STU0018|COU0004|29-02-2024|31074.9|A|Human
EXA1849|STU0008|COU0003|2023-06-18|6571.53|A|Black
EXA1850|STU0001|COU0017|23-01-2024|13753.76|F|Movement
EXA1851|STU0017|COU0015|04-08-2022|46328.15|B|Treat
EXA1852|STU0015|COU0004|15-08-2022|17972.76|B|Center
EXA1853|STU0009|COU0014|2023-11-08|13278.14|c|Goal
EXA1854|STU0012|COU9999|15-06-2024|36469.01|F|Yourself
EXA1855|STU0005|COU0012|06/30/2022|7381.14|F|Father
EXA1856|STU0015|COU0004|26/06/2023||B|Item
EXA1857|STU0002|COU0002|04/11/2023|45546.72|B|Democratic
EXA1858|STU0007|COU0012|09/13/2022|Twenty Five Thousand|C|Same
EXA1859|STU0008|COU0013|2024-11-02|43342.54|F|Key
EXA1860|STU0011|COU0017|02/15/2024|6047.58|F|Land
EXA1861|STU0013|COU0014|01/19/2024|11641.4|A|Training
EXA1862|STU0006|COU0013|09/22/2023|18251.43|D|Watch
EXA1863|STU0014|COU0008|11-06-2024|35991.73|D|Another
