OrderID|CustomerID|ProductID|OrderDate|Quantity|TotalAmount|Status
ORD1280|CUS0005|PRO0012|10/24/2023|57|29860.38|Returned
ORD1281|CUS0017|PRO0004|01/24/2022|16|8100.45|Returned
ORD1282|CUS0005|PRO0014|2024-10-09|208|39674.56|Pending
ORD1283|CUS0011|PRO0007|01/11/2022|49|38924.0|Cancelled
ORD0825|CUS0020|PRO0014|13/11/2023|134|46580.27|Pending
ORD1285|CUS0012|PRO9999|02/27/2024|122|28218.51|Returned
ORD1286|CUS0014|PRO0012|05-09-2023|165|26064.79|Pending
ORD1287|CUS0012|PRO0003|03/20/2023|9999|48640.74|DELIVERED
ORD1288|CUS0009|PRO0014|08-03-2022|115|-900.05|Cancelled
ORD1289|CUS0007|PRO0019|04-07-2022|96|44887.18|Returned
ORD1290|CUS0002|PRO0016|13-10-2024|35|44343.58|Returned
ORD1291|CUS0017|PRO9999|12/14/2024|134|9669.47|Returned
ORD1292|CUS0003|PRO0017|02/11/2022|156|0|Pending
ORD1293|CUS0007|PRO0019|2022-10-09|215|19787.59|Cancelled
ORD1294|CUS0018|PRO0008|03/23/2022|186|32655.44|Cancelled
ORD1295|CUS0003|PRO0018|28/08/2024|300|8749.25|Cancelled
ORD1296|CUS0002|PRO0019|28/05/2024|88|36554.03|Pending
ORD1297|CUS0010|PRO0015|2022-08-31|195|1831.29|Delivered
ORD1298|CUS0005|PRO0007|05/09/2023|186|39254.89|Cancelled
ORD1299|CUS0004|PRO0007|06-01-2024|177|2317.91|Returned
ORD1300|CUS0014|PRO0008|07/21/2022|268|Five Hundred|Pending
ORD1301|CUS0012|PRO0019|20/05/2023|276|31187.48|Returned
ORD1302|CUS0017|PRO0016|07/06/2024|160|5562.47|Pending
ORD1303|CUS0010|PRO0014|05/10/2023|67|47924.82|Returned
ORD1304|CUS0001|PRO0017|2023-06-09|160|26289.55|Returned
ORD1305|CUS0008|PRO0012|14-03-2024|188|-4857.5|Delivered
ORD1306|CUS0015|PRO0017|2022-09-28|73|11076.29|Delivered
ORD1307|CUS0001|PRO0011|05-03-2024|1|43751.48|Delivered
ORD1308|CUS0007|PRO0012|2024-07-28|62|19067.08|Delivered
ORD1309|CUS0003|PRO0017|10/12/2023|107|32110.26|Pending
ORD1310|CUS0012|PRO0013|2022-01-08|113|6502.38|Pending
ORD1311|CUS0006|PRO0013|10/12/2023|186|8559.59|Delivered
ORD1312|CUS0007|PRO0014|2024-12-02|77|34287.32|Returned
ORD1313|CUS0016|PRO0011|06/06/2022|28|36106.58|Cancelled
ORD1314|CUS0006|PRO0018|08/03/2024|55|17664.95|returned
ORD1315|CUS0008|PRO0010|11/10/2024|39|-3311.81|returned
ORD1316|CUS0015|PRO0002|18-02-2024|198|25130.94|Pending
ORD1317|CUS0020|PRO0008|2024-04-01|60|4265.3|CANCELLED
ORD1318|CUS0020|PRO0005|05-08-2022|233|43092.59|Cancelled
ORD1319|CUS0016|PRO0012|09-04-2023|206|9864.29|Delivered
ORD1320|CUS0007|PRO0013|09/03/2024|141|48025.66|Cancelled
ORD1321|CUS0015|PRO0009|2024-04-01|182|-2242.64|Delivered
ORD1322|CUS0004|PRO0005|2023-09-23|200|36779.76|Delivered
ORD1323|CUS0010|PRO0002|12-04-2024|51|36049.16|Delivered
ORD1324|CUS0002|PRO0020|12/11/2023|114|8972.79|Cancelled
ORD1325|CUS0007|PRO0019|09/22/2023|297|17393.47|Returned
ORD1326|CUS0011|PRO0019|27-12-2023|194|19493.3|Pending
ORD1327|CUS0019|PRO0013|2023-10-06|245|41354.99|Returned
ORD1328|CUS0012|PRO0011|15-10-2022|84|37992.88|Pending
ORD1329|CUS0012|PRO0007|2023-12-15|230|21926.41|Cancelled
ORD1330|CUS0002|PRO0013|2024-10-17|190|34211.6|Cancelled
ORD1331|CUS0002|PRO0014|09/25/2023|109|35681.7|Pending
ORD1332|CUS0019|PRO0002|12/07/2024|108|31831.58|Pending
ORD1333|CUS0001|PRO0001|2024-06-15|180|32490.2|Cancelled
ORD1334|CUS0004|PRO0014|03-01-2024|201|40196.22|cancelled
ORD1335|CUS0018|PRO0019|17-09-2023|192|35355.68|Delivered
ORD1336|CUS0006|PRO0011|2024-03-28|138|28405.2|Pending
ORD1337|CUS9999|PRO0011|13-11-2024|109|34725.36|Delivered
ORD1338|CUS0019|PRO0002|04/07/2024|290|33425.15|Pending
ORD1339|CUS0005|PRO0020|06/04/2022|268|15928.78|Returned
ORD1340|CUS0006|PRO0001|01/04/2023|267|38619.99|Returned
ORD1341|CUS0018|PRO0013|26/09/2024|50|0|Pending
ORD1342|CUS0003|PRO0001|2024-02-11|296|29165.75|DELIVERED
ORD1343|CUS0020|PRO0003|02/06/2022|139|46882.09|Returned
ORD1344|CUS0013|PRO0001|20-08-2024|107|33852.3|Cancelled
ORD1345|CUS0016|PRO0016|2023-06-11|234|2449.42|Pending
ORD1346|CUS0004|PRO0007|2022-04-02|261|35491.56|Cancelled
ORD1347|CUS0001|PRO0005|03/05/2024|224|19205.43|Delivered
ORD1348|CUS0016|PRO0002|03/10/2022|28|Twenty Five Thousand|Returned
ORD1349|CUS0008|PRO0014|24/05/2022|205|18962.54|Delivered
ORD1350|CUS0014|PRO0009|2022-12-31|52|6510.76|Pending
ORD1351|CUS0013|PRO0011|2023-04-24|29|29878.11|Delivered
ORD1352|CUS0001|PRO0020|2022-12-28|191|20311.24|Delivered
ORD1353|CUS9999|PRO0003|2024-03-29|280|8960.37|Cancelled
ORD1354|CUS0011|PRO0020|2024-10-11|66|45491.57|Pending
ORD1355|CUS0017|PRO0020|2022-11-04|190|25162.25|Delivered
ORD1356|CUS0004|PRO0011|29/06/2022|193|46869.24|Delivered
ORD1357|CUS9999|PRO0001|2023-12-08|175|23851.79|Delivered
ORD1358|CUS0020|PRO0003|2022-11-30|164|36228.82|Cancelled
ORD1359|CUS0020|PRO0009|31-08-2024|104|9470.62|Delivered
ORD1360|CUS0017|PRO0002|10/29/2023|168|38990.92|Returned
INVALID_65|CUS0007|PRO0019|12-09-2022|71|Five Hundred|Pending
ORD1362|CUS0001|PRO0008|2023-08-01|20|9985.72|Pending
ORD1363|CUS0017|PRO0003|05/23/2022|159|1452.81|Pending
ORD1364|CUS0003|PRO0014|08-01-2023|156|15600.26|cancelled
ORD1365|CUS0003|PRO0004|09/25/2024|20|43084.52|Cancelled
ORD1366|CUS0013|PRO0003|24/10/2024|114||Returned
ORD1367|CUS0009|PRO0012|03-06-2023|245|25315.98|Returned
ORD1368|CUS0008|PRO0018|2023-10-07|147|10508.13|Pending
ORD1369|CUS0011|PRO0005|2024-11-08|146|10093.1|Returned
ORD1370|CUS0005|PRO0002|18-08-2024|197|11499.43|Cancelled
ORD1371|CUS0006|PRO0012|27/08/2022|36|-548.2|Delivered
ORD1372|CUS0007|PRO0014|2024-02-19|248|2131.12|Pending
ORD1373|CUS0017|PRO0019|25-09-2024|11|44100.0|Returned
ORD1374|CUS0004|PRO0018|2024-03-26|15|35265.35|Cancelled
ORD1375|CUS0017|PRO0005|2024-07-06|127|40556.06|Cancelled
ORD1376|CUS0004|PRO0009|03/14/2023|282|Ten Thousand|Returned
ORD1377|CUS0004|PRO0012|2022-02-12|184|31995.26|Delivered
ORD1378|CUS0018|PRO0018|13/08/2023|44|47415.78|Pending
ORD1379|CUS0011|PRO0013|19-07-2023|258|9303.68|Returned
ORD1380|CUS0003|PRO0012|04-11-2023|34|23608.18|Cancelled
ORD1381|CUS0009|PRO0010|30/06/2023|-1|13971.53|Cancelled
ORD1382|CUS0019|PRO0010|02-05-2023|34|47717.73|Cancelled
ORD1383|CUS0001|PRO0007|2022-04-26|203|41884.04|Cancelled
ORD1384|CUS0016|PRO0016|19/08/2023|224|21902.84|Returned
ORD1385|CUS0008|PRO0012|04/10/2022|201|18419.25|Returned
ORD1386|CUS0004|PRO0002|01/27/2023|228|25365.4|Returned
ORD1387|CUS0008|PRO0007|15/02/2023|100|33215.29|Cancelled
ORD1388|CUS0018|PRO0011|21/01/2022|9999|Five Hundred|Cancelled
ORD1389|CUS0019|PRO0012|01-10-2022|1|44058.28|Pending
ORD1390|CUS0007|PRO0008|24/08/2023|108|38799.84|Returned
ORD1391|CUS0012|PRO0020|2023-11-30|57|46629.0|Cancelled
ORD1392|CUS0001|PRO0015|07/09/2022|289|32628.95|Cancelled
ORD1393|CUS0012|PRO0003|02/25/2024|291|30087.6|Cancelled
ORD0347|CUS0010|PRO0014|2022-11-29|80|42112.48|DELIVERED
ORD1395|CUS0017|PRO0013|07/22/2022|118|3512.9|Cancelled
ORD1396|CUS0004|PRO0004|18/05/2022|284|47491.98|Delivered
ORD1397|CUS0017|PRO0007|01-10-2024|20|14348.19|Delivered
ORD1398|CUS0004|PRO0002|20/09/2024|212|-2348.05|Cancelled
ORD1399|CUS0013|PRO0017|05/15/2022|269|26024.32|Cancelled
ORD1400|CUS0011|PRO0017|02/03/2024|98||Cancelled
ORD1401|CUS0016|PRO0014|20/11/2022|8||Cancelled
ORD1402|CUS0009|PRO0018|15-09-2022|138|49102.83|Returned
ORD1403|CUS0018|PRO0002|16/06/2024|205|49081.09|Returned
ORD1404|CUS0011|PRO0007|2022-01-15|43|29715.0|PENDING
ORD1405|CUS0011|PRO0018|26-02-2022|141|32003.46|Cancelled
ORD1406|CUS0017|PRO0010|11-12-2022|232|45329.28|Delivered
ORD1407|CUS0014|PRO0007|2024-09-04|29|15831.5|Cancelled
ORD1408|CUS0013|PRO0005|2024-09-18|64|19261.05|Pending
ORD1409|CUS0019|PRO0009|25/11/2024|229|43000.61|Cancelled
ORD1410|CUS0018|PRO0013|2022-01-23|194|10679.78|Cancelled
ORD1411|CUS0011|PRO0009|30-10-2024|179|37106.87|Cancelled
ORD1412|CUS0001|PRO0009|07/19/2024|180|24569.64|Pending
ORD1413|CUS0014|PRO0016|06/21/2022|69|35910.97|Cancelled
ORD1414|CUS0009|PRO0002|26/09/2023|103|3625.54|Pending
ORD1415|CUS0009|PRO0002|12/16/2022|208|5406.58|Cancelled
ORD1416|CUS0013|PRO0012|09/25/2022|138|32071.12|Pending
ORD1417|CUS0018|PRO0002|08/08/2023|179|44884.78|Delivered
ORD1418|CUS0019|PRO0007|2023-07-08|76|6352.47|Pending
ORD1419|CUS0008|PRO0007|04/24/2024|284||Cancelled
ORD1420|CUS0003|PRO0019|25-07-2023|9999|25013.35|Delivered
ORD1421|CUS9999|PRO0010|07/01/2023|29|46967.41|Pending
ORD1422|CUS0002|PRO0019|05/05/2023|12|44994.13|Cancelled
ORD1423|CUS0018|PRO0006|2022-07-31|94|7486.17|Returned
ORD1424|CUS0011|PRO0017|25/05/2023|194|1884.47|Pending
ORD1425|CUS0009|PRO0020|20-02-2022|8|36577.75|Returned
ORD1426|CUS0012|PRO0016|03/04/2022|91|34808.84|Cancelled
ORD1427|CUS0012|PRO0009|08/07/2023|2|Twenty Five Thousand|Returned
ORD1428|CUS0002|PRO0014|08/22/2024|204|30768.03|Returned
ORD1429|CUS0008|PRO0004|05/09/2023|74|43423.59|Pending
ORD1430|CUS0018|PRO0011|2024-06-24|157|34219.16|Cancelled
INVALID_20|CUS0010|PRO0003|29/08/2024|193|46255.49|Delivered
ORD1432|CUS0015|PRO0018|07/11/2022|9999|17554.42|DELIVERED
ORD1433|CUS0015|PRO0003|12-02-2022|83|32402.39|Delivered
ORD1434|CUS0005|PRO0018|07/10/2022|298|19861.28|Delivered
ORD0379|CUS0011|PRO0017|2023-08-23|44|15993.19|Returned
ORD1436|CUS0018|PRO0004|2023-06-22|241|45539.59|Cancelled
ORD1437|CUS0013|PRO0016|05/10/2023|98|10397.37|Delivered
ORD1438|CUS0005|PRO0009|10-03-2024|50|15383.29|Delivered
ORD1439|CUS0020|PRO0004|02/05/2022|85|Five Hundred|Pending
ORD1183|CUS9999|PRO0001|2023-05-23|256||Cancelled
ORD1441|CUS0001|PRO0015|05/02/2022|184|4644.07|Cancelled
ORD1442|CUS0005|PRO0004|2023-06-05|62|19750.54|Returned
ORD1443|CUS0014|PRO0016|20/06/2024|8|47929.72|delivered
ORD1444|CUS0013|PRO0019|30/01/2022|93|7417.24|Returned
ORD1445|CUS0009|PRO0010|03/25/2024|53|7890.85|Pending
ORD1446|CUS0020|PRO0011|20/06/2023|257|4928.24|Cancelled
ORD1447|CUS0008|PRO0001|15/02/2024|192|36455.74|Returned
ORD1448|CUS0013|PRO0001|01-11-2023|199|45751.48|Returned
ORD1449|CUS0008|PRO0004|2022-10-14|257|1739.47|Pending
ORD1450|CUS0010|PRO0005|2022-09-29|15|31377.29|Returned
ORD1451|CUS0001|PRO0008|29-04-2022|125|22078.63|Pending
ORD1452|CUS0009|PRO0011|11/07/2022|70||Returned
ORD1453|CUS0012|PRO0019|10/22/2022|252|Twenty Five Thousand|Delivered
ORD1454|CUS0016|PRO0020|01-01-2023|179||Delivered
ORD1455|CUS0017|PRO0007|02/11/2023|204|37135.95|Returned
INVALID_68|CUS0018|PRO0008|25-01-2024|222|47598.25|Cancelled
ORD1457|CUS0002|PRO0019|17/09/2023|294|6303.4|Returned
ORD1458|CUS0005|PRO0001|06/13/2024|153|Twenty Five Thousand|Delivered
ORD1459|CUS0014|PRO0012|07-08-2023|219|16581.5|Cancelled
ORD1460|CUS0011|PRO0018|14/08/2024|186|11850.25|Pending
ORD1461|CUS0005|PRO0018|01-05-2022|55|16913.57|Pending
ORD1462|CUS0005|PRO0010|23-06-2024|237|10566.01|Returned
ORD1463|CUS0002|PRO0001|2023-11-18|154|14318.23|Cancelled
ORD1464|CUS0009|PRO0002|16-12-2024|291|4606.68|Cancelled
ORD1465|CUS0005|PRO0007|07-04-2022|170|5574.18|PENDING
ORD1466|CUS0018|PRO0016|01/05/2022|52|33441.23|Returned
INVALID_53|CUS0014|PRO0005|04/23/2022|89|27910.11|Pending
ORD1468|CUS0019|PRO0012|06/08/2022|102|24588.91|Cancelled
ORD1469|CUS0010|PRO0018|26/08/2023|221|4677.87|Delivered
ORD1470|CUS0017|PRO0014|2023-10-06|162|18716.3|Returned
ORD1471|CUS0005|PRO0018|2022-10-25|186|25200.21|Returned
ORD1472|CUS0001|PRO0009|16-03-2023|22|49693.69|Pending
ORD1473|CUS0009|PRO0013|10/05/2022|82|23359.7|Returned
ORD1474|CUS0020|PRO0011|21-12-2022|18|4044.67|Returned
INVALID_72|CUS0014|PRO0007|16-02-2024|9|5470.11|Pending
ORD1476|CUS0019|PRO0014|06/26/2023|138|7003.61|Delivered
ORD1477|CUS0005|PRO0013|08/04/2023|282|13167.47|Returned
ORD1478|CUS0013|PRO0005|04/16/2022|177|3841.37|Cancelled
ORD1479|CUS0010|PRO0015|05/15/2022|224|46541.26|Cancelled
ORD1480|CUS0014|PRO0009|2024-03-10|51|11176.41|Pending
ORD1481|CUS0015|PRO0007|02/17/2022|237|6114.95|Cancelled
ORD1482|CUS0012|PRO0011|15/05/2023|217||Cancelled
ORD1483|CUS0012|PRO0012|2024-10-02|45||Pending
ORD1484|CUS0005|PRO0011|2024-09-23|78|39720.32|Cancelled
ORD0391|CUS0020|PRO0007|25-04-2022|108|39000.9|Delivered
ORD1486|CUS0013|PRO0010|02/10/2024|0|32667.42|Returned
ORD1487|CUS0007|PRO0020|07-11-2024|-1||Cancelled
ORD1488|CUS0006|PRO0015|25/03/2024|86|39908.18|Delivered
ORD1489|CUS0015|PRO0019|2024-09-18|88|37473.39|Delivered
ORD1490|CUS0010|PRO9999|2023-11-21|41|30216.35|Pending
ORD1491|CUS0003|PRO0009|08/06/2022|259|49791.78|Cancelled
ORD1492|CUS0002|PRO0014|08/14/2023|55|0|Pending
ORD1493|CUS0013|PRO0002|2023-12-18|211|7093.4|Delivered
ORD1494|CUS0014|PRO0020|07/25/2024|206|8663.44|Delivered
ORD1495|CUS0001|PRO0010|06/17/2024|11|Five Hundred|Cancelled
ORD1496|CUS0008|PRO0014|28/04/2022|197|21236.69|cancelled
ORD1497|CUS0011|PRO0002|01/10/2024|192||Returned
ORD1498|CUS0003|PRO0006|15/12/2023|194|23516.39|Returned
ORD1499|CUS0002|PRO0007|07/09/2022|221|2500.82|Pending
ORD1500|CUS0013|PRO0002|15/03/2023|24|Five Hundred|Pending
ORD1501|CUS0006|PRO0009|20/12/2023|193|19026.83|Delivered
ORD1502|CUS0003|PRO0019|09-04-2024|239|1808.13|Cancelled
ORD1503|CUS0009|PRO0007|2024-02-22|213|45172.33|Returned
ORD1504|CUS0018|PRO0005|10/03/2023|6|Ten Thousand|Pending
ORD1505|CUS0018|PRO0012|2023-02-05|38|19522.75|Delivered
ORD1506|CUS0002|PRO0006|10/02/2024|22|21933.2|Delivered
ORD1507|CUS0020|PRO0006|16/07/2022|273|0|Pending
ORD1508|CUS0009|PRO0002|15-09-2022|69|42071.48|Cancelled
ORD1509|CUS0002|PRO0017|09/04/2024|191|-1391.68|Returned
ORD1510|CUS0017|PRO0019|28/04/2024|31|24634.64|Cancelled
ORD1511|CUS9999|PRO0004|2024-10-17|0|27206.34|Pending
ORD1512|CUS0008|PRO0002|24-08-2024|63|41634.98|Returned
ORD1513|CUS0010|PRO0017|25-04-2023|9|9387.35|Returned
ORD1514|CUS0005|PRO0020|04/24/2022|222|5441.88|Delivered
ORD1515|CUS0014|PRO0010|23/01/2023|60|11101.13|Cancelled
ORD1516|CUS0012|PRO0010|09/09/2022|178|37504.67|Cancelled
ORD1517|CUS0004|PRO0003|07/14/2023|157|27455.62|Returned
INVALID_6|CUS0004|PRO0017|05-02-2023|202|49679.46|Returned
ORD1519|CUS0020|PRO0013|21-11-2023|226|30259.44|Pending
ORD1520|CUS0005|PRO0005|2023-01-11|115|37617.47|Returned
ORD1521|CUS9999|PRO0018|01/06/2024|-1|7928.57|Cancelled
ORD1522|CUS0015|PRO0009|23/04/2023|44|38076.03|Returned
ORD1523|CUS0004|PRO0002|13/05/2023|240|33792.16|Pending
ORD1524|CUS0014|PRO0019|2024-12-14|273|5809.43|Pending
ORD1525|CUS9999|PRO0020|2024-06-17|13||Delivered
ORD1526|CUS0005|PRO0009|19/02/2024|62|34368.38|Cancelled
ORD1527|CUS0011|PRO0015|2023-08-09|292|9159.05|cancelled
ORD1528|CUS0015|PRO0003|26/05/2024|121|16044.32|Delivered
ORD1529|CUS0007|PRO0015|2022-01-28|49|6328.62|Returned
ORD1530|CUS0016|PRO0016|17/01/2024|206|2031.79|Cancelled
ORD1531|CUS0013|PRO0015|2022-01-29|99|32716.4|Cancelled
ORD0588|CUS0009|PRO9999|15/01/2024|-1|36060.66|Delivered
ORD1533|CUS0003|PRO0010|06/25/2024|179|49435.62|Returned
ORD1534|CUS0009|PRO0003|09/28/2022|10|34499.84|Returned
ORD1535|CUS0017|PRO0018|21/10/2024|141|37930.21|Pending
ORD1536|CUS0012|PRO0019|2022-05-29|192|7777.74|Returned
ORD1537|CUS0006|PRO0004|26/04/2024|283|27695.49|Cancelled
ORD1538|CUS0010|PRO0005|18-12-2023|77|20925.94|Cancelled
ORD1539|CUS0019|PRO0002|10/29/2024|103|12080.09|Cancelled
ORD1540|CUS0008|PRO0016|21-11-2022|38|15596.93|Delivered
INVALID_33|CUS9999|PRO0006|22-06-2023|146|16078.6|Delivered
ORD1542|CUS0012|PRO9999|08/03/2022|138|7190.57|Cancelled
ORD1543|CUS0017|PRO0015|30-05-2024|0|10557.7|Returned
ORD1544|CUS0013|PRO0020|2023-08-24|180|14314.93|Pending
ORD1545|CUS9999|PRO0019|2024-07-02|274|24295.73|Returned
ORD0806|CUS0004|PRO0006|29-05-2024|128|18895.37|Returned
ORD1547|CUS0017|PRO0012|13-04-2022|130|0|Cancelled
ORD1548|CUS0004|PRO0011|27-12-2024|123|30483.28|Delivered
ORD1549|CUS0002|PRO0017|06/07/2024|293|16899.72|Delivered
ORD1550|CUS0003|PRO0014|09-11-2022|176|26007.69|Delivered
ORD1551|CUS0017|PRO0006|06/28/2024|101|9505.85|Returned
ORD1552|CUS0009|PRO0012|19/10/2024|29|11952.01|Pending
ORD1553|CUS9999|PRO0014|25-05-2024|139|48759.5|Cancelled
ORD1554|CUS0020|PRO0012|24-04-2023|171|17058.27|Delivered
ORD1555|CUS0009|PRO0007|2024-02-14|115|14831.34|Pending
ORD1556|CUS0019|PRO0008|05/07/2023|206|27885.72|Returned
ORD1557|CUS0018|PRO0017|03/20/2022|205|28504.41|Cancelled
ORD1558|CUS0006|PRO0004|06/02/2023|178|35888.45|Delivered
ORD0040|CUS0007|PRO0003|2023-12-10|227|Five Hundred|Returned
ORD1560|CUS0006|PRO0019|08/28/2023|116|36707.69|Cancelled
ORD1561|CUS0016|PRO0020|2024-11-15|124|26185.63|Delivered
ORD1562|CUS0009|PRO9999|13/05/2024|134|36595.46|Cancelled
ORD1563|CUS0015|PRO0017|12-04-2023|220|17525.31|Returned
ORD1564|CUS0017|PRO0018|12/12/2024|46|18303.36|Returned
ORD1565|CUS0017|PRO0002|03/24/2022|19|3493.49|Pending
ORD1566|CUS0009|PRO0016|10/18/2023|268|Ten Thousand|Returned
ORD1567|CUS0016|PRO0014|29/11/2022|235|33939.91|Pending
ORD1568|CUS0012|PRO0009|08/03/2023|62|34404.25|Cancelled
ORD1569|CUS0003|PRO0001|23/02/2023|218|8906.68|Cancelled
ORD1570|CUS0015|PRO0002|2024-01-03|299|3608.51|Returned
ORD1571|CUS0016|PRO0003|02-02-2023|136|7427.55|Delivered
ORD1572|CUS0011|PRO0019|21-12-2023|18|24596.91|Delivered
ORD1573|CUS0009|PRO0004|07/05/2024|4|3131.58|Delivered
ORD1574|CUS0003|PRO0013|2023-02-07|49|41633.56|Returned
ORD1575|CUS0009|PRO0002|2024-10-02|9|14612.55|Returned
ORD1576|CUS0010|PRO0002|2023-08-17|101|43603.25|Cancelled
ORD1577|CUS0014|PRO0003|2022-07-05|224|33051.72|Cancelled
ORD1578|CUS0004|PRO0010|2023-12-27|-1|31455.82|Delivered
ORD1579|CUS0014|PRO0002|2024-02-16|143|45890.57|Pending
ORD1580|CUS0017|PRO0001|16/12/2022|6|Ten Thousand|Delivered
ORD1581|CUS0015|PRO0006|24/01/2022|249|49387.51|Pending
ORD1582|CUS0007|PRO0011|2023-01-04|182|13502.47|Delivered
ORD1583|CUS0018|PRO0006|14/03/2022|138|49496.08|pending
ORD1584|CUS0012|PRO0008|03/26/2024|9999|29580.06|cancelled
ORD1585|CUS0015|PRO0006|2022-08-29|146|8848.37|Delivered
ORD1586|CUS0009|PRO0011|08/07/2024|184|5275.46|Delivered
ORD1587|CUS0003|PRO0020|22-03-2022|223|3800.09|Cancelled
ORD1588|CUS0009|PRO0014|08/12/2023|179|16024.68|Returned
ORD1589|CUS0013|PRO0012|25-09-2022|115|-2286.21|Returned
ORD1590|CUS0013|PRO0011|12/28/2023|297|23641.25|Cancelled
ORD1591|CUS0001|PRO0012|17-05-2024|222|21660.52|Cancelled
ORD1592|CUS0006|PRO0007|23/05/2024|141|19694.43|Pending
ORD1593|CUS0008|PRO0004|2023-02-13|137|31305.27|Cancelled
ORD0349|CUS0002|PRO0019|2024-09-13|213|24450.18|Returned
ORD1595|CUS0005|PRO0013|03-02-2024|278|37152.15|Returned
ORD1596|CUS0020|PRO0003|19-08-2022|256|14244.93|Cancelled
ORD1597|CUS0018|PRO0007|04-12-2024|157|45082.21|Cancelled
ORD1598|CUS0009|PRO0014|2023-01-05|71|19073.62|Pending
ORD1599|CUS0017|PRO0016|24-09-2023|289|45938.91|Cancelled
ORD1600|CUS0020|PRO0014|06/04/2022|269|31193.46|Returned
ORD1601|CUS0018|PRO0017|2024-11-25|202|43528.11|Cancelled
ORD1602|CUS0006|PRO0018|17-06-2024|-1|38098.74|Returned
ORD1603|CUS0005|PRO0010|21-12-2023|106|43127.75|Returned
ORD1604|CUS0020|PRO0006|12/05/2022|60|29378.39|Delivered
ORD1605|CUS0008|PRO0008|2023-04-27|86|48550.34|Returned
ORD1606|CUS0015|PRO0020|2023-06-19|71|13561.66|Returned
ORD1607|CUS0019|PRO0010|11/13/2023|101|27628.46|Pending
ORD1608|CUS0015|PRO0009|2022-04-15|247|2216.36|Returned
ORD1609|CUS0001|PRO0011|2023-02-14|167|37271.85|Cancelled
ORD1610|CUS0001|PRO0008|2022-09-09|243|14132.18|Delivered
ORD1611|CUS0018|PRO0005|12/03/2022|166|11113.0|returned
ORD1612|CUS0003|PRO0014|23-03-2023|115|47076.94|Cancelled
ORD0145|CUS0012|PRO0014|15/02/2024|251|19238.32|Cancelled
ORD1614|CUS0012|PRO0002|05/28/2024|136|47140.09|Returned
ORD1615|CUS0010|PRO0005|29/03/2023|261|13555.93|Cancelled
ORD1616|CUS0015|PRO0017|2023-06-29|114|40619.37|Delivered
ORD1617|CUS0017|PRO0010|23/07/2024|247|30360.91|Returned
ORD1618|CUS0011|PRO0011|30/12/2023|6|11743.64|Delivered
ORD1619|CUS0020|PRO0011|11/30/2024|279|19040.66|Returned
ORD1620|CUS0001|PRO0016|13-03-2023|217|8337.09|Delivered
ORD1621|CUS0018|PRO0017|2024-12-19|147|42314.99|Pending
ORD1622|CUS0005|PRO0009|2024-10-18|117|32414.68|Cancelled
ORD1623|CUS0009|PRO0005|02/20/2022|179|14252.33|Returned
ORD1624|CUS0020|PRO0007|2022-06-19|234|38779.63|Delivered
ORD1625|CUS0014|PRO0007|17-02-2022|61|0|Cancelled
ORD1626|CUS0002|PRO0012|2023-10-22|211|16533.81|Pending
ORD1627|CUS0002|PRO0011|11/21/2023|293|29528.55|Cancelled
ORD1628|CUS0018|PRO0008|09/03/2024|286|42068.4|Returned
ORD1629|CUS0014|PRO0010|04/04/2022|228|20816.28|Returned
ORD1630|CUS0009|PRO0006|2024-01-13|210|33025.2|Cancelled
ORD1631|CUS0007|PRO0013|2022-05-05|155|34720.26|Pending
ORD1632|CUS0007|PRO0002|2022-02-09|181|35923.59|Cancelled
ORD1633|CUS9999|PRO0001|12-04-2022|44|40223.25|Pending
ORD1634|CUS0002|PRO0011|2023-12-25|42|42034.81|Delivered
ORD1635|CUS0020|PRO0015|2022-11-25|69|14405.59|Pending
ORD1636|CUS0005|PRO0018|2023-11-13|284|9146.9|Delivered
ORD1637|CUS0015|PRO0001|10/08/2023|20|6984.81|Cancelled
ORD1638|CUS0011|PRO0004|10/02/2022|18|8956.93|Delivered
ORD1639|CUS0001|PRO0006|09/06/2024|9999||Pending
ORD1640|CUS0011|PRO0020|21-10-2022|115||Returned
ORD1641|CUS0020|PRO0005|2022-03-12|206|10995.18|Delivered
ORD1642|CUS0015|PRO0017|2024-08-01|275|19187.86|Cancelled
ORD1643|CUS0013|PRO0018|2023-09-09|-1|44841.0|Pending
ORD1644|CUS0008|PRO0016|2023-12-29|241||Returned
ORD1645|CUS0009|PRO0020|11/06/2024|0|21654.54|Returned
ORD1646|CUS0006|PRO0017|2024-01-11|14|-257.99|Pending
ORD1647|CUS0018|PRO0005|2024-01-26|62|26293.85|Returned
ORD1648|CUS0009|PRO0016|2022-07-02|24|38079.11|Returned
ORD1649|CUS0010|PRO0005|08/20/2024|218|34963.56|Cancelled
ORD1650|CUS0010|PRO0003|14-11-2024|113|0|Pending
ORD1651|CUS0004|PRO0019|06/02/2023|124|23716.65|Delivered
ORD1652|CUS0016|PRO0006|27-11-2023|180|43162.34|Returned
ORD1653|CUS0018|PRO0019|2024-04-09|248|-4275.37|Cancelled
ORD1654|CUS0010|PRO0009|2023-03-20|259|-511.47|Pending
ORD0439|CUS0008|PRO0014|2023-09-28|56|2314.7|Pending
ORD1656|CUS0016|PRO0003|24-08-2022|158|-3692.74|Cancelled
ORD1657|CUS0015|PRO0003|2024-11-16|207|8331.25|Pending
ORD1658|CUS0003|PRO0009|01-04-2022|216|35702.21|Cancelled
