SupplierID,SupplierName,Country,Rating,LeadTimeDays
SUP4230,Audience,China,52,65
SUP4231,According,China,115,271
SUP4232,Question,Germany,281,5
SUP4233,Full,USA,9999,269
SUP4234,Present,India,173,78
SUP4235,Then,USA,213,103
SUP4236,Heavy,Germany,11,213
SUP4165,He,UK,200,248
SUP4238,Sport,India,196,296
SUP4239,During,India,69,44
INVALID_9,Just,UK,180,0
SUP4241,Phone,China,224,123
SUP4242,Name,India,3,187
SUP4243,No,Germany,140,-1
SUP4244,Beyond,UK,103,9999
SUP4245,Reduce,UK,300,235
SUP4246,Say,China,92,203
SUP4247,Quite,USA,94,85
SUP4248,Street,Germany,148,157
SUP4249,Authority,USA,47,261
SUP4250,Claim,USA,41,107
SUP4251,Woman,USA,249,41
SUP4252,Minute,uk,219,41
SUP4253,Major,China,175,41
SUP4254,Nice,USA,140,78
SUP4255,Successful,India,55,97
SUP4256,Reflect,UK,215,248
SUP4257,Friend,China,250,25
SUP4258,Question,India,290,9999
SUP4259,Building,usa,-1,241
SUP4260,His,India,3,9999
SUP4261,Ability,Germany,171,232
SUP4262,Deal,UK,126,133
SUP4263,Past,China,261,54
SUP4264,Base,India,174,174
SUP4265,Sister,UK,36,266
SUP4266,Give,USA,79,107
SUP4267,Manage,CHINA,125,293
SUP4268,Or,UK,202,259
SUP4269,Up,Germany,65,154
SUP4270,Act,India,230,183
SUP4271,Center,China,179,119
SUP4272,Age,UK,218,163
SUP4273,Model,India,127,0
SUP4274,Often,USA,111,266
SUP4275,Policy,UK,-1,135
SUP4276,Area,UK,138,247
SUP4277,Phone,UK,181,118
SUP4278,Cut,india,17,9999
SUP4279,Social,India,191,206
SUP4280,Outside,India,41,68
SUP4281,Coach,USA,87,43
SUP4282,Ability,USA,272,286
SUP4283,Stop,Germany,295,260
SUP4284,Side,India,62,297
SUP4285,The,USA,101,11
SUP4286,Nothing,UK,94,284
SUP4287,Success,UK,160,157
SUP3255,Where,USA,286,46
SUP4289,I,USA,77,279
SUP4290,Tough,Germany,143,158
SUP4291,Miss,India,80,291
SUP4292,Your,China,85,126
SUP4293,Fact,USA,280,298
SUP4294,Remain,China,80,162
SUP4295,Guy,China,9,126
SUP4296,Pick,China,257,240
SUP4297,Finally,USA,295,215
SUP4298,Find,UK,205,84
SUP4299,Lose,India,19,278
SUP4300,Side,USA,34,82
SUP4301,Whole,UK,24,254
SUP4302,No,UK,179,152
SUP4303,Box,China,89,9999
SUP0662,Use,India,13,238
SUP4305,Bill,UK,247,210
SUP4306,In,USA,283,66
SUP3445,Fund,India,59,236
SUP4308,Resource,Germany,262,134
SUP4309,Lot,Germany,56,9999
SUP4310,Nor,USA,276,213
SUP4311,Reveal,Germany,170,160
SUP4312,No,UK,229,86
SUP4313,Office,India,25,283
SUP4314,Congress,China,53,9999
SUP4315,Machine,Germany,71,147
SUP4316,Oil,India,119,180
SUP4317,Else,Germany,0,181
SUP4318,Happen,India,120,71
SUP4319,Newspaper,China,29,245
SUP4320,Activity,Germany,291,138
SUP0613,Spend,China,184,97
SUP4322,Study,China,108,44
SUP4323,Forget,Germany,13,272
SUP4324,Entire,UK,264,179
SUP4325,Painting,UK,50,123
SUP4326,Mention,UK,55,158
SUP4327,Treatment,Germany,43,282
SUP1105,Side,India,278,0
SUP4329,Catch,India,66,55
SUP4330,Above,USA,197,293
SUP4331,Eye,USA,9,99
SUP4332,Address,China,274,76
SUP4333,Themselves,Germany,188,223
SUP4334,Maybe,India,257,205
SUP4335,Mrs,Germany,280,57
SUP4336,Suffer,USA,138,62
SUP4337,Thus,India,83,275
SUP4338,Improve,Germany,43,170
SUP4339,Bill,Germany,248,83
SUP4340,Rock,USA,94,201
SUP4341,Us,USA,116,186
SUP4342,Couple,UK,101,221
SUP4343,Growth,USA,105,251
SUP4344,Pressure,USA,133,193
SUP4345,Bring,Germany,14,11
SUP4346,Recently,USA,162,15
SUP4347,Upon,Germany,133,256
SUP4348,Hear,Germany,80,183
SUP4349,Arrive,UK,96,292
SUP4350,Religious,India,295,51
SUP4351,Plant,UK,76,4
SUP4352,Yourself,USA,3,276
SUP4353,Around,Usa,108,270
SUP4354,Themselves,USA,30,40
SUP4355,Evening,USA,75,0
SUP4356,Foot,China,44,264
SUP4357,Name,Germany,25,-1
SUP4358,Tree,UK,92,88
SUP4359,Finally,India,292,183
SUP4360,Garden,China,256,228
SUP4361,Lawyer,USA,77,270
SUP4362,Final,USA,5,119
SUP4363,Factor,China,221,251
SUP4364,Kid,Germany,44,110
SUP4365,Too,uk,26,246
SUP4366,Result,usa,86,91
SUP4367,Wide,China,192,163
SUP4368,Star,UK,202,95
SUP4369,Three,UK,194,174
SUP1800,Bad,Germany,73,299
SUP4371,Purpose,CHINA,223,102
SUP4372,Point,Germany,51,79
SUP4373,Late,China,77,27
SUP4374,Site,China,80,253
SUP4152,Institution,India,233,147
SUP4376,Form,India,135,186
SUP4377,Station,Germany,90,29
SUP4378,Statement,India,168,161
SUP4379,Feel,USA,80,193
SUP4380,Very,UK,93,19
SUP4381,Human,India,298,43
SUP4382,Necessary,CHINA,126,155
SUP4383,Loss,China,13,204
SUP4384,Would,CHINA,192,200
SUP4385,War,USA,268,8
SUP4386,Thought,UK,289,85
SUP4387,Central,India,14,57
SUP4388,Citizen,USA,34,11
SUP4389,Young,Germany,264,15
SUP4390,Candidate,Germany,144,144
SUP4391,Against,India,163,159
SUP4392,Type,usa,274,243
SUP4393,Central,India,147,53
SUP4394,Finally,India,298,262
SUP4395,Test,USA,196,34
SUP4396,Learn,UK,232,13
SUP4397,Not,India,217,64
SUP4398,Employee,USA,8,111
SUP4399,Technology,Germany,221,34
SUP4400,Grow,UK,170,72
SUP4401,Book,Germany,254,206
SUP4402,A,USA,94,10
SUP4403,Gun,Germany,261,290
SUP4404,Organization,UK,95,293
SUP4405,Baby,USA,148,120
SUP4406,In,Germany,262,243
SUP4407,Republican,Germany,125,13
SUP4408,Long,UK,65,55
SUP4409,Safe,UK,55,140
SUP4410,Indeed,INDIA,188,81
SUP2770,Visit,USA,205,195
SUP4412,Turn,Germany,162,213
SUP4413,Ask,USA,123,42
SUP4414,Cut,Germany,80,32
INVALID_1,After,china,1,168
SUP4416,Suffer,UK,245,50
SUP4417,Letter,China,33,267
SUP4418,Again,China,70,294
SUP4419,Word,China,49,214
SUP4420,Memory,China,156,124
SUP4421,Enough,China,245,58
SUP3809,Shoulder,china,200,117
SUP4423,Without,China,128,226
SUP4424,Someone,India,291,176
SUP4425,Why,uk,207,0
SUP4426,Process,Germany,270,273
SUP4427,Medical,India,40,51
SUP4428,Ground,usa,174,84
SUP4429,Guess,UK,257,113
SUP4430,Name,Germany,0,206
SUP4431,Service,UK,32,254
SUP4432,Else,Germany,75,200
SUP4433,Be,Germany,9999,259
SUP4434,Among,UK,266,198
SUP4435,Job,India,193,82
SUP4436,Data,China,135,138
SUP4437,There,India,264,282
SUP4438,Cut,UK,218,155
SUP4439,Test,India,21,170
SUP4440,Often,China,248,233
SUP4441,During,India,278,167
SUP4442,Whatever,China,6,178
SUP4443,Amount,USA,293,120
SUP4444,Student,Germany,136,234
SUP4445,Culture,GERMANY,34,67
SUP4446,Produce,India,293,261
SUP4447,No,China,92,134
SUP4448,Soon,India,169,0
SUP4449,Third,UK,75,265
SUP4450,Point,Germany,98,1
SUP4451,Their,India,96,9999
SUP4452,Impact,USA,242,154
SUP4453,On,USA,50,143
SUP4454,Seem,UK,281,74
SUP4455,Recently,UK,129,38
SUP4456,Tax,INDIA,106,9999
SUP4457,Hope,UK,292,4
SUP4458,Very,China,293,7
SUP4459,Kitchen,USA,285,204
SUP4460,Start,USA,278,203
SUP4461,Put,China,136,97
SUP4462,Data,UK,115,15
SUP4463,More,China,294,22
SUP4464,Focus,China,256,279
SUP4465,Officer,India,75,171
SUP4466,Pretty,GERMANY,255,257
SUP4467,Feeling,Germany,0,31
SUP4468,Million,Germany,0,84
SUP4469,Act,Germany,235,56
SUP4470,Treatment,Germany,224,300
SUP4471,Quickly,UK,147,140
SUP4472,Arrive,India,128,226
SUP4473,Could,India,88,175
SUP4474,Treatment,Germany,0,91
SUP4475,Peace,China,286,43
SUP4476,Security,Germany,258,291
SUP4477,Fund,China,54,191
SUP4478,Baby,UK,231,276
SUP4479,Gas,China,298,72
SUP4480,Story,Germany,124,270
SUP4481,Discussion,USA,29,297
SUP4482,Point,India,272,98
SUP4483,Law,China,254,221
SUP4484,Benefit,uk,70,66
SUP4485,Cut,UK,278,83
SUP4486,Grow,UK,164,173
SUP4487,Edge,India,21,160
SUP4488,Little,USA,108,221
SUP4489,Himself,Germany,0,240
SUP4490,Cut,Germany,24,34
SUP4491,Teacher,China,191,99
SUP4492,Care,China,262,166
SUP4493,Worker,USA,285,151
SUP4494,Rest,India,73,179
SUP4495,Plan,China,229,293
SUP4496,Hospital,CHINA,218,9999
SUP3748,Situation,USA,36,266
SUP4498,Memory,Germany,98,148
SUP1571,Each,USA,44,68
SUP4500,Through,UK,270,276
SUP4501,Social,India,214,0
SUP4502,Mention,China,277,76
SUP4503,Share,UK,39,107
SUP4504,Federal,China,292,88
SUP4505,Its,USA,178,185
SUP4506,Choice,uk,53,37
SUP4507,Cut,Germany,24,212
SUP4508,Degree,Germany,24,192
SUP4509,Focus,India,241,70
SUP4510,Dinner,CHINA,272,288
SUP4511,Know,USA,129,44
SUP4512,Trip,India,278,4
SUP4513,Office,UK,178,192
SUP4514,Show,China,34,242
SUP4515,Course,Germany,274,212
SUP4516,Magazine,Germany,13,294
SUP4517,Meeting,USA,6,227
SUP4518,Program,India,83,209
SUP4519,Detail,UK,9999,228
SUP4520,Out,USA,249,44
INVALID_68,Clearly,UK,83,140
SUP4522,Couple,China,293,16
SUP4523,Theory,Germany,101,113
SUP4524,Ago,India,206,278
SUP4525,Something,India,192,9999
SUP4526,Begin,Germany,271,15
SUP4527,Write,China,249,113
SUP4528,While,UK,51,29
SUP4529,Growth,UK,242,9999
SUP4530,Mission,Usa,106,20
SUP4531,Oil,China,106,246
SUP4532,College,India,245,264
SUP4533,Box,India,224,248
SUP4534,Help,India,0,295
SUP4535,However,USA,152,88
SUP4536,Accept,Germany,149,199
SUP4537,May,USA,297,146
SUP4538,Season,USA,120,30
SUP2778,Fill,China,161,192
SUP4540,Black,UK,205,141
SUP4541,Perhaps,India,30,298
SUP4542,Smile,USA,199,72
SUP4543,Hotel,USA,199,45
SUP3265,Consider,UK,192,245
SUP4545,People,India,86,3
SUP4546,Forget,USA,176,184
SUP4547,Wrong,USA,149,300
SUP4548,Third,China,280,135
SUP4549,Government,India,115,215
SUP4550,Effect,usa,21,187
SUP4551,Ever,UK,191,75
SUP4552,Drop,germany,195,46
INVALID_88,Health,GERMANY,226,258
SUP4554,North,Germany,69,3
SUP4555,Term,China,198,68
SUP4556,Collection,UK,56,31
SUP4557,Way,usa,141,42
SUP4558,Beautiful,Germany,127,295
SUP4559,Trade,USA,64,33
SUP4560,Of,China,283,12
SUP4561,Gun,USA,0,42
SUP4562,Nice,USA,118,211
SUP4563,Personal,India,161,231
SUP4564,Third,China,23,133
SUP4565,Hit,Germany,292,299
SUP4566,Threat,China,248,91
SUP4567,Movement,UK,274,297
SUP4568,Speech,India,167,102
SUP4569,Capital,Germany,271,131
SUP4570,Get,uk,184,234
SUP4571,May,UK,29,209
SUP4572,Fire,Germany,165,86
SUP4573,Among,USA,230,107
SUP4574,Break,Uk,278,65
SUP4575,Single,Germany,200,148
SUP4576,Contain,UK,57,285
SUP4577,Article,Germany,180,199
SUP4578,Firm,India,196,24
SUP4579,Various,Germany,44,245
SUP4580,Picture,India,177,136
SUP4581,Keep,USA,200,225
SUP4582,Pressure,Germany,5,240
SUP4583,Reach,USA,68,134
SUP4584,Increase,USA,28,167
SUP4585,Alone,UK,-1,112
SUP4586,Perhaps,Germany,169,234
SUP4587,Travel,Germany,103,75
SUP4588,Hold,China,9,177
SUP4589,Natural,Germany,268,58
SUP4590,A,CHINA,9999,222
SUP4591,Stuff,USA,156,103
SUP4592,Future,Germany,73,32
SUP4593,Once,UK,62,5
SUP4594,Data,India,124,140
SUP4595,Will,CHINA,224,226
SUP4596,Talk,Germany,214,8
SUP4597,Theory,Germany,116,148
SUP4598,Any,UK,69,1
SUP4599,Race,Germany,130,198
SUP4600,Audience,Germany,180,160
SUP4601,Despite,UK,15,41
SUP4602,Share,USA,79,288
SUP4603,Back,India,281,5
SUP4604,Some,Germany,237,196
SUP4605,Upon,India,296,208
SUP4606,Plan,China,260,9
SUP4607,Politics,India,101,150
SUP4608,Significant,USA,257,300
SUP4609,Then,India,113,36
SUP4610,Shoulder,USA,49,56
SUP4611,More,USA,103,165
SUP4612,Window,UK,27,24
SUP4613,Citizen,China,40,132
SUP4614,Prepare,India,268,39
SUP4615,Stock,Germany,92,151
SUP1886,Key,Germany,111,151
SUP4617,View,UK,153,281
SUP0402,Good,China,-1,33
SUP4619,Reflect,UK,171,13
SUP4620,Opportunity,China,14,271
SUP4621,Fund,uk,0,248
SUP4622,When,Germany,33,296
SUP4623,Pressure,UK,145,11
SUP4624,Simple,Germany,29,113
SUP4625,Between,India,163,110
SUP4626,Character,Germany,177,219
SUP4627,Standard,India,297,196
SUP4628,Culture,China,243,254
SUP4629,Task,India,195,179
INVALID_8,Attack,India,-1,248
SUP4631,Tree,India,26,104
SUP4632,Method,USA,10,235
SUP4633,Gun,China,0,34
SUP1700,Sure,India,148,170
SUP4635,Stand,Germany,141,173
SUP4636,Cover,Germany,133,92
SUP4637,Performance,USA,240,125
INVALID_52,Magazine,Germany,125,101
SUP4639,Chance,USA,128,136
SUP4640,Be,India,127,290
SUP4641,Drug,UK,64,102
SUP4642,Senior,Germany,280,77
SUP4643,Bed,Germany,288,35
INVALID_30,Onto,Usa,168,169
SUP4645,Employee,USA,108,264
SUP4646,Fast,India,81,44
SUP4647,Rock,UK,264,9
SUP4648,Safe,USA,82,72
INVALID_51,Buy,China,37,30
SUP4650,Important,Germany,174,17
SUP4651,Right,China,102,191
SUP4652,Pay,India,15,20
SUP4653,Many,China,26,238
SUP4654,Movie,India,297,150
SUP4655,Congress,India,35,282
SUP4656,After,USA,238,270
SUP4657,Network,India,66,116
SUP4658,Performance,UK,159,153
SUP4659,Grow,India,208,202
SUP4660,Yes,Germany,136,22
SUP4661,Foot,usa,244,69
SUP4662,Commercial,UK,84,0
INVALID_85,Most,India,299,115
SUP4664,Half,USA,50,45
SUP4665,Send,China,255,148
SUP4666,Door,UK,115,298
SUP4623,Join,India,113,127
SUP4668,Would,China,290,255
SUP4669,Result,UK,117,108
SUP4670,Others,UK,44,44
SUP4671,Everyone,UK,73,192
SUP4672,Building,India,206,54
SUP4673,Improve,china,90,73
SUP4674,Effort,USA,287,0
SUP4675,Window,China,24,202
SUP4676,Out,India,260,266
SUP4677,Team,China,126,47
SUP3412,Teacher,Germany,120,49
SUP4679,Long,India,265,114
SUP4680,Rise,UK,251,238
SUP4174,Truth,China,127,117
SUP4682,Director,USA,265,187
SUP4683,Able,UK,194,103
SUP2772,Matter,India,266,159
SUP4685,Half,UK,60,60
SUP4686,Field,China,159,85
SUP4687,Pattern,Germany,283,199
SUP4688,Carry,India,131,289
SUP4689,Almost,China,197,267
SUP4690,Almost,Germany,204,290
SUP4691,Use,India,200,227
SUP4692,Interest,China,140,73
SUP4693,Mr,China,149,252
SUP4694,Recognize,USA,-1,15
SUP4695,But,UK,87,168
SUP4696,Skin,Germany,65,142
SUP3269,Than,GERMANY,117,191
SUP4698,Race,UK,287,5
SUP4699,Impact,INDIA,32,178
SUP4700,Computer,India,188,98
SUP4701,Win,USA,186,293
SUP4702,Challenge,China,245,292
SUP4703,Positive,UK,208,219
SUP4704,Into,India,224,275
SUP4705,Record,USA,290,152
SUP4706,Start,China,22,30
SUP4707,Candidate,China,241,277
SUP4708,Minute,INDIA,236,283
SUP4709,Night,USA,270,148
SUP4710,Young,USA,3,148
SUP4711,Shake,Germany,99,151
SUP4712,Recently,USA,82,90
SUP4713,Issue,China,67,27
SUP4714,Democrat,USA,48,79
SUP4715,Try,UK,146,206
SUP4716,Pressure,China,213,8
SUP4717,Together,Germany,15,-1
SUP4718,Thank,Germany,264,58
SUP4719,Home,China,284,4
SUP4720,Require,UK,91,153
SUP4721,Middle,USA,297,89
SUP4722,Surface,India,116,184
SUP4723,For,USA,24,12
SUP4724,Shake,India,45,48
SUP4725,Inside,China,187,180
SUP4726,Can,India,137,148
SUP4727,Cut,USA,265,77
SUP4728,Film,UK,67,149
SUP4729,National,USA,145,23
SUP4730,Feeling,India,90,290
SUP4731,Figure,USA,29,121
SUP4732,Nor,USA,166,121
SUP4733,Before,India,115,169
SUP4734,Teacher,India,71,82
SUP4735,Can,Usa,257,199
SUP4736,Region,UK,218,2
SUP4737,Gas,Germany,110,78
SUP4738,Change,UK,191,162
SUP4739,Worker,USA,248,286
SUP4740,Skin,UK,223,140
SUP1641,Sit,UK,286,46
SUP4742,Stock,USA,109,274
SUP4743,Design,Germany,-1,8
SUP4744,Product,India,117,193
SUP4745,Recently,Germany,180,228
SUP4746,Thought,UK,217,257
SUP4747,War,USA,51,183
SUP4748,Threat,India,11,38
SUP4749,Themselves,China,128,130
SUP4750,Force,USA,91,258
SUP4751,Exactly,Germany,223,288
SUP4752,Who,India,278,251
SUP4753,Seven,USA,229,118
SUP4754,Clearly,USA,280,244
SUP4755,Management,GERMANY,259,227
SUP4756,Current,usa,218,184
SUP4757,More,USA,203,277
SUP1885,Son,India,233,243
SUP4759,Quite,Uk,278,299
SUP4760,Goal,USA,217,145
SUP4761,Stock,India,144,207
SUP2557,Seek,India,190,248
SUP4445,Car,China,58,6
SUP4764,Debate,China,125,161
SUP4765,Sign,India,123,5
SUP4766,Each,UK,150,193
SUP4767,Think,Germany,9999,91
SUP4768,Toward,UK,90,235
SUP4769,Region,India,187,100
SUP0186,Success,USA,158,288
SUP4771,Teacher,Germany,218,137
SUP4772,Certainly,India,298,91
SUP4773,Your,USA,90,118
SUP4774,Since,Germany,8,92
SUP4775,Believe,Germany,88,218
SUP4776,Body,India,122,287
SUP4777,Specific,USA,210,274
SUP4778,The,Germany,43,24
SUP4779,Mr,India,151,212
SUP4780,Early,Germany,95,266
SUP4781,Sister,Germany,112,105
SUP4782,American,China,283,85
SUP4783,Attack,India,276,103
SUP4784,Side,Germany,1,164
SUP4785,Of,Germany,67,56
SUP4786,Let,China,192,32
SUP4787,Remain,UK,263,108
SUP4788,Establish,USA,182,98
SUP4789,Face,Germany,-1,113
SUP4790,Over,India,0,209
SUP4791,Small,USA,209,78
SUP4792,Risk,China,295,199
SUP4793,Reason,India,56,20
SUP4794,Rise,USA,246,101
SUP4795,Always,China,19,212
SUP4796,Dog,Germany,113,133
SUP4797,Lot,UK,262,83
SUP4798,His,China,131,41
SUP4799,Kid,India,128,231
SUP4800,Degree,Germany,216,220
SUP4801,Consider,India,124,124
SUP4802,Maybe,UK,244,22
SUP4803,Doctor,India,292,35
SUP4804,Price,UK,27,71
SUP4805,Number,USA,255,275
SUP4806,Either,UK,263,56
SUP4807,Truth,India,23,90
SUP4808,Drop,India,83,282
SUP4809,Throughout,Germany,264,258
SUP4810,About,INDIA,7,209
SUP4811,Left,India,122,283
SUP4812,Civil,India,65,154
SUP4813,Special,India,144,142
INVALID_28,Must,China,244,6
INVALID_82,Sure,Usa,179,-1
SUP4816,Ability,USA,3,95
SUP4817,Senior,germany,117,116
SUP4818,Technology,UK,186,300
SUP4819,How,China,-1,70
SUP4820,Management,UK,19,215
SUP4821,Music,Germany,153,167
SUP4822,Usually,USA,122,136
SUP4823,Song,UK,275,17
SUP3575,Travel,Germany,223,35
SUP4825,Though,UK,201,55
SUP4372,Thousand,India,182,81
SUP4827,Fill,INDIA,152,-1
SUP3561,Window,India,205,289
INVALID_52,Detail,UK,195,0
SUP4830,Mission,India,192,238
SUP4831,Car,INDIA,30,207
SUP4832,Employee,China,212,200
SUP4833,Less,GERMANY,291,284
SUP4834,Including,China,225,30
SUP4835,Here,Germany,51,38
SUP4836,Four,India,139,127
SUP4837,Not,uk,227,100
SUP4838,Opportunity,India,68,199
SUP4839,Government,India,22,29
SUP4840,Energy,India,140,129
SUP4841,Chance,Germany,75,191
SUP4842,Model,India,228,247
SUP4843,His,China,201,85
SUP4844,Agent,USA,32,5
SUP4845,Nation,UK,64,0
SUP4846,Nature,India,2,271
SUP4847,Sure,USA,251,31
SUP4848,Movement,Germany,209,185
SUP4849,Full,USA,26,286
SUP4850,Mother,Germany,134,280
SUP4851,Natural,UK,95,99
SUP4852,Tv,CHINA,259,290
SUP4853,Employee,USA,44,170
SUP4854,Answer,China,41,101
SUP4855,Still,USA,243,209
SUP4856,Organization,USA,240,101
SUP4857,Certain,China,71,68
SUP4858,Later,China,206,65
INVALID_42,Trade,UK,123,164
SUP4860,Job,India,59,18
SUP4861,Thought,India,0,220
SUP4862,Recently,India,262,146
SUP4863,Skin,UK,223,76
SUP4864,Service,UK,230,151
SUP4865,Official,Germany,287,22
SUP4866,Billion,UK,257,216
SUP4867,Discuss,USA,190,293
SUP4868,Tv,USA,256,298
SUP4869,Image,Germany,205,242
SUP4870,Coach,India,264,233
SUP4871,Piece,India,149,262
SUP4872,Than,China,39,27
SUP4873,Cover,USA,116,19
SUP4874,Mention,USA,294,123
SUP4875,Once,Germany,6,49
SUP4876,Should,Germany,1,198
SUP4877,Lose,India,164,3
SUP4878,Glass,UK,32,55
SUP4879,Would,USA,192,194
SUP4880,Believe,USA,81,174
SUP4881,Pick,USA,69,68
SUP4882,Our,USA,180,154
SUP4883,Arm,Germany,9999,0
SUP4884,Eye,India,143,265
SUP4885,Or,China,242,29
SUP4886,Itself,Germany,233,124
SUP4887,City,China,132,296
SUP4888,Dark,usa,132,62
SUP4889,Natural,USA,117,102
SUP4890,Between,UK,230,241
SUP4891,Which,India,45,174
SUP4892,Add,USA,243,231
SUP0407,Page,Germany,144,113
SUP4894,Arm,China,287,235
SUP4895,Control,China,276,124
SUP4896,Surface,China,23,203
SUP4897,Capital,india,60,167
SUP4898,Dog,UK,265,255
SUP4899,Unit,China,190,56
SUP4900,Opportunity,UK,273,189
SUP4901,Style,UK,128,148
SUP4902,Lay,INDIA,152,103
SUP4903,Space,UK,112,29
INVALID_36,Training,Germany,252,238
SUP4905,Above,India,219,226
SUP4906,Arrive,USA,283,22
SUP4907,Argue,India,242,24
SUP4908,Study,India,23,162
SUP4909,Surface,USA,237,189
SUP4910,Street,USA,220,300
SUP4911,Fear,India,7,38
SUP4912,Relate,UK,16,-1
SUP4913,Page,China,33,123
SUP4914,Phone,India,129,15
SUP4915,Whole,China,277,172
SUP4916,Purpose,India,78,140
SUP4917,Despite,Germany,65,159
SUP4918,Like,Germany,119,290
SUP4919,What,USA,160,108
SUP4920,Memory,Germany,61,95
SUP4921,Despite,UK,228,28
SUP3433,Turn,China,146,-1
SUP4923,Beautiful,UK,188,43
SUP4924,Very,Germany,132,230
SUP4925,Effect,China,30,199
SUP4926,Sell,UK,167,136
INVALID_29,Long,Uk,124,237
SUP4928,Past,Germany,259,64
SUP4929,Claim,Germany,37,27
SUP4930,Best,Germany,112,266
SUP4931,Name,USA,140,80
SUP4932,Perhaps,India,286,196
SUP4933,Partner,China,271,144
SUP4642,Need,USA,252,43
SUP4935,Nothing,Germany,202,210
SUP1035,Lose,USA,178,282
SUP4937,Pull,India,51,16
SUP4938,Science,USA,136,290
SUP4939,Sing,USA,157,165
SUP4940,Health,India,0,186
SUP4941,If,China,54,150
SUP4942,Various,India,200,162
SUP4943,Position,India,228,203
SUP4944,Already,UK,115,257
SUP4945,Decision,China,148,9999
SUP4946,Account,China,211,159
SUP4947,Teach,UK,225,187
SUP4948,Understand,India,210,162
SUP4949,Really,India,28,146
SUP4950,Color,Germany,289,290
SUP4951,Generation,Germany,255,274
SUP4952,Interest,Germany,260,290
SUP4953,System,China,247,9999
INVALID_92,Become,UK,0,300
SUP4955,Unit,UK,33,154
SUP4956,Back,China,246,62
SUP4957,Finish,UK,141,185
SUP4958,Claim,Germany,79,47
SUP4959,Break,India,228,216
SUP4960,Indicate,Germany,57,92
SUP4961,Also,China,250,176
SUP4962,Magazine,China,34,205
SUP4963,Sit,Germany,19,39
SUP4964,Must,India,12,230
SUP4965,Sea,UK,69,64
SUP4966,Owner,USA,141,84
SUP4967,National,India,147,59
SUP4968,Rise,USA,2,20
SUP4969,Might,Germany,167,84
SUP3802,Building,USA,216,133
SUP4971,Could,India,19,-1
SUP4972,Story,USA,251,268
SUP4973,Send,UK,57,117
SUP4974,Career,Germany,243,76
SUP4975,Stock,China,67,72
SUP4976,Real,China,0,211
SUP4977,Peace,Germany,286,9999
SUP4978,Catch,India,92,291
INVALID_74,Above,UK,272,180
SUP4980,Woman,India,13,92
SUP4981,Kid,india,165,240
INVALID_4,Community,USA,289,147
SUP4983,Development,UK,171,245
SUP4984,We,India,246,76
SUP4985,Role,UK,254,196
SUP4986,Anyone,UK,210,171
SUP4987,Recent,Germany,63,228
SUP4988,Mr,China,208,170
SUP4989,Game,UK,95,30
SUP4990,Sense,USA,9999,152
SUP4991,Bit,USA,173,208
SUP4992,Star,China,0,225
SUP4993,Should,China,225,9999
SUP4994,Both,UK,293,85
SUP4995,In,India,187,123
INVALID_48,Task,Germany,6,29
SUP4997,Tree,India,218,36
SUP4998,Series,USA,227,270
SUP1516,Contain,Germany,132,112
SUP5000,Technology,USA,107,79
SUP1506,Thought,India,68,85
SUP1438,Some,Germany,294,102
SUP3488,Shoulder,India,4,205
SUP2111,Still,India,280,184
SUP3390,Toward,UK,4,86
SUP4173,National,Germany,110,49
SUP3757,Conference,China,153,46
SUP1512,Now,India,38,120
SUP0594,Finish,UK,232,200
SUP1732,Safe,Germany,178,67
SUP4886,Itself,Germany,233,124
INVALID_8,Appear,China,281,126
SUP4408,Long,UK,65,55
SUP2689,Time,UK,50,173
SUP3225,Minute,UK,80,57
SUP0017,Next,USA,294,32
SUP0606,North,Germany,153,92
SUP0971,Process,UK,-1,280
SUP3535,Traditional,China,284,-1
SUP3017,Remember,China,184,27
SUP0236,Letter,UK,145,222
SUP3007,Drug,UK,113,73
SUP0086,Day,China,212,20
SUP0378,Center,UK,207,175
SUP1512,Deep,UK,194,21
SUP3981,Walk,Germany,242,266
SUP1473,Another,Germany,8,183
SUP3544,Growth,USA,18,22
SUP3416,Research,USA,255,214
SUP1073,Law,UK,167,104
SUP0259,Recently,INDIA,91,10
SUP2611,Front,USA,272,131
SUP3476,Present,China,118,163
SUP0239,Where,Germany,95,48
SUP1238,Course,China,99,20
SUP2459,Among,Germany,30,126
SUP0218,Task,INDIA,255,132
SUP0855,Billion,USA,16,142
SUP0401,Time,UK,68,20
SUP4400,Grow,UK,170,72
INVALID_99,Behind,USA,169,54
SUP1245,Happen,China,276,259
SUP3334,New,USA,86,257
SUP4434,Among,UK,266,198
SUP2406,Just,China,0,87
SUP0661,Arrive,Germany,97,171
SUP1552,Officer,USA,45,291
SUP4361,Lawyer,USA,77,270
SUP3264,Happy,Germany,197,28
SUP3465,Including,China,167,263
SUP2753,Wear,UK,207,122
SUP2013,Discover,China,48,25
SUP4214,Free,India,205,113
SUP0368,Claim,USA,60,3
INVALID_80,Rich,Germany,0,244
SUP1122,Eight,India,229,16
SUP0432,Author,India,33,185
SUP1085,Impact,USA,127,47
SUP4907,Argue,India,242,24
SUP2473,Part,UK,122,220
SUP2013,Discover,China,48,25
SUP2045,Item,UK,266,0
SUP1252,Board,Germany,181,166
SUP4715,Try,UK,146,206
SUP0417,Cultural,China,31,225
SUP1838,Laugh,Germany,252,72
SUP0008,Policy,China,241,49
SUP0063,Store,India,256,201
SUP3561,Window,India,205,289
SUP0205,Final,USA,209,297
