ProductID,ProductName,Category,Price,StockQty,SupplierID,Status,ExtraColumn
PRO1590,Michelle Crosby,Sports,22399.99,0,SUP0005,Under,EXTRA_DATA
PRO1591,Steven Ramirez,Grocery,28633.84,17,SUP0019,Natural,EXTRA_DATA
PRO1592,Lisa Mitchell,Clothing,41012.58,198,SUP0005,Tend,EXTRA_DATA
PRO0985,Sherry Davis,Electronics,8730.9,4,SUP0016,Once,EXTRA_DATA
PRO1594,Miranda Roberson,Furniture,49388.4,183,SUP0012,Section,EXTRA_DATA
PRO1595,Kenneth Fields,Electronics,19646.28,242,SUP0020,Three,EXTRA_DATA
PRO1596,Robert Banks,Sports,5400.91,60,SUP0012,Level,EXTRA_DATA
PRO1597,Scott Dalton,Electronics,12653.82,16,SUP0016,Store,EXTRA_DATA
PRO1598,Derek Rodgers,Electronics,20320.87,80,SUP0002,Like,EXTRA_DATA
PRO1599,Rebecca King,Books,40555.93,32,SUP0018,Cut,EXTRA_DATA
PRO1600,Donna Anderson,Electronics,37229.85,286,SUP0017,Strong,EXTRA_DATA
PRO1601,Lisa Lowe,Sports,26206.53,42,SUP0012,Large,EXTRA_DATA
PRO1602,Joshua Young,Books,7893.07,167,SUP0019,Determine,EXTRA_DATA
PRO1603,Rachel Curtis,Furniture,29529.25,3,SUP0005,Dream,EXTRA_DATA
PRO1604,Taylor Obrien,Sports,43109.78,60,SUP0016,Whether,EXTRA_DATA
PRO1605,Barbara Love,sports,26587.02,94,SUP0020,Even,EXTRA_DATA
PRO1606,Adam Lopez,Furniture,41490.6,293,SUP0009,Blue,EXTRA_DATA
PRO1607,Joseph Nolan,Grocery,29966.76,146,SUP0014,Reality,EXTRA_DATA
PRO1608,Joseph Baker,Clothing,Five Hundred,55,SUP0020,Window,EXTRA_DATA
PRO0878,Ashley Burke,Furniture,7867.16,246,SUP0004,Risk,EXTRA_DATA
INVALID_55,Mark Wood,Electronics,3072.71,283,SUP0006,Program,EXTRA_DATA
PRO1611,Megan Sweeney,Clothing,48073.13,75,SUP0016,Party,EXTRA_DATA
PRO1612,Chelsea Roberts,Books,13642.29,204,SUP0005,Final,EXTRA_DATA
PRO1613,Rebecca Bush,Books,17483.35,90,SUP0006,Nice,EXTRA_DATA
PRO1614,Jennifer Barry,Clothing,0,193,SUP0001,Perform,EXTRA_DATA
PRO1615,Brandon Dean,Grocery,43422.04,250,SUP0020,Woman,EXTRA_DATA
INVALID_73,Maria Medina,Grocery,,152,SUP0015,Add,EXTRA_DATA
PRO1617,Christina Ramirez,Sports,43783.81,249,SUP0016,Age,EXTRA_DATA
PRO1618,Christine Donovan,Sports,29694.28,163,SUP0003,Walk,EXTRA_DATA
PRO1619,David Allen,Electronics,35506.19,152,SUP0013,Represent,EXTRA_DATA
PRO1620,David Fuller,Furniture,11945.92,266,SUP0006,Either,EXTRA_DATA
PRO1621,Jennifer Moore,Clothing,42441.72,26,SUP0002,Fear,EXTRA_DATA
PRO1622,Raymond Lawrence,GROCERY,32515.12,293,SUP0018,Only,EXTRA_DATA
PRO1623,Victoria Foley,Electronics,17749.08,190,SUP0007,Continue,EXTRA_DATA
PRO1624,Patricia Weiss,Grocery,7806.32,289,SUP0008,Half,EXTRA_DATA
PRO1625,Donald Lynch,Sports,Ten Thousand,149,SUP0009,Fly,EXTRA_DATA
PRO1626,  Troy Wilson  ,BOOKS,10183.2,217,SUP0020,Within,EXTRA_DATA
PRO1627,David Sullivan,Sports,10295.85,83,SUP0018,Serve,EXTRA_DATA
PRO1628,Gilbert Marsh,Grocery,35237.01,238,SUP0019,Never,EXTRA_DATA
PRO1629,John Harrison,Books,30586.6,45,SUP0007,Place,EXTRA_DATA
PRO1630,Jeffrey Haynes,Furniture,27333.7,60,SUP0012,Official,EXTRA_DATA
PRO1631,Jon Carroll,Grocery,10734.15,83,SUP0007,Career,EXTRA_DATA
PRO1632,Matthew Hoffman,GROCERY,42395.01,277,SUP0012,Behind,EXTRA_DATA
PRO1633,Mark Harrison,Furniture,Twenty Five Thousand,87,SUP0003,Air,EXTRA_DATA
PRO1634,Edward Potts,Grocery,32032.55,34,SUP0014,Left,EXTRA_DATA
PRO1635,Nathan Jones,CLOTHING,1623.85,226,SUP0005,Nor,EXTRA_DATA
PRO1636,Sheena Lewis,Furniture,27031.98,13,SUP0020,White,EXTRA_DATA
PRO0110,Karen Parker,Furniture,32217.42,102,SUP0020,Parent,EXTRA_DATA
PRO1638,Jason Mullins,Clothing,20678.84,205,SUP0002,Memory,EXTRA_DATA
PRO1639,Jeremiah Sanders,Electronics,13615.44,18,SUP0006,Role,EXTRA_DATA
PRO1640,Daniel Meyers,Books,9282.27,221,SUP0015,Order,EXTRA_DATA
PRO1641,Michael Warren,Sports,,109,SUP0006,Increase,EXTRA_DATA
PRO1642,Kristi Thomas,Furniture,21848.16,24,SUP0011,Possible,EXTRA_DATA
PRO1643,Debra Daniel,Electronics,34253.26,63,SUP0001,Very,EXTRA_DATA
PRO1644,  Stacy Thomas  ,Grocery,32801.48,67,SUP0006,Care,EXTRA_DATA
PRO1645,  David Cline  ,FURNITURE,1213.75,253,SUP0005,Car,EXTRA_DATA
PRO1646,Eileen Campbell,Sports,3196.93,189,SUP0014,Risk,EXTRA_DATA
PRO1647,Brian Rogers,Sports,11743.33,149,SUP0004,General,EXTRA_DATA
PRO1648,Taylor Krause,Clothing,,250,SUP0006,Security,EXTRA_DATA
PRO1649,Molly Ortiz,Electronics,9559.01,165,SUP0013,Nearly,EXTRA_DATA
PRO1650,Leah Garner,grocery,26589.82,81,SUP0005,Image,EXTRA_DATA
PRO1651,Kevin Perry,Grocery,,52,SUP0013,Wall,EXTRA_DATA
PRO1652,  Albert Silva  ,Sports,15199.33,74,SUP0018,Thank,EXTRA_DATA
PRO1653,Jerry Hicks,Grocery,,27,SUP0020,Two,EXTRA_DATA
PRO1654,Melissa Miller,Furniture,40841.34,107,SUP0001,Art,EXTRA_DATA
PRO1655,Austin Gray,Electronics,37040.1,103,SUP0012,Economy,EXTRA_DATA
PRO1656,Derek Mitchell,Books,44055.21,237,SUP0020,Find,EXTRA_DATA
PRO1657,Ryan Watson,Electronics,21631.41,256,SUP0008,Quickly,EXTRA_DATA
PRO1658,Paul Juarez,Electronics,48157.74,218,SUP0004,They,EXTRA_DATA
PRO1659,Debbie Freeman,Electronics,,98,SUP0016,Down,EXTRA_DATA
PRO1660,Alexis Ramirez,Clothing,,116,SUP0006,Speech,EXTRA_DATA
PRO1661,Derek Morgan,Sports,36289.6,111,SUP0020,His,EXTRA_DATA
PRO1662,Katie Munoz,Books,5498.48,203,SUP0009,Rise,EXTRA_DATA
PRO1663,Kelly Hernandez,Electronics,42435.7,252,SUP0014,Nice,EXTRA_DATA
PRO1664,Emily Delacruz,Sports,28195.72,245,SUP0013,Author,EXTRA_DATA
PRO1665,Jeffery Garner,Furniture,-3182.13,252,SUP0008,Edge,EXTRA_DATA
PRO1666,David Jones,Grocery,46932.84,145,SUP0008,Whom,EXTRA_DATA
PRO1667,Sierra Dudley,Grocery,26644.4,269,SUP0005,Always,EXTRA_DATA
PRO1668,Thomas Harrell,Clothing,12033.16,195,SUP0008,Nothing,EXTRA_DATA
PRO1669,Trevor Perez,Books,49185.09,172,SUP0017,Key,EXTRA_DATA
PRO1670,Betty Leon,Electronics,-1977.3,89,SUP9999,Attack,EXTRA_DATA
PRO1671,Laura Wilson,Sports,46074.0,112,SUP0018,College,EXTRA_DATA
PRO1672,Linda Mitchell,Grocery,44613.35,152,SUP0013,Station,EXTRA_DATA
PRO1673,Kathryn Reed,Electronics,29146.49,126,SUP0007,Dinner,EXTRA_DATA
PRO1674,Kathleen Howard,clothing,14677.47,42,SUP0020,Us,EXTRA_DATA
PRO1675,David Matthews,Sports,5854.12,4,SUP0008,Similar,EXTRA_DATA
PRO1676,Katherine Jones,sports,22386.73,38,SUP0014,Fly,EXTRA_DATA
PRO1677,Angela Mullins,Electronics,12086.81,107,SUP0007,Prevent,EXTRA_DATA
PRO0581,Phillip Rodriguez,Grocery,48122.63,94,SUP0019,Staff,EXTRA_DATA
PRO1679,Renee Rivers,Clothing,39863.37,270,SUP0009,Notice,EXTRA_DATA
PRO1680,Grace Nelson,Sports,4440.54,188,SUP0012,Share,EXTRA_DATA
PRO1681,Paul Robinson,Furniture,41930.32,219,SUP0002,Police,EXTRA_DATA
PRO1682,Amanda Ortiz,Grocery,14964.83,0,SUP0019,Continue,EXTRA_DATA
PRO1683,Renee Smith,Clothing,-3649.18,31,SUP0001,Choose,EXTRA_DATA
PRO1684,Kaitlyn Wiggins,Electronics,42999.73,9999,SUP0009,Bar,EXTRA_DATA
PRO1685,  Kari Martin  ,Sports,17146.34,76,SUP0020,Perhaps,EXTRA_DATA
PRO1686,Christina Joyce,FURNITURE,-2158.47,285,SUP0006,Only,EXTRA_DATA
PRO1687,Timothy Stanton,Sports,9688.72,286,SUP0002,Pick,EXTRA_DATA
PRO1688,Christina Perez,Books,41718.4,15,SUP0017,Drug,EXTRA_DATA
PRO1689,Nicole Hayes,Electronics,17807.34,159,SUP0007,Language,EXTRA_DATA
PRO1690,Shirley Mitchell,Books,-1141.01,217,SUP0001,Growth,EXTRA_DATA
PRO1691,Jessica Klein,Sports,26554.97,273,SUP0010,Morning,EXTRA_DATA
PRO1692,William Wells,Electronics,24375.06,15,SUP0003,Candidate,EXTRA_DATA
PRO1693,Barbara Huerta,Clothing,21511.11,204,SUP0002,Pressure,EXTRA_DATA
PRO1694,Jessica Garcia,sports,43302.63,86,SUP0005,Firm,EXTRA_DATA
PRO1695,Lisa Coleman,Books,39797.98,193,SUP0019,Store,EXTRA_DATA
PRO1696,Jose Christensen,Sports,3536.3,205,SUP0002,Music,EXTRA_DATA
PRO1697,Justin Garcia,Furniture,8330.3,276,SUP0001,Great,EXTRA_DATA
PRO0624,Christopher Patel,Books,21652.33,268,SUP0011,Catch,EXTRA_DATA
PRO1699,Michael Morgan,Furniture,42914.83,174,SUP0009,Improve,EXTRA_DATA
PRO1698,  Julie Olson  ,Sports,33651.56,22,SUP0006,Better,EXTRA_DATA
PRO1701,John Richard,Books,37265.5,175,SUP0015,Military,EXTRA_DATA
PRO1702,  Craig Spencer  ,Electronics,34083.25,158,SUP0006,May,EXTRA_DATA
PRO0068,Alec Mccullough,Furniture,25097.68,21,SUP0003,Mean,EXTRA_DATA
PRO1704,Christopher Perez,Sports,26093.79,228,SUP0018,Include,EXTRA_DATA
PRO1705,Stephen Wood,Grocery,5013.97,71,SUP0012,Move,EXTRA_DATA
PRO1706,Jason Burgess,Books,35066.04,22,SUP0008,Ahead,EXTRA_DATA
PRO1707,Regina Collins,Books,22160.67,61,SUP0006,Guess,EXTRA_DATA
INVALID_1,Adam Carter,Electronics,12745.32,89,SUP0003,Father,EXTRA_DATA
PRO1709,Susan Haynes,Furniture,13999.18,296,SUP0016,Trip,EXTRA_DATA
PRO1710,Kathleen Peters,Sports,46283.71,86,SUP0007,One,EXTRA_DATA
PRO1711,Kathryn Tucker,Furniture,Five Hundred,174,SUP0017,Sport,EXTRA_DATA
PRO1712,Melinda Turner,Clothing,17476.13,3,SUP0013,Water,EXTRA_DATA
PRO1713,Rebecca Ramirez,Furniture,41001.99,33,SUP0019,Minute,EXTRA_DATA
PRO1714,Michael Odom,Clothing,48536.67,67,SUP0004,Close,EXTRA_DATA
PRO1715,Christina Potts,books,37355.32,108,SUP0018,Thing,EXTRA_DATA
PRO1716,Timothy Meza,Books,3261.35,11,SUP0010,Read,EXTRA_DATA
PRO1717,Jodi Miller,Books,-1221.06,246,SUP0008,Learn,EXTRA_DATA
PRO1718,James Clements,Grocery,42232.94,186,SUP0002,Include,EXTRA_DATA
PRO1719,  Christopher Martin  ,BOOKS,41242.59,183,SUP0015,Soldier,EXTRA_DATA
PRO1720,Stacy Kennedy,Sports,9193.48,-1,SUP0011,Same,EXTRA_DATA
PRO1721,Glenn Baker,Furniture,0,133,SUP0009,Professional,EXTRA_DATA
PRO1722,Rebecca Saunders,Grocery,22810.11,34,SUP0018,College,EXTRA_DATA
PRO1723,  Erin Dorsey  ,Books,40062.69,273,SUP0011,Score,EXTRA_DATA
PRO1724,Calvin Brown,Furniture,26131.96,196,SUP0007,Majority,EXTRA_DATA
PRO1725,Amber Fowler,Furniture,1987.05,284,SUP0009,Only,EXTRA_DATA
PRO1726,Heather Murray,Furniture,49673.85,2,SUP0012,Ever,EXTRA_DATA
PRO1727,Benjamin Ellis,Furniture,9551.58,0,SUP0017,Administration,EXTRA_DATA
PRO1728,Larry Thomas,Clothing,19514.91,277,SUP0007,Hospital,EXTRA_DATA
PRO1729,Diana Barnett,electronics,39930.99,20,SUP0001,Tend,EXTRA_DATA
PRO1730,Erica Wilson,Books,15532.71,212,SUP0020,Explain,EXTRA_DATA
PRO1731,Sharon Snyder,Electronics,15279.59,238,SUP0010,Address,EXTRA_DATA
PRO1732,Tammy Powers,Sports,4934.43,99,SUP0015,Class,EXTRA_DATA
PRO1733,Peter Brown,Sports,20877.53,27,SUP0011,Five,EXTRA_DATA
PRO1734,Joanne Williams,Electronics,30795.51,58,SUP0017,Here,EXTRA_DATA
PRO1735,Shannon Thomas,Books,24452.76,12,SUP0014,Reflect,EXTRA_DATA
PRO0518,Lawrence King,Grocery,26700.11,175,SUP0010,Laugh,EXTRA_DATA
PRO1737,Kelsey Lyons,Electronics,24414.67,0,SUP0015,High,EXTRA_DATA
PRO1738,Joseph Carpenter,Clothing,8268.43,79,SUP0005,Sell,EXTRA_DATA
PRO1739,  Elizabeth Jacobs  ,Electronics,11013.91,254,SUP0014,Single,EXTRA_DATA
PRO1740,Bryan Carney,Grocery,3775.91,295,SUP0017,Remember,EXTRA_DATA
PRO1741,Anthony Simmons,Clothing,3054.3,40,SUP9999,Word,EXTRA_DATA
INVALID_83,Mary Flynn,Books,29106.32,273,SUP0014,Old,EXTRA_DATA
INVALID_45,Tammy Reed,Grocery,40663.36,143,SUP9999,Compare,EXTRA_DATA
PRO1744,Joel Thomas,Furniture,0,188,SUP0017,Response,EXTRA_DATA
PRO1745,Michael Perkins,Clothing,42407.6,156,SUP0001,Energy,EXTRA_DATA
PRO1746,Stephanie Nash,Books,42036.02,251,SUP0011,Wear,EXTRA_DATA
PRO1747,Elizabeth Fischer,Grocery,Ten Thousand,280,SUP0006,Section,EXTRA_DATA
PRO1748,David Diaz,Clothing,34487.9,258,SUP0011,Surface,EXTRA_DATA
PRO1749,  Lisa Vazquez  ,Electronics,Twenty Five Thousand,33,SUP0012,Build,EXTRA_DATA
PRO1750,Meghan Campbell,Grocery,33526.54,196,SUP0017,To,EXTRA_DATA
PRO1751,  Matthew Davis  ,Grocery,17055.34,152,SUP0006,Maintain,EXTRA_DATA
PRO1752,Eric Sanchez,Books,29088.19,182,SUP0014,Mind,EXTRA_DATA
PRO1753,William Garcia,Furniture,44332.12,9999,SUP0003,Loss,EXTRA_DATA
PRO1754,  Greg Johnson  ,CLOTHING,25174.92,178,SUP0011,Beat,EXTRA_DATA
PRO1755,  Emily Taylor  ,Clothing,26200.52,159,SUP0006,Speak,EXTRA_DATA
PRO1756,Eric Day,Grocery,45701.3,152,SUP0001,Choice,EXTRA_DATA
PRO1757,Daniel Deleon,Electronics,38320.65,259,SUP0016,Beautiful,EXTRA_DATA
PRO1758,  Sharon Rivera  ,Furniture,49135.02,63,SUP0011,Return,EXTRA_DATA
PRO1759,Amanda Watson,Sports,16194.13,38,SUP0003,Seek,EXTRA_DATA
PRO1760,Kelsey Gutierrez,Clothing,11016.27,103,SUP0014,Late,EXTRA_DATA
PRO1761,Diane Gonzalez,Sports,46217.04,113,SUP0006,Guy,EXTRA_DATA
PRO1762,Shawn Harris,Books,26515.39,261,SUP0003,Then,EXTRA_DATA
PRO1763,Dawn Howell,Sports,Twenty Five Thousand,255,SUP0004,Task,EXTRA_DATA
PRO1764,Samantha Kaufman,Furniture,37204.2,290,SUP0010,Wife,EXTRA_DATA
PRO1765,Ryan Pierce,Sports,44560.24,11,SUP0017,East,EXTRA_DATA
PRO1766,Michael Powell,FURNITURE,42881.92,232,SUP0008,Simple,EXTRA_DATA
PRO1767,Kimberly Hill,Electronics,48208.36,281,SUP0005,Memory,EXTRA_DATA
PRO1768,  Nathan Johnson  ,Clothing,37930.8,82,SUP0008,Sit,EXTRA_DATA
PRO1769,Martin Phillips,Electronics,47967.55,143,SUP0015,Ever,EXTRA_DATA
PRO1770,Nathaniel Mitchell,Grocery,0,173,SUP0009,Develop,EXTRA_DATA
PRO1771,Brian Hall,Books,6346.4,9999,SUP0015,Action,EXTRA_DATA
PRO1772,Benjamin Davis,Grocery,44798.03,251,SUP0015,Responsibility,EXTRA_DATA
PRO1773,Rodney King,Furniture,44013.7,206,SUP0012,Subject,EXTRA_DATA
PRO1774,Jean Stewart,Books,,223,SUP0005,From,EXTRA_DATA
PRO1775,Jessica Vazquez,Furniture,-1718.16,148,SUP0003,Hold,EXTRA_DATA
PRO1776,Brittany Arias,Books,18689.95,85,SUP0009,Win,EXTRA_DATA
PRO1777,Pamela Torres,Books,42120.27,87,SUP0019,Drug,EXTRA_DATA
PRO1778,  Katherine White  ,Furniture,Twenty Five Thousand,216,SUP0011,Account,EXTRA_DATA
PRO1779,Sylvia Boyd,Books,9599.06,230,SUP0012,Knowledge,EXTRA_DATA
PRO1780,Lauren Aguirre,Sports,47419.32,28,SUP0004,Then,EXTRA_DATA
PRO1781,  April Robertson  ,Books,1212.03,262,SUP0012,Carry,EXTRA_DATA
PRO1782,Marie Olson,Clothing,19800.61,182,SUP0011,Catch,EXTRA_DATA
PRO1783,  Maria Miller  ,Books,49919.1,34,SUP0002,Agreement,EXTRA_DATA
PRO1784,Donald Horne,Grocery,29721.29,0,SUP0012,Necessary,EXTRA_DATA
PRO1785,  Richard Mullen  ,Grocery,29346.94,181,SUP0003,Newspaper,EXTRA_DATA
PRO0077,Janice Wolf,Clothing,1219.07,160,SUP0012,Those,EXTRA_DATA
PRO1787,Reginald Gordon,Electronics,20299.99,260,SUP0006,Any,EXTRA_DATA
PRO1788,Virginia Gregory,Clothing,17724.52,21,SUP0015,Them,EXTRA_DATA
PRO1789,Brittany Koch,Sports,13544.2,294,SUP0017,Authority,EXTRA_DATA
PRO1790,  Jeremiah Reeves  ,Clothing,47596.48,166,SUP0013,Imagine,EXTRA_DATA
PRO1791,Sara Campbell,Clothing,4281.31,189,SUP0004,These,EXTRA_DATA
PRO1792,William Hernandez,Sports,,83,SUP9999,Into,EXTRA_DATA
PRO1793,Jill Jensen,Books,38741.88,240,SUP0004,Red,EXTRA_DATA
PRO1794,Patrick Cooper,Grocery,8033.28,262,SUP0004,Free,EXTRA_DATA
PRO1795,  Kyle Gonzales  ,Furniture,8864.74,238,SUP9999,Example,EXTRA_DATA
PRO1796,Christina Todd,Clothing,Twenty Five Thousand,143,SUP0016,Site,EXTRA_DATA
PRO1797,  Danielle Carney  ,Sports,20580.01,183,SUP0018,Source,EXTRA_DATA
PRO1798,Kathryn Steele,Furniture,19634.85,266,SUP0017,Hold,EXTRA_DATA
PRO1799,Christine Harris,Clothing,6799.16,248,SUP0009,Group,EXTRA_DATA
PRO1800,Mary Johnson,Sports,28819.36,169,SUP0017,Mention,EXTRA_DATA
INVALID_91,Teresa Olsen,Sports,27880.73,256,SUP0020,Economy,EXTRA_DATA
PRO1802,  Randy Terry  ,Furniture,7003.41,26,SUP0019,Hold,EXTRA_DATA
PRO1803,Robert Solis,Electronics,28613.66,188,SUP0011,Too,EXTRA_DATA
PRO1804,Michele Greer,Clothing,24299.38,234,SUP0020,Newspaper,EXTRA_DATA
PRO1805,Leah Ortiz,Sports,6405.28,80,SUP0015,Hour,EXTRA_DATA
PRO1806,Sean Mcbride,Books,14762.72,259,SUP0012,Next,EXTRA_DATA
PRO1807,John Dean,Clothing,13206.78,252,SUP0006,Never,EXTRA_DATA
PRO1808,Anthony Johnson,Electronics,10529.62,212,SUP0020,Subject,EXTRA_DATA
PRO1809,Patrick Meza,FURNITURE,27355.55,4,SUP0007,Fire,EXTRA_DATA
PRO1810,Tiffany Sanford,Electronics,44092.01,77,SUP0003,Instead,EXTRA_DATA
PRO1811,  Frederick Guzman  ,Grocery,Ten Thousand,77,SUP0001,Return,EXTRA_DATA
INVALID_34,Stephanie Winters,Grocery,4206.93,4,SUP0011,Gas,EXTRA_DATA
PRO1813,Brooke Ruiz,grocery,40103.28,2,SUP0012,Various,EXTRA_DATA
PRO1814,Erin Brandt,Sports,6075.91,227,SUP0006,Rise,EXTRA_DATA
PRO0589,Chad Powell,Clothing,29351.11,214,SUP0006,He,EXTRA_DATA
PRO1816,Karen Baird,Clothing,42290.23,271,SUP0012,Movement,EXTRA_DATA
PRO1817,  Rachel Porter  ,Furniture,32190.18,7,SUP0009,Also,EXTRA_DATA
PRO1818,Maria Reed,Grocery,20208.47,164,SUP0003,Treat,EXTRA_DATA
PRO1819,  Barbara White  ,Clothing,4244.17,0,SUP0019,Above,EXTRA_DATA
PRO1112,Alan Buck,Sports,14862.4,182,SUP0018,Work,EXTRA_DATA
PRO1821,William May,Books,5521.81,168,SUP0004,Director,EXTRA_DATA
PRO1822,Alicia Snyder,SPORTS,22459.72,73,SUP0003,Send,EXTRA_DATA
PRO1823,Allison Bishop,Furniture,25620.82,141,SUP0012,Movement,EXTRA_DATA
PRO1824,  Laura Love  ,Books,22465.91,196,SUP0018,Rise,EXTRA_DATA
PRO1825,Jennifer Charles,Books,16244.61,209,SUP0014,Plant,EXTRA_DATA
PRO1826,Nicole Dennis,Furniture,1253.45,108,SUP0016,After,EXTRA_DATA
PRO1827,Tracy Smith,Sports,34741.0,144,SUP0009,Old,EXTRA_DATA
PRO1828,Gail Mosley,Sports,34020.84,-1,SUP0006,Nor,EXTRA_DATA
PRO1829,Gregory Perry,Books,24955.0,40,SUP0013,Huge,EXTRA_DATA
PRO1830,Charles Moses,Clothing,45950.76,39,SUP0013,Traditional,EXTRA_DATA
PRO1831,Jacob Carroll,furniture,49307.78,140,SUP0014,Teacher,EXTRA_DATA
PRO1832,Jonathan Buckley,Books,45133.81,45,SUP0018,Expect,EXTRA_DATA
PRO1833,Laura Richardson,CLOTHING,7273.17,138,SUP0019,Prove,EXTRA_DATA
PRO1834,Juan Barrett,ELECTRONICS,46248.39,148,SUP0018,Movement,EXTRA_DATA
PRO1835,Justin Graves,Clothing,26897.5,291,SUP0005,Instead,EXTRA_DATA
PRO1836,Megan Schmidt,Books,31436.03,137,SUP0007,Boy,EXTRA_DATA
PRO1837,Rhonda Compton,Clothing,8528.72,170,SUP0018,Somebody,EXTRA_DATA
PRO1838,Benjamin Gordon,Furniture,23680.53,23,SUP0008,Consider,EXTRA_DATA
PRO1839,Jose Burch,Furniture,27170.7,195,SUP0010,Wonder,EXTRA_DATA
INVALID_40,Dennis Huang,Electronics,0,171,SUP0016,Suggest,EXTRA_DATA
PRO1841,Michael Perkins,Furniture,13752.44,53,SUP0011,Maybe,EXTRA_DATA
PRO1842,Karen Martinez,Books,28001.88,202,SUP0016,Character,EXTRA_DATA
PRO1843,  William Burke  ,Grocery,47129.41,90,SUP0020,Success,EXTRA_DATA
PRO1844,Daniel Morales,Books,31179.59,42,SUP0018,High,EXTRA_DATA
PRO1845,Kelsey Mcgee,Sports,20973.13,210,SUP0010,Certain,EXTRA_DATA
PRO1846,Briana Vaughn,Sports,43909.23,108,SUP0002,Of,EXTRA_DATA
PRO1847,Jessica Forbes,Clothing,20544.13,49,SUP0020,Any,EXTRA_DATA
PRO1848,Christine Travis,Books,25495.46,174,SUP0004,President,EXTRA_DATA
PRO1849,Brett Roberts,Furniture,24096.68,8,SUP0003,Sit,EXTRA_DATA
PRO1850,Mark Meyers,Furniture,32696.83,8,SUP0013,Person,EXTRA_DATA
PRO1851,Allen Jones,Electronics,12536.79,230,SUP0005,Yeah,EXTRA_DATA
PRO1852,Julia Ortiz,Electronics,23598.37,209,SUP9999,Decide,EXTRA_DATA
PRO1853,Matthew Reynolds,Grocery,3989.43,133,SUP0018,Suffer,EXTRA_DATA
PRO1854,Barbara Barber,Clothing,36442.77,222,SUP0009,Subject,EXTRA_DATA
PRO1855,Reginald Foster,Clothing,6486.57,152,SUP0003,Simply,EXTRA_DATA
PRO1856,Justin Richards,Books,39284.38,198,SUP0011,Method,EXTRA_DATA
PRO1857,  Jason Rivera  ,Books,49136.34,110,SUP0011,Share,EXTRA_DATA
PRO1858,Kendra Becker,Grocery,21017.62,96,SUP0003,Win,EXTRA_DATA
PRO1859,Robert Nguyen,Furniture,22576.51,134,SUP0014,Attorney,EXTRA_DATA
PRO1860,Tara Williams,Electronics,16999.95,199,SUP0017,Around,EXTRA_DATA
PRO1861,Phillip Greer,Clothing,0,34,SUP0014,Walk,EXTRA_DATA
PRO1862,Andrea Rivera,Grocery,15449.0,58,SUP0010,Including,EXTRA_DATA
PRO1863,  Gabriel Baker  ,Electronics,38922.29,270,SUP0001,World,EXTRA_DATA
PRO1864,Sharon Rogers,Furniture,31588.05,-1,SUP9999,Kid,EXTRA_DATA
PRO1865,Nicole Hammond,Electronics,48491.46,282,SUP0011,Film,EXTRA_DATA
PRO1866,  Daniel Mcguire  ,Grocery,17326.63,39,SUP0011,Story,EXTRA_DATA
PRO0886,Catherine Hernandez,Books,23035.05,57,SUP0002,Plant,EXTRA_DATA
PRO1868,Wendy Clark,Books,23739.8,9999,SUP0009,Special,EXTRA_DATA
PRO1869,Michele Erickson,Furniture,22509.53,73,SUP0016,Garden,EXTRA_DATA
PRO1870,Willie Riggs,Clothing,44816.42,112,SUP0003,Month,EXTRA_DATA
PRO1871,Brittany Clements,Furniture,26283.93,29,SUP0020,Figure,EXTRA_DATA
PRO1872,Rodney Marsh,Grocery,18328.55,266,SUP0007,Deep,EXTRA_DATA
PRO1873,Anthony Hunt,Furniture,25923.92,210,SUP0012,Tough,EXTRA_DATA
PRO1874,Amy Price,Clothing,18125.06,136,SUP0004,Instead,EXTRA_DATA
PRO0526,  Brittany Franco  ,Furniture,Five Hundred,111,SUP0003,Argue,EXTRA_DATA
PRO1567,Susan Rose,Furniture,45741.07,51,SUP0014,Sense,EXTRA_DATA
PRO1877,  Adam Taylor  ,Sports,33162.79,145,SUP0016,Although,EXTRA_DATA
PRO1878,Preston Blair,Books,10130.38,280,SUP0007,Seek,EXTRA_DATA
PRO1879,Tyler Dickerson,Books,-2779.86,285,SUP0015,Either,EXTRA_DATA
PRO1880,Jessica Brown,Clothing,11168.46,107,SUP0020,Everyone,EXTRA_DATA
PRO1881,Ann Archer,Electronics,1769.13,207,SUP0013,Risk,EXTRA_DATA
PRO1882,Danielle Watkins,Grocery,Twenty Five Thousand,8,SUP0007,Friend,EXTRA_DATA
PRO1883,Brandon Pierce,Books,,-1,SUP0006,Edge,EXTRA_DATA
PRO1884,Jason Campbell,Furniture,46108.05,287,SUP0018,Where,EXTRA_DATA
PRO1885,Jeff Garcia,Electronics,37686.07,221,SUP0007,Reflect,EXTRA_DATA
PRO1886,Angel Myers,Furniture,-4044.53,150,SUP0010,Number,EXTRA_DATA
PRO1887,Gina Hardy,Furniture,48073.63,36,SUP0017,Drug,EXTRA_DATA
PRO1888,Edward Smith,Electronics,14907.06,103,SUP0019,Smile,EXTRA_DATA
PRO1889,Mark Johnson,Sports,10453.5,27,SUP0020,Camera,EXTRA_DATA
PRO1890,Julie Brown,Clothing,48634.05,9,SUP0006,Official,EXTRA_DATA
PRO1891,Megan Hall,Sports,15255.38,60,SUP0019,With,EXTRA_DATA
PRO1892,  Brandi Jackson  ,Clothing,40606.96,47,SUP0006,Moment,EXTRA_DATA
PRO1893,Charles Juarez,Books,37986.63,192,SUP0006,Join,EXTRA_DATA
