ClaimID|PolicyID|ClaimDate|ClaimAmount|ApprovedAmount|Status|Reason
CLA1713|POL0020|09/04/2022|22851.03|Theft|City|Theft
CLA1714|POL0016|15-09-2023|17044.11||Himself|Accident
CLA1715|POL0010|20/05/2024|21595.28|Property Damage|Surface|Property Damage
CLA1716|POL0004|2024-07-04|39043.79|Property Damage|Baby|Theft
CLA1717|POL0003|07/30/2022|44107.64|Illness|Total|Death
CLA1718|POL0003|04/01/2022|19944.7|Illness|Serious|Property Damage
INVALID_66|POL0018|03/02/2022|17224.09|Illness|Customer|Theft
CLA1720|POL9999|2022-12-20|33110.56||Different|Accident
CLA1721|POL0008|2023-03-17|28973.74|Illness|Edge|Property Damage
CLA1722|POL0009|03-02-2023|-4056.77|Accident|Want|Theft
CLA1723|POL0004|09/02/2024|3031.66|Death|Start|Accident
CLA1724|POL0014|19/10/2024|49855.24|Death|North|Illness
CLA1725|POL0015|23/03/2024|Twenty Five Thousand|Death|Just|Property Damage
CLA1726|POL0020|09/13/2022|41872.59|Accident|Example|Accident
CLA1727|POL0001|11-11-2022|12138.52||Current|Theft
CLA1728|POL0007|12/07/2024|29480.67|Death|Control|Death
CLA1729|POL0018|2023-10-03|49532.51|Accident|Teach|Theft
CLA0044|POL0008|2024-05-16|47355.99|Accident|Hour|Property Damage
CLA1731|POL0001|31-08-2024||Property Damage|Building|THEFT
CLA1732|POL0004|2024-08-27|11822.01|Property Damage|Letter|Death
INVALID_81|POL0016|10/08/2024|22144.08|Property Damage|Guy|theft
CLA1734|POL0012|16/02/2022|27030.84|Death|Station|Theft
CLA1735|POL0008|19/09/2022|22058.17|Death|Time|Illness
CLA1736|POL0005|2024-03-22|3221.23|Property Damage|Range|Death
CLA1737|POL0020|13-12-2024|46330.64|Property Damage|Already|Theft
CLA1738|POL0010|31-10-2022|38890.02|Property Damage|Affect|Property Damage
CLA1739|POL0020|07/08/2023|8812.03||Off|Theft
CLA1740|POL0020|07/27/2023|36325.37|Death|Case|Accident
CLA1741|POL0014|2023-10-09|21174.83|Theft|Vote|Death
CLA1742|POL0017|02/01/2022|8465.83|Death|Heart|Accident
CLA1743|POL0008|2022-08-03|7503.69|Illness|Us|Death
CLA1744|POL0002|2022-09-29|12700.18|Theft|Young|Death
CLA1745|POL0002|26/02/2022|30903.75|Accident|Down|Theft
CLA1746|POL0013|2022-11-19|48243.34||Rest|Accident
CLA1747|POL0012|2024-08-31|40575.91|Illness|Give|Death
CLA1748|POL0013|17/07/2024|31877.38|Theft|Soon|Theft
CLA1749|POL0017|10/09/2022|||Use|Illness
CLA1750|POL0002|2023-08-16|32766.32|Accident|Employee|Death
CLA1751|POL9999|2023-02-21|33761.76||Now|DEATH
CLA1752|POL0002|24-03-2022|4743.01|Death|Under|Illness
CLA1753|POL0008|04/06/2022|34459.36|Death|Material|Accident
CLA1754|POL0011|09/27/2022|5565.72|Accident|Yourself|Accident
INVALID_60|POL0007|2023-05-06|3319.11|Accident|Option|Theft
CLA1756|POL0017|15/08/2024|42044.59|Theft|City|Accident
CLA1757|POL0005|2023-12-26|42847.8|Property Damage|Politics|Accident
CLA1758|POL0016|06/12/2024|18248.96|Theft|Common|Death
INVALID_83|POL0008|2022-03-03|46136.6|Property Damage|Hear|Illness
CLA1760|POL0014|2024-12-19|43315.4|Illness|Soon|Illness
CLA0187|POL0002|29/04/2022|20283.88|Property Damage|Daughter|Death
CLA1762|POL0007|09/15/2023|42318.7|Death|Involve|Illness
CLA1763|POL0011|21/04/2023|10756.43|Theft|Begin|Illness
CLA1764|POL0006|01/02/2022|41482.21|Property Damage|Couple|Death
CLA1246|POL0015|26-10-2024|19509.23|Theft|Near|Illness
CLA1766|POL0001|10/03/2024|37440.76|Theft|Natural|Theft
CLA1767|POL0001|2024-11-02|45926.77|Accident|Air|Death
CLA1768|POL0004|2022-05-21|21433.28|Accident|Nation|Death
CLA1769|POL0015|22/01/2022|3565.83|Property Damage|Draw|Theft
CLA1770|POL0016|2022-04-02|30651.26|Theft|Last|Accident
CLA1771|POL0002|10-11-2023|-4882.55|Illness|Away|Property Damage
INVALID_65|POL0015|04/07/2024|9921.98|Death|Option|Illness
CLA1773|POL0009|15-06-2023|21554.31|Death|Food|Illness
CLA1774|POL0017|16/04/2023|47805.53|Theft|Drop|Property Damage
CLA1775|POL0001|09/06/2022|45881.06|Death|Analysis|Theft
CLA1776|POL0005|2023-10-28|11542.76|Illness|Either|Death
CLA1777|POL0012|02/23/2022|8821.92|Theft|Start|Theft
CLA1778|POL0003|20-10-2023||Property Damage|Nor|Illness
CLA1779|POL0002|01-07-2023|9134.4|Theft|Could|Death
CLA1780|POL0017|20-06-2024|24811.96|Accident|Move|Death
CLA1781|POL0011|2022-03-17|17376.02|Property Damage|Office|Property Damage
CLA1782|POL0017|2022-08-14|42123.02||Step|Illness
CLA1783|POL0009|06-11-2023|22145.9|Accident|Once|Illness
CLA1784|POL0005|2022-06-01|44573.78|Property Damage|Nice|Property Damage
CLA1785|POL0004|07/10/2024|4320.86|Death|Business|Property damage
CLA1786|POL0017|2023-12-28|Five Hundred|Property Damage|Us|Death
CLA1787|POL0011|10/02/2023|16210.9|Accident|Whole|Property Damage
CLA1788|POL0004|08-10-2023|49623.22|Theft|Deal|Death
CLA1789|POL0015|07/22/2024|18732.78|Accident|Seven|Accident
CLA1790|POL0003|11/09/2022|37652.71|Illness|Whole|Death
CLA1791|POL0013|02/25/2024|3296.68|Theft|Still|Death
CLA1792|POL0011|2023-11-26|27220.83|Theft|Positive|Accident
CLA1793|POL0009|12/02/2024|44854.8|Theft|Recent|Theft
CLA1794|POL0013|07-11-2024|14729.07|Property Damage|Space|death
CLA1795|POL0004|2022-05-30|17016.76|Theft|Decide|Accident
INVALID_60|POL0010|03/18/2022|42580.99||View|Theft
CLA1797|POL0019|04/12/2024|46488.24|Illness|Determine|Death
CLA1798|POL0011|2023-09-11|20962.4||Road|Theft
CLA1799|POL0017|2024-08-05|4274.89|Theft|Itself|Death
CLA1800|POL0016|01-05-2022|5682.42|Illness|Century|Death
CLA1801|POL0004|31/12/2022|32784.15|Property Damage|Recent|Illness
CLA1802|POL0018|06/05/2024|11615.59|Property Damage|Inside|Death
CLA1803|POL0015|12/09/2023|34026.85|Property Damage|Fine|Illness
CLA1804|POL0017|11/03/2022|-431.35|Death|Race|Accident
CLA1805|POL0018|2022-07-03|49917.39||War|Accident
CLA1806|POL0003|04-08-2024|11900.9|Theft|Day|Accident
CLA1807|POL9999|21-10-2024|1803.04|Illness|Cell|Accident
CLA1808|POL0002|2024-05-31|3719.29|Accident|Process|Accident
CLA1809|POL0019|10-09-2024|48601.63|Illness|Rise|Property Damage
CLA1810|POL0018|09/10/2024|45975.0|Accident|Within|Illness
CLA1811|POL0012|2022-03-23|22406.5|Death|Especially|Accident
CLA1812|POL0005|08-01-2023|6473.26|Property Damage|You|Property Damage
CLA1813|POL0002|09/08/2024|27967.82||Develop|Illness
CLA1814|POL0013|2023-07-25|28424.44|Death|Other|Death
CLA1815|POL0006|2022-06-18|34486.88|Accident|Yet|ACCIDENT
CLA1816|POL0010|27-01-2022|43850.64|Death|Establish|Illness
CLA1817|POL0015|24/10/2024|23604.71|Theft|We|Theft
CLA1818|POL0006|23-02-2024|35640.43||Surface|Death
CLA1819|POL0003|22/05/2024|19583.99|Property Damage|Special|Illness
CLA1820|POL0007|2023-04-25|7793.73|Theft|Fall|PROPERTY DAMAGE
CLA1821|POL0004|16-12-2024|34132.08|Illness|Walk|Theft
CLA1822|POL0013|28-06-2023|49182.44|Death|Including|Illness
CLA1823|POL0010|06/30/2024|47278.79|Accident|Worker|Illness
CLA1824|POL0004|21-12-2024|47698.54|Illness|Over|Death
CLA1825|POL0015|07/06/2022|5002.78||By|Property Damage
CLA1826|POL0009|30-08-2023|2691.59|Accident|Movement|Death
CLA1827|POL0003|2022-07-28|5809.24||Not|Theft
CLA1233|POL0018|01/13/2022|28646.65|Theft|Can|death
CLA1829|POL0003|28/08/2022|18392.47|Theft|Service|PROPERTY DAMAGE
CLA1830|POL0002|19-11-2023||Theft|Lot|Illness
CLA1831|POL0005|19-06-2022|16165.18|Illness|Truth|Illness
CLA1832|POL0014|07/02/2022|35022.34|Illness|In|Accident
CLA1833|POL0001|2023-10-27|24963.72|Property Damage|Watch|Death
CLA1834|POL0001|2022-07-31|39232.21|Death|Serve|Accident
CLA1835|POL0015|16/12/2023|16069.54|Accident|Article|Illness
INVALID_84|POL0006|24-03-2022|33487.41|Death|Key|Property Damage
CLA1837|POL0004|24/02/2024|35166.58|Accident|Threat|Accident
CLA1838|POL0006|2022-05-25|21480.95|Theft|Those|Theft
CLA1839|POL0018|28-04-2023|Ten Thousand||Chance|Property Damage
CLA1840|POL0016|22/05/2024|33158.39|Property Damage|Recognize|Theft
CLA1841|POL0014|19/07/2022|3512.16|Accident|Although|Accident
CLA1842|POL0018|07/02/2024|8283.91|Accident|Throughout|Death
CLA1843|POL0012|2024-05-08|47921.76|Accident|Difficult|Death
CLA1844|POL0008|2023-11-10|38028.21|Death|Operation|Accident
CLA1845|POL0011|09-03-2023|29117.55|Accident|Other|Illness
CLA1846|POL0007|23/07/2022|37206.55|Theft|Various|Property Damage
CLA1847|POL0017|28/01/2022|2968.09|Accident|Under|Illness
CLA1848|POL0009|18/07/2022|32778.05|Property Damage|Blood|Death
CLA1849|POL0011|2022-12-31|16677.78|Death|Up|Accident
CLA0939|POL0014|2024-01-26|35853.41|Death|Light|ILLNESS
CLA1851|POL0012|2023-12-23||Illness|Fact|Theft
CLA1852|POL0015|14/06/2024|27439.51|Illness|Idea|Accident
CLA1853|POL0009|13-11-2023|46089.29|Property Damage|Just|Property Damage
CLA1854|POL0012|05/04/2024|12058.96|Accident|Smile|Illness
CLA1855|POL0011|08/03/2023|32411.35|Death|Loss|Illness
CLA1856|POL0002|03/15/2024|12109.48|Illness|Sell|Death
CLA1857|POL9999|20/12/2022|10635.66|Theft|Billion|Property Damage
CLA1858|POL0003|2024-12-08|3118.17|Death|Many|Illness
CLA1859|POL0018|10/07/2024|14125.3|Accident|Field|Death
CLA1860|POL0008|2022-10-30|44384.86||Big|Property Damage
CLA1861|POL0015|12/03/2022|23465.77||Than|Theft
CLA1862|POL0007|02/25/2022|2936.55|Illness|Cultural|Property Damage
CLA1863|POL0009|06/23/2022|1532.74|Death|Perform|Accident
CLA1864|POL0004|30/07/2024|42579.59||Travel|Illness
CLA1865|POL0005|2022-09-23|19909.57||His|Illness
CLA1866|POL0014|30-03-2023|13221.8|Property Damage|Involve|Illness
CLA1867|POL0007|11-08-2022|8784.53||There|Accident
CLA1868|POL0012|22/08/2024|18730.09|Death|Must|Property Damage
CLA1869|POL0006|04-08-2024|37925.52|Accident|Style|Theft
CLA1101|POL0007|02-02-2023|1722.0|Accident|Center|Illness
CLA1074|POL0006|23/06/2024|42186.49|Accident|Knowledge|Accident
CLA1872|POL0020|25/08/2022|Twenty Five Thousand|Property Damage|Identify|Illness
CLA1873|POL0013|06/06/2024|21843.89|Death|Everything|Illness
CLA1874|POL0010|23-09-2023|5676.82|Accident|Suddenly|Theft
CLA1875|POL0009|19-05-2024|43655.42|Property Damage|End|Property Damage
CLA1876|POL0007|09/11/2024|0|Illness|Yourself|Death
CLA1877|POL0014|2024-02-18|46072.64|Theft|Three|Property Damage
CLA1878|POL0003|06/20/2024|12062.24|Accident|Election|Death
CLA1879|POL0004|09/13/2023|0||Debate|Illness
CLA1880|POL0007|29-09-2024|43238.14||In|Accident
CLA1881|POL0001|30-11-2023|10560.9||Rather|Illness
CLA1882|POL0020|03-03-2024|35006.82|Property Damage|Particular|Accident
CLA1883|POL0003|04-11-2023|42204.64|Death|Many|Death
CLA0746|POL0013|26-09-2023|48839.95||Law|Death
INVALID_38|POL0019|22-08-2024|39938.61|Illness|Week|Illness
CLA1886|POL0012|16-09-2023|22223.88|Property Damage|Walk|Death
CLA1887|POL0015|2024-06-21|36297.76|Illness|Between|Death
CLA1888|POL0014|25-03-2023|23453.13|Death|Goal|Theft
CLA1889|POL0012|2023-04-08|28366.01|Theft|Either|Property Damage
CLA1890|POL0015|02/04/2023|5709.68|Accident|Campaign|Property Damage
CLA1891|POL0020|04/27/2024|22974.01|Accident|American|Accident
INVALID_6|POL9999|2024-04-21|18883.75|Death|Always|Theft
CLA1893|POL0015|29/04/2024|2630.8|Death|Sort|Property Damage
CLA1329|POL0016|02/09/2022|21208.54|Accident|Risk|Accident
CLA1895|POL0010|09/09/2022|37058.95||Help|Death
CLA1896|POL0014|17-04-2022|13833.23|Property Damage|Occur|Illness
CLA1897|POL0016|2022-07-13|Five Hundred|Death|Option|Theft
CLA1898|POL0015|29-07-2024|Ten Thousand|Death|Red|Theft
CLA1899|POL0016|2024-09-18|8964.03|Property Damage|His|Theft
CLA1900|POL0002|2024-10-31|22629.81|Property Damage|Audience|Illness
CLA1901|POL0017|31-01-2024|12959.02|Death|Recently|Illness
CLA1902|POL0003|02/08/2022|36998.51|Theft|Prove|Accident
CLA1903|POL0020|22/04/2023|7724.47|Theft|Reflect|Theft
CLA1904|POL9999|2024-12-20|24891.87|Theft|Loss|DEATH
CLA1905|POL0013|10/10/2022|19596.35||Write|Death
CLA1906|POL0013|06/09/2022|40953.46|Illness|Attorney|property damage
CLA1907|POL0014|14/03/2023|36387.97|Accident|Our|Property Damage
CLA1908|POL0009|19/01/2022|2804.99|Accident|Have|Theft
CLA1909|POL0007|30/09/2022|42451.65||Three|Accident
CLA1910|POL0006|2024-05-30|47899.58||Bring|Illness
CLA1911|POL0011|03/17/2023|18743.87|Accident|Sure|Death
CLA1912|POL0006|04/05/2022|5536.83||Painting|Property Damage
CLA1913|POL0018|04/22/2022|0|Theft|Follow|Death
CLA1914|POL0019|01/22/2023|45906.45|Theft|Onto|Property Damage
CLA1915|POL0016|15/01/2023|14935.68||Buy|Accident
CLA1916|POL0001|02-05-2023|7914.13|Accident|Data|Theft
CLA1917|POL0018|30/10/2023|45129.2|Illness|Measure|Theft
CLA1918|POL0006|28-06-2023|40040.72|Accident|Rest|DEATH
CLA1919|POL0001|10-12-2024|47898.35|Property Damage|When|Accident
CLA1920|POL0013|11/11/2024|3630.72|Property Damage|Travel|Accident
CLA1921|POL0007|01/24/2023|10431.35|Accident|Feel|Illness
CLA1922|POL0003|06/12/2023|14706.9|Property Damage|Anything|Theft
CLA1636|POL0009|2023-09-30|33293.18|Accident|Word|Death
CLA1924|POL0007|11-05-2023|15303.37|Illness|Own|Death
CLA1925|POL0019|2022-12-20|33957.99|Death|Meeting|Theft
CLA1926|POL0004|2024-05-22|3130.07||Safe|Theft
CLA1927|POL0020|12/02/2023|47729.02|Death|Avoid|Property Damage
CLA1928|POL0007|11-06-2022|17045.62|Illness|Area|Theft
CLA1929|POL0006|2024-04-21|13777.28|Property Damage|Art|Death
CLA1930|POL0008|2022-11-05|46277.37||Fish|Death
CLA1931|POL0007|07-09-2024|14571.72|Illness|Time|Death
CLA1932|POL0015|06/16/2024|11038.62|Death|This|Accident
CLA1933|POL9999|26-01-2024|2170.95|Illness|Wall|Property Damage
CLA1934|POL0019|2022-09-25|48302.13|Illness|Series|ILLNESS
CLA1935|POL0015|02/20/2022|46834.61||Wall|Accident
CLA1936|POL0015|2023-04-03|9695.57|Accident|Where|Property Damage
CLA1937|POL0001|06/05/2022|11664.74|Property Damage|Data|Death
CLA1938|POL0015|05/15/2022|12216.45||Wonder|Death
CLA1939|POL0006|09/01/2023|0|Death|Own|Death
CLA1940|POL0012|2024-09-14|10144.51|Property Damage|Quality|Theft
CLA1941|POL0008|02/10/2022|16618.47|Death|Campaign|Theft
CLA1942|POL0001|15/01/2023|2166.91|Property Damage|Million|Illness
CLA1943|POL0011|31/12/2022|8615.93|Death|Form|Property Damage
INVALID_31|POL0010|21-04-2024|36829.42||Finally|Theft
CLA1945|POL0018|12/17/2024|24393.13|Accident|Administration|Accident
CLA1946|POL0009|06/08/2023|15254.41|Death|Firm|Accident
CLA1947|POL0009|14-04-2023|28821.12|Theft|Lay|Theft
CLA1948|POL0011|31-03-2023|1397.81|Death|Hit|Theft
CLA1949|POL0015|08/04/2024|5194.28|Death|Understand|Property Damage
CLA1950|POL0011|11/02/2022|45517.97||Such|Illness
CLA1951|POL0015|07/06/2022|37896.89|Accident|Number|Property Damage
CLA1952|POL0016|27/02/2022|46149.55|Property Damage|More|Accident
CLA1953|POL0019|15/03/2022|24702.1|Death|Even|Death
CLA1954|POL0005|09-09-2022||Accident|Ever|Death
CLA1955|POL0019|27/01/2022|45919.53||Or|Death
CLA1956|POL0005|21/12/2023|34931.55|Death|Movement|Accident
CLA1957|POL0003|25/02/2023||Death|Walk|Death
CLA1958|POL0002|2022-04-17|27675.88|Theft|Yet|Death
CLA1959|POL9999|05/18/2023|Twenty Five Thousand||Send|Death
CLA1960|POL0006|2022-05-07|4462.75|Property Damage|Off|Illness
CLA1961|POL0009|08/11/2022|2823.13|Death|Address|Property Damage
CLA1962|POL0002|22-04-2022|31258.08|Theft|Late|Illness
CLA1963|POL0016|2024-10-27|37669.82|Accident|Some|Accident
CLA1964|POL0001|2023-06-04|31605.26||Seem|Property Damage
CLA1965|POL0012|2023-11-19|8423.01|Theft|Amount|Theft
CLA1966|POL0004|2022-11-11|15756.72|Illness|Trade|Property Damage
CLA1967|POL0005|09/28/2022|9810.88|Illness|Dinner|Death
CLA1968|POL0012|19/10/2022|5145.65|Theft|Charge|Death
CLA1969|POL0013|05-11-2022|Ten Thousand|Death|Little|Property Damage
CLA1970|POL0006|02/27/2024|44352.73|Property Damage|Movement|Illness
CLA1971|POL0003|23/10/2022|||Door|Property Damage
CLA1972|POL0017|11/08/2023|28483.51|Theft|Expect|Illness
CLA1973|POL0003|24/09/2023|20251.63|Theft|Call|Illness
CLA1974|POL0017|24-09-2023|39701.13||Through|Accident
CLA1975|POL0012|22-03-2022|5970.58||Wall|Theft
CLA1976|POL0017|20/03/2024|13513.33|Property Damage|Explain|Illness
CLA1977|POL0008|2023-02-25|29901.08||Eye|Property Damage
CLA1978|POL0008|14-05-2022|39168.68|Theft|Teach|Illness
CLA1979|POL0004|06/13/2023|27439.15|Death|Attorney|Theft
CLA1980|POL0013|08/12/2022|30544.17|Property Damage|Bit|accident
CLA1981|POL0017|18-10-2022|41401.1|Illness|Behavior|Accident
CLA1982|POL9999|2024-04-11|15887.91|Property Damage|Quality|Death
INVALID_36|POL0003|08-03-2022|41657.4|Death|Hope|PROPERTY DAMAGE
CLA1984|POL0002|2022-03-08||Accident|Certainly|Theft
CLA1985|POL0004|15-07-2024|3079.7||Tonight|Illness
CLA1986|POL0006|25-09-2022|32437.17|Illness|Performance|Property Damage
CLA1987|POL0007|2023-06-11|38139.23|Illness|Deal|Illness
CLA1988|POL0015|10/22/2023|8975.34|Accident|Population|Death
CLA1989|POL0018|2024-05-27||Theft|Foreign|Property Damage
CLA1990|POL0010|22/08/2023|11927.39|Illness|Could|Property Damage
CLA1991|POL0007|12/03/2022|45393.6|Accident|Too|Accident
CLA1992|POL0001|02-03-2022|45734.89|Accident|Allow|Accident
CLA1993|POL0002|21/02/2023|2873.0|Theft|A|Death
CLA1994|POL0012|23-12-2023|25850.45|Theft|What|Accident
CLA1995|POL0002|2023-10-07|37005.91|Property Damage|Tend|DEATH
CLA1996|POL0007|02/04/2024|4966.42|Theft|Certainly|Property Damage
CLA1997|POL0018|08/16/2022|15521.06||Pay|Accident
CLA1998|POL0019|20-03-2024|15814.36|Accident|Big|Illness
CLA1999|POL0005|12/08/2022|38486.48|Theft|Wait|Death
CLA2000|POL0012|23/11/2022|25764.91|Death|Situation|Accident
CLA2001|POL0009|2024-06-14|-2062.77||With|Theft
CLA2002|POL0006|29/07/2024|3220.6|Theft|Can|Theft
CLA2003|POL0007|2022-11-12|0||Natural|Illness
CLA2004|POL0004|09/17/2024|45558.5|Theft|Ability|Property Damage
CLA1341|POL0019|2023-10-13|46300.39|Death|Space|Death
CLA2006|POL0002|20-02-2022|19208.29|Property Damage|Ago|Illness
CLA2007|POL0013|06-05-2022|2748.59|Theft|Direction|Illness
CLA2008|POL0006|04/01/2024|5613.86|Accident|Paper|Accident
CLA2009|POL0009|11/07/2022|35343.8|Property Damage|Enough|Illness
CLA2010|POL0016|12/07/2024|9644.85|Theft|Today|Death
CLA2011|POL0006|09/01/2023|14498.16|Death|Need|Illness
CLA2012|POL0016|2022-03-12|21739.26|Illness|Nothing|Illness
CLA2013|POL0005|08/22/2024|32909.71|Property Damage|Hope|Theft
CLA2014|POL0002|22/07/2023|23843.91||Even|Property Damage
CLA1866|POL0018|17-02-2024|33699.56|Theft|Mother|Accident
CLA2016|POL0003|21-10-2024|28203.51|Illness|Left|Theft
CLA2017|POL0007|04/06/2024|49501.39|Property Damage|Security|Theft
CLA2018|POL0010|20/03/2024|24827.94|Death|Admit|Illness
CLA2019|POL0012|06/19/2024|49763.45|Property Damage|Lead|Property Damage
CLA2020|POL0014|03/01/2023|48642.6|Property Damage|Say|Accident
CLA2021|POL0001|24/02/2023|6899.39|Theft|Scientist|Illness
CLA2022|POL0002|28/09/2024|32275.11||Owner|Property Damage
CLA2023|POL0016|03/04/2023|18587.57|Illness|Deal|Property Damage
CLA2024|POL0002|07/04/2023|14632.0|Death|Land|Illness
CLA2025|POL0019|2022-01-03|49458.5|Property Damage|Certainly|Death
CLA2026|POL0007|01-10-2024|19227.22|Death|Western|Theft
CLA2027|POL0004|09/02/2023|11318.82|Theft|Star|Property Damage
CLA2028|POL0018|06/02/2024|9929.9|Theft|College|Illness
CLA2029|POL0020|07/15/2023|25827.62|Theft|Maybe|Death
CLA2030|POL0004|22-02-2022|20684.52|Accident|Quickly|THEFT
CLA2031|POL0006|31/08/2023||Death|Probably|Property Damage
CLA2032|POL0002|23/01/2024|13584.7||Power|Theft
CLA2033|POL0013|2022-04-12|41784.7|Theft|A|Accident
CLA2034|POL0011|2024-11-05|7208.85||Response|Property Damage
CLA2035|POL0014|25-06-2022|28447.4|Property Damage|Commercial|Illness
CLA2036|POL0011|25-03-2023|18281.74|Theft|While|Accident
CLA2037|POL0020|08/18/2024|5112.29|Death|Should|Death
CLA2038|POL0020|31-07-2023|38870.29|Death|Lot|Property Damage
CLA2039|POL0020|17-07-2022|29940.25|Illness|Maintain|Accident
CLA2040|POL0005|01-01-2023|38950.33|Theft|City|Property Damage
CLA2041|POL0016|09-08-2023|26427.75|Illness|Add|Accident
CLA2042|POL0011|10-06-2022||Illness|Pretty|Accident
CLA2043|POL0007|09/04/2022|2728.22|Property Damage|Save|Property Damage
CLA2044|POL0013|2023-07-31|33789.27|Theft|Color|Illness
CLA2045|POL0003|17/11/2024|26776.99|Death|Charge|PROPERTY DAMAGE
CLA2046|POL0010|13-08-2023|36524.95|Theft|Man|Illness
CLA2047|POL0003|2024-12-17|4419.65||Across|Death
CLA2048|POL0013|2023-12-26|27943.0|Death|Bag|Property damage
CLA2049|POL0001|05-11-2022|16550.33|Accident|See|theft
CLA2050|POL0014|16/07/2023||Theft|Require|Accident
CLA2051|POL0004|04-02-2022|15540.94|Illness|Current|Death
INVALID_41|POL0001|2024-03-19|14692.42|Accident|Quality|Theft
CLA2053|POL0017|30-05-2024|0|Property Damage|Water|Property Damage
CLA2054|POL0005|12/19/2024|14432.81|Accident|Respond|Death
CLA2055|POL0005|09/02/2024||Theft|Chair|Illness
CLA2056|POL9999|26-10-2024|19299.63|Theft|Leave|Theft
CLA2057|POL0007|07/07/2024|34390.45|Accident|Skill|Theft
CLA2058|POL0011|19/08/2022|19143.23|Accident|Already|Death
