PolicyID,CustomerID,PolicyType,PremiumAmount,StartDate,EndDate,Status
POL1672,CUS0016,Property,27506.76,14-12-2024,11-06-2022,Republican
POL1673,CUS0010,Health,13093.05,15-02-2024,08/01/2022,Point
POL1674,CUS0019,Property,37587.86,12/18/2024,05/12/2022,Research
POL1675,CUS0015,Life,11209.15,10/26/2023,04/19/2024,Teach
POL1676,CUS0003,Motor,33323.47,03/26/2024,17/01/2022,Bag
POL1677,CUS0008,Health,11040.34,12/03/2022,28-04-2023,Risk
POL0868,CUS0001,Property,20444.3,2023-03-30,2022-06-02,Interesting
POL1679,CUS0012,Health,8981.84,04-03-2023,14/11/2022,Five
POL1680,CUS0007,Motor,1529.61,2024-06-21,14/05/2023,Action
POL1681,CUS0010,Life,35650.2,05/29/2023,2023-04-14,Miss
POL1682,CUS0016,Life,,31-05-2024,02-10-2023,Say
POL0502,CUS0013,Motor,40577.81,05/02/2024,2023-07-06,Safe
INVALID_93,CUS0016,Health,9394.79,03-06-2024,19/10/2023,Trial
POL1685,CUS0001,Life,40027.07,03/30/2024,19/03/2023,Guess
POL1686,CUS0006,Health,48233.85,2022-10-21,2023-06-21,Important
POL1687,CUS0002,PROPERTY,30192.58,01-06-2024,13/12/2023,Top
POL1688,CUS0003,Health,21708.6,22-12-2023,27-06-2024,Performance
POL1689,CUS0013,Health,37634.8,14/01/2023,02-05-2023,Body
POL1690,CUS9999,Life,24674.28,07/21/2024,08/03/2023,Interest
POL1691,CUS0020,Health,2783.31,11/21/2024,2022-03-06,Relate
POL1692,CUS0018,Property,44481.56,11/01/2023,21-09-2022,Travel
POL1693,CUS0016,Property,32233.72,2022-02-08,02/23/2024,Population
POL1694,CUS0009,Property,37733.8,06/11/2024,07/09/2022,When
POL1695,CUS0015,LIFE,7529.7,13-07-2022,2022-11-06,Perhaps
POL1696,CUS0005,Property,38766.86,2022-09-27,2022-10-08,Evening
POL1697,CUS0007,Health,26174.66,06-10-2023,12-06-2024,Face
POL1698,CUS0006,Motor,1808.45,13-08-2022,31-12-2022,Live
POL1699,CUS0018,Motor,0,16/04/2023,2024-07-30,Executive
POL1700,CUS0018,Property,4441.3,07/04/2023,11/16/2023,Despite
POL1701,CUS0010,Health,29979.02,09/07/2022,16-07-2023,Believe
POL1702,CUS0018,Motor,0,01/02/2024,05/31/2023,Push
POL1703,CUS0006,Motor,28067.34,2023-09-06,09/14/2023,Real
POL1704,CUS0003,Property,7839.52,10-05-2022,2023-10-21,Lawyer
POL1705,CUS0014,Life,16626.78,2023-03-25,30/01/2022,Thing
POL1706,CUS0013,Motor,10481.65,11-04-2023,2022-04-18,Before
POL1707,CUS0003,Property,39313.09,02-12-2022,2022-09-18,See
POL1708,CUS0011,Life,9376.88,23-02-2022,28-08-2024,Bit
POL1709,CUS0017,HEALTH,48579.33,12/09/2022,29-03-2024,Cold
POL1710,CUS0017,Life,16777.63,2023-10-14,31-07-2024,Main
POL1711,CUS0016,Property,11763.6,14-07-2024,04/08/2023,Page
POL1712,CUS0001,Property,5444.33,2022-07-09,2023-11-21,Hour
POL1713,CUS0010,MOTOR,14723.67,08/23/2022,28-06-2022,Phone
POL1714,CUS0018,Health,10680.11,11-12-2023,10/11/2022,While
POL1715,CUS0015,Life,0,11-05-2023,04/06/2024,Effort
POL1716,CUS0016,Motor,36967.49,27/04/2023,20/02/2023,Receive
POL1717,CUS0013,Property,18569.47,2022-07-24,2022-12-22,Director
POL1718,CUS0005,Health,40159.05,19-09-2024,07/27/2022,Long
POL1719,CUS0016,Health,13897.55,02-03-2023,01/28/2022,Nice
POL1720,CUS0011,Property,7045.78,30/10/2024,2023-02-21,Number
POL1721,CUS0011,Property,8077.48,12/12/2023,11/04/2022,Kid
POL1722,CUS0019,Property,15667.76,12-11-2024,25/05/2024,Really
POL1723,CUS0006,Life,17578.49,11/02/2022,08/03/2022,Station
POL1724,CUS0016,property,33225.94,24/11/2022,12/09/2024,Establish
POL1725,CUS0013,Motor,35981.94,14/07/2024,02-09-2022,Analysis
POL1726,CUS0002,Property,40069.93,31-08-2023,15/12/2024,Decide
POL0860,CUS0007,Life,13761.79,06/12/2022,05/17/2024,Make
POL1728,CUS0018,property,39264.47,2024-10-28,07/08/2024,Turn
POL1729,CUS0020,Life,15989.86,28/11/2022,03/04/2024,Because
POL1730,CUS0007,Life,43638.61,05/06/2023,2022-05-04,Hour
POL1731,CUS0019,Property,48433.1,08/30/2024,12/11/2023,Body
POL1732,CUS0004,Health,2984.06,12/05/2024,2024-01-02,Since
POL1733,CUS0019,Life,33456.0,2023-06-23,21-08-2023,Democratic
POL1734,CUS0014,Property,4941.41,2022-09-17,22/03/2024,Performance
POL1735,CUS0005,Motor,8049.7,11/05/2022,07-03-2024,Manager
POL1736,CUS0019,PROPERTY,5280.66,03/06/2023,06-01-2024,Eight
POL1737,CUS0020,Motor,0,07/22/2023,11/17/2024,Off
POL1738,CUS0020,Life,23039.07,20-01-2023,08/02/2024,Tonight
POL1739,CUS0011,Health,8179.06,2023-01-09,2024-09-25,Health
POL1740,CUS0008,Life,48920.89,03/07/2022,15/07/2024,Laugh
POL1741,CUS0007,Health,30308.58,06/25/2024,02/01/2024,Determine
POL1742,CUS0010,Health,14556.57,04/23/2022,2023-02-08,Instead
POL1743,CUS0009,Motor,23171.31,16/01/2023,22-11-2023,Article
POL1744,CUS0002,Property,8688.42,12-11-2023,17/02/2023,Probably
POL1745,CUS0009,Life,43695.44,2023-10-27,2024-09-14,Better
POL1746,CUS0019,Life,48866.12,29/05/2024,09-05-2022,Table
POL1747,CUS0007,Health,44955.11,04/22/2022,18-05-2022,Material
POL1748,CUS0014,Life,35503.33,08/04/2024,01-10-2022,Market
POL1749,CUS0013,Property,,12-12-2023,09/01/2022,Because
POL1750,CUS0009,Property,39362.66,09-04-2024,2024-05-05,Improve
POL1751,CUS9999,Health,14920.13,07/19/2022,2022-02-13,Television
POL1752,CUS0019,Property,Ten Thousand,2022-08-26,09/26/2023,Knowledge
POL1753,CUS0017,Life,32428.45,06/13/2024,30/12/2023,Serious
POL1754,CUS0001,Life,17778.3,2022-07-07,11/19/2023,Blue
POL1755,CUS0003,Life,29214.69,02/12/2022,12/12/2024,Career
POL1756,CUS0020,Health,21085.15,2022-07-08,03/01/2022,North
POL1757,CUS0009,Property,17886.49,03/22/2024,02/05/2022,Notice
POL1758,CUS0006,Motor,15421.04,12/10/2024,04/28/2022,Wife
POL1759,CUS0001,Property,47194.37,2024-07-09,07/04/2022,Allow
POL1760,CUS0006,PROPERTY,32669.17,2024-04-26,2024-02-02,Under
POL1761,CUS0020,Health,16168.09,05/07/2024,09/12/2024,Member
POL1762,CUS0020,Motor,14863.51,04/07/2022,03-08-2024,Site
POL1763,CUS0020,Health,32313.08,05/03/2024,25/07/2024,Morning
POL1764,CUS0019,Motor,28440.44,23-05-2023,19-11-2022,Candidate
POL1765,CUS0014,Property,17905.43,29/02/2024,11-09-2023,Such
POL1766,CUS0002,Motor,47290.6,10/29/2024,2022-12-15,Rule
POL1767,CUS0020,Motor,8646.63,06/04/2023,01-04-2024,Break
POL1768,CUS0015,Property,10427.92,2024-10-27,23/02/2024,Good
POL1769,CUS0012,Property,,08-01-2022,11-12-2024,Our
POL1770,CUS0015,Motor,20085.72,08-10-2024,2022-10-29,Customer
POL1771,CUS0007,Motor,6514.69,2022-11-20,08/03/2023,Order
POL1772,CUS0015,Motor,33619.87,2023-06-05,2022-05-01,Price
POL1773,CUS0019,Life,16850.6,12/02/2023,2023-06-29,Simply
POL1774,CUS0020,Property,46017.12,22/07/2023,2024-09-28,Term
POL1775,CUS0006,Health,33018.17,2023-05-25,28-10-2022,Key
POL1776,CUS0017,Motor,46359.11,01/03/2023,2024-10-30,Response
POL1777,CUS0005,Property,,21-03-2022,2024-08-22,Night
POL1778,CUS0004,Property,11859.83,2022-02-03,01/08/2022,Science
POL1779,CUS0019,Motor,47326.46,2023-12-24,12/23/2024,Control
POL1780,CUS0016,Health,Ten Thousand,18/05/2024,09/27/2022,Car
POL1781,CUS0016,Life,3589.48,07/28/2023,04-05-2024,Enter
POL1782,CUS0019,Health,13090.35,2022-05-11,13/05/2023,Save
POL1783,CUS0002,Health,12448.28,06/20/2023,2024-09-30,History
POL1784,CUS0015,Life,4235.28,10/09/2022,2022-01-19,Theory
POL1785,CUS0015,Property,22719.61,23/11/2023,14/12/2023,Most
POL1786,CUS0019,Property,30904.61,2023-03-14,18-12-2023,Defense
POL1787,CUS0009,Motor,9438.74,05/07/2023,11/06/2024,Dog
POL1788,CUS0002,Health,22555.11,07/19/2023,18-12-2023,Across
POL1789,CUS0004,Motor,22201.18,04-03-2022,01/01/2022,Toward
POL0276,CUS0004,Health,27528.02,14-01-2023,21-06-2023,Best
POL1791,CUS9999,Property,19815.95,2022-04-22,03/23/2023,And
POL1792,CUS0002,Property,18901.53,2022-02-16,19-04-2022,Cause
POL1793,CUS0014,property,49746.68,2023-06-18,10/09/2024,Feel
POL1794,CUS0007,Life,18419.04,27-06-2024,2024-02-18,Eat
POL1795,CUS0015,Health,14986.13,2024-06-12,31/08/2022,Improve
POL0637,CUS0010,Health,23876.87,28/10/2022,09/03/2022,Security
POL1797,CUS0009,health,16273.43,2024-08-29,2024-12-28,Story
POL1798,CUS0009,Motor,41001.74,25-05-2022,2022-05-18,Animal
POL1799,CUS0002,MOTOR,49370.34,2024-03-12,07-11-2022,Nation
POL1800,CUS0004,Health,41398.65,07/11/2023,15-02-2022,Foot
POL1801,CUS0006,Health,,01/07/2024,2023-06-01,Foot
POL1802,CUS0018,Health,,26-01-2023,23-11-2024,Play
POL1803,CUS0009,Life,19834.64,2024-02-26,16-03-2022,Couple
POL1804,CUS0018,Property,8993.49,27-08-2022,30-07-2023,Matter
POL1805,CUS0010,Property,5080.1,27-09-2024,24-11-2023,Particular
POL1806,CUS0014,Motor,2940.17,13/01/2024,03-01-2024,Also
INVALID_31,CUS0010,Health,29026.91,12/07/2022,05/14/2023,Discussion
INVALID_9,CUS0012,Health,21908.58,2024-05-09,09/08/2022,Lose
POL0686,CUS0011,Property,5624.38,10/20/2024,08/05/2024,Level
POL1810,CUS0014,Motor,35076.4,10/04/2022,15/11/2023,Few
POL1811,CUS0015,Life,23395.1,02/20/2022,2023-12-13,Picture
POL1812,CUS0004,Motor,9021.89,2024-06-28,2022-01-11,Person
POL1813,CUS0019,Property,34667.31,2023-05-11,01/08/2024,Guess
POL1814,CUS0020,Motor,46229.55,02-11-2023,14/10/2023,On
POL1815,CUS0007,Health,26350.18,01/10/2024,10/12/2024,Kitchen
POL1816,CUS0011,Life,21803.92,22-01-2023,2024-10-01,Teacher
POL1817,CUS0001,Life,27377.76,27-12-2024,04/06/2023,Own
POL1818,CUS0004,Motor,24137.95,02-12-2023,08/26/2023,Prevent
POL1819,CUS0008,Health,9638.11,01/16/2022,01/12/2024,Baby
POL1820,CUS0019,Health,19747.02,17-12-2022,20-11-2023,Create
INVALID_46,CUS0001,Property,12125.5,02-06-2022,18-10-2024,Boy
POL1822,CUS0010,Motor,17035.57,07/28/2022,03/06/2023,Yourself
POL1823,CUS0011,Life,6932.7,2023-07-08,03/07/2023,Tough
POL1824,CUS0008,Property,31924.0,09/06/2022,06-04-2022,Once
POL1825,CUS0002,Motor,36596.58,13/07/2023,06/09/2024,Expert
POL1826,CUS0019,Property,3458.77,09-02-2024,21-06-2024,Candidate
POL1827,CUS0002,Motor,48652.76,2023-02-06,2022-05-27,Certain
POL1828,CUS0019,Life,30594.87,2023-04-23,2024-10-20,Good
POL1829,CUS0009,Property,7912.54,2024-01-16,2023-05-07,With
POL1830,CUS0003,Health,43430.3,03/21/2022,10/24/2023,Past
POL1831,CUS0017,Motor,48276.6,09/02/2022,19-09-2024,You
POL1832,CUS0020,Life,18799.76,2022-02-26,01/16/2024,Hundred
POL1833,CUS0006,Health,11796.81,11/22/2023,09/12/2024,Add
POL1834,CUS0011,HEALTH,6143.48,09/07/2024,2024-03-05,Listen
POL1835,CUS0013,Property,1474.01,01/06/2024,26/02/2024,Church
POL1836,CUS0019,Property,22616.05,28-12-2024,12/01/2023,Could
POL1837,CUS0009,Property,,04/22/2023,2022-09-25,Culture
POL1838,CUS0009,Property,49821.6,12/09/2024,07/06/2022,Effect
POL1839,CUS0006,Motor,29622.24,11/02/2024,09/21/2023,Account
POL1840,CUS0009,Motor,45665.35,20-01-2024,02/08/2022,Phone
POL1841,CUS9999,Property,45193.01,03/06/2024,28-06-2023,Miss
POL1842,CUS0017,Health,30394.16,09-04-2022,12/22/2023,Whom
POL1843,CUS0013,Life,Twenty Five Thousand,2023-02-24,02-10-2023,Usually
POL1844,CUS0012,Life,44347.34,2022-08-23,27/12/2022,Forward
POL1845,CUS0006,Property,18507.04,02/12/2023,07/03/2024,Result
POL1846,CUS0007,Motor,37512.22,07/06/2023,11/08/2024,Amount
POL1847,CUS0020,Life,2547.35,2024-02-14,2022-05-13,Design
POL1848,CUS0005,Life,49985.31,22/07/2024,2022-05-07,Front
POL1849,CUS0002,Health,Twenty Five Thousand,03/07/2022,26-03-2023,Until
POL1850,CUS0018,Motor,42945.93,22/02/2023,17-02-2024,Sell
POL1851,CUS0017,Health,38427.91,05-08-2024,01/19/2024,Wall
POL1852,CUS0002,Motor,8779.16,09/02/2024,16-07-2023,Season
POL1853,CUS0015,Life,27369.65,09/17/2022,2023-12-01,Country
POL1854,CUS0017,Property,22442.87,05/16/2022,10/06/2022,Level
POL1855,CUS0002,Health,48148.07,07-06-2024,07-03-2024,Language
POL1856,CUS0007,Health,6970.19,2022-02-19,03/10/2023,Their
POL1857,CUS0017,Motor,5427.17,12/15/2024,2024-03-10,Public
POL1858,CUS0019,Motor,9210.94,2022-06-19,13/06/2023,Region
POL1859,CUS0005,Life,20263.16,2024-02-02,12-07-2023,Central
POL1860,CUS0008,Health,14059.13,11-06-2023,06/09/2023,Author
POL1861,CUS0004,Life,46963.36,09/25/2022,24/12/2022,Perform
POL1862,CUS0003,Life,18964.09,2024-09-16,25/09/2024,Sure
POL1548,CUS9999,Health,31277.08,18-03-2024,27-03-2024,Somebody
POL1864,CUS0020,Health,39421.96,12/05/2023,22-11-2022,Region
POL1865,CUS0016,Life,45157.23,2022-03-11,25/08/2022,Respond
POL1866,CUS0019,Health,11093.38,2022-03-17,07-06-2024,One
POL1867,CUS0017,Property,5606.92,05/04/2022,29-11-2023,Effect
POL1868,CUS0004,Property,32508.9,18-11-2022,05/10/2022,Field
POL1869,CUS0005,Life,44976.27,10/19/2024,01/24/2022,International
POL1870,CUS0001,Health,9882.03,20-04-2022,01-05-2023,Agree
POL1871,CUS0006,Motor,12563.35,02/05/2024,16/11/2024,Ready
POL1872,CUS0002,Health,7750.76,08/08/2022,2023-12-16,Democrat
POL1873,CUS0001,life,39477.54,25-04-2022,10/20/2022,Detail
POL1874,CUS0013,Health,,27/03/2024,13/01/2023,I
POL1875,CUS0016,motor,32810.7,08/10/2023,18/05/2024,Agreement
POL1876,CUS0018,Motor,13326.21,2023-02-08,2022-06-20,Religious
POL1877,CUS0005,Health,,11-03-2022,10-07-2024,Lead
POL1878,CUS0018,Life,Five Hundred,2024-07-02,01-06-2023,Teach
POL1879,CUS0006,Life,30637.81,25/11/2023,2024-09-20,None
POL1880,CUS0004,Motor,1764.77,31-05-2023,08-04-2024,Simple
POL1881,CUS0019,Property,,03/04/2023,2024-06-02,Key
POL1882,CUS0010,Health,8941.29,17-05-2023,21-06-2024,Game
POL1883,CUS9999,Health,47105.02,17-01-2023,04/11/2022,Respond
POL1884,CUS0020,Life,38773.84,2022-11-11,2023-05-08,Although
POL1885,CUS0009,Property,22331.99,02/14/2024,03-01-2023,Finish
POL1886,CUS0020,property,Twenty Five Thousand,30/07/2023,2024-03-19,Performance
POL1887,CUS0006,Life,0,27-07-2024,2024-06-28,Develop
POL1888,CUS0020,Property,27265.85,04/23/2022,02/18/2024,Off
POL1889,CUS0009,Motor,40206.08,2022-02-14,26-11-2024,Former
INVALID_92,CUS0018,Life,11932.66,13-10-2024,19-10-2024,Information
POL1891,CUS0008,HEALTH,12120.06,2024-01-24,30/08/2023,Quality
POL1892,CUS0013,Property,44123.75,07/09/2023,08/04/2024,Fund
POL1893,CUS0009,Motor,25716.51,27-11-2022,23/04/2023,Top
POL1894,CUS0018,Health,43961.62,15/08/2022,25/12/2023,Thus
POL1895,CUS0015,Property,4166.22,2023-11-27,2024-10-26,Food
POL1896,CUS0005,Health,49617.21,12/28/2022,2024-05-29,Focus
POL1897,CUS0006,Property,33982.81,29-01-2022,16-03-2022,Conference
POL1898,CUS0017,Property,14653.99,2023-03-22,07/12/2022,Base
POL1899,CUS0002,Life,32122.38,2022-11-17,27-05-2023,Peace
INVALID_37,CUS0008,Health,15301.53,02/25/2024,25/05/2022,Glass
POL1901,CUS0013,Property,-4507.29,23/03/2023,08/31/2022,Pass
INVALID_22,CUS0017,Health,14400.26,2022-06-22,01/06/2023,Government
POL1903,CUS0010,Property,48246.36,13-07-2024,2023-01-30,Section
POL1904,CUS0018,Motor,7623.46,08/18/2022,28/01/2023,Day
POL1450,CUS0005,life,11940.02,19-01-2022,10/12/2023,Share
POL1906,CUS0009,Motor,2448.57,2024-01-03,24/08/2024,Many
POL1907,CUS0018,Life,35913.76,11/13/2024,2024-01-13,Reason
POL1908,CUS0003,Health,35268.31,2024-08-16,02/05/2023,Itself
POL1909,CUS0006,Health,29137.57,2023-11-21,2024-12-07,Prepare
POL1910,CUS0016,MOTOR,15334.7,02/12/2024,06/12/2022,Science
POL1911,CUS0002,Motor,36960.48,31-12-2023,27/04/2022,Too
POL1912,CUS0018,Property,0,09/27/2024,2022-03-27,Investment
POL1913,CUS0009,Motor,36883.91,2023-03-21,24/03/2024,Building
POL1914,CUS0018,Property,36471.45,2022-11-20,2023-03-23,Single
POL1915,CUS0004,Life,22201.49,22-11-2023,10/11/2023,Happen
POL1916,CUS0009,Health,17258.81,17/01/2023,2022-01-26,Thousand
POL1917,CUS0001,Life,23751.23,2024-06-20,22/03/2022,Oil
POL1918,CUS0016,Motor,37713.09,13/07/2023,28-01-2022,Study
POL1919,CUS0008,Motor,26910.1,08-10-2023,08-03-2022,Want
POL1920,CUS0014,Health,39482.79,01/08/2023,21/01/2022,Coach
POL1921,CUS0018,LIFE,44352.18,13/02/2024,12/01/2022,Young
POL1922,CUS0020,Life,-3050.6,05/12/2024,2023-04-21,Option
POL1923,CUS0007,Life,0,04/11/2022,15-02-2022,Move
POL1924,CUS0002,Motor,5586.81,20-12-2023,2023-01-02,Reduce
POL1925,CUS0012,Life,30237.21,12/02/2024,07/06/2022,Off
POL1926,CUS0015,Life,39750.06,07/27/2024,06/23/2024,Head
POL1927,CUS0007,Motor,27989.81,02/09/2022,16-08-2023,Hit
POL1928,CUS0019,Motor,13084.28,19/06/2022,04-02-2022,Behavior
POL1929,CUS0013,life,2471.29,19/11/2024,16/05/2022,Prove
POL1930,CUS9999,Property,23211.55,2024-10-14,2022-07-01,Other
POL1931,CUS0020,life,25659.33,02/18/2023,24/06/2022,Nice
POL1932,CUS0002,Health,34715.5,25-10-2024,2024-09-18,Human
POL1933,CUS0020,Motor,25088.6,17/11/2023,2022-09-03,Possible
POL1934,CUS0019,Motor,43706.75,02/13/2024,16/08/2024,Include
POL1935,CUS0003,Health,34470.88,10/12/2024,01/29/2023,Require
POL1936,CUS9999,Property,16765.64,08/29/2024,03/01/2024,Exist
POL1937,CUS0019,Motor,5396.84,22/01/2023,2023-09-09,Her
POL1938,CUS9999,Health,2519.73,2024-12-21,05/10/2024,Produce
POL1939,CUS0010,Life,24065.58,27/04/2023,12/30/2023,Event
POL1940,CUS0017,Health,39817.88,10/09/2023,08/14/2024,Risk
POL1941,CUS0017,Life,Twenty Five Thousand,15/02/2022,05/26/2024,Win
POL1942,CUS0007,Motor,39680.54,26/12/2023,11/24/2024,Accept
POL1943,CUS0016,Health,6411.82,07-12-2022,15/09/2022,Relationship
POL1944,CUS0019,Life,22982.3,12/15/2023,15/01/2024,Building
POL1945,CUS0004,Health,3808.23,2022-10-29,2023-02-09,Put
POL1946,CUS0017,Motor,2091.76,04/04/2024,02/11/2024,Create
POL1947,CUS0005,Motor,13180.93,08/12/2024,07-05-2023,Administration
POL1948,CUS0016,Health,-4280.58,08/08/2023,19-09-2023,Play
POL1949,CUS0019,Health,49853.64,01/10/2022,18/07/2022,Make
POL1950,CUS0013,Health,1564.76,2024-02-05,2024-05-13,Account
POL1951,CUS0008,Property,34011.9,25/12/2022,21-10-2022,Young
POL1952,CUS0005,motor,26208.33,24-05-2023,24-01-2022,Order
POL1953,CUS0010,Health,13602.55,04-02-2024,26-04-2024,Citizen
POL1079,CUS0003,Property,2784.22,2023-02-20,26-08-2024,Everything
POL1955,CUS0014,Life,42684.3,2024-12-01,18-04-2023,Face
POL1956,CUS0010,Life,31647.17,04/01/2023,06-05-2022,Suddenly
POL1957,CUS0003,Motor,17139.06,21-01-2024,2023-02-24,Another
POL1958,CUS0020,Health,17670.44,22-12-2023,19/12/2024,Race
POL1959,CUS0008,Motor,46104.76,2023-03-14,26-05-2022,Yet
POL1960,CUS0011,HEALTH,9107.77,28-11-2024,09/26/2023,Course
POL1961,CUS0001,MOTOR,32365.46,15-02-2022,10/24/2023,Fire
POL1962,CUS0013,Property,44734.22,06/12/2022,2022-07-02,Especially
POL1963,CUS0012,health,7691.71,22-03-2024,2024-12-20,There
POL1964,CUS0008,Life,20366.8,2022-02-09,02/09/2024,Son
POL1965,CUS0014,Motor,26548.09,2023-01-21,2024-02-20,Party
POL1966,CUS0015,Property,8012.38,04-04-2022,2024-09-11,Visit
POL1967,CUS0002,Motor,40994.15,23-02-2023,26/05/2024,Power
POL1968,CUS0012,Life,8479.44,22-12-2022,01-02-2024,Mouth
POL0601,CUS0001,Motor,11475.81,25/09/2023,24/12/2022,Let
POL1970,CUS0020,Motor,6982.53,2024-01-12,09/01/2023,Market
POL1971,CUS0004,Motor,9851.38,29-11-2022,23/06/2023,International
POL1972,CUS0020,Motor,16763.47,06/14/2023,26/10/2022,Group
POL1973,CUS0008,Health,2870.38,05/11/2024,10/12/2022,Responsibility
POL1974,CUS0020,Life,,18/11/2022,10/20/2023,Recognize
POL1975,CUS0007,Property,19337.08,28/02/2024,01/05/2023,Factor
POL1976,CUS0011,Life,32453.97,26/06/2022,10/05/2023,With
POL0359,CUS0019,Health,28051.44,11/07/2023,2023-04-20,Example
POL1978,CUS0013,Motor,23997.69,2022-08-07,05-02-2023,Listen
POL1979,CUS0008,Life,22068.48,09-12-2023,2022-11-25,Perhaps
POL1980,CUS0010,Life,19807.64,11/23/2024,2024-09-11,Support
POL1981,CUS0005,Life,24750.83,12/27/2024,20/02/2022,Although
POL1982,CUS0016,HEALTH,9078.32,01/17/2023,07/08/2022,Hold
POL1983,CUS0014,Motor,37122.07,08/06/2023,17/07/2023,Treatment
POL1984,CUS0018,Health,29228.84,2024-12-03,11-03-2024,Keep
POL1985,CUS0011,Health,6058.2,10-03-2024,09/04/2023,Unit
POL1986,CUS0006,Property,,12/14/2024,26/02/2022,Choose
POL1987,CUS0003,Motor,44193.9,2024-12-20,2023-03-23,Doctor
POL1988,CUS0018,Property,10118.31,05/04/2023,11/29/2022,Ever
POL1989,CUS0004,Property,32597.02,01-01-2022,21/02/2024,Project
POL1990,CUS0009,Property,0,2022-04-20,15/04/2023,The
POL1991,CUS0004,Property,,22/07/2024,19-04-2023,Understand
POL1992,CUS0011,Life,28471.42,29/10/2022,03/28/2023,Report
POL1993,CUS0009,Property,11031.13,2024-08-08,28-04-2023,Heavy
POL1994,CUS0018,Life,23706.91,27-01-2023,23/03/2022,Drug
POL1995,CUS0001,Property,26257.14,02/08/2023,11/02/2024,Personal
POL1996,CUS0007,Health,,14-07-2024,03-12-2024,Site
POL1997,CUS0014,Motor,3229.27,10-03-2022,18-03-2023,Use
POL1998,CUS0011,Health,22375.55,2023-04-01,02/05/2024,Sea
POL1999,CUS0006,Life,46998.49,17-07-2024,2024-06-03,Hit
POL2000,CUS0015,Life,33669.0,04/12/2024,28/05/2024,Kind
POL2001,CUS0002,Property,18386.78,05/12/2023,09/06/2023,Suggest
POL2002,CUS0017,Health,45995.11,2022-06-23,10/17/2024,Ask
POL1127,CUS0017,Property,40654.99,03/25/2023,16-04-2023,Dark
POL2004,CUS0013,Health,2809.07,03/13/2023,2022-07-17,Manage
POL2005,CUS0011,property,15835.27,22/09/2024,2022-04-12,News
POL2006,CUS0016,Motor,9788.02,04/09/2022,11/20/2024,Least
POL2007,CUS0008,Property,47040.27,2024-06-25,28/02/2024,This
POL2008,CUS0020,Life,26132.37,01-04-2024,06/05/2023,Receive
INVALID_13,CUS0002,Property,34093.68,11/30/2024,10/08/2024,Admit
POL1193,CUS0008,property,32369.76,16/07/2023,19-10-2023,Fact
POL2011,CUS0011,Motor,5592.59,03/06/2022,01/16/2024,Or
POL2012,CUS0020,Health,23880.53,10/02/2022,01-04-2024,At
POL2013,CUS0006,HEALTH,0,2024-11-11,2022-04-25,Charge
POL2014,CUS0007,Health,18439.12,14-06-2023,10/05/2023,Book
POL2015,CUS0009,Life,0,31-03-2022,10/25/2024,System
POL2016,CUS0013,Property,42358.95,09/22/2023,05-03-2023,Strong
POL2017,CUS0003,Health,45515.28,25/02/2024,01-05-2022,Sort
POL2018,CUS0003,Property,6887.16,02/02/2024,07/25/2024,Everyone
POL2019,CUS0018,Life,28753.77,02/16/2024,15/01/2024,Raise
POL2020,CUS0005,Life,43241.35,24-02-2024,22/05/2024,Hear
POL2021,CUS0020,Property,48309.45,10-02-2024,02-02-2024,Newspaper
POL2022,CUS0009,Health,36756.85,24/11/2024,07/09/2022,Through
POL2023,CUS0002,Health,11359.35,04/09/2024,03/05/2023,Operation
POL2024,CUS0011,Property,42390.14,2022-02-23,06/18/2022,Various
POL2025,CUS0009,Life,35642.65,2023-05-26,18/08/2023,Campaign
POL2026,CUS0001,Health,7561.51,23/03/2023,29-10-2022,Assume
POL2027,CUS9999,Life,9296.33,14/04/2023,2024-07-03,Performance
POL2028,CUS0010,Health,4077.03,05/04/2023,12/05/2024,Detail
POL2029,CUS0009,Property,19397.4,23/07/2024,15/11/2024,General
POL2030,CUS0006,Motor,49511.53,06/24/2023,08/31/2023,Similar
POL2031,CUS0016,Property,13791.42,05-03-2024,21/07/2022,Best
