RouteID|Origin|Destination|DistanceKM|EstimatedHrs|RouteType
ROU1613|Figure|Something|20864.62|3290.03|Mixed
ROU1614|Program|Step|1445.34|43994.28|Mixed
ROU0105|Scene|Bar|1292.57|6669.38|Mixed
ROU1616|Necessary|Police||5615.17|Highway
ROU1617|Pay|Center|33508.09|41802.2|Mixed
ROU1618|Item|Forward|19824.84|7990.65|Mixed
ROU1619|Two|Debate|48035.56|9698.88|Mixed
ROU1620|Hotel|But|39106.93||Highway
ROU0634|Treatment|Event|37923.1|21246.68|Mixed
ROU1622|Arm|Require|17014.69|1609.12|Mixed
ROU1623|Keep|Might|4032.66|47391.66|Mixed
ROU1624|Director|Color|3755.09|45748.44|Mixed
ROU1625|Close|Us|44039.18|48883.38|Mixed
ROU1626|Start|Hear|47056.33|38441.58|City
ROU1627|Study|Decide|48834.09|1458.86|Mixed
ROU1628|Late|Provide|18518.8|46359.78|Mixed
ROU1629|Last|Visit|48735.09|16387.92|Highway
ROU1630|A|Work|11108.9|36141.22|Highway
ROU1631|Interesting|Least|31912.32|Twenty Five Thousand|Mixed
ROU1632|Behind|Week|36928.99|12539.01|City
ROU1633|Finally|Blue|38277.5|49834.0|City
ROU1634|Behind|Rich|9684.69|15406.48|City
ROU1635|Identify|Production|17583.77|-1156.83|Mixed
ROU1636|Investment|Total|28450.97|Five Hundred|City
ROU1637|Less|Operation|40936.55|24734.79|Mixed
ROU1638|These|Two|12060.39|Ten Thousand|Highway
ROU1639|Benefit|Theory|49927.55|30148.74|Highway
ROU1640|While|Central|34508.09|28910.45|Mixed
ROU1641|Traditional|Certainly|44982.94|35243.93|City
ROU1642|Back|Miss|45903.62|1748.46|City
ROU1643|Bank|Recently|4936.57|19312.06|Mixed
ROU1644|Recent|Behavior|5217.17|22985.59|mixed
ROU1645|School|Star|45008.26|49726.57|City
ROU1646|Produce|Reduce||6785.15|Highway
ROU1647|Role|Religious|23581.05|27439.98|City
ROU1648|Avoid|Great|48873.19|36389.56|City
ROU1649|Smile|Generation|16295.4|36679.71|City
ROU1650|Stop|First|13597.39|11304.14|mixed
ROU1651|Little|Great|42061.24|23684.93|Mixed
ROU1652|Through|Girl|0|45009.8|City
ROU1653|American|Executive|28632.88|36930.87|Highway
ROU1654|Live|Language|24807.94|Five Hundred|City
ROU1655|Enter|Voice|-4857.9|46503.35|Highway
ROU1656|Bank|Study|13860.83|10100.06|City
ROU1657|Only|Campaign|18819.63|25901.89|Highway
ROU1658|Summer|Grow|23671.59|31653.71|City
ROU1659|Song|Vote|-558.21|2261.63|Mixed
ROU1660|Better|Laugh|22699.58|44363.51|City
ROU1661|Tell|Together|1404.93|48422.48|Highway
ROU1662|Effort|Conference||2283.55|Highway
ROU1663|Sing|Nearly|2749.32|13193.42|City
ROU1664|Author|Or|42518.89|38917.53|Mixed
ROU1665|Lose|Fill|25925.08|26698.5|Mixed
ROU1666|Book|Face|18704.12|47922.68|Highway
ROU1667|Prove|Though|17853.36|43624.86|Mixed
INVALID_89|Speech|Big||5997.36|Mixed
ROU1669|Baby|Environment|47572.11|46760.53|City
ROU1670|When|Case|46504.5|6878.7|Mixed
ROU1671|Leg|Enter|13243.83|43919.1|City
ROU1672|Whole|Member|20732.75|24635.38|City
ROU1673|Week|Course|10185.81|8787.73|City
ROU1674|Summer|Sport|40769.62|45666.44|Mixed
ROU1675|Enjoy|Store|30632.09|5157.09|Mixed
ROU1676|Data|Seven|13109.5|47148.57|Highway
ROU1677|Friend|Agent|Twenty Five Thousand|10286.32|Mixed
ROU1678|Car|Author|Five Hundred|37623.84|City
ROU1679|Series|Clearly|46665.56|36636.69|Mixed
ROU1680|Data|Sound|27582.02|23458.5|Highway
ROU1681|Eat|Suffer|0|-2759.21|Mixed
ROU1682|Week|Interest|15319.81|36509.59|City
ROU1683|Far|Single|33191.39|4542.21|Mixed
ROU1684|Century|Maybe|10724.2|35730.83|Highway
ROU1685|Set|Prove|47549.9|39271.49|Mixed
ROU1686|Like|Decision|7822.91|32111.54|City
ROU1687|Whether|Series|49085.12|49762.14|Mixed
ROU1688|Series|Write|21070.33|33927.78|Mixed
ROU0291|Thus|None|43785.43|22181.15|Mixed
ROU1690|Third|Really|10181.08|4823.07|City
ROU1691|Matter|Nearly|43362.14||Highway
ROU1692|Race|Care|1362.16|43307.17|City
INVALID_17|Able|Discover|40372.8|8772.76|City
ROU1694|Century|Laugh|43802.71|24188.25|Highway
ROU1695|Effort|Against|10639.14|42080.41|City
ROU1696|Time|Standard|26627.38|47390.18|City
ROU1241|News|Let|38871.07|2203.74|Mixed
ROU1698|Possible|Again|28042.51|968.74|Mixed
ROU0538|Source|Let|11951.31|7325.88|City
ROU1700|Attention|Camera|17522.53|27643.62|Mixed
ROU1701|Food|More|0|0|Mixed
ROU1702|Discuss|Probably|34602.99|37080.34|HIGHWAY
ROU1703|Thank|Republican|13702.2|10743.82|Mixed
ROU1704|Million|Through|27511.31|25284.6|City
ROU1705|Agreement|Poor|25760.66|39198.53|Mixed
ROU1706|Anyone|Without|13423.43|10898.84|City
ROU1707|Cause|Create|Five Hundred|10158.51|Mixed
ROU1708|Have|Near|32041.25|43060.12|City
ROU1709|Opportunity|Success|42305.21|2594.96|Highway
ROU1710|Quite|Her|22878.76|45479.83|Highway
INVALID_15|Program|Series|17476.74|43670.44|Mixed
ROU1712|Say|Tell|48061.69|16886.59|Highway
ROU1713|System|Sure|45648.97||City
ROU1714|Window|Understand|26203.08|23583.97|Mixed
ROU1715|Room|Edge|24086.53|29267.41|Highway
ROU1716|Song|Way|2530.23|Five Hundred|City
ROU1717|Write|Everyone|48470.61|42846.7|Highway
ROU1718|Woman|Letter|19209.92|47916.98|Highway
INVALID_1|Appear|Thank|15923.43|24626.69|Highway
ROU1720|Show|Board|-2879.69|3512.78|Highway
ROU1721|Think|Four|31341.78|8193.39|Mixed
ROU1722|Cost|Need|31599.52|46591.77|Mixed
ROU1723|Respond|Vote|12830.61|13075.46|City
ROU1724|With|Popular|Five Hundred||Highway
ROU1725|Necessary|Station|42312.24|563.1|Highway
ROU1726|Lead|Product|42527.18|18669.48|Highway
ROU1727|Fact|Investment|9599.28|46907.0|Mixed
ROU1728|Music|Agree|23419.67|Five Hundred|Mixed
ROU1729|Father|Store|1051.46|483.78|City
ROU1730|Authority|Account|33318.06|Twenty Five Thousand|City
ROU1731|Institution|Trial|48092.79|12657.69|Highway
ROU1732|Draw|Follow|31555.9|43739.95|Mixed
ROU1733|Name|Cold|16643.35|4032.87|highway
ROU1734|Carry|Necessary|44157.93|6778.63|Mixed
ROU1735|Environment|Accept|20456.88|29670.21|City
ROU1736|Minute|Time|43898.46|10233.97|Highway
ROU1737|Their|Democratic|9945.16|8367.33|Mixed
ROU1738|Support|Type|47448.9||City
ROU1739|Letter|Price|19299.84|27324.52|Highway
ROU1740|Dark|Foot|24075.52|16578.79|HIGHWAY
ROU1741|Yeah|A|26290.18|34006.28|City
ROU1742|Project|Decide||45467.07|City
ROU1743|Population|Other|41891.01|43206.64|City
ROU1744|Doctor|Market|28665.29|Ten Thousand|Highway
ROU1745|Heavy|Above|44889.99|2322.18|Mixed
ROU1746|This|Only|20286.26|21113.73|Highway
ROU1747|Type|Interest|47630.91|44031.84|City
ROU1748|Indeed|Protect|12121.98|17026.9|Mixed
ROU1749|Social|Parent|24011.22|32802.28|City
ROU1568|Republican|Give|41595.62|2005.53|Mixed
ROU1751|Season|Man|29664.16|33677.37|Highway
ROU1752|Fire|Improve|32505.77|28732.08|Highway
ROU1753|Town|Stock|-3104.16|17973.36|City
ROU1754|Turn|Worry|19940.86|30424.72|City
ROU1755|Policy|Indicate|8535.74|39246.8|Highway
ROU1756|Development|Radio|37759.96|11181.8|Mixed
ROU1757|Short|Magazine|36429.18|0|highway
ROU1758|Particular|Scientist|14606.62|2358.45|City
ROU1759|Ability|Develop|33564.66|35512.6|Mixed
ROU1760|Spend|Team|23770.65||City
ROU1761|Hot|Goal|49427.6|41007.87|Highway
ROU1762|Allow|Rest|8449.18|2127.4|Highway
ROU1763|Cost|Strong|25701.29||Mixed
ROU1764|Charge|Detail|20585.79|45465.59|Mixed
ROU1765|Sell|High|10198.18|5087.68|Highway
ROU1766|Box|Laugh|31580.08|24137.41|City
ROU1767|Close|Main|33072.56|20834.26|City
ROU1768|Voice|Book|34622.82|2772.44|City
ROU1769|Whatever|Force|27111.53|37086.17|Mixed
ROU1770|Guy|Federal|49486.2||Highway
ROU1771|Kitchen|Onto|41008.64|-778.68|City
ROU1772|Full|Majority|49384.34|11958.01|City
ROU1773|Another|Matter|21341.82|Five Hundred|Highway
ROU1774|Recently|Success|25652.24|27333.17|City
ROU1775|Share|Sense|9000.68|14584.21|Highway
ROU1776|International|Individual|4373.84|14882.7|Mixed
ROU1777|Why|Cold|3358.06|33327.92|Mixed
ROU1778|Local|Probably|48020.38|12314.53|City
ROU1779|Article|Already|4774.3|1655.48|Highway
ROU1780|Major|Section|19405.67|31931.74|Highway
ROU1781|Better|Whom|13087.62|49510.43|highway
ROU1782|Front|Able|39921.43|24277.52|City
ROU1783|Two|Yourself|8591.16|15295.67|City
ROU1784|Girl|Yes|19514.91|38842.47|Mixed
ROU1785|Fly|Beautiful|Ten Thousand|11390.83|City
ROU1786|Cause|Worker|36051.78|2731.01|Highway
ROU1787|System|Expect|47045.39|47789.26|Highway
ROU1788|Significant|Concern|Five Hundred|5921.04|City
ROU1789|Deep|Treatment|2434.3|16480.57|Mixed
ROU1790|Husband|Player|43923.85|10429.41|Mixed
ROU1791|Gun|Parent|Five Hundred|33232.98|Mixed
ROU1792|Generation|How|10017.41|29648.25|Highway
ROU1793|She|Ok|39696.02|31936.54|Mixed
ROU1794|Process|View|-2283.69|6235.1|Mixed
ROU1795|Key|Phone|35255.65|41786.72|City
ROU0853|Manage|Claim|12727.06|Twenty Five Thousand|City
ROU1797|Itself|Guy|14342.64||City
ROU1798|Follow|Help|19917.03|46658.88|Highway
ROU1799|Just|Seek|45529.45||Highway
ROU1800|Knowledge|Suddenly|12238.26|38123.88|Mixed
ROU1801|Rise|Capital|17004.85|23740.73|City
ROU1802|Accept|Agent|38625.61|36379.37|City
ROU1803|Change|Explain|42319.01|44862.3|City
ROU1804|Certain|Security|15806.77|22194.84|Mixed
ROU0385|Late|Speak|28172.84|12130.12|MIXED
ROU1806|Area|Phone|||Mixed
ROU1807|Race|Boy|14700.39|25398.52|Highway
ROU1808|Occur|Purpose|47219.01|1465.51|CITY
ROU0415|Blood|West|14407.57|11830.97|Mixed
ROU1810|Husband|Exist|0|3594.24|Highway
ROU1811|Pull|Stock|20112.5|18369.73|Mixed
ROU1812|For|Great|-2465.95|27304.82|Mixed
INVALID_35|Budget|Return|49031.87|22746.05|City
ROU1814|Wind|Measure|27752.06|18871.67|Highway
ROU1815|Often|Run|33498.77|29970.52|Highway
ROU1816|Card|Statement|47962.48|35195.15|City
ROU1817|Standard|Class|24204.57|29126.85|City
ROU1818|Consumer|Begin|22174.53|Five Hundred|Highway
ROU1819|Authority|Compare||2246.53|City
ROU1820|Well|Time|12682.88|19241.99|Highway
ROU1821|Room|Effort|5246.84||Mixed
ROU1822|Admit|Among|28509.85|49716.33|highway
ROU1823|Make|Financial|26548.1|34737.89|Highway
INVALID_25|Student|Consider||11803.79|Mixed
INVALID_88|Begin|Democratic|13790.1|42354.25|Highway
ROU1826|Customer|Follow|45548.33|18787.9|City
ROU1028|Effort|Ready|5035.85|8281.84|Mixed
ROU1828|Information|Whole|-2859.96|14031.11|Highway
ROU1829|Social|Both|20816.52|25607.18|Mixed
ROU1830|Evening|Old|12842.44|0|City
ROU1831|Rise|Spring|4514.47|37500.02|Highway
ROU1832|Natural|Vote|18751.78|4416.32|Highway
ROU1833|Almost|Short|27516.44|25768.42|Highway
ROU1834|Look|Become|22267.41|30302.21|Highway
ROU1835|Forget|Form|44771.98|0|Mixed
ROU1836|Back|Not|10883.77|25097.39|HIGHWAY
ROU1837|Close|Them|42045.63|43368.06|Highway
ROU1838|Six|Animal|45513.86|28676.65|City
ROU1839|Between|Modern|19333.8|16841.04|city
ROU1840|Character|Three|Twenty Five Thousand||Highway
ROU1841|Water|New|44217.35|44823.95|City
ROU0899|Reveal|Make|13729.65||city
ROU1843|Move|Either|21451.36|33074.09|HIGHWAY
INVALID_35|Focus|Shake|39852.9|14389.78|City
ROU1845|Its|Chance|22532.23|28939.81|Highway
ROU1846|Cultural|Good||2470.55|Mixed
ROU1847|Law|Quite|41482.94|32135.91|City
ROU1848|Affect|Week|13506.61|-404.61|Highway
ROU1849|State|Possible|33531.44|30603.7|Mixed
ROU1850|Statement|Push|7089.71|6116.53|City
ROU1851|Leader|Front|35364.74|41589.51|Highway
ROU1852|Agency|His|-1994.79|29042.97|City
ROU0678|Though|Team|38059.37|6256.1|Highway
ROU1854|Road|Trial|Ten Thousand|42649.17|Highway
ROU0076|Decision|Help|29263.78|46590.82|Highway
ROU1733|Member|Necessary|35195.97|31621.85|Mixed
ROU1857|Art|Doctor|43408.32|36945.89|Mixed
ROU1858|Reach|Tough|12441.19|14439.52|Highway
ROU1859|Soldier|Major|7325.11|1763.08|City
ROU1860|Inside|Grow|49284.18|20737.57|City
ROU1861|Similar|Heavy|25660.55|37669.8|City
ROU1862|Eat|Almost|12456.08|20543.29|Highway
ROU1863|Score|Woman|16715.91|23428.65|City
ROU1864|Out|Result|16619.51||Mixed
ROU0732|Accept|Also|26331.05|44991.85|Highway
ROU1866|Nearly|Else|40725.9|27470.43|Mixed
ROU1867|Tv|Raise|35054.49|Ten Thousand|City
ROU1868|Explain|Maybe|36898.35|24870.15|Highway
ROU1869|Major|Call|31000.74|34032.9|City
ROU1870|Step|Ready|3570.37|32108.49|Highway
ROU1871|Phone|Per|42288.57|4614.05|Mixed
ROU1872|Daughter|Human|41976.5|2230.93|City
ROU1873|Number|His|37612.41|28563.04|mixed
ROU1874|Push|Six|16703.57|5026.31|Highway
ROU1875|War|Serve|15601.61|29217.38|Highway
ROU1876|While|Onto|21112.44|30816.63|Mixed
ROU1877|Southern|Offer|10398.63|37000.78|Highway
ROU1878|Hope|Treatment|14852.83|45799.23|Mixed
ROU1879|Rather|Lose|7726.4||City
INVALID_38|Study|National|31650.03|0|Highway
ROU1881|Church|Bit|3691.39|23556.75|Highway
ROU1882|Street|If|29258.38|29129.36|Mixed
ROU1883|Wrong|Less|26535.47|46496.21|Mixed
ROU1884|Fight|Ahead|27269.5|45215.76|Mixed
ROU1885|Game|Professor|12494.86|6730.72|Mixed
ROU1886|People|World|19290.78|36457.67|Mixed
ROU1887|Continue|Very|38466.22||Mixed
ROU1888|Commercial|Bed|37127.9|19649.32|Mixed
ROU1889|Show|Prepare|Twenty Five Thousand|24203.34|Mixed
ROU1890|Certain|Later|39948.48|45799.69|City
ROU1891|Option|Rule|19081.94|42852.82|City
ROU1892|Almost|Light|16957.57|34159.24|Mixed
ROU1893|Gun|Mrs|26226.7|43672.3|Mixed
ROU1894|Buy|Public|6291.93|15775.5|Mixed
ROU1895|Build|Course|24384.99|29618.95|Highway
ROU1896|Many|Sell|38208.46|30672.02|City
ROU1897|Huge|Across|20297.22|32851.06|Mixed
ROU1898|Pick|Finally|13254.24|13329.62|Highway
ROU1899|Language|She|36100.68|42318.43|mixed
ROU1900|Difficult|Dinner|49435.48|32030.87|City
ROU1901|There|Lot|39787.52|5811.07|City
ROU1902|Address|Civil|4987.29|-149.28|City
ROU1903|Life|Into|21631.98|23697.26|Mixed
ROU1904|Upon|Field|Twenty Five Thousand|2364.69|Mixed
ROU1905|Fear|Best|27621.16|32841.05|Mixed
ROU1906|Nor|Play|49202.0|40440.14|Highway
ROU1907|Prepare|Table|36211.11||Mixed
ROU1908|Through|Something|30769.46|43178.99|Highway
ROU1909|Wide|Listen|-3100.4|399.74|Highway
ROU1910|Perform|Republican|42012.89|37225.84|Mixed
ROU1911|Which|Final|13389.27|37946.3|Highway
ROU1912|Imagine|Me|34016.26|19269.21|Mixed
ROU1913|Different|Nor|41767.35|19207.29|City
ROU1914|Past|Fight|42113.52|15713.1|City
ROU1915|Break|Two|45952.52|22805.82|Mixed
ROU1916|Suddenly|Control|22603.15||Highway
ROU1917|Meet|Consumer|48599.93|37211.48|City
ROU1918|Suffer|Foot|Five Hundred|30263.76|City
ROU1919|Development|Town|38844.53|6553.61|City
INVALID_56|Rich|Seek|45857.75|17129.31|Mixed
ROU1921|Development|Toward|35945.66|16300.21|City
ROU1922|Allow|Character|14304.44|0|Mixed
INVALID_12|Seven|Manager|20803.35|24858.71|Highway
ROU1924|On|Garden|30984.78|25699.94|City
ROU1925|Spend|Control|12121.56|2102.83|Highway
ROU1926|Toward|Father|22143.31|16824.62|Highway
ROU1927|First|Learn|22724.79|47735.89|City
ROU1928|Somebody|If|8849.47|187.71|Highway
ROU1929|Security|Range|48976.87|35021.65|Highway
ROU1930|Coach|Newspaper|24282.17|44106.28|Mixed
ROU1931|Central|Single|25419.19|38161.09|Highway
ROU1932|Air|Environmental|26827.98|16851.52|City
ROU1933|Door|Piece|Ten Thousand|42470.56|Mixed
ROU1934|Central|Near||48707.64|Mixed
ROU1935|Machine|Break|15232.52|23140.69|Highway
ROU1936|World|Foreign|0|666.97|City
ROU1937|Amount|Subject|20811.21|44650.43|Mixed
ROU1938|Skin|Necessary|13160.4|30576.38|Highway
ROU1939|Wonder|A|38403.58|21147.78|City
ROU1940|Film|Radio|29937.47|8453.09|City
ROU1941|Structure|Measure|7614.14||City
ROU1942|Society|We|15117.74|30380.97|city
ROU1943|Always|Cost|16432.79|18934.05|Highway
ROU1944|Least|Campaign|21208.84||Highway
ROU1945|Recent|Gas|31933.67|41691.65|City
ROU1946|Court|Community|4365.38|28180.67|City
ROU1947|Quality|Land|14116.79|0|City
ROU1948|Always|Any|Ten Thousand|48677.34|Highway
ROU1949|Too|You|21366.09|0|City
ROU1950|They|Clearly|25373.76|27831.79|Mixed
ROU1951|Technology|Nearly|49432.45|26288.13|Highway
ROU1952|Front|Still|43034.24|2791.92|Highway
ROU1953|College|Heavy|37645.81|27343.49|Mixed
ROU1954|Finish|Sure|18383.3|14586.01|City
ROU1955|North|Himself|6096.93|48624.74|City
ROU1956|Opportunity|End|33415.1||Highway
ROU1957|Huge|Control|37808.85|12694.14|Mixed
ROU1958|Teach|Until|1333.71|1154.58|City
ROU1959|Away|Tonight|26314.31|44848.9|Mixed
ROU1960|Arm|Sister|38036.06|5033.03|Mixed
ROU1961|Discover|Part|20944.22|29376.21|Highway
ROU1962|Stock|Your|12211.42|38148.4|City
ROU1963|Page|Final|38539.28|33855.43|City
INVALID_77|Some|Form|23951.63|48198.01|Mixed
ROU1965|Southern|Attack|48344.85|38783.82|Mixed
ROU1966|East|Writer|38414.63|27236.5|City
ROU1967|Fund|Exactly|21088.1|16199.76|Highway
ROU1968|Loss|Pressure|33350.86|35345.7|City
ROU1969|Ten|Look|10531.17|5056.9|city
ROU1970|Fear|Help|3765.51|39977.63|Highway
ROU1971|Sometimes|Child|26922.03|45085.9|City
ROU1639|Building|Land||42501.39|Mixed
ROU1973|Exactly|Customer|-1700.0|15767.98|City
ROU1974|Year|Idea|32312.53|45292.61|Highway
ROU1621|Education|Occur|13612.82|8977.41|City
ROU1976|Gas|Blue|38205.33|10903.72|City
ROU1977|Watch|School|5679.53|39778.87|City
ROU1978|Window|Network|21274.58|44417.63|Highway
ROU1979|Home|Community|45214.03|39360.5|Mixed
ROU1980|Which|Doctor||37858.36|Highway
ROU1981|Fill|Box|34095.8|39476.21|Highway
ROU1982|Character|Interesting|26033.52|9553.73|Highway
ROU1983|Teach|North|24460.46|20985.7|Mixed
ROU1984|Choice|Open|6043.31|23750.12|Highway
ROU1985|Pull|Note|23715.1|31618.35|City
ROU1986|Trouble|Commercial|16904.51|35289.89|Highway
ROU1987|Number|Happy|38851.12||City
ROU1988|Need|Above|35733.8|24810.71|Mixed
ROU1989|Walk|Large|42996.83|35408.07|Highway
ROU1990|Consider|Call|23394.82|34181.37|Highway
ROU1991|Wide|Month|38521.48|36247.57|Mixed
ROU1992|Vote|Section|28330.29|7178.39|Mixed
ROU1993|Be|Fly|28317.36|42628.52|Mixed
ROU1994|Return|Wide|22207.9|27684.59|City
INVALID_13|Relationship|Although|5836.2|21145.51|Mixed
ROU1996|Pressure|Like|28837.6|27641.96|Mixed
ROU1997|Green|We|27236.89|13215.28|Mixed
ROU1998|Point|Sign|25420.44|Twenty Five Thousand|Highway
ROU1999|Upon|Where|40180.8|1109.56|Mixed
INVALID_91|Community|Side|49111.07|0|Mixed
ROU2001|Against|Outside|38763.05|46627.52|Mixed
ROU2002|Yeah|Fear|17049.65|33108.7|City
ROU2003|Rest|Arrive|23440.07|12312.63|Mixed
ROU2004|Yet|Hospital|49537.43||City
ROU2005|Significant|Ahead|34661.36|33830.82|Highway
ROU2006|Message|Company||44058.09|Highway
ROU2007|Job|Base|27186.37|38953.11|City
ROU2008|Huge|Of|25488.31|15213.53|City
ROU2009|Yeah|Sister|29800.46|11623.11|Highway
ROU2010|Several|Condition||0|Mixed
ROU2011|Drop|Environmental|48804.33|29915.19|Highway
ROU2012|Note|Hundred|47431.56|43430.34|Mixed
ROU2013|Worry|Reflect|Twenty Five Thousand|18475.81|Highway
ROU2014|Go|Next|Ten Thousand|15732.05|CITY
ROU2015|Your|Phone|22944.54|23760.4|Highway
ROU2016|So|House|46265.14|16813.15|Mixed
ROU2017|Well|Close|35626.91|25957.12|Mixed
ROU2018|Why|Improve|2738.94|34763.73|Mixed
ROU2019|Point|Public|15080.5|28209.25|City
ROU2020|That|Significant|45272.22|11571.55|Mixed
ROU2021|Mention|Think|34247.85|2946.85|Highway
ROU2022|Player|Wish|16087.8|48077.9|City
ROU2023|Seem|Citizen|36033.18|37669.46|Highway
ROU2024|Republican|Might|40832.5||Mixed
ROU2025|Just|Pass|-2162.01|15524.11|City
ROU2026|Call|Travel|21600.12|28866.97|Mixed
ROU0644|Many|Cost|1531.51|21385.71|Mixed
ROU2028|Car|Authority|47871.73|29441.81|CITY
ROU2029|Already|Yes|42307.45|37383.19|Highway
ROU2030|We|Management|15888.8|12727.91|City
ROU2031|Memory|Step|36330.71|13879.94|Mixed
ROU2032|Office|Forward|4260.64|41100.61|Highway
ROU2033|Military|Concern|2344.17|29626.88|Mixed
ROU2034|Four|Agreement|-4136.08|1078.77|Highway
ROU2035|Environment|Never|24283.25|42578.69|HIGHWAY
ROU2036|Economic|Southern|13980.31|20381.72|City
ROU2037|Cup|Ask|0|17219.72|City
ROU2038|Option|Heart|37170.83|38679.83|City
ROU2039|Wish|Ready|15929.2|19708.87|Mixed
ROU0312|Soldier|Approach|22349.26|23414.43|Highway
ROU2041|Training|Until|3944.07|291.36|Highway
ROU2042|Expect|Support|40921.77|28859.63|Highway
ROU0159|Raise|Boy|28541.33||Mixed
ROU2044|Various|Manage|16077.71|16919.24|Mixed
ROU2045|Method|Leave|44934.38||MIXED
ROU2046|Particularly|Single|19841.57|36268.25|Highway
ROU2047|Public|Current|48860.93|9802.05|City
ROU2048|Voice|Partner|13246.16|34292.02|City
ROU2049|Assume|Spring|7838.2|31226.88|Mixed
ROU2050|Official|Western||25584.18|City
ROU2051|Media|Nearly|3983.2|20887.0|City
ROU2052|Major|Medical|30877.29|19655.95|Highway
ROU2053|Close|Type|44258.45|6205.87|Mixed
ROU2054|Weight|Stop|43289.01|18105.72|City
ROU2055|Able|Write|21178.01|13154.28|MIXED
ROU2056|Sometimes|A|30515.55|47371.55|Highway
ROU2057|Medical|Star|7190.33|27583.58|Highway
ROU2058|Lead|Result|7131.69|1086.78|Highway
ROU2059|Career|Station|22232.9|22308.27|Highway
ROU2060|Three|Most|9924.96|9049.92|Highway
ROU2061|Bad|Put|21180.85|39681.42|City
ROU2062|Challenge|Example|7524.56|19015.2|City
ROU2063|Expert|Mean|26884.29|8825.6|City
INVALID_81|Feeling|Animal|8456.72|36650.34|Highway
ROU2065|Expert|Not|39665.49|Five Hundred|City
ROU2066|Civil|Conference|33344.96|15429.15|Highway
ROU2067|Response|Most|37910.21|49489.81|Highway
ROU2068|Land|Long|17576.64||City
ROU2069|Interview|Simply|27912.84|19310.26|Highway
ROU2070|Develop|At||7857.95|Mixed
ROU2071|Black|Rise|42885.56|7595.17|City
ROU2072|Certainly|Result|24386.15|30878.96|Mixed
ROU2073|Recently|Ask|3702.51|40429.54|Highway
ROU2074|Anyone|Low|43901.11|19687.48|City
ROU2075|Late|Very|37606.65|22736.58|Mixed
ROU2076|She|Bank|Twenty Five Thousand|1609.11|City
ROU1968|Success|Through|17058.65|960.56|Mixed
ROU2078|Study|Fear|6199.82|17479.47|City
