ShipmentID,DriverID,WarehouseID,Origin,Destination,ShipmentDate,DeliveryDate,Weight,Cost,Status,ExtraColumn
SHI1171,DRI0009,WAR0003,Where,Computer,06/10/2024,12/26/2022,20439.2,13366.91,Delivered,EXTRA_DATA
SHI1172,DRI0013,WAR0016,Dinner,Coach,02/11/2022,2023-04-02,34032.35,13060.14,Delivered,EXTRA_DATA
SHI1173,DRI0007,WAR0006,Until,Parent,12-06-2022,24-12-2024,33509.6,46789.65,Delayed,EXTRA_DATA
SHI1174,DRI0005,WAR0008,Accept,Discover,2023-05-20,10/06/2022,45845.07,3019.33,In-Transit,EXTRA_DATA
SHI1175,DRI0010,WAR0017,Sound,Court,2022-07-25,,5575.69,Twenty Five Thousand,delayed,EXTRA_DATA
SHI1176,DRI0019,WAR0015,Dark,Sure,2024-12-02,11/05/2024,4567.99,29012.64,Cancelled,EXTRA_DATA
SHI1177,DRI0009,WAR0018,Someone,Yard,07/04/2023,20/12/2023,45371.36,,Cancelled,EXTRA_DATA
SHI1178,DRI0002,WAR0007,Would,Father,17/08/2023,16/05/2023,48872.57,44504.07,Delayed,EXTRA_DATA
INVALID_3,DRI0002,WAR0015,Ago,Section,14/04/2022,2023-01-09,8122.53,5621.58,Delivered,EXTRA_DATA
SHI1180,DRI0001,WAR0004,Source,Return,11-01-2024,25-11-2023,45967.43,36714.01,Delivered,EXTRA_DATA
INVALID_6,DRI0012,WAR0001,Ask,Police,2023-05-23,28-06-2023,615.41,43475.31,Cancelled,EXTRA_DATA
SHI1182,DRI0018,WAR0011,Seem,Usually,08-08-2024,15/09/2023,26425.25,32415.09,Delivered,EXTRA_DATA
SHI1183,DRI0015,WAR0005,Business,Only,07/03/2024,12-09-2022,32667.69,39994.42,Delayed,EXTRA_DATA
SHI1184,DRI0005,WAR0007,Where,Though,03/23/2022,11/21/2023,30086.86,46089.89,Delivered,EXTRA_DATA
SHI1185,DRI0019,WAR0010,Assume,Physical,13/02/2023,,,45427.87,Cancelled,EXTRA_DATA
SHI1186,DRI0019,WAR0002,Page,Eat,2022-02-24,23/12/2022,11011.98,26303.24,In-Transit,EXTRA_DATA
SHI1187,DRI0016,WAR0001,Use,Assume,12/28/2022,18-05-2022,10212.25,17356.34,In-Transit,EXTRA_DATA
SHI1188,DRI0016,WAR0015,Arrive,Woman,2022-08-21,2022-01-06,33342.34,29174.79,Delayed,EXTRA_DATA
SHI1189,DRI0005,WAR0010,Music,Economy,2023-07-04,10/11/2024,2237.24,13005.4,Cancelled,EXTRA_DATA
SHI1190,DRI0015,WAR0002,Administration,Itself,09/05/2024,01/14/2022,49504.57,5924.63,Delivered,EXTRA_DATA
SHI1191,DRI0003,WAR0004,Medical,Rate,10/22/2024,2024-07-23,32389.88,28213.05,Cancelled,EXTRA_DATA
SHI1192,DRI0009,WAR0004,Republican,Sort,2024-11-17,14/08/2024,35991.32,21034.47,Delayed,EXTRA_DATA
SHI1193,DRI0009,WAR0012,Generation,Hold,2024-04-10,19/04/2022,10924.07,21902.48,Cancelled,EXTRA_DATA
SHI1194,DRI0007,WAR0017,Card,Probably,20-12-2024,28/06/2024,35276.18,10990.57,Delayed,EXTRA_DATA
SHI1195,DRI0014,WAR0019,Travel,Ago,2024-04-05,2023-06-25,,35978.18,Delivered,EXTRA_DATA
SHI1196,DRI0004,WAR0002,Among,Level,02-03-2024,02/11/2022,36011.02,47895.83,Delivered,EXTRA_DATA
SHI1197,DRI0003,WAR0013,Entire,Strong,23/10/2023,10/11/2023,12467.45,22978.26,Delayed,EXTRA_DATA
SHI1198,DRI0012,WAR0012,Detail,True,10/24/2024,13/08/2022,446.51,37295.4,In-Transit,EXTRA_DATA
SHI1199,DRI0007,WAR0005,Whose,Name,18/09/2023,11/08/2024,45735.12,1679.14,Delayed,EXTRA_DATA
SHI1200,DRI0013,WAR0012,Language,Appear,12/07/2022,,10496.76,36038.56,Delayed,EXTRA_DATA
SHI1201,DRI0010,WAR0009,Discuss,Send,2023-05-25,13/02/2023,11346.38,5154.91,delivered,EXTRA_DATA
SHI1202,DRI0016,WAR0004,Third,Ability,29/08/2024,,33290.67,32213.11,In-Transit,EXTRA_DATA
SHI1203,DRI0012,WAR0017,Outside,Score,04/27/2022,03/06/2023,29665.88,21198.6,In-Transit,EXTRA_DATA
SHI1204,DRI0013,WAR0006,Authority,Common,2023-01-07,,0,44759.07,Cancelled,EXTRA_DATA
SHI1205,DRI0014,WAR0014,Season,Reflect,29-11-2024,2023-04-14,44008.79,37383.21,Delivered,EXTRA_DATA
SHI1206,DRI0003,WAR0015,Purpose,Get,02/10/2023,2022-02-12,3436.19,33934.02,Cancelled,EXTRA_DATA
SHI1207,DRI0014,WAR0002,Investment,Blood,20-06-2023,,48973.54,16310.34,Delivered,EXTRA_DATA
SHI1208,DRI0006,WAR0007,Group,Maybe,2024-12-13,04/15/2024,44927.48,23723.34,Delivered,EXTRA_DATA
SHI1209,DRI0012,WAR0002,Suggest,Design,28-07-2022,14/07/2023,,21641.99,Delayed,EXTRA_DATA
SHI1210,DRI0013,WAR0011,Seat,Policy,06-05-2024,,46819.74,21198.15,DELIVERED,EXTRA_DATA
SHI1211,DRI0013,WAR0019,Note,Every,2023-05-02,12/08/2024,34335.14,29908.78,Delayed,EXTRA_DATA
SHI1212,DRI0014,WAR0017,Scene,City,2022-10-18,09-05-2023,43608.33,39647.87,cancelled,EXTRA_DATA
SHI1213,DRI0013,WAR0007,Land,Program,15-04-2022,23/07/2023,9694.57,26185.38,Delivered,EXTRA_DATA
SHI1110,DRI0004,WAR0004,Dark,Worker,2022-09-10,20-08-2024,0,17539.37,Delivered,EXTRA_DATA
INVALID_83,DRI0012,WAR0016,Future,Course,2023-05-27,2022-03-23,46831.15,,Cancelled,EXTRA_DATA
SHI1216,DRI0012,WAR0014,Usually,Shoulder,2023-04-19,02/09/2022,4549.5,7713.03,Delayed,EXTRA_DATA
SHI1217,DRI0002,WAR0018,Method,Generation,14/10/2022,07/26/2022,49937.17,44306.65,Cancelled,EXTRA_DATA
SHI1218,DRI0014,WAR0004,Pressure,Wrong,12/20/2023,07/31/2023,41209.99,0,Delayed,EXTRA_DATA
SHI1219,DRI9999,WAR0003,Stay,Friend,28/10/2024,2022-11-02,19123.09,18716.37,Delivered,EXTRA_DATA
SHI1220,DRI0008,WAR0020,Church,Education,30/11/2022,28-08-2024,43605.94,46585.72,In-Transit,EXTRA_DATA
SHI1221,DRI0001,WAR0019,No,Risk,02/09/2023,,38768.11,38706.44,Delivered,EXTRA_DATA
SHI1222,DRI9999,WAR0013,Continue,Pressure,14/12/2022,01/01/2022,-4371.16,-663.47,Delivered,EXTRA_DATA
SHI1223,DRI0013,WAR0014,Soldier,Successful,08/09/2023,26/04/2023,-840.08,25913.34,Delayed,EXTRA_DATA
SHI1224,DRI0018,WAR0008,Action,Him,2023-05-30,05/12/2024,37221.07,11324.11,Delivered,EXTRA_DATA
SHI1225,DRI0008,WAR0011,In,Benefit,12/26/2022,2024-05-06,15813.0,21684.1,Delayed,EXTRA_DATA
SHI1226,DRI0005,WAR9999,Trouble,Gun,29/07/2024,09/15/2024,22822.47,15975.62,Delivered,EXTRA_DATA
SHI1227,DRI0013,WAR0004,Method,Ok,21/10/2024,21-03-2023,27336.59,,Delayed,EXTRA_DATA
SHI1228,DRI0010,WAR0020,These,Specific,2024-12-20,,23421.97,0,Cancelled,EXTRA_DATA
SHI1229,DRI0017,WAR0001,Drug,Same,2023-09-01,03/18/2023,45960.86,30316.52,Delayed,EXTRA_DATA
SHI1230,DRI0019,WAR0001,Clear,International,27-10-2022,2024-01-25,1922.35,47532.21,Cancelled,EXTRA_DATA
SHI1231,DRI0013,WAR0008,Picture,Remain,2024-07-26,06/01/2024,0,43459.14,Delayed,EXTRA_DATA
SHI1232,DRI0016,WAR0005,Report,Leave,30/04/2024,07-01-2024,Twenty Five Thousand,18287.51,Delivered,EXTRA_DATA
SHI1233,DRI9999,WAR0017,About,Factor,08/06/2022,03/21/2023,47174.32,0,Delivered,EXTRA_DATA
SHI1234,DRI0017,WAR0003,Not,Price,09-05-2024,13-09-2024,44565.71,15490.35,Cancelled,EXTRA_DATA
SHI1235,DRI0010,WAR0003,Parent,Agent,2023-08-08,,21290.8,30896.47,Delayed,EXTRA_DATA
SHI1236,DRI0019,WAR0007,Rise,Understand,29-07-2022,2023-10-16,19139.08,14301.78,Delayed,EXTRA_DATA
SHI1237,DRI0015,WAR0004,Town,Just,02/02/2023,28/10/2023,16655.83,18382.85,Cancelled,EXTRA_DATA
SHI1238,DRI0016,WAR0006,Themselves,Stock,09/18/2023,19-02-2023,21787.06,2627.99,Cancelled,EXTRA_DATA
SHI1239,DRI0011,WAR0010,Which,Number,11/15/2024,2024-01-27,45450.9,21128.21,Delayed,EXTRA_DATA
SHI1240,DRI0013,WAR0002,Guess,Benefit,20-02-2024,05/17/2024,23896.91,38949.04,Cancelled,EXTRA_DATA
SHI1241,DRI0010,WAR0019,Hour,Whose,04/06/2024,04/23/2024,38533.23,25932.89,Cancelled,EXTRA_DATA
SHI1242,DRI0004,WAR0020,Could,Thing,02/10/2022,22/04/2023,34488.94,7593.18,In-Transit,EXTRA_DATA
SHI1243,DRI0010,WAR0006,No,Country,13-06-2022,18-01-2023,14530.23,17477.09,Cancelled,EXTRA_DATA
SHI1244,DRI0019,WAR0007,Case,Because,06-07-2024,02/26/2024,48742.34,21633.1,cancelled,EXTRA_DATA
SHI1245,DRI0006,WAR0004,Knowledge,Situation,06/04/2024,,Five Hundred,27387.24,Cancelled,EXTRA_DATA
SHI1246,DRI0001,WAR0016,Behind,Movement,10/25/2024,10/07/2023,32468.78,29941.74,In-Transit,EXTRA_DATA
INVALID_39,DRI0010,WAR0013,Mr,Prepare,10/11/2024,,44377.65,22102.46,Delivered,EXTRA_DATA
SHI1248,DRI0009,WAR0015,Tough,Candidate,13-07-2022,12/06/2022,29004.39,32972.32,Cancelled,EXTRA_DATA
SHI1249,DRI9999,WAR0006,Many,Question,09-02-2022,2023-11-09,8248.24,,Cancelled,EXTRA_DATA
SHI1250,DRI0001,WAR0005,Ask,Player,06/23/2024,2024-12-02,12169.01,9670.01,In-Transit,EXTRA_DATA
SHI1251,DRI0006,WAR0014,Network,Including,05/31/2024,01-07-2024,30417.6,28898.82,Delivered,EXTRA_DATA
SHI1252,DRI0006,WAR0010,Create,Natural,2024-09-22,,8424.0,15636.35,DELIVERED,EXTRA_DATA
SHI1253,DRI0013,WAR0020,Idea,Reduce,25-08-2023,2024-07-19,36330.89,12492.69,Cancelled,EXTRA_DATA
SHI1254,DRI0016,WAR0012,West,Yes,06-02-2023,08/20/2023,34340.87,Twenty Five Thousand,In-Transit,EXTRA_DATA
SHI1255,DRI0008,WAR0009,Economic,To,2023-02-28,2023-08-10,32055.63,39813.05,In-Transit,EXTRA_DATA
SHI1256,DRI0019,WAR0016,Help,Condition,02-02-2023,2023-07-21,5860.26,17573.5,In-Transit,EXTRA_DATA
SHI1257,DRI0012,WAR0011,Speak,Build,07/10/2024,2022-12-02,24894.7,34298.2,In-Transit,EXTRA_DATA
SHI1258,DRI0004,WAR0004,Them,Their,08-02-2023,03-06-2022,11855.81,34839.88,Delayed,EXTRA_DATA
SHI1259,DRI0011,WAR0012,Reason,Director,15/02/2023,20-02-2024,14074.53,36034.28,Cancelled,EXTRA_DATA
SHI1260,DRI0011,WAR9999,Avoid,Culture,06/10/2023,08/12/2023,,40105.25,Cancelled,EXTRA_DATA
SHI1261,DRI0016,WAR0010,Note,Never,02-10-2024,01/06/2023,4699.37,19100.45,Delayed,EXTRA_DATA
SHI1262,DRI0008,WAR0012,Treatment,Win,13-10-2023,2024-07-17,22934.9,17114.65,Delivered,EXTRA_DATA
SHI1263,DRI0006,WAR9999,Financial,For,11-01-2024,,12363.45,0,Delayed,EXTRA_DATA
SHI1264,DRI0001,WAR0016,Memory,Feel,11/03/2022,10-12-2023,15047.24,33895.04,In-Transit,EXTRA_DATA
SHI1265,DRI0005,WAR0008,Per,Energy,29-06-2024,02/11/2022,36447.13,Twenty Five Thousand,Cancelled,EXTRA_DATA
SHI1266,DRI0001,WAR0012,Rich,Hundred,12-04-2024,2023-01-22,17630.11,40685.41,DELIVERED,EXTRA_DATA
SHI1267,DRI0002,WAR0013,Worry,Most,31/07/2022,2022-11-12,2058.35,13579.96,in-transit,EXTRA_DATA
SHI1268,DRI0002,WAR0019,Energy,Stage,08/07/2024,05-02-2023,16055.46,42763.0,Cancelled,EXTRA_DATA
SHI1269,DRI0014,WAR0006,Color,Foot,06/09/2024,,33228.09,36805.14,Delayed,EXTRA_DATA
SHI1270,DRI0007,WAR0008,During,Social,03/17/2023,,24211.2,36230.87,Cancelled,EXTRA_DATA
SHI1271,DRI0020,WAR0004,Build,He,2023-03-08,2024-05-12,29486.7,10441.14,In-Transit,EXTRA_DATA
SHI1272,DRI0009,WAR0001,Provide,Peace,15/07/2022,13-11-2022,28077.32,24616.54,In-Transit,EXTRA_DATA
SHI1273,DRI0004,WAR0011,Plan,Pressure,23-10-2022,07/09/2022,14210.84,,Delayed,EXTRA_DATA
SHI1274,DRI0003,WAR9999,Appear,Short,20-01-2022,14-05-2022,4350.21,39972.47,Delivered,EXTRA_DATA
INVALID_15,DRI0008,WAR0009,Gas,Activity,07/25/2023,09-08-2023,34845.58,33739.83,Delivered,EXTRA_DATA
SHI1276,DRI0008,WAR0009,Concern,Heart,05/11/2022,07/14/2022,4232.36,14235.52,Delivered,EXTRA_DATA
SHI1277,DRI0013,WAR0020,Charge,Discover,06/12/2022,22/07/2022,41542.84,,Delivered,EXTRA_DATA
SHI1278,DRI0017,WAR0007,Avoid,Clearly,11/02/2023,10-08-2022,27157.9,31953.68,Cancelled,EXTRA_DATA
SHI1279,DRI0001,WAR0017,Wonder,Indicate,2022-12-21,2023-03-02,43468.58,9451.01,Delayed,EXTRA_DATA
SHI1280,DRI0013,WAR0012,Less,Military,27/04/2022,10/11/2024,29300.23,36516.92,In-Transit,EXTRA_DATA
SHI1281,DRI0012,WAR0007,Beat,Town,23-01-2022,11/06/2024,2621.6,18878.74,In-Transit,EXTRA_DATA
SHI1282,DRI0011,WAR0010,Group,Work,10/03/2022,08-02-2023,43832.53,34159.45,Cancelled,EXTRA_DATA
SHI1283,DRI0010,WAR0002,If,Medical,2023-03-31,02-11-2022,36896.25,40812.29,Delivered,EXTRA_DATA
SHI1284,DRI0017,WAR0009,Develop,Send,01/26/2022,28/02/2023,Twenty Five Thousand,37412.54,Cancelled,EXTRA_DATA
SHI1285,DRI0006,WAR0009,Story,Where,18/04/2023,2023-04-01,28537.96,7151.93,CANCELLED,EXTRA_DATA
SHI1286,DRI0006,WAR0006,Child,Full,07/06/2023,28-03-2022,20886.72,6699.94,Delayed,EXTRA_DATA
SHI1287,DRI0006,WAR0006,Sign,Old,01-02-2023,2024-12-14,42817.91,39791.79,Delivered,EXTRA_DATA
SHI1288,DRI0002,WAR0009,Plan,Turn,2022-02-17,27/10/2023,21265.29,13511.21,Delivered,EXTRA_DATA
SHI1289,DRI0018,WAR0008,Truth,Us,10/01/2022,09-02-2023,Five Hundred,2476.7,Delayed,EXTRA_DATA
SHI1290,DRI0014,WAR0001,Certain,Professor,2024-10-03,2022-11-09,25963.4,44419.18,In-Transit,EXTRA_DATA
SHI1291,DRI0011,WAR0016,Today,Difference,2023-01-26,2022-03-29,15130.49,2391.88,Delivered,EXTRA_DATA
SHI1292,DRI0008,WAR0013,Leg,Admit,30/07/2023,,18717.44,43471.72,Delivered,EXTRA_DATA
SHI1293,DRI0016,WAR0013,Mr,Series,2024-07-16,08/06/2022,32758.61,32399.56,In-Transit,EXTRA_DATA
SHI1294,DRI0002,WAR0014,Identify,Impact,2023-03-12,,5769.02,14140.35,In-Transit,EXTRA_DATA
SHI1295,DRI0004,WAR0012,Money,Science,2023-04-05,06/18/2024,4409.74,26120.92,Delivered,EXTRA_DATA
SHI1296,DRI9999,WAR0002,Than,Build,01/23/2024,2023-05-07,13070.89,0,Cancelled,EXTRA_DATA
SHI1297,DRI0018,WAR0014,Own,Certainly,07/10/2023,2023-02-10,41550.99,8342.92,Delayed,EXTRA_DATA
SHI1298,DRI0007,WAR0002,Pass,Adult,01/04/2023,2024-10-06,13937.33,26165.45,Delivered,EXTRA_DATA
SHI1299,DRI9999,WAR0006,Class,Kind,2024-07-31,2024-07-07,23311.66,19447.16,Delayed,EXTRA_DATA
SHI1300,DRI0001,WAR0007,Control,High,2024-09-18,05/07/2022,4084.71,24542.45,Cancelled,EXTRA_DATA
SHI1301,DRI0014,WAR0001,Suffer,Myself,17-03-2022,11/14/2023,327.01,8685.31,In-Transit,EXTRA_DATA
SHI1302,DRI0018,WAR0015,Teacher,Serious,2022-09-24,09/11/2023,15288.09,36727.83,Cancelled,EXTRA_DATA
SHI1303,DRI0007,WAR0020,Read,Family,10-02-2023,,15048.93,36470.85,Delayed,EXTRA_DATA
SHI1304,DRI0010,WAR9999,Board,According,24/03/2022,02/12/2022,44027.45,37700.55,Delayed,EXTRA_DATA
SHI1305,DRI0018,WAR0003,Act,Understand,10-09-2023,2022-12-02,12534.88,29414.37,In-Transit,EXTRA_DATA
SHI1306,DRI0004,WAR0020,Agency,Concern,05/30/2023,13-02-2023,12045.83,,Delivered,EXTRA_DATA
SHI1307,DRI0012,WAR0002,Couple,Especially,24/04/2023,15-05-2024,21486.84,47864.3,Cancelled,EXTRA_DATA
INVALID_46,DRI0006,WAR0018,White,Recently,03-08-2024,2024-11-22,0,22960.28,Cancelled,EXTRA_DATA
SHI1309,DRI0002,WAR0015,Then,Sport,21-04-2022,2024-01-13,12796.08,37003.61,In-Transit,EXTRA_DATA
SHI1310,DRI0013,WAR0017,Fall,Big,12/03/2024,2024-02-20,10111.88,35574.72,Delivered,EXTRA_DATA
SHI1311,DRI0017,WAR0002,Interesting,Resource,09/14/2024,20/04/2022,43601.16,30137.18,Delayed,EXTRA_DATA
SHI1312,DRI0020,WAR0014,Force,Wife,05/02/2023,12-11-2022,25433.74,37533.14,Delivered,EXTRA_DATA
SHI1313,DRI0009,WAR0015,Plant,Reflect,2024-07-26,,0,17485.95,Cancelled,EXTRA_DATA
SHI1314,DRI9999,WAR0002,Involve,Speak,01-10-2022,22-11-2023,8025.14,24475.68,cancelled,EXTRA_DATA
SHI1315,DRI0009,WAR0016,Music,Interesting,2024-09-17,2023-03-26,15350.95,18784.08,Delivered,EXTRA_DATA
SHI1316,DRI0007,WAR0012,Which,Child,12/01/2022,12/02/2023,Five Hundred,,Delayed,EXTRA_DATA
SHI1317,DRI9999,WAR0020,Life,Protect,11/30/2024,11/10/2024,47578.5,25710.56,Cancelled,EXTRA_DATA
SHI1318,DRI0017,WAR0012,Teach,Fill,12/12/2024,02-03-2023,6293.31,28901.56,Cancelled,EXTRA_DATA
SHI1319,DRI0015,WAR0011,Item,Feeling,04/26/2022,11/15/2024,22481.8,48649.78,Cancelled,EXTRA_DATA
SHI1320,DRI0019,WAR0018,Cost,Share,09-12-2024,09/25/2022,25696.11,44830.76,Cancelled,EXTRA_DATA
SHI1321,DRI0005,WAR0018,Five,Fact,28/11/2023,2022-03-29,37238.46,42277.94,Delivered,EXTRA_DATA
SHI1322,DRI0014,WAR0003,Chance,Hit,06/04/2024,27-01-2023,8652.25,Twenty Five Thousand,DELIVERED,EXTRA_DATA
SHI1323,DRI0016,WAR0007,Though,Middle,02/09/2024,03-11-2022,9809.5,38164.46,Delayed,EXTRA_DATA
SHI1324,DRI0008,WAR0009,Else,Past,01-11-2022,,17280.19,,Delivered,EXTRA_DATA
SHI1325,DRI0018,WAR0006,Tonight,Behavior,05/03/2023,11/30/2024,34920.09,22444.43,Cancelled,EXTRA_DATA
SHI0746,DRI0009,WAR0016,Again,Ahead,03/04/2024,01/23/2023,16580.36,27512.35,Delayed,EXTRA_DATA
SHI1327,DRI0002,WAR0015,After,I,09-04-2022,23/11/2023,29005.14,29026.28,In-Transit,EXTRA_DATA
SHI1328,DRI0017,WAR0006,Do,Resource,2024-04-24,,10850.33,41985.45,In-Transit,EXTRA_DATA
SHI1329,DRI0012,WAR0011,Left,Look,2023-02-06,11/08/2024,29331.34,-731.07,Cancelled,EXTRA_DATA
SHI1330,DRI0018,WAR0020,Us,Us,16-12-2023,2024-01-31,25298.71,14324.74,Cancelled,EXTRA_DATA
SHI1331,DRI0005,WAR0002,Me,Score,07/12/2022,15/12/2022,24908.3,3271.43,Delivered,EXTRA_DATA
SHI0321,DRI0015,WAR0014,Policy,Policy,30/07/2022,07/21/2023,45902.88,2760.92,In-Transit,EXTRA_DATA
SHI1333,DRI0007,WAR0019,Manager,Line,02/23/2023,2024-02-08,13271.11,4455.39,Delivered,EXTRA_DATA
SHI1334,DRI0009,WAR0007,Price,Me,05/11/2023,2023-07-24,,48064.44,Delayed,EXTRA_DATA
SHI1335,DRI0008,WAR0011,Toward,Population,2022-08-08,,48183.61,27322.67,Cancelled,EXTRA_DATA
SHI1336,DRI0009,WAR0011,Thought,Positive,01/31/2024,2024-09-16,26999.34,6168.21,Cancelled,EXTRA_DATA
SHI1337,DRI0004,WAR0017,Relate,Why,2023-06-19,07-06-2023,0,33691.79,Delayed,EXTRA_DATA
SHI1338,DRI0014,WAR0013,Hotel,Rise,04/01/2023,2024-01-08,17926.02,Ten Thousand,In-Transit,EXTRA_DATA
SHI1339,DRI0001,WAR0003,Hand,Off,01/24/2023,01/24/2022,1720.45,5401.14,Delivered,EXTRA_DATA
SHI1340,DRI0007,WAR0019,Natural,Kind,2022-10-25,2024-05-16,6666.3,23672.0,delivered,EXTRA_DATA
SHI1341,DRI0017,WAR0014,Already,Effort,2022-08-29,,1804.67,4181.65,Delivered,EXTRA_DATA
SHI1342,DRI0004,WAR0005,Partner,Institution,2024-09-10,10/11/2023,48094.89,7480.39,In-Transit,EXTRA_DATA
SHI1343,DRI0018,WAR0008,Democrat,Likely,09/16/2023,15/12/2022,46736.95,5532.84,Cancelled,EXTRA_DATA
SHI1344,DRI0012,WAR0006,Inside,Country,17/10/2024,,47908.1,35697.16,In-Transit,EXTRA_DATA
SHI0608,DRI0019,WAR0015,Probably,Return,2022-06-26,03-11-2024,31350.53,36218.39,Cancelled,EXTRA_DATA
SHI1346,DRI0017,WAR0010,Even,Pretty,08-02-2023,20-03-2023,,16560.31,Cancelled,EXTRA_DATA
SHI1347,DRI0004,WAR0002,Day,Human,2022-02-14,11/02/2022,37645.93,36003.57,Delayed,EXTRA_DATA
SHI1348,DRI0002,WAR0013,Enter,Better,23/08/2023,2024-12-02,47023.61,29811.86,Cancelled,EXTRA_DATA
SHI1349,DRI0016,WAR0006,Four,Especially,09/06/2022,2024-04-28,25400.04,1463.12,Delivered,EXTRA_DATA
SHI1350,DRI0019,WAR0019,Kind,Financial,2024-01-26,,36872.36,5742.85,Cancelled,EXTRA_DATA
SHI1351,DRI0010,WAR0009,Evidence,Consumer,22-11-2024,09/19/2022,-1739.52,31453.65,In-Transit,EXTRA_DATA
SHI1352,DRI0005,WAR0020,Describe,Next,12/23/2022,15-08-2023,34468.92,10315.94,Delivered,EXTRA_DATA
SHI1353,DRI0016,WAR0020,Raise,Against,09/20/2022,06/07/2024,41952.64,12008.94,Delayed,EXTRA_DATA
SHI1354,DRI0010,WAR0001,Movement,Would,04-11-2024,12/04/2024,36911.31,25973.3,Cancelled,EXTRA_DATA
SHI1355,DRI0018,WAR0010,Focus,Chair,2023-09-12,2024-01-09,28009.12,4987.76,In-Transit,EXTRA_DATA
SHI1356,DRI0009,WAR0011,Act,Rest,2024-04-14,2023-04-06,25821.46,,IN-TRANSIT,EXTRA_DATA
SHI1357,DRI0007,WAR0011,National,Forget,20-07-2022,2023-07-15,26094.7,29953.85,Delayed,EXTRA_DATA
SHI1358,DRI0001,WAR0006,Role,Represent,18-07-2024,,512.74,26308.12,in-transit,EXTRA_DATA
SHI1359,DRI0004,WAR0015,Always,Provide,2022-12-09,01/08/2024,49150.29,26356.54,Cancelled,EXTRA_DATA
SHI1360,DRI0010,WAR0014,While,Shoulder,24-06-2024,,19712.79,38004.04,in-transit,EXTRA_DATA
SHI1361,DRI0014,WAR9999,Mention,Politics,09/10/2023,2024-08-24,38782.81,43271.01,Delayed,EXTRA_DATA
SHI0234,DRI0011,WAR0016,Forward,Yet,2022-03-19,21-10-2023,19302.65,42035.03,delivered,EXTRA_DATA
SHI1363,DRI0012,WAR0010,Health,Religious,08/26/2024,07/19/2024,46118.54,,Delayed,EXTRA_DATA
SHI1364,DRI0003,WAR0004,Result,Condition,12/02/2022,31/01/2024,45273.23,32955.8,Delayed,EXTRA_DATA
SHI1365,DRI0017,WAR0015,Mrs,Tree,06-09-2024,01/14/2024,28439.28,14642.44,Delivered,EXTRA_DATA
SHI1366,DRI0009,WAR0020,Scientist,Story,2024-12-17,25-08-2024,43293.25,12765.28,Delayed,EXTRA_DATA
SHI1367,DRI0020,WAR0002,Commercial,Often,2022-04-23,21/08/2022,34226.34,13593.51,Delayed,EXTRA_DATA
SHI1368,DRI0018,WAR0009,Mother,Thus,01-05-2024,31-07-2022,19678.61,18881.18,in-transit,EXTRA_DATA
SHI1369,DRI0001,WAR0015,Red,Expect,24-06-2023,29/06/2023,34390.13,1697.11,Delivered,EXTRA_DATA
SHI1370,DRI0007,WAR0006,This,Watch,2023-11-28,17/03/2023,0,34770.16,Delivered,EXTRA_DATA
SHI1371,DRI0011,WAR0010,Final,Easy,26-12-2022,2022-09-16,48571.33,29840.85,Delivered,EXTRA_DATA
SHI1372,DRI0009,WAR0006,Consumer,Ground,2023-03-09,24/10/2024,16222.13,38476.99,cancelled,EXTRA_DATA
SHI1373,DRI0010,WAR0006,Force,Check,02/14/2022,2023-04-07,28954.71,31066.39,Cancelled,EXTRA_DATA
SHI1374,DRI0005,WAR0007,Story,Eight,15-10-2022,2024-08-29,16152.08,41941.83,Delivered,EXTRA_DATA
SHI1375,DRI0015,WAR0009,Most,For,2024-04-25,2024-01-08,1098.88,33481.65,Delivered,EXTRA_DATA
SHI1376,DRI0009,WAR0007,Marriage,Put,12-01-2024,10/08/2024,10543.31,21688.38,Delivered,EXTRA_DATA
SHI1377,DRI0011,WAR0004,Treatment,If,08/27/2022,10-01-2024,5694.43,35247.86,In-Transit,EXTRA_DATA
SHI1378,DRI0004,WAR0011,Open,Worker,05/23/2022,09/09/2022,31412.7,9644.11,in-transit,EXTRA_DATA
SHI1379,DRI0012,WAR0008,Conference,Know,02/27/2023,28-10-2022,708.37,11407.66,In-Transit,EXTRA_DATA
SHI1380,DRI0011,WAR0014,Reach,Drug,2022-08-30,23/12/2024,21330.57,45816.48,Cancelled,EXTRA_DATA
SHI1381,DRI0004,WAR0020,Leave,City,01/27/2022,11/27/2024,38233.0,20911.71,Cancelled,EXTRA_DATA
INVALID_97,DRI0002,WAR0015,One,Fund,21-08-2023,08/07/2023,28205.49,35420.62,Delayed,EXTRA_DATA
SHI1383,DRI0014,WAR0014,Hit,Lay,17-06-2024,13/04/2024,38569.83,,Delivered,EXTRA_DATA
SHI1384,DRI0004,WAR0007,Cup,Benefit,14-05-2023,12/07/2022,27400.39,43012.75,Delivered,EXTRA_DATA
SHI1385,DRI0008,WAR0019,Room,Back,25/09/2024,07/06/2023,32354.61,6085.57,In-Transit,EXTRA_DATA
SHI1386,DRI0019,WAR0017,Open,Month,26/11/2022,08/03/2022,7474.02,10441.26,Delivered,EXTRA_DATA
SHI1387,DRI0006,WAR0001,Travel,Matter,28-09-2023,2024-12-03,39966.79,48578.44,Cancelled,EXTRA_DATA
SHI1388,DRI0001,WAR0019,Apply,Able,02/05/2022,08/21/2022,-3698.2,23467.76,Cancelled,EXTRA_DATA
