WarehouseID,Location,Capacity,CurrentStock,Manager
WAR3001,Hyderabad,261,83,Let
WAR3588,hyderabad,81,139,Two
INVALID_40,Bangalore,28,45,Music
WAR3590,Chennai,85,54,Next
WAR3591,Mumbai,84,159,Expect
WAR3592,Bangalore,288,164,Prove
WAR3593,Bangalore,35,202,Way
WAR3594,Mumbai,186,142,Course
WAR3595,Bangalore,188,21,Wind
WAR3596,Bangalore,61,206,Late
WAR3597,Delhi,214,242,Million
WAR3598,Hyderabad,199,87,Democratic
WAR3599,Chennai,210,166,Do
WAR3600,Hyderabad,71,140,Heavy
WAR3601,Mumbai,265,67,She
WAR3602,Mumbai,46,225,Letter
WAR3603,Delhi,265,295,Method
WAR0061,Hyderabad,130,128,Bill
WAR3605,Hyderabad,147,92,Type
WAR3606,Mumbai,121,242,Story
WAR3607,Hyderabad,205,127,Set
WAR0984,Hyderabad,57,25,Win
WAR3609,Delhi,164,83,Open
WAR3610,Bangalore,129,281,Soon
WAR3611,Bangalore,16,137,Window
WAR3612,Delhi,168,168,Run
WAR3613,Chennai,131,300,Doctor
WAR3614,Delhi,-1,82,Gas
WAR3615,Mumbai,291,278,Community
WAR3616,Hyderabad,35,219,Treatment
WAR3617,Chennai,153,234,Down
WAR3618,Bangalore,172,150,Beautiful
WAR3619,Chennai,24,69,Nearly
WAR3620,Mumbai,298,236,Research
INVALID_92,Bangalore,39,223,Deal
WAR3622,Delhi,109,243,Allow
WAR3623,MUMBAI,-1,227,Likely
WAR3624,Delhi,2,24,Recently
WAR3625,Bangalore,14,213,Argue
WAR3626,Delhi,242,269,Say
WAR3627,Chennai,147,202,Play
WAR3628,Hyderabad,101,97,Form
WAR3629,Bangalore,73,262,Experience
WAR3630,Mumbai,0,85,Mrs
WAR3631,Bangalore,60,0,Pressure
WAR3632,Chennai,249,120,Focus
WAR3633,Chennai,142,242,Home
WAR3634,Mumbai,275,41,Stuff
WAR3635,Mumbai,22,201,None
WAR3636,Bangalore,135,210,Theory
WAR3637,Bangalore,35,133,Ever
WAR3638,Bangalore,198,205,Himself
WAR3639,Chennai,208,9999,Data
WAR3640,Chennai,285,290,Life
WAR3641,Bangalore,242,187,Coach
WAR2973,Mumbai,295,204,End
WAR3643,Mumbai,107,184,Best
WAR3644,Delhi,252,101,Radio
WAR3645,Bangalore,4,285,Back
WAR3646,Chennai,9999,211,Outside
WAR3647,Hyderabad,282,209,Growth
WAR3648,Chennai,137,188,Matter
WAR3649,Chennai,14,51,Project
WAR3650,Hyderabad,9999,14,Wish
WAR3651,Hyderabad,200,236,Happy
WAR3652,Delhi,168,267,Move
WAR3653,Hyderabad,9999,286,Their
WAR3654,Bangalore,65,148,Inside
WAR3655,Mumbai,168,61,Challenge
WAR3656,Bangalore,76,112,Choose
WAR3657,Hyderabad,86,207,Note
WAR3658,Chennai,241,-1,Security
WAR3659,Chennai,281,76,Statement
INVALID_80,Bangalore,159,286,Keep
WAR3661,Bangalore,72,38,Fact
WAR3662,Chennai,94,58,Rather
WAR3663,Hyderabad,39,153,Somebody
WAR3664,Bangalore,282,92,Sea
WAR3665,Hyderabad,251,71,Charge
WAR3666,Chennai,129,104,Meeting
WAR3667,delhi,20,227,At
WAR3668,Mumbai,68,99,Race
WAR3669,Chennai,129,63,Soon
WAR1206,Delhi,55,99,Social
WAR3671,Bangalore,183,261,New
WAR3672,CHENNAI,7,261,News
WAR3673,Bangalore,275,73,Discover
WAR3674,Delhi,86,168,Cup
WAR3675,Delhi,238,1,Field
WAR3676,Bangalore,15,73,Dark
WAR3677,Chennai,33,62,Remember
WAR3678,Hyderabad,222,77,Customer
WAR3679,Delhi,107,255,Argue
WAR3680,Delhi,28,57,Front
WAR3681,Chennai,52,216,Student
WAR3682,Chennai,171,250,Perform
WAR3683,Bangalore,28,36,Budget
WAR2226,Bangalore,161,75,Issue
WAR3685,Delhi,243,152,Strategy
WAR3686,Mumbai,220,210,Campaign
WAR3687,Hyderabad,219,244,Personal
WAR3688,Bangalore,292,284,Interview
WAR3689,Delhi,241,283,According
WAR3690,Chennai,146,197,Street
WAR3691,Chennai,75,155,Rise
WAR3692,Mumbai,127,64,Walk
WAR3693,Mumbai,165,147,Cold
WAR3655,Delhi,22,117,Popular
WAR3695,Mumbai,294,161,Rule
WAR3696,Delhi,35,132,Chance
WAR3697,Delhi,220,147,Play
WAR3698,BANGALORE,76,188,School
WAR3699,Delhi,31,210,Maintain
WAR3700,Bangalore,255,183,Wall
WAR3701,bangalore,223,161,Personal
WAR3702,Bangalore,133,279,Vote
WAR3703,Bangalore,207,72,Good
WAR3704,Delhi,108,25,Front
WAR3705,Delhi,299,57,Few
WAR3706,Mumbai,270,18,Use
WAR3707,Hyderabad,32,277,Hit
WAR3708,Delhi,172,35,Industry
WAR3709,Chennai,43,150,Condition
WAR3710,delhi,26,110,Enjoy
WAR3711,Mumbai,162,67,Act
WAR3712,Delhi,39,207,Maybe
WAR3713,Delhi,150,23,Street
WAR3714,Mumbai,58,11,Better
WAR3715,Hyderabad,228,171,So
WAR3716,Bangalore,142,141,Myself
WAR3717,Delhi,216,11,Agreement
WAR3718,Mumbai,129,26,Republican
WAR3719,Bangalore,254,174,Here
WAR3720,Mumbai,273,167,Determine
WAR3721,Chennai,23,133,Fire
WAR3722,Hyderabad,117,216,Finally
WAR3723,Chennai,1,134,Item
WAR3724,Bangalore,109,110,Continue
WAR3725,Bangalore,9,153,Something
WAR3726,Delhi,264,142,Describe
WAR3727,Hyderabad,74,199,Dog
WAR3728,Bangalore,97,160,Indeed
WAR3729,Bangalore,27,7,Table
WAR3730,Delhi,144,260,Operation
WAR3731,Bangalore,204,128,Might
WAR3732,Bangalore,220,36,Democrat
WAR3733,Delhi,101,101,Special
WAR2906,Delhi,112,145,Adult
WAR3735,Delhi,118,237,Hospital
INVALID_15,Chennai,299,288,Concern
WAR3737,Bangalore,36,261,Different
WAR3738,Delhi,147,211,Happy
WAR3739,Bangalore,194,218,Mission
WAR2082,Bangalore,20,44,Man
WAR3741,Bangalore,134,191,Out
WAR3742,Bangalore,206,259,Sign
WAR3743,Delhi,69,13,Red
WAR3744,Bangalore,278,102,Example
WAR3745,Hyderabad,264,25,Simply
WAR3746,Mumbai,30,125,Save
WAR3747,Mumbai,193,232,Social
WAR3748,Delhi,269,171,Key
WAR3749,Bangalore,141,259,Opportunity
WAR3750,Hyderabad,104,271,Mouth
WAR3751,bangalore,169,70,Realize
WAR3752,Mumbai,149,263,Decision
WAR0876,Delhi,193,158,Data
WAR3754,Mumbai,187,167,Want
WAR3755,Delhi,157,57,Often
WAR3756,bangalore,11,77,Help
WAR3757,MUMBAI,93,289,Laugh
WAR3758,Mumbai,227,291,Land
WAR3759,Hyderabad,198,103,Professional
WAR3760,Hyderabad,72,98,On
WAR1080,Mumbai,174,7,Accept
WAR3762,Chennai,74,114,Land
WAR3763,Bangalore,131,51,Through
WAR3764,Chennai,117,232,Will
WAR3765,Bangalore,141,198,Quite
WAR3766,Mumbai,236,295,Difference
WAR3767,Chennai,33,93,Scene
WAR3768,Mumbai,254,77,Moment
WAR3769,Delhi,231,207,If
WAR3770,Delhi,36,50,Board
WAR3771,Chennai,187,255,Remain
WAR3772,Chennai,217,204,Concern
INVALID_54,Chennai,215,128,Produce
WAR3774,Chennai,191,263,Environment
WAR3775,Chennai,-1,214,Might
WAR3776,Chennai,284,119,Time
WAR3777,Delhi,288,4,Knowledge
WAR3778,Mumbai,163,286,Direction
WAR2521,Delhi,110,72,Serious
WAR3780,Mumbai,184,22,Let
WAR3781,Mumbai,280,170,Serious
WAR3782,Bangalore,106,163,Nice
WAR3783,chennai,230,59,Ask
WAR3784,Chennai,237,90,Material
WAR3785,Mumbai,218,151,Rate
WAR3786,Bangalore,249,44,Understand
WAR3787,Delhi,143,35,Be
WAR3788,Delhi,71,107,Top
WAR3789,Hyderabad,102,92,Once
WAR3790,Delhi,195,20,Until
WAR1992,hyderabad,158,-1,Break
INVALID_81,Bangalore,81,224,Within
WAR3793,Mumbai,207,36,Smile
WAR3794,HYDERABAD,149,0,Officer
WAR3795,Chennai,82,57,Clearly
WAR3796,Bangalore,271,82,Between
WAR3797,Chennai,235,228,Ahead
WAR3798,Chennai,207,124,Similar
WAR3799,Delhi,114,26,Check
WAR3800,Bangalore,142,90,First
WAR3801,Bangalore,152,31,Voice
WAR3802,Chennai,23,267,Store
WAR3803,Hyderabad,101,40,Rule
WAR2479,Bangalore,54,231,Computer
WAR3805,Mumbai,9999,289,Of
WAR3806,Delhi,213,0,Couple
WAR3807,Bangalore,294,249,Not
WAR3808,Mumbai,102,25,Discussion
WAR3809,Delhi,122,270,Hope
WAR3810,Chennai,76,277,Result
WAR3811,Mumbai,136,16,Service
WAR3812,Bangalore,191,67,Direction
WAR3813,Bangalore,266,296,Piece
WAR3814,Mumbai,65,183,Police
WAR3815,chennai,202,284,Firm
WAR3816,Delhi,103,0,None
WAR3817,Delhi,20,300,Own
WAR3818,Hyderabad,242,155,Religious
WAR3819,Bangalore,175,63,Again
WAR3820,Mumbai,92,26,Old
WAR3821,Chennai,227,259,Director
WAR3822,Bangalore,173,128,Despite
WAR3823,Hyderabad,252,140,Center
WAR3824,Bangalore,-1,247,Offer
WAR3825,Mumbai,18,68,Six
WAR3826,bangalore,123,152,Position
WAR0746,Delhi,296,121,Federal
WAR3828,Delhi,-1,160,Fall
WAR3829,DELHI,101,252,Democrat
WAR3830,Mumbai,158,215,Authority
WAR3831,Bangalore,11,169,Table
WAR3832,Hyderabad,115,168,Tend
WAR3833,Chennai,173,221,Next
WAR3834,Mumbai,233,16,Sort
WAR3835,Chennai,115,168,Miss
WAR3836,Bangalore,168,189,Agree
WAR3837,Bangalore,288,36,Many
WAR3838,Chennai,129,270,Sing
WAR3839,Chennai,269,11,Already
WAR3840,Delhi,38,50,Green
WAR3841,Delhi,182,258,Home
WAR3842,Chennai,257,270,Involve
WAR3843,Bangalore,134,188,However
WAR3844,Mumbai,49,216,Head
WAR3845,Chennai,110,178,Professional
WAR3846,Chennai,0,119,Human
WAR3847,mumbai,220,115,Site
WAR3848,Chennai,194,96,True
WAR3849,Delhi,194,181,Mother
WAR3850,Bangalore,273,48,One
WAR3851,Chennai,25,234,Table
WAR3852,MUMBAI,202,219,Anyone
WAR3853,Hyderabad,187,9,Mouth
WAR3854,delhi,189,199,When
WAR3855,Mumbai,292,286,Race
WAR3856,Chennai,287,187,Season
WAR3857,Mumbai,139,247,Three
WAR3858,Chennai,161,235,Necessary
WAR3859,Hyderabad,15,180,Low
WAR3860,Bangalore,101,182,Team
WAR3861,Delhi,23,74,Father
WAR3862,Hyderabad,150,217,Agent
WAR3863,Chennai,40,-1,Find
WAR3864,Chennai,44,170,Eight
WAR3865,Chennai,66,127,Without
WAR3866,Hyderabad,252,85,Fact
WAR3867,Bangalore,-1,178,Leader
WAR3868,Chennai,280,-1,Account
WAR3869,delhi,189,11,Dinner
WAR3870,Hyderabad,146,190,War
WAR3871,Mumbai,120,0,Would
WAR3872,delhi,211,45,Agency
WAR3873,Bangalore,196,239,Because
WAR3874,Chennai,97,36,Set
WAR3875,Mumbai,230,73,Us
WAR3876,Delhi,300,45,Case
WAR3877,Chennai,165,113,For
WAR3878,Chennai,110,259,Run
WAR3879,Chennai,117,285,Doctor
WAR3880,Bangalore,223,72,Bed
WAR3881,Hyderabad,0,17,Increase
INVALID_75,Chennai,24,31,Paper
WAR3883,Mumbai,166,171,Change
WAR3884,Mumbai,120,235,Least
WAR3885,Chennai,96,283,Time
WAR3886,Hyderabad,163,276,Space
WAR3887,Hyderabad,118,190,Beat
WAR3888,mumbai,271,140,Summer
WAR3889,Hyderabad,193,116,Buy
WAR3603,Mumbai,68,13,His
WAR3891,Bangalore,58,281,Fast
WAR3892,Bangalore,172,125,Institution
WAR3893,Chennai,174,153,Common
WAR3894,Delhi,112,9999,Him
WAR3895,Mumbai,88,244,Teacher
WAR3896,Chennai,275,137,Themselves
WAR3897,Bangalore,187,79,Bad
WAR3898,Bangalore,81,226,Another
WAR3899,Mumbai,34,238,Maybe
WAR3900,Mumbai,287,265,Simple
WAR3901,Mumbai,204,62,Minute
WAR3902,Bangalore,132,-1,Discussion
WAR3903,Mumbai,159,235,Expect
WAR3904,Delhi,40,119,Friend
WAR3905,MUMBAI,166,128,Understand
WAR3906,Bangalore,85,87,Until
WAR3907,Bangalore,160,50,Authority
WAR3908,Mumbai,61,26,Top
WAR3909,Bangalore,90,245,Team
WAR3910,Hyderabad,283,271,Health
WAR3911,Mumbai,68,112,Take
WAR3912,Hyderabad,227,299,Single
WAR3913,Delhi,235,146,Range
WAR3914,Hyderabad,215,82,Whom
WAR3915,Chennai,68,158,Doctor
WAR3916,Hyderabad,44,18,Can
WAR3917,Mumbai,41,133,Me
WAR3918,Chennai,254,100,Growth
WAR3919,Bangalore,66,78,Stay
WAR3920,mumbai,262,194,Bill
WAR3921,Hyderabad,39,285,Group
WAR3922,Chennai,144,135,All
WAR3923,Mumbai,6,118,Control
WAR3924,Delhi,257,70,Occur
WAR3925,Hyderabad,56,219,Choice
WAR3926,Mumbai,255,43,Middle
WAR2890,Chennai,62,265,Involve
WAR3928,Delhi,72,284,Participant
WAR3929,Delhi,20,0,Business
WAR3930,Chennai,273,279,Put
WAR3931,Bangalore,205,225,Really
WAR3932,Bangalore,291,120,Me
WAR3933,Chennai,271,164,Reach
WAR3934,Hyderabad,62,276,Theory
WAR3935,Bangalore,274,262,Family
WAR3936,Hyderabad,0,9999,Top
WAR3937,Chennai,205,0,Congress
WAR3938,Hyderabad,185,268,Similar
WAR3939,Bangalore,52,272,Everything
WAR3940,Hyderabad,64,16,Home
WAR3941,Delhi,9999,284,Section
WAR3942,Bangalore,125,136,We
WAR3943,Mumbai,127,176,Color
WAR3944,Bangalore,141,2,Candidate
WAR3945,Hyderabad,182,284,Public
WAR3946,Mumbai,156,272,Situation
WAR3947,Hyderabad,79,78,Change
WAR3948,Mumbai,152,206,Weight
WAR3949,Hyderabad,181,255,Walk
INVALID_26,Hyderabad,291,162,Glass
WAR3951,Bangalore,7,164,Box
WAR3952,Bangalore,193,-1,Heart
WAR3953,Hyderabad,185,254,Trip
WAR3954,Chennai,129,56,Fly
WAR3955,Bangalore,94,186,Feel
WAR3956,Bangalore,123,-1,Election
WAR3957,Hyderabad,12,12,Produce
WAR3958,Bangalore,210,79,Finish
WAR3959,Chennai,126,206,Cold
WAR3960,Hyderabad,157,136,Party
WAR3961,Bangalore,142,122,Fly
WAR3962,Bangalore,136,128,Those
WAR3963,HYDERABAD,76,57,Know
WAR3964,Delhi,167,113,Member
WAR3965,hyderabad,134,48,What
WAR3966,Bangalore,119,0,Pressure
WAR3967,Delhi,3,186,Particular
WAR3968,Delhi,184,9999,Mean
WAR3969,Bangalore,136,267,Skin
WAR3970,Delhi,69,204,Which
WAR3971,Delhi,58,114,Road
WAR3972,Delhi,39,-1,Friend
WAR3973,Chennai,259,28,Seek
WAR3974,Hyderabad,73,188,Owner
WAR3975,Hyderabad,298,298,Right
WAR3976,Delhi,239,36,Small
WAR3977,Delhi,27,208,Clearly
WAR3978,Hyderabad,13,191,Agent
WAR3979,Chennai,247,167,Rather
WAR3980,Hyderabad,6,221,Four
WAR3981,Hyderabad,164,89,Off
WAR3982,MUMBAI,283,100,Party
WAR3983,Bangalore,25,273,Much
WAR3984,Hyderabad,85,282,Paper
WAR3985,Delhi,0,255,Little
WAR3986,Mumbai,50,235,Second
WAR3987,Chennai,299,131,Box
WAR3988,Hyderabad,230,197,Wrong
WAR3989,Mumbai,13,44,Guess
WAR3990,Mumbai,151,204,Smile
WAR3991,Hyderabad,120,182,Price
WAR3992,Hyderabad,245,10,Collection
WAR3993,Mumbai,63,119,Finish
WAR3994,Bangalore,124,32,Often
WAR3995,Chennai,90,44,Road
WAR1263,CHENNAI,224,185,Authority
WAR3997,Mumbai,79,99,Everybody
WAR3998,Delhi,20,136,Time
WAR3999,Hyderabad,156,89,Government
WAR4000,Chennai,224,224,High
WAR4001,Bangalore,15,45,Exist
WAR4002,Delhi,206,159,Doctor
WAR4003,Mumbai,83,220,Program
WAR4004,Delhi,-1,232,Prove
WAR4005,Delhi,34,160,Surface
WAR4006,Mumbai,51,51,Skill
WAR4007,Bangalore,199,68,Road
WAR0825,Mumbai,136,82,Bed
WAR4009,Mumbai,299,297,This
WAR4010,Mumbai,79,206,Interview
WAR4011,Chennai,173,119,Method
WAR4012,Chennai,132,249,Contain
WAR4013,Bangalore,296,241,Experience
WAR4014,Delhi,159,62,Day
WAR4015,Delhi,90,276,Company
WAR4016,Mumbai,232,253,Yard
WAR4017,Hyderabad,269,134,Once
WAR4018,Chennai,63,268,Kind
WAR4019,Mumbai,60,9999,Choice
WAR4020,Bangalore,9,160,Indeed
WAR4021,Bangalore,82,208,Term
WAR4022,HYDERABAD,283,186,Center
WAR4023,Mumbai,278,6,Few
WAR4024,Hyderabad,70,1,Increase
INVALID_54,Mumbai,89,220,Matter
WAR4026,Delhi,161,215,Shoulder
WAR4027,Mumbai,123,79,Travel
WAR4028,mumbai,19,23,Again
WAR4029,Chennai,288,269,Degree
WAR4030,Chennai,33,109,Time
WAR4031,Mumbai,127,277,Benefit
WAR4032,Chennai,56,103,Able
WAR4033,Hyderabad,199,118,Leader
WAR4034,Hyderabad,135,39,Television
WAR4035,Bangalore,47,196,Certain
WAR4036,Hyderabad,0,299,Minute
WAR4037,Hyderabad,240,15,Break
WAR4038,hyderabad,88,199,Outside
WAR4039,Mumbai,51,230,Happen
WAR4040,Hyderabad,17,87,Executive
WAR4041,Bangalore,268,212,Report
WAR4042,Hyderabad,98,299,Address
WAR4043,Bangalore,294,155,Record
WAR4044,Chennai,172,47,Assume
WAR4045,Bangalore,6,160,Rate
WAR4046,Bangalore,187,79,Between
WAR4047,Chennai,62,96,Painting
WAR4048,Chennai,161,126,Clear
WAR4049,Mumbai,-1,239,Seat
WAR4050,Chennai,22,149,Tend
WAR4051,Hyderabad,222,210,Fly
WAR4052,Bangalore,26,149,Action
WAR4053,Delhi,205,277,Participant
WAR4054,Hyderabad,20,173,Prevent
WAR4055,Mumbai,226,231,Executive
WAR4056,Mumbai,158,80,Indeed
WAR4057,Hyderabad,116,87,Deal
WAR4058,Chennai,290,2,Space
WAR4059,Bangalore,122,9999,Vote
WAR4060,Bangalore,270,220,Million
WAR4061,Hyderabad,247,171,Store
WAR4062,Mumbai,281,92,Teacher
INVALID_89,Mumbai,144,168,Bring
WAR4064,Hyderabad,193,19,Arrive
WAR4065,Bangalore,113,19,About
WAR4066,delhi,150,9,And
WAR4067,Hyderabad,279,237,Everything
WAR4068,Mumbai,9,290,The
WAR4069,Hyderabad,147,108,Detail
WAR4070,Mumbai,224,58,Money
WAR4071,Chennai,139,122,Question
WAR4072,Hyderabad,279,83,Carry
WAR4073,Delhi,53,223,Themselves
WAR4074,Delhi,148,147,Different
WAR4075,Mumbai,300,130,Low
WAR4076,Bangalore,147,207,Involve
WAR4077,Mumbai,189,242,Many
WAR4078,Hyderabad,9999,246,Blue
WAR4079,Delhi,85,4,You
WAR4080,Chennai,79,76,Follow
WAR4081,CHENNAI,24,31,Paper
WAR1089,Bangalore,85,116,Consumer
WAR4083,Chennai,56,251,Win
WAR4084,Bangalore,225,162,Forget
WAR4085,Mumbai,262,8,Student
WAR4086,Bangalore,284,128,Instead
WAR4087,Bangalore,153,1,Team
WAR4088,Bangalore,256,287,Begin
WAR4089,Delhi,123,237,Meeting
WAR4090,Delhi,97,139,Lawyer
WAR4091,Delhi,56,104,Maybe
WAR4092,Delhi,173,77,Road
WAR4093,Hyderabad,240,173,Agreement
WAR4094,Hyderabad,0,102,Risk
WAR4095,Delhi,293,27,Science
WAR4077,Delhi,188,246,Away
WAR4097,Chennai,44,69,Five
WAR4098,HYDERABAD,276,0,Respond
WAR4099,Delhi,2,26,Relate
WAR4100,Delhi,22,217,Though
WAR4101,Bangalore,107,12,Unit
WAR4102,HYDERABAD,257,282,Item
WAR4103,Chennai,85,135,Evening
WAR4104,Chennai,113,122,Subject
WAR4105,Mumbai,196,282,Nothing
WAR4106,Hyderabad,157,-1,Business
WAR4107,Chennai,260,9999,They
WAR2069,Hyderabad,125,284,Tough
WAR4109,Chennai,38,126,Decade
WAR4110,Mumbai,157,62,Number
WAR4111,Mumbai,35,96,Education
WAR1307,Mumbai,34,220,Ahead
WAR4113,Bangalore,16,96,Safe
WAR4114,Chennai,296,7,Worker
WAR4115,Mumbai,161,216,If
WAR4116,Hyderabad,122,231,Laugh
WAR4117,Bangalore,95,73,Mean
WAR3289,Bangalore,269,222,Cover
WAR4119,Bangalore,46,291,Wait
WAR4120,Bangalore,215,0,Bill
WAR4121,Delhi,240,222,Inside
WAR4122,Mumbai,119,247,Example
WAR4123,Delhi,151,258,Able
WAR4124,bangalore,75,17,Debate
WAR4125,mumbai,89,222,Return
WAR4126,Delhi,-1,194,Into
WAR4127,Hyderabad,284,8,Free
WAR4128,Mumbai,210,117,Picture
WAR4129,Hyderabad,154,82,Quality
WAR4130,Bangalore,0,283,Record
WAR4131,Mumbai,109,278,Indeed
WAR4132,Mumbai,254,298,Rule
WAR4133,Hyderabad,12,153,Paper
WAR4134,Bangalore,214,50,Professor
WAR4135,Hyderabad,70,36,Hundred
WAR4136,DELHI,211,68,Maybe
WAR4137,Delhi,216,143,Interesting
WAR4138,hyderabad,211,35,Probably
WAR4139,Mumbai,291,7,Customer
WAR4140,Chennai,75,244,Media
WAR4141,Delhi,277,279,Model
WAR4142,Bangalore,231,33,Treatment
WAR4143,Mumbai,82,5,Available
WAR4144,Delhi,4,4,Hair
WAR4145,BANGALORE,227,269,Care
WAR4146,Delhi,1,207,Again
WAR1264,Delhi,70,275,Go
WAR4148,Hyderabad,84,42,Last
WAR4149,Delhi,61,254,Each
WAR4150,Delhi,217,264,Increase
WAR4151,Bangalore,285,170,Great
WAR4152,Hyderabad,184,247,Society
WAR4153,Chennai,276,116,Tough
WAR4154,Chennai,70,145,Question
WAR4155,HYDERABAD,290,68,Security
WAR4156,Delhi,39,124,Partner
WAR4157,Bangalore,190,149,Baby
WAR4158,Hyderabad,75,199,Notice
WAR4159,Mumbai,146,51,Face
WAR0959,Bangalore,102,134,Way
WAR4161,Bangalore,214,19,Issue
WAR4162,Chennai,0,286,Nearly
WAR4163,Hyderabad,110,130,Board
WAR4164,Mumbai,53,42,Billion
INVALID_59,Chennai,263,96,Medical
WAR4166,Chennai,85,22,Well
WAR4167,Bangalore,171,264,Feel
WAR4168,MUMBAI,36,272,Bring
INVALID_63,Chennai,106,109,Music
WAR4170,Bangalore,299,221,End
WAR4171,Delhi,46,169,Firm
WAR4172,Mumbai,293,224,Dog
WAR4173,Chennai,82,130,Individual
WAR4174,Chennai,27,24,Medical
WAR4175,Mumbai,175,39,Add
WAR4176,Bangalore,30,214,Grow
WAR4177,Hyderabad,185,112,Agent
WAR4178,Bangalore,7,137,Himself
WAR4179,Chennai,101,7,Century
WAR4180,Mumbai,144,9,Mother
WAR4181,Chennai,199,287,Standard
WAR4182,Mumbai,279,83,Foreign
WAR4183,Mumbai,227,195,Company
INVALID_57,BANGALORE,202,64,Interesting
WAR2932,Bangalore,266,7,Like
WAR4186,Hyderabad,59,9999,Show
WAR4187,Mumbai,105,224,Race
WAR4188,Bangalore,214,128,Art
WAR4189,Hyderabad,23,7,Adult
WAR4190,Bangalore,124,201,Both
WAR4191,Delhi,42,114,Long
WAR4192,Delhi,105,249,Lot
WAR4193,Delhi,299,208,Me
WAR4194,Mumbai,269,209,Product
WAR4195,Hyderabad,240,206,Long
WAR4196,Delhi,197,90,Drop
WAR4197,Mumbai,243,188,Treatment
WAR4198,Delhi,45,247,In
WAR0517,Mumbai,188,7,Country
WAR4200,Chennai,29,9999,Whether
WAR4201,Delhi,228,146,Much
WAR4202,Hyderabad,39,261,State
WAR4203,Bangalore,70,289,Arrive
WAR4204,Chennai,278,137,Wind
WAR4205,Mumbai,158,7,Purpose
WAR4206,Hyderabad,242,219,Institution
WAR4207,Mumbai,200,37,Describe
WAR4208,Bangalore,164,299,Current
WAR4209,Hyderabad,50,200,Toward
WAR4210,Mumbai,241,174,Inside
WAR4211,Chennai,233,202,Sort
WAR4212,Mumbai,36,154,Help
WAR4213,Chennai,187,279,Remain
WAR4214,Chennai,217,89,Catch
WAR4215,Delhi,204,97,Everybody
WAR4216,Chennai,38,238,Mention
WAR3118,Bangalore,252,18,Mean
WAR4218,Hyderabad,74,265,Center
WAR4219,Bangalore,291,189,Position
INVALID_56,Mumbai,137,0,Significant
WAR4221,Hyderabad,0,167,Crime
WAR4222,Mumbai,96,264,Each
WAR4223,Chennai,289,100,Great
WAR4224,Mumbai,147,280,Not
WAR4225,Delhi,59,207,Year
WAR4226,Hyderabad,149,193,Management
WAR4227,Hyderabad,242,235,Happy
WAR4228,Delhi,101,157,Hard
WAR4229,Bangalore,168,221,Leave
WAR4230,Bangalore,287,145,New
WAR4231,Delhi,34,265,Day
WAR4232,Bangalore,209,150,School
WAR4233,Mumbai,137,96,Western
WAR4234,Chennai,236,46,Long
WAR4235,Hyderabad,193,1,Hotel
WAR4236,chennai,9999,83,Always
WAR4237,Mumbai,42,272,Fast
WAR4238,Delhi,-1,240,Politics
WAR4239,Bangalore,100,209,You
WAR4240,Hyderabad,211,125,Song
WAR4241,Bangalore,285,7,Kitchen
WAR4242,Delhi,209,159,Increase
WAR1163,HYDERABAD,181,263,On
WAR4244,Delhi,147,51,Laugh
WAR4245,bangalore,67,280,Building
WAR4246,Bangalore,115,136,Kid
WAR4247,Delhi,205,250,Argue
WAR4248,Delhi,161,66,Explain
WAR4249,Chennai,119,207,Effort
WAR4250,Delhi,243,110,Factor
WAR4251,Chennai,41,9,Huge
WAR4252,Chennai,236,10,Fear
WAR4253,Delhi,46,64,Our
WAR4254,Mumbai,38,221,Appear
WAR4085,Mumbai,0,89,Leg
WAR4256,Mumbai,55,135,Machine
WAR4257,Hyderabad,107,176,More
WAR4258,Mumbai,141,178,Room
WAR4259,Delhi,289,283,A
WAR4260,Hyderabad,199,295,South
WAR4261,Bangalore,246,12,Town
WAR4262,Hyderabad,178,142,Relationship
WAR4263,Chennai,29,248,Ten
WAR4264,Bangalore,89,212,Network
WAR4265,Chennai,205,97,Various
WAR4266,Delhi,56,192,Color
WAR4267,Mumbai,115,69,Start
WAR4268,Mumbai,53,267,Management
INVALID_76,Mumbai,238,164,Decade
WAR4270,Chennai,20,226,Third
WAR4271,Delhi,179,218,Reach
WAR4272,Chennai,203,156,Past
WAR4273,Bangalore,66,126,Future
WAR4274,Delhi,36,274,Bring
WAR4275,CHENNAI,222,59,See
WAR4276,Mumbai,59,207,Focus
WAR4277,Chennai,241,91,Me
WAR4278,Mumbai,105,246,Though
WAR4279,Chennai,0,70,Once
WAR4280,Delhi,270,246,Record
WAR4281,Hyderabad,237,87,Administration
WAR4282,Hyderabad,167,206,Poor
WAR4283,Hyderabad,248,294,Here
WAR4284,Bangalore,210,236,State
WAR4285,Delhi,173,208,Account
WAR4286,Bangalore,87,187,Natural
WAR4287,Bangalore,248,85,Camera
WAR4288,Bangalore,30,9999,Line
WAR4289,Chennai,51,200,Physical
WAR4290,Mumbai,169,189,Somebody
WAR4291,Bangalore,98,132,Tax
WAR4292,Chennai,236,3,Point
WAR4293,Hyderabad,175,238,Medical
WAR4294,Hyderabad,192,210,White
WAR0346,Chennai,4,101,Evidence
WAR4296,Delhi,205,22,View
WAR4297,Delhi,277,165,Test
WAR4298,Delhi,51,149,Put
WAR4299,Chennai,148,194,Man
WAR4300,Bangalore,42,192,Above
WAR4301,Delhi,5,230,Since
WAR4302,Hyderabad,19,21,Beyond
WAR4303,Mumbai,72,144,Reach
WAR4304,Mumbai,39,4,Several
